datetime,P,PE,T_max,T_min,Q
01-Jan-1948,6.36,0.3,8.9556,2.9167,0.4315
02-Jan-1948,2.12,0.304,5.9,-1.4611,5.2988
03-Jan-1948,0.13,0.305,1.5722,-2.1444,3.8075
04-Jan-1948,0.54,0.307,2.7222,-2.3611,2.0243
05-Jan-1948,1.06,0.309,2.05,-2.5778,1.4691
06-Jan-1948,1.02,0.311,1.4611,-3.3056,1.1454
07-Jan-1948,0.56,0.314,0.0611,-7.0278,0.9551
08-Jan-1948,1.57,0.318,8.6889,-9.7111,0.7615
09-Jan-1948,0.8,0.322,11.5722,-1.2389,0.6949
10-Jan-1948,0.13,0.326,3.6722,-4.7278,0.8821
11-Jan-1948,1.4,0.331,4.2389,-10.9778,0.863
12-Jan-1948,6.41,0.337,4.6,-6.3889,0.6949
13-Jan-1948,2.09,0.343,2.6833,-1.8722,0.7107
14-Jan-1948,0.6,0.35,-1.5444,-10.2333,0.698
15-Jan-1948,0.04,0.357,-3.9222,-15.5611,0.5077
16-Jan-1948,0.6,0.364,4.7611,-12.1611,0.3808
17-Jan-1948,0.99,0.372,0.1667,-7.0778,0.3966
18-Jan-1948,0.1,0.381,-5.0889,-13.6722,0.3649
19-Jan-1948,0,0.39,-1.0778,-13.5722,0.2856
20-Jan-1948,0.15,0.4,4.9611,-13.9889,0.2538
21-Jan-1948,0.66,0.41,5.6056,-2.6889,0.2983
22-Jan-1948,1.18,0.421,2.1833,-7.05,0.3332
23-Jan-1948,4.38,0.432,-5.8722,-12.3778,0.2983
24-Jan-1948,4.69,0.443,-9.9611,-14.9611,0.2285
25-Jan-1948,1.17,0.455,-6.1556,-15.5056,0.2031
26-Jan-1948,0.89,0.468,-2.7278,-14.0333,0.2158
27-Jan-1948,0.5,0.481,-2.9,-10.0444,0.2348
28-Jan-1948,0.01,0.495,-3.7111,-15.3722,0.2411
29-Jan-1948,0,0.509,-0.9278,-14.8944,0.2285
30-Jan-1948,0.06,0.523,-3.5833,-13.2722,0.2158
31-Jan-1948,1.03,0.538,-3.4722,-14.8444,0.2094
01-Feb-1948,1.99,0.553,0.3333,-10.3611,0.2094
02-Feb-1948,0,0.569,1.5333,-10.4722,0.2158
03-Feb-1948,6.33,0.585,1.6333,-8.7167,0.2348
04-Feb-1948,8.56,0.602,0.8,-6.4278,0.2285
05-Feb-1948,2.08,0.619,0.0444,-5.5278,0.2285
06-Feb-1948,0.62,0.637,1.6444,-6.7222,0.2348
07-Feb-1948,1.66,0.655,3.1167,-13.6444,0.2348
08-Feb-1948,0.61,0.673,1.8833,-8.7889,0.2285
09-Feb-1948,0,0.692,-4.0333,-14.4444,0.2221
10-Feb-1948,0,0.711,-2.2111,-14.3333,0.2158
11-Feb-1948,0.21,0.731,3.4722,-13.5333,0.2158
12-Feb-1948,1.31,0.751,5.9333,-3.2944,0.2221
13-Feb-1948,5.6,0.771,9.6222,-1.25,0.2411
14-Feb-1948,2.22,0.792,12.0111,-0.6556,0.825
15-Feb-1948,0.09,0.813,7.45,-5.6889,8.1227
16-Feb-1948,0,0.835,13.15,-3.9389,3.522
17-Feb-1948,0,0.857,15.2556,1.1722,2.5383
18-Feb-1948,0.01,0.879,18.3944,-0.5222,2.881
19-Feb-1948,0.05,0.901,21.1833,2.1444,2.9381
20-Feb-1948,0.13,0.924,14.0111,-3.3111,2.881
21-Feb-1948,6.85,0.948,3.4944,-8.5833,2.7097
22-Feb-1948,4.33,0.971,1.7611,-6.3722,2.0688
23-Feb-1948,0,0.995,3.2167,-10.3056,1.6436
24-Feb-1948,0.43,1.02,7.2778,-9.1444,1.3453
25-Feb-1948,4.83,1.044,12.8889,-0.6611,1.1454
26-Feb-1948,3.41,1.069,13.9833,5.1389,1.9863
27-Feb-1948,1.85,1.094,15.8833,-1.1556,3.1729
28-Feb-1948,2.13,1.12,22.1222,6.25,2.8239
29-Feb-1948,0.02,1.146,11.9,0.3111,2.4241
01-Mar-1948,6.1,1.172,5.5889,-3.4111,1.9672
02-Mar-1948,7.53,1.198,9.0056,-0.2222,1.7768
03-Mar-1948,3.14,1.225,9.7056,1.7,3.1095
04-Mar-1948,1.33,1.252,4.4056,-2.3333,3.1729
05-Mar-1948,0.21,1.279,2.6556,-11.9889,2.697
06-Mar-1948,8.83,1.306,6.0222,-9.3889,2.0624
07-Mar-1948,4.62,1.334,8.1556,-1.4167,1.872
08-Mar-1948,0.05,1.361,7.4111,-2.4111,2.9826
09-Mar-1948,0.08,1.389,11.0667,-3.7167,3.2364
10-Mar-1948,1.89,1.418,12.3389,-2.3111,2.4749
11-Mar-1948,1.03,1.446,7.2944,-2.5667,2.0688
12-Mar-1948,0.04,1.475,0.4778,-9.3556,1.7451
13-Mar-1948,0,1.503,5.3833,-9.2556,1.4596
14-Mar-1948,0.01,1.532,14.7889,-6.7111,1.2374
15-Mar-1948,2.16,1.561,20.3889,-2.4278,1.1105
16-Mar-1948,4.93,1.591,19.6944,8.85,1.0788
17-Mar-1948,0.3,1.62,14.0111,4.2167,1.0471
18-Mar-1948,2.29,1.649,16.9944,-3.4,0.9519
19-Mar-1948,5.51,1.679,20.3556,5.9278,0.8884
20-Mar-1948,3.54,1.709,25.2278,8.75,0.9551
21-Mar-1948,0.61,1.739,27.75,10.7056,1.4278
22-Mar-1948,6.41,1.769,23.4778,14.4389,1.3326
23-Mar-1948,14.79,1.799,17.95,10.4833,1.3644
24-Mar-1948,3.64,1.829,17.9944,5.8333,3.8075
25-Mar-1948,0.55,1.859,19,0.8,6.6632
26-Mar-1948,5.2,1.889,21.2056,4.1667,3.8075
27-Mar-1948,2.56,1.92,20.6278,7.55,2.8239
28-Mar-1948,0.07,1.95,9.8056,-3.7833,2.4241
29-Mar-1948,0,1.981,14.8611,-7.05,2.0688
30-Mar-1948,2.18,2.011,20.4056,3.1111,1.688
31-Mar-1948,8.1,2.041,17.2667,5.45,1.4691
01-Apr-1948,6.26,2.072,22.3611,8.1,1.5992
02-Apr-1948,1.37,2.102,16.2833,3.7556,1.8244
03-Apr-1948,0.02,2.133,10.6389,1.4056,1.8244
04-Apr-1948,0,2.163,18.5722,-4.2167,1.5103
05-Apr-1948,2.93,2.194,22.4111,6.2111,1.3041
06-Apr-1948,2.76,2.224,20.8778,10.7111,1.1835
07-Apr-1948,2.88,2.255,17.1944,10.5778,1.1835
08-Apr-1948,1.78,2.285,24.1556,10.2389,1.1549
09-Apr-1948,0.12,2.315,16.1167,2.5278,1.5103
10-Apr-1948,0.7,2.345,14.4111,-2.3,1.3453
11-Apr-1948,19.53,2.375,18.4333,4.2111,1.1835
12-Apr-1948,26.53,2.405,18.9,9.3056,2.091
13-Apr-1948,22.34,2.435,13.9167,6.5444,6.1555
14-Apr-1948,7.56,2.465,10.2667,4.0889,11.9937
15-Apr-1948,1.25,2.495,15.5667,3.7278,13.5802
16-Apr-1948,0.18,2.525,22.7833,2.5667,6.7584
17-Apr-1948,0.2,2.554,16.9778,0.9944,4.1883
18-Apr-1948,0,2.583,18.0167,-2.1611,2.881
19-Apr-1948,0.03,2.612,24.1778,5.75,2.2211
20-Apr-1948,0.08,2.641,27.9556,9.95,1.7768
21-Apr-1948,0,2.67,22.4167,9.6667,1.5103
22-Apr-1948,0,2.699,15.7778,4.7167,1.3453
23-Apr-1948,0.33,2.727,20.6,1.7278,1.1835
24-Apr-1948,0.47,2.756,25.1722,7.5222,1.0312
25-Apr-1948,1.98,2.784,27.8833,12.35,0.9551
26-Apr-1948,4.48,2.812,26.8944,10.6889,0.8821
27-Apr-1948,13,2.839,23.0833,11.0778,0.8123
28-Apr-1948,6.25,2.867,14.4556,5.8111,1.4722
29-Apr-1948,0.18,2.894,13.3333,3.7889,1.9672
30-Apr-1948,0.17,2.921,17.4333,3.0778,1.7768
01-May-1948,2.46,2.948,17.0722,5.2,1.5103
02-May-1948,17.47,2.974,18.7944,3.8222,1.3041
03-May-1948,4.12,3.001,15.8611,9.0222,2.8461
04-May-1948,6.99,3.026,18.3444,6.0556,4.0614
05-May-1948,2.33,3.052,16.1722,7.45,3.4268
06-May-1948,0.9,3.077,18.75,3.7889,3.1095
07-May-1948,12.55,3.103,15.3556,6.6667,2.881
08-May-1948,0.05,3.127,16.0556,3.5278,3.7758
09-May-1948,0.06,3.152,27.2167,3.45,3.1729
10-May-1948,0.09,3.176,29.5111,11.0889,2.4812
11-May-1948,0.37,3.2,31.4278,10.9889,1.9196
12-May-1948,5.53,3.223,29.8278,13.2,1.5547
13-May-1948,6.17,3.246,24.1333,14.7889,1.3453
14-May-1948,1.45,3.269,19.0056,10.9222,1.2628
15-May-1948,0.57,3.292,20.8444,7.8833,1.1835
16-May-1948,6.28,3.314,18.7278,9.7833,1.1074
17-May-1948,1.93,3.336,20.1389,9.2389,1.0312
18-May-1948,1.29,3.357,19.4833,9.0167,1.0312
19-May-1948,0.19,3.378,18.0278,6.3778,0.917
20-May-1948,0.02,3.399,20.2667,3.0778,0.8123
21-May-1948,0.53,3.419,23.4611,8.6667,0.7107
22-May-1948,0.01,3.439,19.5111,4.1056,0.6473
23-May-1948,0.08,3.458,26.0778,5.3833,0.6029
24-May-1948,0.51,3.477,24.3833,6.6889,0.5616
25-May-1948,0.02,3.496,22.4333,6.0667,0.5045
26-May-1948,0.1,3.514,22.85,6.4611,0.4506
27-May-1948,1.38,3.532,25.0111,9.5833,0.4252
28-May-1948,10.59,3.549,26.4889,12.8222,0.3998
29-May-1948,9.58,3.566,22.8333,14.8222,0.6029
30-May-1948,8.61,3.583,23.2778,13.4833,1.3739
31-May-1948,0.48,3.599,22.5667,11.7889,1.6341
01-Jun-1948,0,3.614,24.6,8.8333,1.5992
02-Jun-1948,0.03,3.629,27.0556,8.9167,1.2216
03-Jun-1948,0.12,3.644,24.5556,9.2944,0.917
04-Jun-1948,0.12,3.658,27.3889,11.4389,0.7266
05-Jun-1948,1.3,3.672,24.7889,12.0611,0.6187
06-Jun-1948,8.52,3.685,24.2667,5.3611,0.5457
07-Jun-1948,6.33,3.698,24.1556,13.9,0.5045
08-Jun-1948,4.47,3.71,23.4167,12.5333,0.6346
09-Jun-1948,1.01,3.722,21.7722,11,0.6029
10-Jun-1948,0.19,3.734,25.3278,8.6667,0.5616
11-Jun-1948,1.41,3.745,27.5222,9.6833,0.5045
12-Jun-1948,7.56,3.755,27.9944,14.6,0.4379
13-Jun-1948,4.3,3.765,25.05,13.85,0.3998
14-Jun-1948,0.19,3.774,26.6611,9.9722,0.4886
15-Jun-1948,0.54,3.783,26.85,13.9444,0.5331
16-Jun-1948,13.4,3.792,21.9556,12.2278,0.4632
17-Jun-1948,0.16,3.799,24.0056,6.3667,0.5457
18-Jun-1948,2.09,3.807,24.8,10.1,0.6473
19-Jun-1948,17.06,3.814,26.9444,14.7944,0.5457
20-Jun-1948,0.17,3.82,25.1722,13.6778,0.8186
21-Jun-1948,0.01,3.826,28.2778,11.9444,0.8313
22-Jun-1948,12.45,3.831,29.4722,15.3833,0.6029
23-Jun-1948,4.57,3.836,30.1389,17.1722,0.6631
24-Jun-1948,3.73,3.84,31.4889,17.7111,0.6949
25-Jun-1948,0.56,3.844,28.7222,17.2111,0.6473
26-Jun-1948,3.93,3.848,29.5556,15.8556,0.5457
27-Jun-1948,2.98,3.85,31.5556,16.5944,0.4632
28-Jun-1948,0.44,3.853,31.1667,17.3833,0.3998
29-Jun-1948,9.96,3.854,32.3556,17.3222,0.3363
30-Jun-1948,0.84,3.855,27.4111,17.3444,0.5584
01-Jul-1948,0.3,3.856,24.8778,13.6833,0.6314
02-Jul-1948,0,3.856,25.1333,8.6167,0.4379
03-Jul-1948,17.15,3.856,29.5222,14.0167,0.349
04-Jul-1948,4.64,3.855,31.1667,16.3667,0.4252
05-Jul-1948,5.8,3.854,32.0833,17.2389,1.0788
06-Jul-1948,6.36,3.852,28.8278,17.1833,0.5902
07-Jul-1948,0.09,3.849,23.6167,14.6833,0.5045
08-Jul-1948,0,3.846,25.7722,10.4722,0.5204
09-Jul-1948,0,3.843,27.3944,10.1167,0.4379
10-Jul-1948,0.04,3.839,29.2833,9.8278,0.349
11-Jul-1948,0.25,3.834,29.8667,14.3167,0.297
12-Jul-1948,2.75,3.829,30.7389,16.3389,0.2405
13-Jul-1948,11.45,3.823,27.5889,18.4056,0.2221
14-Jul-1948,9.51,3.817,25.2333,18.4444,0.224
15-Jul-1948,0.93,3.811,25.5056,16.8111,0.3005
16-Jul-1948,2,3.804,26.1278,16.5444,0.5045
17-Jul-1948,1.84,3.796,29.8333,18.4389,0.3871
18-Jul-1948,1.01,3.788,29.3056,18.1722,0.3617
19-Jul-1948,4.92,3.779,28.5556,16.0333,0.3236
20-Jul-1948,3.9,3.77,26.8278,16.7722,0.297
21-Jul-1948,5.77,3.76,28.5111,17.4167,0.4474
22-Jul-1948,5.61,3.75,29.6389,19.6833,0.8472
23-Jul-1948,2.02,3.74,28.6444,18.0222,0.9138
24-Jul-1948,0.02,3.728,24.8111,13.8389,0.8313
25-Jul-1948,0.05,3.717,26.8167,9.8833,0.5902
26-Jul-1948,0.25,3.705,29.1167,11.6278,0.4632
27-Jul-1948,0.5,3.692,29.0556,16.5611,0.3617
28-Jul-1948,1.27,3.679,29.2833,15.1778,0.2948
29-Jul-1948,0.14,3.666,30.6167,14.9667,0.2551
30-Jul-1948,1.06,3.652,31.6167,16.05,0.2281
31-Jul-1948,6.5,3.637,28.1667,18.8556,0.2062
01-Aug-1948,9.67,3.622,26.2333,17.0167,0.1983
02-Aug-1948,0.59,3.607,28.5611,14.0611,0.2364
03-Aug-1948,9.03,3.591,26.6222,15.6611,0.3871
04-Aug-1948,3.9,3.575,24.5111,16.3333,0.3744
