datetime,P,PE,T_max,T_min,Q
01-Jan-1948,20.24,0.27,0.0444,-4.7333,0.7191
02-Jan-1948,7.71,0.276,-0.2667,-5.0833,0.773
03-Jan-1948,0.36,0.276,-0.1444,-8.1278,0.8
04-Jan-1948,1.4,0.276,-0.95,-13.1444,0.8
05-Jan-1948,0.82,0.276,1.5833,-5.7778,0.8
06-Jan-1948,2.72,0.277,0.2056,-4.5778,0.8
07-Jan-1948,1.18,0.279,0.1722,-6.2889,0.8
08-Jan-1948,0.03,0.281,1.2889,-11.2056,0.782
09-Jan-1948,0.04,0.284,4.4278,-6.5167,0.8
10-Jan-1948,0,0.288,2.4389,-8.1444,0.8
11-Jan-1948,0.45,0.292,1.1444,-11.1333,0.6562
12-Jan-1948,10.41,0.296,0.4556,-14.1944,0.773
13-Jan-1948,8.28,0.301,0.0389,-5.6111,0.773
14-Jan-1948,0.64,0.307,-1.7778,-10.6167,0.782
15-Jan-1948,0.13,0.313,-4.4389,-16.8111,0.7371
16-Jan-1948,0.3,0.32,0.2833,-16.4167,0.7011
17-Jan-1948,1.99,0.327,-0.0222,-9.7444,0.7011
18-Jan-1948,3.25,0.335,-3.0222,-11.5278,0.7011
19-Jan-1948,0,0.343,-5.4778,-12.85,0.6562
20-Jan-1948,2.43,0.352,0.65,-15.5167,0.6382
21-Jan-1948,7.44,0.361,3.0222,-8.4167,0.6382
22-Jan-1948,2.74,0.371,-0.1278,-8.1278,0.6382
23-Jan-1948,1.92,0.381,-4.25,-12.1778,0.6382
24-Jan-1948,7.5,0.392,-8.1611,-16.4,0.6292
25-Jan-1948,4.03,0.404,-3.5833,-14.5222,0.6112
26-Jan-1948,0,0.416,-3.0389,-15.6889,0.5933
27-Jan-1948,0,0.428,-3.7944,-12.1611,0.6112
28-Jan-1948,0,0.441,-4.0167,-16.7389,0.6112
29-Jan-1948,0.81,0.455,-2.8889,-16.3,0.6112
30-Jan-1948,0.21,0.469,-4.9889,-16.6444,0.6112
31-Jan-1948,0,0.483,-5.5333,-15.0333,0.6112
01-Feb-1948,0,0.498,-2.5444,-16.0333,0.6112
02-Feb-1948,0,0.514,1.6056,-15.3778,0.5933
03-Feb-1948,2.22,0.529,-2.0444,-11.8167,0.5933
04-Feb-1948,7.7,0.546,-4.9167,-14.3167,0.6112
05-Feb-1948,1.36,0.563,-2.0222,-12.7444,0.5933
06-Feb-1948,0.19,0.58,-2.3667,-10.3056,0.5933
07-Feb-1948,0.63,0.598,-0.65,-15.8278,0.5933
08-Feb-1948,1.1,0.616,-1.4889,-10.3722,0.6112
09-Feb-1948,0,0.635,-4.7667,-16.4833,0.5933
10-Feb-1948,0.75,0.654,-4.7278,-16.4889,0.5933
11-Feb-1948,2.08,0.674,-0.9889,-15.1944,0.5843
12-Feb-1948,1.94,0.694,3.9667,-6.3111,0.5843
13-Feb-1948,11.51,0.715,3.6444,-9.2333,0.5843
