datetime,P,PE,T_max,T_min,Q
01-Jan-1948,11.54,0.74,13.5611,7.1778,2.8975
02-Jan-1948,0.71,0.751,10.3722,-2.6556,4.5684
03-Jan-1948,0,0.755,6.4944,-6.0222,3.0988
04-Jan-1948,1.16,0.759,6.9556,-3.6778,2.7506
05-Jan-1948,0,0.763,5.6944,-4.0056,2.5366
06-Jan-1948,0,0.768,10.0111,-4.8389,2.3992
07-Jan-1948,0,0.773,9.3056,-4.8667,2.3033
08-Jan-1948,0,0.779,13.8,-5.7833,2.249
09-Jan-1948,0,0.785,16.1111,3.1389,2.2011
10-Jan-1948,0,0.791,10.0444,-2.8667,2.1564
11-Jan-1948,0,0.798,4.5889,-9.5222,2.0286
12-Jan-1948,11.83,0.806,5.9222,-3.85,2.0062
13-Jan-1948,19.16,0.814,7.4222,-2.2111,3.3863
14-Jan-1948,0,0.822,-0.7167,-11.1722,3.3224
15-Jan-1948,0,0.831,-2.1111,-15.9444,2.4631
16-Jan-1948,0,0.84,7.6667,-10.35,2.4311
17-Jan-1948,0.76,0.85,3.4333,-6.4222,2.4215
18-Jan-1948,0.03,0.86,2.6111,-7.1167,2.249
19-Jan-1948,0,0.87,1.8833,-10.5,2.1021
20-Jan-1948,7.17,0.881,2.2833,-6.3556,2.1244
21-Jan-1948,0.09,0.893,7.5222,-2.1167,2.1628
22-Jan-1948,0.71,0.904,8.5111,-3.0444,2.134
23-Jan-1948,6.28,0.917,5.9556,-5.5278,2.0669
24-Jan-1948,9.76,0.929,-3.6833,-9.5667,2.1564
25-Jan-1948,0.03,0.942,1.35,-11.3833,2.0446
26-Jan-1948,0.93,0.955,4.3222,-9.8111,2.0382
27-Jan-1948,11.49,0.969,1.8389,-2.9111,2.281
28-Jan-1948,0.81,0.983,0.7889,-5.9389,2.7698
29-Jan-1948,1.12,0.998,3.1611,-3.1444,2.4152
30-Jan-1948,30.18,1.013,1.9278,-2.1444,2.5941
31-Jan-1948,8.27,1.028,-1.0889,-6.6889,3.7058
01-Feb-1948,0.37,1.044,5.1056,-7.9056,3.0126
02-Feb-1948,0,1.06,7.3833,-6.4278,2.8177
03-Feb-1948,0.61,1.076,8.9111,-5.3222,2.7346
04-Feb-1948,0.37,1.093,8.7167,-2.6333,2.6867
05-Feb-1948,9.7,1.11,7.8,2.2778,2.7921
06-Feb-1948,14.75,1.127,8.4556,1.7833,3.8975
07-Feb-1948,9.75,1.145,5.9278,2.3944,4.0253
08-Feb-1948,5.32,1.163,7.3,2.1111,3.8016
09-Feb-1948,26.35,1.182,4.6,-5,3.8016
10-Feb-1948,3.53,1.201,-0.4556,-5.9444,3.6419
11-Feb-1948,11.35,1.22,0.4,-4.7611,3.2905
12-Feb-1948,39.88,1.239,8.3056,-0.8833,8.7853
13-Feb-1948,11.69,1.259,9.8667,2.8722,11.7563
14-Feb-1948,7.5,1.279,11.6,0.2056,12.6828
15-Feb-1948,0,1.299,10.7111,-3.9556,10.7979
16-Feb-1948,0,1.32,8.9667,-1.0667,6.8685
17-Feb-1948,0,1.341,17.7667,1.6167,5.4948
18-Feb-1948,0,1.362,19.8889,1.1667,4.8239
19-Feb-1948,0,1.384,18.8056,4.7944,4.3447
20-Feb-1948,1.48,1.405,15.6833,4.95,4.1211
21-Feb-1948,2.34,1.427,9.7833,-1.2556,3.9614
22-Feb-1948,12.22,1.45,1.6556,-2.7667,3.9614
23-Feb-1948,0,1.472,3.4778,-1.9333,3.7377
24-Feb-1948,0.67,1.495,5.3,-1.8833,3.4822
25-Feb-1948,1.65,1.518,14.0722,1.1667,3.4502
26-Feb-1948,0.37,1.541,17.9944,7.9111,3.3544
27-Feb-1948,0.88,1.565,15.5,9.0278,3.2585
28-Feb-1948,0.46,1.588,21.9167,10.5778,3.2585
29-Feb-1948,0,1.612,19.0944,7.1444,3.003
01-Mar-1948,8.01,1.636,13.6167,3.4778,2.9774
02-Mar-1948,14.68,1.661,9.5222,1.7778,3.8336
