datetime,P,PE,T_max,T_min,Q
01-Jan-1948,-99,0.08,-5.8389,-10.2722,0.4021
02-Jan-1948,-99,0.083,-2.6278,-11.6278,0.4021
03-Jan-1948,-99,0.083,-0.0222,-6.4944,0.4021
04-Jan-1948,-99,0.083,0.2,-6.1611,0.39
05-Jan-1948,-99,0.083,1.7056,-8.1389,0.39
06-Jan-1948,-99,0.084,-0.0167,-4.2278,0.39
07-Jan-1948,-99,0.086,-0.5333,-5.8389,0.39
08-Jan-1948,-99,0.088,1.6222,-9.65,0.39
09-Jan-1948,-99,0.091,2.5611,-8.4111,0.39
10-Jan-1948,-99,0.094,-5.0167,-17.2722,0.3778
11-Jan-1948,-99,0.097,-2.8333,-14.6167,0.329
12-Jan-1948,-99,0.101,0.0222,-14.5444,0.3656
13-Jan-1948,-99,0.106,-0.2722,-5.4,0.3534
14-Jan-1948,-99,0.111,-4.1722,-15.7222,0.3534
15-Jan-1948,-99,0.117,-8.0167,-12.3333,0.3412
16-Jan-1948,-99,0.123,-1.4056,-13.1833,0.3168
17-Jan-1948,-99,0.13,-3.1778,-8.7944,0.329
18-Jan-1948,-99,0.137,-7.4833,-15.9444,0.3412
19-Jan-1948,-99,0.144,-10.35,-7.5222,0.329
20-Jan-1948,-99,0.152,-2.0667,-15.5889,0.3168
21-Jan-1948,-99,0.161,0.3611,-11.8778,0.329
22-Jan-1948,-99,0.17,-1.0833,-11.4222,0.329
23-Jan-1948,-99,0.18,-8.9889,-15.6778,0.3168
24-Jan-1948,-99,0.19,-12.5944,-9.0056,0.2925
25-Jan-1948,-99,0.2,-8.0444,-17.2778,0.3168
26-Jan-1948,-99,0.211,-5.1833,-12.7611,0.3168
27-Jan-1948,-99,0.223,-5.1722,-16.1944,0.3168
28-Jan-1948,-99,0.235,-5.05,-15.2278,0.3047
29-Jan-1948,-99,0.247,-4.3667,-16.2778,0.3022
30-Jan-1948,-99,0.26,-13.1944,-9.9556,0.2973
31-Jan-1948,-99,0.273,-12.2556,-4.0722,0.2925
01-Feb-1948,-99,0.287,-8.0667,-6.7278,0.3047
02-Feb-1948,-99,0.301,-2.1333,-16.3778,0.3047
03-Feb-1948,-99,0.316,-6.2444,-17.0833,0.3047
04-Feb-1948,-99,0.331,-13.1889,-13.4778,0.2973
05-Feb-1948,-99,0.347,-9.6056,-15.65,0.2925
06-Feb-1948,-99,0.363,-6.95,-8.2278,0.2973
07-Feb-1948,-99,0.379,-2.9278,-16.4444,0.2973
08-Feb-1948,-99,0.396,-4.4889,-14.7667,0.2925
09-Feb-1948,-99,0.413,-12.0222,-12.9778,0.2778
10-Feb-1948,-99,0.431,-11.2556,-4.9333,0.2681
11-Feb-1948,-99,0.449,-2.1389,-9.1222,0.2827
12-Feb-1948,-99,0.468,0.6278,-10.2333,0.3022
13-Feb-1948,-99,0.486,4.2111,-16.3056,0.329
14-Feb-1948,-99,0.506,5.1,-7.8889,0.7312
15-Feb-1948,-99,0.525,-1.9111,-13.7222,2.096
16-Feb-1948,-99,0.545,5.6222,-17.0889,2.291
17-Feb-1948,-99,0.566,8.7778,-1.9944,2.291
18-Feb-1948,-99,0.587,5.5111,-6.2167,2.486
19-Feb-1948,-99,0.608,7.6722,-10.3389,2.3885
20-Feb-1948,-99,0.629,4.55,-8.9944,2.8759
21-Feb-1948,-99,0.651,-2.45,-15.4167,2.8272
22-Feb-1948,-99,0.673,-1.9389,-12.0278,2.3885
23-Feb-1948,-99,0.696,-3.75,-14.3556,2.0473
24-Feb-1948,-99,0.719,0.3944,-17.8,1.7548
25-Feb-1948,-99,0.742,4.8944,-5.5278,1.7061
26-Feb-1948,-99,0.765,2.4833,-5.0944,1.6086
27-Feb-1948,-99,0.789,3.6,-3.85,1.3648
28-Feb-1948,-99,0.813,-0.7056,-5.8889,1.3161
29-Feb-1948,-99,0.838,-0.3944,-13.9,1.2186
01-Mar-1948,-99,0.862,-3.1056,-13.7722,1.0968
02-Mar-1948,-99,0.887,-2.4556,-10.1333,1.1211
03-Mar-1948,-99,0.912,1.1611,-6.1222,1.1016
04-Mar-1948,-99,0.938,-3.2556,-14.9056,1.0139
05-Mar-1948,-99,0.964,-9.0611,-15.5667,0.8287
06-Mar-1948,-99,0.99,-1.3722,-8.9,0.8774
07-Mar-1948,-99,1.016,1.3944,-12.1167,1.0724
08-Mar-1948,-99,1.043,2.85,-3.4111,1.0139
09-Mar-1948,-99,1.069,4.7111,-5.9056,0.9456
10-Mar-1948,-99,1.096,4.5778,-11.1611,0.892
11-Mar-1948,-99,1.123,-3.5611,-14.6722,0.7555
12-Mar-1948,-99,1.151,-3.6389,-12.6944,0.6824
13-Mar-1948,-99,1.178,-0.7333,-17.3722,0.7555
14-Mar-1948,-99,1.206,4.3389,-17.3,0.7312
15-Mar-1948,-99,1.234,8.8333,-4.4,0.7555
16-Mar-1948,-99,1.262,13.6,3.3722,2.9247
17-Mar-1948,-99,1.29,6.9833,-3.3667,8.9934
18-Mar-1948,-99,1.319,6.8833,-8.1778,7.8966
19-Mar-1948,-99,1.347,11.6111,-3.7278,6.8486
20-Mar-1948,-99,1.376,12.1944,0.5056,14.1603
21-Mar-1948,-99,1.405,16.6167,-2.4833,14.8183
22-Mar-1948,-99,1.433,14.2889,2.3111,17.0118
23-Mar-1948,-99,1.463,13.25,-2.05,19.3759
24-Mar-1948,-99,1.492,16.9056,1.6944,11.455
25-Mar-1948,-99,1.521,9.2722,-4.6444,8.3353
26-Mar-1948,-99,1.55,15.1556,-4.7833,6.6049
27-Mar-1948,-99,1.58,18.8556,7.0778,6.4343
28-Mar-1948,-99,1.609,7.9833,-4.7167,9.3589
29-Mar-1948,-99,1.639,10.4611,-6.6389,8.0672
30-Mar-1948,-99,1.668,15.4278,0.4167,5.5325
31-Mar-1948,-99,1.698,20.4722,-0.5778,4.4114
01-Apr-1948,36.42,1.728,15.9111,8.0889,5.1425
02-Apr-1948,9.41,1.757,11.0167,4.6611,6.5561
03-Apr-1948,0.48,1.787,8.7667,-2.1333,6.0931
04-Apr-1948,0,1.817,18.6278,-3.6056,4.5332
05-Apr-1948,0,1.846,19.8833,-0.7278,3.7046
06-Apr-1948,4.58,1.876,18.1333,2.9611,3.729
07-Apr-1948,0.48,1.906,18.7722,-1.9833,4.4845
08-Apr-1948,0,1.935,13.8889,3.85,3.8752
09-Apr-1948,0,1.965,9.4056,0.7944,3.5827
10-Apr-1948,0.24,1.995,9.5444,-5.1222,3.1196
11-Apr-1948,12.54,2.024,15.3,-6.2444,2.7784
12-Apr-1948,10.85,2.053,16.0167,3.8833,3.1196
13-Apr-1948,4.58,2.083,8.3111,3.5778,3.0465
14-Apr-1948,21.71,2.112,7.5556,-0.1611,2.9247
15-Apr-1948,9.41,2.141,14.0056,-0.9889,3.3877
16-Apr-1948,0,2.171,14.3056,-3.5056,3.0222
17-Apr-1948,0,2.2,12.7389,-2.5556,3.2415
18-Apr-1948,0,2.228,13.9444,-6.7278,3.0953
19-Apr-1948,0,2.257,18.5444,1.3444,2.8028
20-Apr-1948,0.72,2.286,21.4222,4.85,2.7297
21-Apr-1948,6.51,2.314,17.85,2.5278,3.7046
22-Apr-1948,0,2.343,20.1778,-3.2111,3.6071
23-Apr-1948,0,2.371,21.75,0.3944,2.9978
24-Apr-1948,0,2.399,21.4222,5.0778,2.6566
25-Apr-1948,0,2.427,21.2944,6.8333,2.4372
26-Apr-1948,0,2.455,18.0111,-0.9944,2.2057
27-Apr-1948,0,2.482,10.4278,-0.6056,2.0034
28-Apr-1948,0,2.509,14.4,0.2278,1.8279
29-Apr-1948,0.24,2.536,13.7056,1.8,1.7426
30-Apr-1948,18.09,2.563,12.7667,3.2278,1.7767
01-May-1948,2.65,2.59,12.7556,0.1167,2.7541
02-May-1948,0,2.616,18.5,-2.7,2.3154
03-May-1948,0,2.643,19.3667,1.1222,1.9522
04-May-1948,0,2.669,20.8333,0.6833,1.7426
05-May-1948,0.01,2.694,19.2833,4.7056,1.5915
06-May-1948,0.74,2.72,20.4778,0.9611,1.4916
07-May-1948,9.18,2.745,14.5889,5.6778,1.4258
08-May-1948,5.25,2.77,10.2389,4.4611,1.7938
09-May-1948,1.8,2.794,15.8333,3.7444,1.7938
10-May-1948,5.03,2.819,16.9222,9.5333,1.6403
11-May-1948,5.81,2.843,23.8111,7.1833,1.7426
12-May-1948,1.26,2.866,19.3778,9.9889,1.845
13-May-1948,8.6,2.89,13.8611,7.4833,1.7597
14-May-1948,13.62,2.913,11.2222,4.6444,2.0595
15-May-1948,2.99,2.936,16.9944,3.4778,2.486
16-May-1948,8.58,2.958,14.95,3.4667,2.2788
17-May-1948,3.9,2.98,17.2167,8.4111,2.7784
18-May-1948,15.34,3.002,16.4778,8.1389,3.4852
19-May-1948,0.03,3.023,15.2944,3.9778,4.8013
20-May-1948,0,3.045,17.95,3.0722,3.534
21-May-1948,10.61,3.065,15.0778,4.9167,3.0709
22-May-1948,5.75,3.086,13.1444,4.2056,3.7777
23-May-1948,23.46,3.105,14.55,5.4889,3.8508
24-May-1948,11.28,3.125,17.1556,9.0556,6.8486
25-May-1948,3.69,3.144,20.9833,10.0111,7.4092
26-May-1948,0,3.163,23.6944,5.35,6.2637
27-May-1948,0,3.181,26.7778,4.45,4.8501
28-May-1948,0,3.199,26.8889,12.2667,3.9483
29-May-1948,0.53,3.217,25.45,14.5667,3.4121
30-May-1948,0.43,3.234,24.35,12.4833,3.0465
31-May-1948,0,3.251,23.8556,11.95,2.6809
01-Jun-1948,0,3.267,26.3833,6.4278,2.369
02-Jun-1948,0,3.283,26.8167,7.4667,2.0765
03-Jun-1948,0,3.299,28.1667,7.3,1.8279
04-Jun-1948,0.22,3.314,28.1111,10.5167,1.6232
05-Jun-1948,21.15,3.328,23.1222,9.4,1.8109
06-Jun-1948,1.82,3.342,21.2,2.2889,2.1496
07-Jun-1948,19.48,3.356,17.8278,4.4389,1.7938
08-Jun-1948,13.91,3.369,19.3,9.4389,2.486
09-Jun-1948,5.13,3.382,17.4667,9.6222,2.8516
10-Jun-1948,3.13,3.394,17.3833,8.5667,2.8272
11-Jun-1948,4.29,3.406,23.6444,8.55,2.5835
12-Jun-1948,0.54,3.418,22.4167,10.1333,2.5591
13-Jun-1948,12.93,3.428,20.0056,11.3056,2.425
14-Jun-1948,0,3.439,23.5333,4.65,2.369
15-Jun-1948,4.41,3.449,23.75,11.7111,2.0765
16-Jun-1948,0.84,3.458,22.7556,5.75,1.8815
17-Jun-1948,5.12,3.467,21.8889,5.5389,1.6914
18-Jun-1948,0,3.476,23.0722,4.4444,1.7597
19-Jun-1948,4,3.484,22.25,9.3944,1.5744
20-Jun-1948,0.04,3.491,24.15,5.6889,1.4745
21-Jun-1948,0.28,3.498,24.9444,8.0833,1.299
