datetime,P,PE,T_max,T_min,Q
01-Jan-1948,3.72,0.13,3.2722,-1,0.6173
02-Jan-1948,2.03,0.134,2.3278,-2.9222,2.583
03-Jan-1948,0.91,0.133,0.6,-2.9333,5.564
04-Jan-1948,2.52,0.132,0.4056,-2.3389,6.2545
05-Jan-1948,3.99,0.131,1.65,-2.45,4.2238
06-Jan-1948,1.55,0.132,1.1722,-4.1778,2.7536
07-Jan-1948,0.09,0.133,0,-12.2833,1.787
08-Jan-1948,0,0.135,5.9611,-5.2222,1.2184
09-Jan-1948,0,0.137,6.8778,0.2056,1.255
10-Jan-1948,0,0.14,0.8167,-7.0778,2.6074
11-Jan-1948,0.3,0.144,1.4333,-8.4167,2.518
12-Jan-1948,1.17,0.148,3.5611,-1.8167,1.787
13-Jan-1948,0.61,0.153,0.4444,-6.9889,1.4215
14-Jan-1948,0.26,0.159,-5.5389,-15.3556,0.8935
15-Jan-1948,0.05,0.165,-1.7611,-16.3833,0.4061
16-Jan-1948,0.01,0.172,-1.2722,-13.1389,0.5686
17-Jan-1948,0.01,0.18,-7.9667,-16.3333,0.4671
18-Jan-1948,0,0.188,-8.1778,-15.2611,0.3249
19-Jan-1948,0.02,0.197,-2.0833,-15.7278,0.3249
20-Jan-1948,0.31,0.207,1.9667,-11.9722,0.2437
21-Jan-1948,0.32,0.217,0.1944,-7.2056,0.2234
22-Jan-1948,0.04,0.228,-5.3944,-15.7333,0.2266
23-Jan-1948,2.75,0.239,-10.2333,-15.8833,0.1365
24-Jan-1948,0.98,0.251,-10.6056,-16.2333,0.1352
25-Jan-1948,0.35,0.264,-6.1889,-14.6611,0.0658
26-Jan-1948,0.03,0.277,-5.6333,-15.5444,0.199
27-Jan-1948,0.04,0.291,-6.8389,-14.5611,0.093
28-Jan-1948,0,0.306,-7.6611,-14.5556,0.0544
29-Jan-1948,0,0.321,-4.3111,-15.9389,0.0788
30-Jan-1948,0,0.337,-6.9333,-15.3833,0.056
31-Jan-1948,0,0.353,-7.3778,-17.0278,0.0812
01-Feb-1948,0,0.37,-5.4611,-16.2389,0.0577
02-Feb-1948,0.08,0.388,1.4278,-13.9,0.0999
03-Feb-1948,3.81,0.406,-1.6278,-12.0222,0.056
04-Feb-1948,2.44,0.425,-3.4944,-8.2056,0.0577
05-Feb-1948,0.05,0.444,-4.3944,-12.6722,0.0577
06-Feb-1948,0.01,0.464,-2.0444,-15.9333,0.0829
07-Feb-1948,0,0.484,-1.4444,-14.2333,0.0837
08-Feb-1948,0.03,0.505,-2.3778,-12.9889,0.0528
09-Feb-1948,0,0.527,-6.4167,-13.1889,0.0528
10-Feb-1948,0.49,0.549,-3.1778,-16.1167,0.056
11-Feb-1948,0.26,0.572,1.4833,-10.2444,0.056
12-Feb-1948,14.6,0.595,2.0667,-5.7222,0.056
13-Feb-1948,13.42,0.618,3.5556,-2.6,0.2437
14-Feb-1948,3.37,0.643,2.6833,-4.6389,0.731
15-Feb-1948,0,0.667,4.5778,-9.1222,1.3809
16-Feb-1948,0,0.693,10.5278,-0.9722,2.7211
17-Feb-1948,0,0.718,12.4167,-1,4.6299
18-Feb-1948,0,0.744,14.6,0.4222,5.4422
19-Feb-1948,0,0.771,14.4278,1.8722,5.9296
20-Feb-1948,0,0.798,4.8944,-9.0889,3.4928
21-Feb-1948,0.05,0.826,-4.25,-10.5222,2.0307
22-Feb-1948,0.09,0.854,0.8333,-10.9444,1.0153
