datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,0.8,-2.6667,-10.6444,-99
02-Jan-1948,0,0.8,6.3056,-11.2833,-99
03-Jan-1948,0,0.797,13.5667,-3.6556,-99
04-Jan-1948,0,0.794,9.6167,-1.3611,-99
05-Jan-1948,0,0.793,9.6611,-1.7444,-99
06-Jan-1948,0,0.792,9.1333,-4.7667,-99
07-Jan-1948,0,0.792,17.1278,-0.6944,-99
08-Jan-1948,0,0.793,19.2722,0.7778,-99
09-Jan-1948,0,0.795,13.8667,0.8778,-99
10-Jan-1948,0,0.798,7.9556,1.2722,-99
11-Jan-1948,0,0.802,13.1667,1.5444,-99
12-Jan-1948,0,0.807,8.2722,-1.1,-99
13-Jan-1948,0,0.813,4.5278,-8.3111,-99
14-Jan-1948,0,0.82,4.3,-11.2667,-99
15-Jan-1948,0,0.827,10.0278,-1.9778,-99
16-Jan-1948,0,0.836,0.6944,-10.9333,-99
17-Jan-1948,0,0.845,1.6111,-12.1556,-99
18-Jan-1948,0,0.855,1.7667,-6.6222,-99
19-Jan-1948,0,0.866,3.5056,-11.5444,-99
20-Jan-1948,0,0.878,10.9333,-7.15,-99
21-Jan-1948,0,0.891,11.0111,-1.8667,-99
22-Jan-1948,0,0.905,8.8278,-4.7111,-99
23-Jan-1948,0.43,0.92,-3.7722,-16.5944,-99
24-Jan-1948,0.24,0.936,-6.1833,-10.5667,-99
25-Jan-1948,2.34,0.952,-1.0667,-13.2944,-99
26-Jan-1948,3.01,0.969,-4.5,-12.1167,-99
27-Jan-1948,0,0.988,-11.3222,-16.3889,-99
28-Jan-1948,3.93,1.007,-5.8111,-13.8222,-99
29-Jan-1948,1.22,1.027,-3.5722,-11.6833,-99
30-Jan-1948,0,1.047,-1.8722,-13.6611,-99
31-Jan-1948,0,1.069,-0.6056,-11.4889,-99
01-Feb-1948,0.09,1.092,0.05,-12.5778,-99
02-Feb-1948,0.75,1.115,-2.5444,-11.2611,-99
03-Feb-1948,0.48,1.139,-3.6389,-8.3722,-99
04-Feb-1948,2.02,1.164,-1.2333,-7.85,-99
05-Feb-1948,0.3,1.19,-4.0278,-7.7167,-99
06-Feb-1948,0,1.216,0.2611,-7.3667,-99
07-Feb-1948,0,1.244,0.4833,-5.55,-99
08-Feb-1948,0,1.272,-5.3389,-15.5167,-99
09-Feb-1948,0,1.301,1.0722,-16.15,-99
10-Feb-1948,5.3,1.33,-0.1333,-7.4,-99
11-Feb-1948,4.04,1.361,-1.1167,-15.0167,-99
12-Feb-1948,1.37,1.392,-9.0722,-13.8333,-99
13-Feb-1948,0,1.424,-4.3389,-14.0667,-99
14-Feb-1948,0,1.456,4.4111,-9.2333,-99
15-Feb-1948,0,1.49,10.4833,-1.8667,-99
16-Feb-1948,0,1.524,17.5667,-1.5889,-99
17-Feb-1948,0,1.559,19.5667,1.5389,-99
18-Feb-1948,0,1.594,20.4722,2.25,-99
19-Feb-1948,0,1.63,16.3278,-0.1667,-99
