datetime,P,PE,T_max,T_min,Q
01-Jan-1948,4.59,0.29,14.5556,4.6222,4.7333
02-Jan-1948,6.99,0.294,8.7778,-0.9222,19.6711
03-Jan-1948,0.33,0.294,1.6333,-1.15,6.7005
04-Jan-1948,3.96,0.294,5.8167,-0.8667,1.9671
05-Jan-1948,2.98,0.295,2.0167,-1.2556,1.4036
06-Jan-1948,0.9,0.296,1.95,-1.2222,1.1372
07-Jan-1948,1.13,0.298,1.8944,-9.0667,0.9426
08-Jan-1948,1.16,0.3,9.1833,-8.0778,0.8196
09-Jan-1948,4.51,0.303,11.6167,0.7056,1.127
10-Jan-1948,0.15,0.306,3.7222,-3.9,2.6843
11-Jan-1948,5.4,0.31,4.1167,-12.7,1.6802
12-Jan-1948,10.39,0.314,3.9889,-6.9167,1.1372
13-Jan-1948,2.54,0.319,1.7333,-1.3111,2.1515
14-Jan-1948,0.45,0.324,-1.9111,-11.3389,2.8277
15-Jan-1948,0.67,0.33,-1.3944,-13.7056,1.9671
16-Jan-1948,4.12,0.336,2.5167,-11.8056,3.1146
17-Jan-1948,1.61,0.343,-1.9056,-7.7611,2.6843
18-Jan-1948,0,0.35,-5.0389,-12.8611,2.1105
19-Jan-1948,0.09,0.358,-0.3611,-11.3722,1.2704
20-Jan-1948,0.23,0.366,5.1389,-14.7444,0.8811
21-Jan-1948,1.86,0.375,5.7667,-5.25,0.6557
22-Jan-1948,2.15,0.384,0.0556,-7.8111,0.5635
23-Jan-1948,6.02,0.394,-6.5389,-13.5278,0.5123
24-Jan-1948,3.37,0.404,-9.1222,-13.7889,0.4508
25-Jan-1948,0.51,0.414,-6.3722,-12.8944,0.4098
26-Jan-1948,0.61,0.425,-3.0889,-9.3889,0.3688
27-Jan-1948,1.04,0.437,-3.9056,-10.5722,0.3483
28-Jan-1948,0,0.449,-5.3889,-8.3333,0.3279
29-Jan-1948,0,0.462,-2.8778,-11.1667,0.3074
30-Jan-1948,0.49,0.475,-4.1889,-14.9778,0.2848
31-Jan-1948,3.23,0.488,-1.7944,-15.5667,0.2664
01-Feb-1948,0.47,0.502,-0.75,-10.9611,0.2541
02-Feb-1948,0.57,0.516,0.7556,-9.1222,0.2397
03-Feb-1948,6.32,0.531,1.6778,-12.2833,0.2274
04-Feb-1948,11.51,0.546,2.3056,-5.8222,0.2274
05-Feb-1948,3.59,0.562,1.3833,-3.4833,0.2254
06-Feb-1948,2.2,0.578,0.8778,-5.05,0.2254
07-Feb-1948,0.06,0.594,2.8111,-11.5333,0.2254
08-Feb-1948,1.11,0.611,1.3889,-7.4111,0.2254
09-Feb-1948,0,0.628,-2.3889,-12.8611,0.2254
10-Feb-1948,0,0.646,1.4,-14.4,0.2254
11-Feb-1948,2.93,0.664,8.6833,-11.1167,0.3074
12-Feb-1948,6.49,0.683,6.6611,-2.0667,1.2294
13-Feb-1948,5.63,0.702,12.8,0.3222,9.2413
14-Feb-1948,2.63,0.721,10.4833,-0.2222,29.5066
15-Feb-1948,0.13,0.741,8.0444,-5.3944,17.3351
16-Feb-1948,0,0.761,15.6778,-4.3889,3.258
17-Feb-1948,0,0.781,17.1833,0.5278,3.258
18-Feb-1948,0.08,0.802,19.8111,-0.7944,3.258
19-Feb-1948,0.19,0.823,20.2167,2.0444,1.9671
20-Feb-1948,0.61,0.845,12.3333,-3.3278,1.4036
21-Feb-1948,1.65,0.866,2.0333,-8.0611,0.9426
22-Feb-1948,4.59,0.889,4.9278,-6.4722,0.7069
23-Feb-1948,0.04,0.911,9.1111,-6.0889,0.7069
24-Feb-1948,3.56,0.934,14.2778,-5.6444,0.7069
25-Feb-1948,7.6,0.957,12.7278,1.1556,0.7069
26-Feb-1948,10.77,0.981,14.2167,7.8667,4.6514
27-Feb-1948,10.41,1.004,15.8389,-2.9278,7.6225
28-Feb-1948,0.81,1.028,19.55,5.0167,5.3481
29-Feb-1948,0,1.053,13.3222,0.9556,4.0367
01-Mar-1948,6.37,1.077,10.9056,-3.3889,1.9671
02-Mar-1948,5.53,1.102,15.0111,1.0444,1.6515
03-Mar-1948,0.99,1.127,11.5667,4.3667,4.6924
04-Mar-1948,0,1.153,5.6833,-1.1056,2.8277
05-Mar-1948,1.19,1.179,5.8278,-9.9611,1.6085
06-Mar-1948,1.21,1.205,9.4667,-7.2889,1.1372
07-Mar-1948,4.53,1.231,10.1944,-0.1833,1.336
08-Mar-1948,0.51,1.257,9.0278,-1.4278,2.1105
09-Mar-1948,0,1.284,12.2778,-2.1444,1.5368
10-Mar-1948,0.41,1.311,11.0333,-2.0278,1.1372
11-Mar-1948,5.09,1.338,5.5944,-3.8556,0.9426
12-Mar-1948,0.13,1.365,1.2833,-11.6,0.7582
13-Mar-1948,0.64,1.393,7.5667,-11.1,0.6557
14-Mar-1948,2.33,1.42,17.6778,-7.1,0.4918
15-Mar-1948,5.24,1.448,20.9444,-0.9778,0.461
16-Mar-1948,10.02,1.476,19.9389,8.1,1.2602
17-Mar-1948,0.08,1.504,15.5167,4.6722,2.254
18-Mar-1948,5.05,1.532,20.5278,-2.0278,1.5368
19-Mar-1948,4.04,1.561,25.9444,6.4556,1.2294
20-Mar-1948,3.13,1.589,25.85,5.9833,1.8442
21-Mar-1948,2.19,1.618,26.8611,11.4333,2.254
22-Mar-1948,15.18,1.647,23.8444,14.5611,1.8442
23-Mar-1948,14.59,1.676,22.7,11.25,2.0491
24-Mar-1948,0.03,1.705,19.7667,6.2278,5.9423
25-Mar-1948,4.7,1.734,24.4222,2.2167,3.8932
26-Mar-1948,7.97,1.763,22.75,7.4278,2.6638
27-Mar-1948,3.27,1.792,20.0167,8.3611,3.6883
28-Mar-1948,0.46,1.822,12.1556,-2.6556,3.4834
29-Mar-1948,0,1.851,17.6056,-6.1444,2.4589
30-Mar-1948,4.83,1.881,21.4111,1.7389,2.254
31-Mar-1948,6.16,1.91,20.1611,5.0722,2.0491
01-Apr-1948,6.65,1.94,21.1,7.1444,6.9668
02-Apr-1948,10.95,1.969,16.6444,2.9944,5.3276
03-Apr-1948,0.36,1.999,13.0222,0.3,3.6883
04-Apr-1948,0.43,2.028,22.2944,-3.4389,2.0491
05-Apr-1948,3.92,2.058,22.3944,4.6667,1.3319
06-Apr-1948,1.54,2.087,21.6556,11.35,1.1372
07-Apr-1948,2.63,2.117,23.5556,9.5,1.004
08-Apr-1948,0.61,2.146,24.8722,12.5333,1.004
09-Apr-1948,0.04,2.176,17.5389,3.1389,1.0696
10-Apr-1948,3.85,2.205,14.9944,-4.6167,0.7069
11-Apr-1948,57.51,2.235,21.5056,2.4333,0.5635
12-Apr-1948,24.34,2.264,19.5556,8.9333,20.6956
13-Apr-1948,27.57,2.293,18.0167,7.0722,43.6452
14-Apr-1948,17.09,2.322,18.1333,9.6167,33.3998
15-Apr-1948,0.95,2.351,18.7389,6.3944,21.5152
16-Apr-1948,0.16,2.38,23.4611,5.3,4.1391
17-Apr-1948,0,2.409,18.5889,1.2222,1.9671
18-Apr-1948,0,2.438,23.4056,-1.0722,1.336
19-Apr-1948,0.18,2.466,27.2833,6.25,0.9426
20-Apr-1948,0.64,2.495,27.3222,11.35,0.7582
21-Apr-1948,1.69,2.523,21.0278,9.9611,0.6557
22-Apr-1948,0,2.551,21.7444,4.6111,0.5573
23-Apr-1948,0.03,2.579,25.7667,4.6389,0.4795
24-Apr-1948,0,2.607,29.9333,8.55,0.4365
25-Apr-1948,0.11,2.635,31.05,12.4333,0.3893
26-Apr-1948,10.18,2.662,32.1722,10.9722,0.3401
27-Apr-1948,4.99,2.69,26.7111,12.8056,0.8073
28-Apr-1948,5.82,2.717,17.8167,9.95,4.1391
29-Apr-1948,0.21,2.744,15.2556,5.7722,2.8277
30-Apr-1948,0.95,2.77,18.7167,2.9278,1.4712
01-May-1948,7.98,2.797,16.5389,5.5833,0.9426
02-May-1948,16.98,2.823,20.6389,5.8833,0.9774
03-May-1948,6.19,2.849,19.7944,9.1889,11.6797
04-May-1948,8.55,2.875,19.9944,5.2111,5.4505
05-May-1948,2.97,2.9,19.7833,6.8167,3.7088
06-May-1948,6.95,2.925,22.3611,3.8222,2.8277
07-May-1948,12.67,2.95,17.5611,6.9889,3.4629
08-May-1948,0.49,2.975,19.5722,3.0167,5.0202
09-May-1948,0.27,2.999,27.4778,5.6167,2.5408
10-May-1948,0.43,3.023,30.0333,10.0444,1.336
11-May-1948,0.87,3.047,31.65,11.5278,0.9426
12-May-1948,10.99,3.071,30.4333,13.0111,0.7561
13-May-1948,3.46,3.094,23.7333,14.5,2.295
14-May-1948,1.32,3.117,19.4667,11.5667,1.4036
15-May-1948,1.46,3.139,21.1556,9.1167,2.8277
16-May-1948,11.65,3.162,20.0389,10.5167,1.8237
17-May-1948,5.97,3.183,20.2556,10.4333,4.9178
18-May-1948,0.26,3.205,21.3167,9.2722,3.5449
19-May-1948,0.01,3.226,19.8889,5.1056,1.752
20-May-1948,0,3.247,23.05,1.6556,1.0696
21-May-1948,0.05,3.268,23.7944,8.8389,0.7069
22-May-1948,0.17,3.288,22,3.9,0.5348
23-May-1948,0.1,3.307,27.2,5.7944,0.4426
24-May-1948,0,3.327,24.0222,6.1667,0.3627
25-May-1948,0,3.346,22.6111,5.7611,0.2848
26-May-1948,0,3.364,26.1778,5.6556,0.2315
27-May-1948,0,3.382,29.4222,9.2222,0.1885
28-May-1948,7.19,3.4,27.2722,13.3444,0.1639
29-May-1948,1.11,3.417,24.1056,15.5167,0.3811
30-May-1948,1.08,3.434,24.9389,12.5722,0.6106
31-May-1948,1.45,3.451,23.1722,9.2167,0.3401
01-Jun-1948,0,3.467,25.9,5.7556,0.2315
02-Jun-1948,0,3.483,28.8722,8.1056,0.1721
03-Jun-1948,0.1,3.498,27.6056,10.05,0.1393
04-Jun-1948,0.35,3.513,29.2556,12.1278,0.1393
