datetime,P,PE,T_max,T_min,Q
01-Jan-1948,7.76,0.31,11.7167,2.3556,4.3188
02-Jan-1948,3.45,0.313,6.7833,-3.8833,14.6675
03-Jan-1948,0.05,0.314,-0.8722,-4.2056,6.8652
04-Jan-1948,2.2,0.315,3.8556,-4.3611,3.8095
05-Jan-1948,2.05,0.317,-0.5167,-3.8556,2.6483
06-Jan-1948,2.3,0.319,-0.65,-4.3167,2.0168
07-Jan-1948,1.55,0.322,-1.95,-9.1278,1.6297
08-Jan-1948,4.24,0.325,8.3333,-10.3667,1.3242
09-Jan-1948,3.06,0.328,9.8222,-0.8,2.4548
10-Jan-1948,0.37,0.333,1.1611,-8.35,5.8874
11-Jan-1948,4.63,0.337,2.7,-15.1611,3.2493
12-Jan-1948,12.63,0.342,2.7833,-6.9611,2.4446
13-Jan-1948,1.96,0.348,0.9111,-4.3333,2.7603
14-Jan-1948,1.55,0.354,-4.9667,-13.8167,2.4446
15-Jan-1948,0.36,0.36,-3.6722,-15.0222,1.6297
16-Jan-1948,2.1,0.367,2.5222,-14.1167,1.426
17-Jan-1948,1.67,0.375,-2.2667,-9.1111,1.426
18-Jan-1948,0,0.382,-8.0222,-15.7889,1.1204
19-Jan-1948,0,0.391,-0.5444,-11.7667,0.8149
20-Jan-1948,0,0.4,4.8056,-15.6944,0.8149
21-Jan-1948,1.11,0.409,3.9111,-3.4944,0.9167
22-Jan-1948,2.34,0.418,-0.0611,-8.9833,0.9167
23-Jan-1948,6.83,0.429,-8.2778,-15.5,0.713
24-Jan-1948,4.79,0.439,-11.2111,-15.5056,0.5602
25-Jan-1948,0.69,0.45,-7.45,-17.1944,0.4074
26-Jan-1948,2.83,0.462,-3.9111,-14.9389,0.4074
27-Jan-1948,1.58,0.474,-5.2278,-11.0056,0.4584
28-Jan-1948,0,0.486,-6.6167,-14.6444,0.5093
29-Jan-1948,0,0.499,-3.5333,-15.2333,0.5093
30-Jan-1948,0.31,0.512,-5.5,-14.9556,0.4584
31-Jan-1948,2.77,0.525,-2.6833,-16.4944,0.4074
01-Feb-1948,4.88,0.54,-1.0056,-9.1389,0.4074
02-Feb-1948,0,0.554,-0.8056,-9.3889,0.4074
03-Feb-1948,13.04,0.569,0.1278,-10.1778,0.4074
04-Feb-1948,14.54,0.584,0.6056,-6.6667,0.4584
05-Feb-1948,3.35,0.6,0.1722,-3.6611,0.5093
06-Feb-1948,1.6,0.616,-0.6778,-7.6111,0.5093
07-Feb-1948,4.43,0.632,3.2,-15.1,0.5093
08-Feb-1948,1.11,0.649,0.5056,-9.9167,0.6111
09-Feb-1948,0,0.666,-5.4722,-15.7667,0.713
10-Feb-1948,0,0.684,-0.4444,-15.0833,0.8149
11-Feb-1948,0.26,0.702,6.8722,-13.6778,0.9167
12-Feb-1948,1.97,0.72,4.2056,-2.2444,1.1204
13-Feb-1948,11.65,0.739,12.4278,-0.6889,3.0557
14-Feb-1948,3.07,0.758,12.0889,-2.2944,40.0301
15-Feb-1948,0,0.777,6.65,-7.9611,14.7694
16-Feb-1948,0,0.797,13.5278,-5.6056,7.3847
17-Feb-1948,0,0.817,13.9944,-1.1667,6.7022
18-Feb-1948,0,0.838,16.9056,-1.8667,9.1774
19-Feb-1948,0.08,0.858,19.7,0.3278,8.2505
20-Feb-1948,0,0.879,13.2944,-5.5167,9.5644
21-Feb-1948,7.33,0.901,1.6278,-9.3111,6.7022
22-Feb-1948,7.08,0.922,1.8889,-7.5056,4.3799
23-Feb-1948,0,0.944,4.3278,-8.2667,2.9946
24-Feb-1948,1.33,0.967,10.9278,-7,2.3122
25-Feb-1948,12.31,0.989,10.0944,0.8611,2.5464
26-Feb-1948,7.04,1.012,11.3,3.95,14.5657
27-Feb-1948,5.78,1.035,14.2556,-3.5722,16.501
28-Feb-1948,2.97,1.058,19.8556,5.7389,8.9839
29-Feb-1948,0,1.082,10.2333,-1.7278,8.2505
01-Mar-1948,13.08,1.106,8.2667,-4.3611,5.1234
02-Mar-1948,8.37,1.13,13.1722,0.3611,4.991
03-Mar-1948,2.49,1.154,10.1278,3.5333,9.1774
04-Mar-1948,1.2,1.179,3.9167,-4.3667,7.0384
05-Mar-1948,0.88,1.204,2.0889,-13.2944,5.1234
06-Mar-1948,9.55,1.229,6.4056,-8.9944,3.6669
07-Mar-1948,4.68,1.254,6.6111,-0.1722,4.6549
08-Mar-1948,0.04,1.28,5.3222,-3.8667,6.7022
09-Mar-1948,0,1.305,10.3056,-4.1389,4.6855
