datetime,P,PE,T_max,T_min,Q
01-Jan-1948,10.47,0.2,2.5,-2.6444,0.1905
02-Jan-1948,18.61,0.199,4.4944,-1.9389,0.1647
03-Jan-1948,25.21,0.193,3.6833,-2.7889,0.1811
04-Jan-1948,11.25,0.188,5.2222,-1.6056,0.2093
05-Jan-1948,5.04,0.183,6.3667,-1.2222,0.2156
06-Jan-1948,13.96,0.179,8.2833,3.4056,0.2584
07-Jan-1948,15.9,0.175,7.7889,1.5389,0.3659
08-Jan-1948,0,0.172,6.0556,-4.5222,0.3734
09-Jan-1948,0,0.17,5.6222,-7.3,0.4602
10-Jan-1948,0,0.169,4.6889,-7.4333,0.606
11-Jan-1948,0,0.169,4.0111,-6.5889,0.6789
12-Jan-1948,0,0.169,4.6944,-8.95,0.6349
13-Jan-1948,0,0.169,7.3778,-7.2444,0.4602
14-Jan-1948,0,0.171,8.1833,-7.7778,0.381
15-Jan-1948,0,0.173,10.3833,-7.4167,0.3018
16-Jan-1948,0,0.176,10.3333,-6.8389,0.2552
17-Jan-1948,0,0.18,10.5333,-6.4944,0.2383
18-Jan-1948,0,0.184,7.7944,-5.1,0.2288
19-Jan-1948,0,0.189,9.4778,-9.2611,0.2351
20-Jan-1948,0,0.195,9.8667,-7.8,0.2257
21-Jan-1948,0,0.201,12.6944,-4.8056,0.2062
22-Jan-1948,0,0.208,12.3389,-3.7778,0.1936
23-Jan-1948,0,0.216,12.4278,-4.1,0.1968
24-Jan-1948,0,0.224,11.7333,-5.0111,0.1999
25-Jan-1948,0,0.233,4.0333,-6.3444,0.1999
26-Jan-1948,0,0.243,1.7389,-12.3111,0.1936
27-Jan-1948,0,0.254,4.3944,-12.4722,0.1509
28-Jan-1948,0,0.265,6.5722,-9.8278,0.1509
29-Jan-1948,0,0.277,4.7111,-10.7167,0.1634
30-Jan-1948,0,0.289,5.6944,-6.1222,0.1842
31-Jan-1948,0,0.303,5.9167,-9.6389,0.1811
01-Feb-1948,1.39,0.316,0.9722,-6.4222,0.1905
02-Feb-1948,0,0.331,-0.8056,-10.7556,0.176
03-Feb-1948,1.39,0.346,0.0889,-14.7889,0.1572
04-Feb-1948,0.93,0.362,-0.4333,-8.7667,0.176
05-Feb-1948,0.93,0.378,-0.35,-11.1444,0.176
06-Feb-1948,0,0.396,0.4778,-14.7389,0.1509
07-Feb-1948,4.64,0.413,2.75,-13.1778,0.1446
08-Feb-1948,3.71,0.432,2.4278,-3.5833,0.1999
09-Feb-1948,1.39,0.451,1.7056,-6.1944,0.1785
10-Feb-1948,0,0.47,-0.6333,-11.6556,0.1446
11-Feb-1948,0,0.49,1.8222,-12.3278,0.1446
12-Feb-1948,0,0.511,5.0944,-13.5222,0.1509
13-Feb-1948,0,0.533,5.5722,-12.5,0.1634
14-Feb-1948,4.64,0.555,6.7611,-4.7667,0.1697
15-Feb-1948,5.11,0.577,5.9778,-0.4222,0.1811
16-Feb-1948,0,0.601,9.1778,-2.2778,0.1842
17-Feb-1948,1.39,0.624,10.3333,-2.6889,0.2031
18-Feb-1948,0,0.649,8.7222,0.9611,0.2031
19-Feb-1948,0,0.674,7.3889,-5.6667,0.1999
20-Feb-1948,7.43,0.699,6.45,-6.8944,0.2093
21-Feb-1948,9.75,0.725,6.5111,0.1556,0.242
22-Feb-1948,6.04,0.752,6.2667,-3.9833,0.2728
23-Feb-1948,0,0.779,2.7944,-7.0667,0.2552
24-Feb-1948,0,0.806,8.5722,-6.7111,0.2904
25-Feb-1948,0.46,0.834,13.4889,-4.5278,0.347
26-Feb-1948,0.93,0.863,10.8444,-1.5778,0.3055
27-Feb-1948,6.96,0.892,3.9056,-5.5611,0.2483
28-Feb-1948,2.79,0.922,4.4278,-4.6556,0.242
29-Feb-1948,0,0.952,5.0333,-6.0278,0.2357
01-Mar-1948,0,0.982,6.1778,-6.5889,0.232
02-Mar-1948,0,1.013,2.7167,-7.4722,0.2219
03-Mar-1948,0,1.045,3.7222,-9.9833,0.2062
04-Mar-1948,1.51,1.077,8.0611,-10.5667,0.2031
05-Mar-1948,0,1.109,4.6167,-6.5556,0.2031
06-Mar-1948,0,1.142,3.85,-4.0389,0.1936
07-Mar-1948,7.57,1.175,6.4167,-4.5333,0.1936
08-Mar-1948,5.55,1.209,2.6278,-2.9833,0.1936
09-Mar-1948,0,1.243,3.1389,-4.0667,0.1936
10-Mar-1948,0,1.277,3.7778,-11.5111,0.1936
11-Mar-1948,0,1.312,7.8444,-7.8333,0.1968
12-Mar-1948,1.51,1.347,8.4556,-0.9389,0.1968
13-Mar-1948,10.1,1.382,4.9,-4.2222,0.1936
14-Mar-1948,1.01,1.418,2.4444,-4.2944,0.1936
15-Mar-1948,0,1.454,2.9556,-6.3,0.1968
16-Mar-1948,3.53,1.491,3.8778,-3.3667,0.2031
17-Mar-1948,1.51,1.528,4.5056,-5.8556,0.2062
18-Mar-1948,2.52,1.565,3.5667,-3.6778,0.2062
19-Mar-1948,3.53,1.602,1.7833,-5.2167,0.2031
20-Mar-1948,0.5,1.64,0.9667,-7.1389,0.1999
21-Mar-1948,3.53,1.678,8.7222,-2.2833,0.1999
22-Mar-1948,42.4,1.716,6.0611,-1.0833,0.2031
23-Mar-1948,6.06,1.754,1.9167,-2.2167,0.2062
24-Mar-1948,6.06,1.793,3.4,-3.7889,0.2156
25-Mar-1948,0,1.832,4.7444,-5.6389,0.242
26-Mar-1948,0,1.871,7.5556,-7.4333,0.2552
27-Mar-1948,0,1.91,11.8056,-4.0056,0.2552
28-Mar-1948,0,1.95,12.5167,-1.4333,0.2621
29-Mar-1948,0,1.989,9.4333,-1,0.2691
30-Mar-1948,0,2.029,7,-1.2667,0.3282
31-Mar-1948,0,2.069,14.4333,-5.0222,0.43
01-Apr-1948,0,2.109,14.8611,-3.2111,0.535
02-Apr-1948,5.81,2.15,7.8222,1.0056,0.611
03-Apr-1948,4.23,2.19,2.3889,-8.0444,0.6349
04-Apr-1948,5.29,2.23,1.3778,-5.2222,0.6349
05-Apr-1948,2.11,2.271,2.9222,-5.8,0.596
06-Apr-1948,3.17,2.312,1.4111,-8.6611,0.4998
07-Apr-1948,0,2.352,2.1556,-7.2222,0.4262
08-Apr-1948,3.17,2.393,3.0722,-6.1389,0.3923
09-Apr-1948,6.87,2.434,3.8167,-1.1722,0.3923
10-Apr-1948,2.11,2.475,2.3111,-6.0333,0.3961
11-Apr-1948,0,2.516,4.35,-3.8611,0.381
12-Apr-1948,0,2.557,8.8556,-6.2111,0.3961
13-Apr-1948,0,2.598,8.9556,-3.0611,0.447
14-Apr-1948,0,2.638,11.1,1.3278,0.447
15-Apr-1948,0,2.679,12.8944,5.3611,0.4382
16-Apr-1948,4.76,2.72,12.7111,3.8556,0.491
17-Apr-1948,1.59,2.761,8.2778,0.5611,0.5614
18-Apr-1948,0,2.802,12.2278,-3.7333,0.6261
19-Apr-1948,0,2.842,16.6111,-1.7056,0.6475
20-Apr-1948,4.23,2.883,17.6222,-1.0833,0.6538
21-Apr-1948,4.76,2.923,12.0722,0.9611,0.6412
22-Apr-1948,5.29,2.964,5.9444,-0.6833,0.6287
23-Apr-1948,2.64,3.004,5.8,-1.4,0.6261
