datetime,P,PE,T_max,T_min,Q
01-Jan-1948,7.1,0.18,3.3556,-1.4333,0.9711
02-Jan-1948,1.71,0.185,2.3444,-2.2056,5.7326
03-Jan-1948,1.67,0.182,-0.5056,-3.2889,3.1326
04-Jan-1948,1.89,0.18,0.4778,-3.3722,1.8921
05-Jan-1948,1.84,0.178,-0.4444,-4.6444,1.4473
06-Jan-1948,1.74,0.177,-0.4222,-3.8889,1.228
07-Jan-1948,0.63,0.177,-1.4,-7.9667,1.04
08-Jan-1948,0.45,0.177,4.6389,-12.7333,0.8019
09-Jan-1948,0.61,0.177,5.8,-3.4889,1.0964
10-Jan-1948,0.2,0.178,-2.2111,-10.1,1.1967
11-Jan-1948,2.37,0.18,-0.1833,-9.9889,0.8771
12-Jan-1948,1.51,0.182,1.5167,-5.7889,0.9053
13-Jan-1948,1.9,0.185,0.1722,-6.3722,0.9053
14-Jan-1948,1.39,0.188,-5.2778,-13.4444,0.6892
15-Jan-1948,0.6,0.192,-6.0611,-16.3611,0.5639
16-Jan-1948,1.58,0.196,-2,-12.1944,0.7831
17-Jan-1948,0.5,0.201,-5.5278,-12.9722,0.6578
18-Jan-1948,0,0.206,-9.1167,-15.5111,0.5952
19-Jan-1948,0,0.212,-5.4667,-11.4833,0.5325
20-Jan-1948,0.14,0.219,1.6611,-11.5444,0.5952
21-Jan-1948,0.42,0.226,2.4222,-7.7778,0.6265
22-Jan-1948,0.46,0.233,-6.1167,-11.8111,0.5639
23-Jan-1948,5.62,0.241,-10.3167,-17.9556,0.5325
24-Jan-1948,2.53,0.25,-11.4389,-13.3722,0.4699
25-Jan-1948,2.52,0.259,-6.7333,-16.7556,0.4386
26-Jan-1948,0,0.269,-5.6222,-13.0667,0.4542
27-Jan-1948,0,0.279,-8.1333,-14,0.5012
28-Jan-1948,0,0.289,-7.1667,-15.6722,0.4699
29-Jan-1948,0,0.301,-5.9333,-15.0222,0.4542
30-Jan-1948,0,0.312,-10.5,-15.2167,0.4386
31-Jan-1948,0,0.324,-6.1333,-8.5167,0.3759
01-Feb-1948,0,0.337,-0.9,-12.9278,0.3916
02-Feb-1948,0.06,0.35,-0.4778,-14.9,0.3759
03-Feb-1948,1.95,0.364,-3.7222,-13.3222,0.3916
04-Feb-1948,2.05,0.378,-3.2222,-11.7778,0.3916
05-Feb-1948,0.23,0.393,-3.8556,-15.8056,0.3759
06-Feb-1948,0,0.408,-4.3278,-16.7333,0.3602
07-Feb-1948,0.91,0.423,-0.1056,-15.7056,0.3446
08-Feb-1948,0.15,0.439,-4.1833,-14.35,0.3759
09-Feb-1948,0.06,0.456,-7.3278,-11.3389,0.3446
10-Feb-1948,0,0.473,-4.2889,-12.6611,0.3133
11-Feb-1948,0,0.49,1.6222,-15.4222,0.3289
12-Feb-1948,7.87,0.508,1.4,-5.9333,0.3446
13-Feb-1948,21.05,0.526,7.8333,-8.6056,0.4072
14-Feb-1948,5.14,0.545,5.6944,-4.9167,10.3376
15-Feb-1948,0.06,0.564,2.6278,-14.9167,8.8966
16-Feb-1948,0,0.584,10.0944,-8.0611,4.7615
17-Feb-1948,0,0.604,9.3222,-0.7222,4.7615
18-Feb-1948,0,0.624,11.8222,-1.3333,6.0772
19-Feb-1948,0.66,0.645,17.5222,-0.5389,6.0772
20-Feb-1948,0.3,0.667,7.3722,-11.7889,7.7062
21-Feb-1948,0,0.688,-1.1944,-13.2833,3.4772
22-Feb-1948,0.04,0.71,1.8889,-10.9556,2.3682
23-Feb-1948,0,0.733,5.4611,-10.4278,1.7104
24-Feb-1948,1.75,0.756,9.0556,-6.4167,1.4473
25-Feb-1948,3.24,0.779,6.7944,-1.3278,1.3501
26-Feb-1948,0.46,0.802,5.2278,-0.0944,1.582
27-Feb-1948,7.54,0.826,8.25,-4.4611,1.6164
28-Feb-1948,0.47,0.851,14.2167,-0.3833,2.929
29-Feb-1948,0.66,0.875,1.9333,-4.6667,4.0097
01-Mar-1948,3.55,0.9,2.7389,-10.9833,2.1928
02-Mar-1948,2.13,0.925,2.9333,-4.2056,1.8921
03-Mar-1948,0.64,0.951,2.0444,-4.6167,2.1302
04-Mar-1948,0,0.977,-1.7167,-9.5333,1.8921
05-Mar-1948,0,1.003,-0.7222,-15.7056,1.228
06-Mar-1948,2.5,1.03,7.75,-14.2333,1.0995
07-Mar-1948,2.05,1.057,5.9222,-4.3167,1.2562
08-Mar-1948,0.41,1.084,0.9278,-5.6889,1.3345
09-Mar-1948,0,1.111,6.2611,-5.8222,1.181
10-Mar-1948,7.04,1.139,3.2222,-7.3667,1.0964
11-Mar-1948,2.57,1.167,-4.3,-11.8167,0.9805
12-Mar-1948,0.81,1.195,-4.8389,-14.5833,0.7831
13-Mar-1948,0,1.223,0.9833,-15.6611,0.8145
14-Mar-1948,0.31,1.252,10.6333,-13.3333,0.7831
15-Mar-1948,11.84,1.281,14.6,-1.3389,1.0087
16-Mar-1948,5.02,1.31,16.7056,4.1389,6.8291
17-Mar-1948,1.33,1.339,6.3222,-2.0278,8.6773
18-Mar-1948,7.29,1.369,13.6778,-3.3,3.9471
19-Mar-1948,16.47,1.398,19.7056,3.55,6.7351
20-Mar-1948,22.43,1.428,18.9889,4.25,15.9136
21-Mar-1948,23.06,1.458,20.7833,7.5667,8.7086
22-Mar-1948,11.99,1.488,16.4278,6.4889,39.1574
23-Mar-1948,0,1.519,14,2.5722,15.5377
24-Mar-1948,0,1.549,15.2056,1.6278,6.0772
25-Mar-1948,0.33,1.58,17.3222,-2.9556,3.7591
26-Mar-1948,6.07,1.611,16.3667,5.4833,2.8507
27-Mar-1948,5.24,1.641,17.1611,1.3444,3.3519
28-Mar-1948,0.36,1.672,3.9278,-8,3.6025
29-Mar-1948,0,1.704,11.2556,-8.2944,2.6752
30-Mar-1948,0.31,1.735,13.4722,-2.5722,2.2367
31-Mar-1948,6.63,1.766,16.4333,0.7778,1.9516
01-Apr-1948,10.04,1.797,14.8889,6.4278,3.9471
02-Apr-1948,1.32,1.829,8.7556,-0.0111,3.1952
03-Apr-1948,0,1.86,4.0333,-3.3222,2.456
04-Apr-1948,0,1.892,17.8278,-7.1833,1.914
05-Apr-1948,7.42,1.923,22.5444,4.7889,1.6697
06-Apr-1948,3.23,1.955,18.0222,7.5722,2.1991
07-Apr-1948,2.58,1.987,17.9333,6.2222,2.1928
08-Apr-1948,5.13,2.018,23.65,8.5167,2.6376
09-Apr-1948,1.09,2.05,10.9722,-2.7611,2.4121
10-Apr-1948,11.29,2.081,12.1,-6.4333,1.9328
11-Apr-1948,10.99,2.113,15.4111,2.2778,3.1639
12-Apr-1948,7.31,2.145,14.7444,5.65,10.9954
13-Apr-1948,14.96,2.176,7.4833,2.0111,5.2314
14-Apr-1948,14.26,2.208,7.6944,2.5556,9.0845
15-Apr-1948,1.5,2.239,14.6278,1.5722,10.1183
16-Apr-1948,0.26,2.27,20.6389,2.6667,4.9182
17-Apr-1948,0,2.302,10.9333,-3.2778,3.3519
18-Apr-1948,0,2.333,18.8167,-2.9444,2.5217
19-Apr-1948,0,2.364,25.0944,7.1611,2.0706
20-Apr-1948,9.9,2.395,26.4889,12.9444,1.8357
21-Apr-1948,2.92,2.426,17.4778,2.7167,2.174
22-Apr-1948,0.48,2.457,18.4111,-2.2778,1.8357
23-Apr-1948,8.43,2.487,16.2833,2.9056,1.5475
24-Apr-1948,5.93,2.518,23.75,7.7833,1.6697
25-Apr-1948,3.54,2.548,24.7111,10.6111,2.5875
26-Apr-1948,1.01,2.578,27.8556,8.7444,2.0706
27-Apr-1948,5.58,2.608,21.0667,9.55,1.7449
28-Apr-1948,4.64,2.638,14.0944,6.2889,2.3682
29-Apr-1948,0,2.668,12.2389,1.1333,2.1114
30-Apr-1948,0,2.697,15.2389,2.4556,1.6885
01-May-1948,0.08,2.727,17.6333,2.4556,1.4629
02-May-1948,2.27,2.756,20.8778,0.1778,1.3032
03-May-1948,3.94,2.785,18.2611,7.0722,1.3595
04-May-1948,0.39,2.813,17.7,0.3056,1.6885
05-May-1948,13.35,2.842,17.2333,5.6833,2.2555
06-May-1948,2.25,2.87,19.7667,2.3333,2.7254
07-May-1948,11.82,2.898,14.7944,3.4222,2.5217
08-May-1948,1.97,2.925,9.5056,0.4389,3.6025
09-May-1948,5.2,2.953,22.4,0.3944,2.9509
10-May-1948,3.05,2.98,24.4444,9.4111,3.0511
11-May-1948,0.36,3.007,28.4722,10.1056,2.741
12-May-1948,2.85,3.033,23.2278,11.5611,2.1302
13-May-1948,6.21,3.059,18.1722,11.1722,2.1521
14-May-1948,0.25,3.085,15.55,8.6389,2.4121
15-May-1948,0,3.111,20.8,3.7222,1.8357
16-May-1948,13.56,3.136,21.9944,6.6444,2.3588
17-May-1948,7.8,3.161,18.3389,8.2,3.3205
18-May-1948,0.23,3.186,15.4556,7.2778,3.2892
