datetime,P,PE,T_max,T_min,Q
01-Jan-1948,5.79,0.51,19.6389,5.1222,0.3976
02-Jan-1948,3.28,0.522,17.95,-2.0722,0.8165
03-Jan-1948,0.21,0.525,4.8833,-1.65,0.5363
04-Jan-1948,1.61,0.529,7.2889,-4.75,0.483
05-Jan-1948,0,0.533,2.7778,-2.3556,0.4937
06-Jan-1948,0,0.538,7.1167,-5.8556,0.4403
07-Jan-1948,0,0.543,10.3944,-8.2667,0.3869
08-Jan-1948,0,0.548,14.35,-6.8722,0.3869
09-Jan-1948,0,0.554,16.3167,4.5333,0.3869
10-Jan-1948,0,0.561,11.55,-3.1556,0.3869
11-Jan-1948,0,0.568,7.1778,-11.1222,0.3869
12-Jan-1948,31.51,0.576,10.8056,-3.5111,0.3869
13-Jan-1948,14.62,0.584,5.7167,-1.2556,5.5502
14-Jan-1948,0.77,0.592,-0.0222,-11.1667,2.6577
15-Jan-1948,0.02,0.601,3.3389,-16.0056,1.3876
16-Jan-1948,0,0.61,7.65,-10.7278,1.1154
17-Jan-1948,1.69,0.62,4.7389,-6.8056,0.8699
18-Jan-1948,1.73,0.631,-0.2167,-11.7167,0.7445
19-Jan-1948,0,0.641,3.2444,-13.1722,0.6137
20-Jan-1948,2.36,0.653,4,-7.0556,0.6244
21-Jan-1948,1.42,0.664,7.7222,-0.6556,0.6137
22-Jan-1948,2.87,0.676,8.65,-1.5111,0.6244
23-Jan-1948,5.48,0.689,2.7889,-6.5778,0.579
24-Jan-1948,2.35,0.702,-1.1333,-8.7833,0.5363
25-Jan-1948,0.22,0.715,-0.3,-13.0333,0.4937
26-Jan-1948,3.3,0.729,3.6833,-14.5944,0.3682
27-Jan-1948,7.98,0.744,1.5111,-4.5222,0.3042
28-Jan-1948,2.27,0.758,-0.65,-8.15,0.5363
29-Jan-1948,3.81,0.774,0.0167,-5.0833,0.6351
30-Jan-1948,18.45,0.789,1.0722,-3.3111,1.4489
31-Jan-1948,6.46,0.805,2.3944,-0.9222,4.4562
01-Feb-1948,3.49,0.821,2.8333,-5.3889,3.4956
02-Feb-1948,0,0.838,1.9167,-5.5944,2.1667
03-Feb-1948,0,0.855,5.05,-9.7,1.6277
04-Feb-1948,3.86,0.873,9.5056,-3.0889,1.6117
05-Feb-1948,19.16,0.891,5.5722,1.3944,3.3088
06-Feb-1948,7.63,0.909,6.9389,2.2444,10.3
07-Feb-1948,9.52,0.928,7.0333,0.3333,5.737
08-Feb-1948,3.21,0.947,6.7222,0.1667,5.4702
09-Feb-1948,13.28,0.967,1.5167,-1.3222,4.4028
10-Feb-1948,1.53,0.986,4.5667,-5.2333,3.3355
11-Feb-1948,28.6,1.007,3.85,-6.15,2.9352
12-Feb-1948,11.34,1.027,8.5167,0.6667,20.4398
13-Feb-1948,45.45,1.048,18.7778,6.0722,16.9709
14-Feb-1948,8.23,1.069,19.5333,0.8667,19.9329
15-Feb-1948,0,1.091,9.2333,-6.2167,6.9378
16-Feb-1948,0,1.112,9.4778,-2.45,4.1627
17-Feb-1948,0,1.135,18.9222,4.2889,3.042
18-Feb-1948,0,1.157,21.5833,-0.1056,2.3775
19-Feb-1948,5.33,1.18,23.1,3.65,2.0093
20-Feb-1948,4.92,1.203,11.5778,4.9389,2.1481
21-Feb-1948,7.78,1.226,9.8111,-0.3833,1.9212
22-Feb-1948,0.36,1.25,10.15,-0.1556,2.3215
23-Feb-1948,0.05,1.274,9.3778,1.7833,2.1134
24-Feb-1948,1.77,1.298,14.4389,-3.3611,1.7825
25-Feb-1948,5.78,1.322,15.8,5.55,1.6624
26-Feb-1948,4.63,1.347,16.5278,8.1111,2.044
27-Feb-1948,5.16,1.372,21.7333,11.0056,2.6951
28-Feb-1948,0.26,1.397,23.0722,15.0889,2.1988
29-Feb-1948,0,1.423,22.9056,4.7389,1.8012
01-Mar-1948,3.26,1.448,19.0889,0.8889,1.5317
02-Mar-1948,2.78,1.474,19.8944,9.0667,1.4836
03-Mar-1948,3.19,1.5,13.65,7.3944,1.4836
04-Mar-1948,2.87,1.526,9.8389,4.5944,1.3876
05-Mar-1948,1.94,1.553,12.6333,-1.4333,1.1794
06-Mar-1948,15.89,1.58,10.7111,0.6111,1.3075
07-Mar-1948,7.89,1.606,12.6667,4.4722,4.0026
08-Mar-1948,0.05,1.633,14.9722,-0.25,2.8552
09-Mar-1948,0,1.66,15.1278,4.4056,2.1481
10-Mar-1948,0,1.688,17.0611,0.3722,1.7825
11-Mar-1948,0.1,1.715,19.0556,0.0278,1.5477
12-Mar-1948,0,1.743,4.8556,-1.9167,1.3876
13-Mar-1948,0,1.771,10.2167,-7.5444,1.2114
14-Mar-1948,0,1.798,17.6111,-4.4222,1.0674
15-Mar-1948,1.98,1.826,19.9778,6.0222,1.0033
16-Mar-1948,17.5,1.854,20.4611,11.3444,1.7852
17-Mar-1948,1.61,1.883,18.6278,7.0778,2.9352
18-Mar-1948,0,1.911,20.1556,1.1778,1.8359
19-Mar-1948,0.78,1.939,22.0167,13.9833,1.4996
20-Mar-1948,0.21,1.967,27.5056,16.4778,1.3235
21-Mar-1948,0,1.996,28.0444,12.7833,1.1474
22-Mar-1948,34.84,2.024,26.2667,15.5444,1.0834
23-Mar-1948,17.1,2.053,22.4,4.3333,8.5655
24-Mar-1948,1.93,2.082,21.3611,8.0111,4.1627
25-Mar-1948,0,2.11,23.75,3.4,2.6951
26-Mar-1948,24.74,2.139,23.5111,11.3778,2.0787
27-Mar-1948,2.78,2.168,21.5333,14.9444,4.3762
28-Mar-1948,0,2.196,15.3444,-0.6111,3.1754
29-Mar-1948,0,2.225,17.6167,-5.1833,2.2868
30-Mar-1948,7.39,2.254,20.3,0.1778,1.8892
31-Mar-1948,12.42,2.282,19.5389,8.0167,2.7751
01-Apr-1948,22.57,2.311,21.6444,7.5389,3.2821
02-Apr-1948,0.69,2.339,16.2833,5.7722,5.737
03-Apr-1948,0,2.368,17.6889,-1.1556,4.6163
04-Apr-1948,0,2.396,22.1333,-1.25,3.0953
05-Apr-1948,2.89,2.425,20.25,6.1722,2.4149
06-Apr-1948,1.87,2.453,23.7611,11.8167,2.0974
07-Apr-1948,11.84,2.481,25.1611,10.0333,3.2821
08-Apr-1948,8.96,2.509,23.3444,14.1611,5.3368
09-Apr-1948,3.49,2.537,19.0778,5.3,3.8958
10-Apr-1948,0,2.565,18.6167,1.9944,2.7484
11-Apr-1948,0.38,2.593,24.4278,3.8778,2.2681
12-Apr-1948,5.63,2.621,29.1833,17.9333,1.9212
13-Apr-1948,36.86,2.649,29.0944,14.8278,1.6971
14-Apr-1948,4.24,2.676,22.7944,10.3111,4.2161
15-Apr-1948,0.99,2.703,18.8278,6.4611,3.8425
16-Apr-1948,0,2.731,23.7611,5.5889,2.6951
17-Apr-1948,0,2.758,24.4111,6.7944,2.0974
18-Apr-1948,0,2.784,23.3611,7.9722,1.7318
19-Apr-1948,0,2.811,25.0111,2.1278,1.4836
20-Apr-1948,0,2.837,26.9056,6.1611,1.3075
21-Apr-1948,0,2.864,26.3389,9.3556,1.1794
22-Apr-1948,0,2.89,26.4889,4.0167,1.0834
23-Apr-1948,3.21,2.916,25.7056,9.1833,0.9873
24-Apr-1948,1,2.941,27.9667,9.4389,0.8992
25-Apr-1948,0,2.967,28.8444,10.6056,0.8272
26-Apr-1948,0,2.992,30.2778,7.3167,0.7792
27-Apr-1948,0,3.017,29.1556,11.1444,0.7205
28-Apr-1948,0,3.042,22.7056,10.0722,0.6724
29-Apr-1948,0,3.066,18.35,9.7,0.6618
30-Apr-1948,0,3.09,20.6389,1.9889,0.6484
01-May-1948,0,3.114,27.2722,5.75,0.5897
02-May-1948,0.39,3.138,28.9278,11.8444,0.547
03-May-1948,8.86,3.161,26.1556,11.3833,0.515
04-May-1948,20.68,3.184,22.8167,8.2389,0.6137
05-May-1948,8.83,3.207,22.95,7.4278,1.2595
06-May-1948,8.18,3.23,19.8111,5.9222,0.7925
07-May-1948,2.3,3.252,16.9389,9.2833,1.0353
08-May-1948,0.39,3.274,21.3556,1.4222,0.8992
09-May-1948,0,3.295,27.5611,2.6333,0.7445
10-May-1948,0,3.316,28.9111,8.5222,0.6351
11-May-1948,0,3.337,29.3722,11.3056,0.5684
12-May-1948,1.37,3.358,29.3556,12.4,0.5257
13-May-1948,0.98,3.378,26.1944,13.7389,0.547
14-May-1948,0.35,3.398,20.4889,10.3833,0.547
15-May-1948,0,3.417,23.6167,4.2944,0.4937
16-May-1948,0.24,3.437,27.7556,7.3611,0.4403
17-May-1948,0.44,3.455,25.9222,7.9278,0.4403
18-May-1948,0,3.474,23.6833,6.4389,0.4296
19-May-1948,0,3.492,24.2167,4.5833,0.3976
20-May-1948,0,3.509,25.6167,6.8556,0.3682
21-May-1948,0,3.527,28.2722,6.5778,0.3576
22-May-1948,0,3.543,29.65,8.4389,0.3309
23-May-1948,0,3.56,28.9222,7.6056,0.2855
24-May-1948,0,3.576,27.7667,11.3778,0.3122
25-May-1948,0,3.591,27.5333,11.9056,0.2828
26-May-1948,0.39,3.607,28.8333,8.6111,0.2775
27-May-1948,7.57,3.621,27.9167,11.6722,0.2722
28-May-1948,11.85,3.636,25.5389,14.7111,0.4189
29-May-1948,1.82,3.65,25.05,14.7111,0.5363
30-May-1948,3.7,3.663,24.8056,15.8222,0.5577
31-May-1948,1.74,3.676,26.7889,13.9167,0.9713
01-Jun-1948,0,3.689,25.5333,10.6722,0.6484
02-Jun-1948,0.19,3.701,26.8111,7.8944,0.451
03-Jun-1948,0.19,3.713,27.9611,9.1833,0.3682
04-Jun-1948,1.53,3.724,29.3556,11.0889,0.3309
05-Jun-1948,0.21,3.735,30.8333,14.75,0.3122
06-Jun-1948,6.53,3.745,31.2889,15.7056,0.2935
07-Jun-1948,4.08,3.755,28.2333,16.0333,0.3202
08-Jun-1948,5.6,3.765,25.4167,15.8056,0.451
09-Jun-1948,7.07,3.774,24.8944,9.1444,0.8405
10-Jun-1948,0,3.782,26.8278,8.5333,0.4937
11-Jun-1948,0,3.79,28.4389,9.05,0.3789
12-Jun-1948,6.75,3.798,30.6,12.3389,0.3122
13-Jun-1948,6.14,3.805,30.4333,17.7944,0.3416
14-Jun-1948,0.35,3.811,31.1611,14.2167,0.3789
15-Jun-1948,4.94,3.817,31.4667,16.3056,0.3416
16-Jun-1948,3.02,3.823,28.6778,17.4722,0.3042
17-Jun-1948,6.29,3.828,29.4167,13.4889,0.2935
18-Jun-1948,1.39,3.833,30.4278,15.7278,0.2935
19-Jun-1948,0.92,3.837,30.3333,16.8778,0.4296
20-Jun-1948,0.38,3.841,31.5389,19.6889,0.2935
21-Jun-1948,1.53,3.844,33.3444,14.1833,0.2722
22-Jun-1948,1.22,3.847,30.3833,18.35,0.2722
23-Jun-1948,3.83,3.849,32.65,16.5,0.3309
24-Jun-1948,0.63,3.851,34.0167,18.1333,0.3202
25-Jun-1948,0,3.852,33.5944,17.5167,0.2642
26-Jun-1948,1.53,3.853,33.6111,17.8889,0.2562
27-Jun-1948,4.68,3.853,34.15,19.5556,0.2402
28-Jun-1948,12.31,3.853,34.2278,17.2833,0.3869
29-Jun-1948,6.72,3.852,32.4111,19.5389,0.2855
30-Jun-1948,8.63,3.851,29.5,15.4556,0.3496
01-Jul-1948,1.69,3.849,29.2,13.8222,0.4616
02-Jul-1948,0,3.847,31.0556,11.2,0.3309
03-Jul-1948,0,3.844,31.7056,15.2778,0.2722
04-Jul-1948,0,3.841,34,16.3889,0.2402
05-Jul-1948,0,3.837,36.1,16.6333,0.2081
06-Jul-1948,0,3.833,35.1833,16.2778,0.1841
07-Jul-1948,0,3.829,33.6667,19.0111,0.1841
08-Jul-1948,0,3.824,32.1167,15.1111,0.1895
09-Jul-1948,0,3.818,32.1111,21.3,0.2001
10-Jul-1948,4.54,3.812,26.9722,18.2722,0.2402
11-Jul-1948,6.97,3.805,28.65,17.9611,0.2402
12-Jul-1948,7.07,3.798,30.1778,18.6833,0.5897
13-Jul-1948,25.62,3.791,30.5222,17.4833,0.6831
14-Jul-1948,9.36,3.783,29.7,18.8222,1.0994
15-Jul-1948,3.82,3.774,29.3556,19.4667,1.0353
16-Jul-1948,0.8,3.765,32.2056,18.5944,0.6724
17-Jul-1948,1.33,3.756,31.5389,19.5556,0.483
18-Jul-1948,15.16,3.746,31.9611,18.9278,0.3576
19-Jul-1948,14.97,3.736,31.3111,17.2556,0.3576
20-Jul-1948,1.45,3.725,31.6722,16.5056,0.5363
21-Jul-1948,0.13,3.714,33.2778,18.8778,0.3496
22-Jul-1948,0,3.702,33.55,20.6389,0.2935
23-Jul-1948,0,3.69,31.3889,19.7389,0.2402
24-Jul-1948,0,3.677,29.1444,18.2722,0.2402
25-Jul-1948,0,3.664,30.8833,12.3333,0.1948
26-Jul-1948,0,3.651,33.2389,13.4222,0.1895
27-Jul-1948,6.33,3.637,30.9722,17.1722,0.1895
28-Jul-1948,24.64,3.623,29.4833,18.3556,0.2695
29-Jul-1948,1.04,3.608,31.0722,18.0389,0.6964
30-Jul-1948,0.38,3.593,31.9778,16.6,0.3496
31-Jul-1948,9.87,3.577,31.2222,18.2278,0.2482
01-Aug-1948,12.9,3.561,23.8389,18.3722,0.6538
02-Aug-1948,13.58,3.545,27.6,17.9889,1.7505
03-Aug-1948,43.83,3.528,26.7167,18.6444,2.6951
04-Aug-1948,10.53,3.511,28.9722,18.1556,6.7777
05-Aug-1948,1.41,3.493,22.9111,13.7222,3.2287
06-Aug-1948,0,3.475,25.4722,10.7111,1.7665
07-Aug-1948,0,3.457,24.7444,11.3056,1.0994
08-Aug-1948,0,3.438,26.7889,11.1222,0.7925
09-Aug-1948,0.01,3.419,28.8389,12.7611,0.6244
10-Aug-1948,0.67,3.4,28.8611,15.4333,0.5043
11-Aug-1948,3.06,3.38,27.9111,17.6444,0.483
12-Aug-1948,2.76,3.36,29.1167,17.4,0.515
13-Aug-1948,2.01,3.339,30.8778,17.3889,0.5043
14-Aug-1948,1.74,3.318,28.9333,16.7167,0.4189
15-Aug-1948,1.75,3.297,26.0111,17.4611,0.6351
16-Aug-1948,2.74,3.276,26.3722,15.8667,0.5524
17-Aug-1948,0.85,3.254,27.7333,15.6056,1.1474
18-Aug-1948,0.77,3.232,29.5056,14.2,0.6618
19-Aug-1948,0.45,3.209,29.5667,15.9056,0.5043
20-Aug-1948,0.01,3.186,29.2611,13.4444,0.4616
21-Aug-1948,0.04,3.163,29.7333,12.8778,0.3869
22-Aug-1948,0.41,3.14,31.1222,14.95,0.3416
23-Aug-1948,0.89,3.116,31.5722,16.2333,0.3202
24-Aug-1948,0.06,3.093,31.7389,15.85,0.2909
25-Aug-1948,0,3.068,32.4278,16.2444,0.2722
26-Aug-1948,0,3.044,32.6167,15.6833,0.2642
27-Aug-1948,0,3.019,33.2056,15.4556,0.2482
28-Aug-1948,0.61,2.994,34.4722,16.2389,0.2081
29-Aug-1948,2.31,2.969,35.2722,16.8,0.2081
30-Aug-1948,0.18,2.944,33.2222,15.9722,0.2001
31-Aug-1948,0.02,2.918,28.6611,16.6722,0.1948
01-Sep-1948,0,2.892,29.1389,13.9111,0.1654
02-Sep-1948,0,2.866,29.3278,12.7389,0.1654
03-Sep-1948,1.73,2.84,29.0667,12.6278,0.1494
04-Sep-1948,15.72,2.813,23.8944,13.5444,0.1548
05-Sep-1948,5.1,2.787,25.6556,15.0333,0.1788
06-Sep-1948,8.43,2.76,28.2,17.0778,0.2508
07-Sep-1948,10.48,2.733,27.6444,16.2111,0.3976
08-Sep-1948,3.29,2.706,27.9556,16.6944,0.3682
09-Sep-1948,3.41,2.679,30.1667,15.2778,0.2642
10-Sep-1948,2.47,2.651,22.85,15.1278,0.2268
11-Sep-1948,0.06,2.624,24.5222,10.0611,0.3042
12-Sep-1948,0,2.596,27.7389,9.6611,0.2402
13-Sep-1948,0,2.568,27.4556,9.9778,0.1948
14-Sep-1948,0,2.54,28.0167,11.95,0.1841
15-Sep-1948,0,2.512,29.7778,12.2667,0.1548
16-Sep-1948,0,2.484,30.3556,11.65,0.1548
17-Sep-1948,0,2.456,27.9111,11.2444,0.1494
18-Sep-1948,0,2.427,27.8278,10.4,0.1254
19-Sep-1948,0,2.399,28.9833,10.9222,0.1121
20-Sep-1948,0,2.37,30.0833,12.4889,0.1468
21-Sep-1948,0.11,2.342,30.5278,13.2444,0.1227
22-Sep-1948,1.87,2.313,29.7167,14.0889,0.1174
23-Sep-1948,0.25,2.285,24.8278,12.85,0.1121
24-Sep-1948,0.04,2.256,22.0167,9.2833,0.1361
25-Sep-1948,0.05,2.228,19.8667,8.6778,0.1227
26-Sep-1948,0.45,2.199,20.6611,7.2722,0.1254
27-Sep-1948,1.25,2.17,22.5611,9.1556,0.1254
28-Sep-1948,2.95,2.142,22.8833,12.0722,0.1067
29-Sep-1948,0.02,2.113,25.0278,12.7167,0.1227
30-Sep-1948,0,2.084,25.9833,10.6778,0.1174
01-Oct-1948,0,2.056,24.9556,10.0722,0.1041
02-Oct-1948,0.26,2.027,24.9833,9.7111,0.1094
03-Oct-1948,1.44,1.999,23.3278,9.4556,0.0961
04-Oct-1948,1.04,1.97,20.5444,11.0556,0.1094
05-Oct-1948,0.99,1.942,17.6611,8.4944,0.1174
06-Oct-1948,2.01,1.913,19.9389,4.2556,0.1254
07-Oct-1948,6.18,1.885,19.2056,5.6278,0.1254
08-Oct-1948,0.22,1.857,19.05,6.5056,0.1468
09-Oct-1948,0.01,1.829,20.6167,3.3167,0.1468
10-Oct-1948,0.44,1.801,22.15,4.4722,0.1227
11-Oct-1948,0.57,1.773,21.1389,10.4889,0.1468
12-Oct-1948,0,1.745,20.6167,6.8889,0.1227
13-Oct-1948,0,1.718,20.5278,2.2333,0.1121
14-Oct-1948,0,1.69,22.2611,3.7111,0.1121
15-Oct-1948,0,1.663,23.6167,1.9444,0.1094
16-Oct-1948,3.18,1.636,23.4167,4.7,0.1094
17-Oct-1948,17.11,1.609,24.1722,5.7944,0.1094
18-Oct-1948,0.07,1.582,15.85,-1.3833,0.2321
19-Oct-1948,0,1.555,14.7222,-5.1333,0.2642
20-Oct-1948,0,1.529,16.8333,-3.0056,0.1708
21-Oct-1948,1.06,1.503,17.0722,-2.8333,0.1468
22-Oct-1948,5.42,1.477,13.5167,4.1667,0.1468
23-Oct-1948,0.04,1.451,13.7556,1.7278,0.1548
24-Oct-1948,0.01,1.425,15.0278,1.5556,0.1708
25-Oct-1948,0.01,1.4,17.5056,-0.9056,0.1601
26-Oct-1948,0,1.374,20.2667,-2.6556,0.1494
27-Oct-1948,0,1.349,21.6833,-1.85,0.1468
28-Oct-1948,0,1.325,22.0111,2.6667,0.1414
29-Oct-1948,0,1.3,20.95,1.9833,0.1308
30-Oct-1948,0.51,1.276,22.3389,0.7833,0.1121
31-Oct-1948,1.52,1.252,19.7944,4.3278,0.1174
01-Nov-1948,3.8,1.228,20.7889,9.2167,0.1468
02-Nov-1948,13.9,1.205,18.5778,7.7056,0.1308
03-Nov-1948,15.54,1.182,19.7722,10.5111,0.7952
04-Nov-1948,0.24,1.159,22.55,8.6389,0.8059
05-Nov-1948,6.67,1.137,24.5444,12.6389,0.3869
06-Nov-1948,39.62,1.115,21.15,8.7444,5.4435
07-Nov-1948,0,1.093,17.6333,3.2833,2.0013
08-Nov-1948,0.05,1.071,19.1667,0.2,0.8699
09-Nov-1948,0.96,1.05,20.2278,3.4722,0.6004
10-Nov-1948,11.78,1.029,17.6667,3.9389,0.7605
11-Nov-1948,0,1.008,13.8,-3.9222,1.2595
12-Nov-1948,0.17,0.988,14.1611,-2.4167,0.7311
13-Nov-1948,5.57,0.968,14.2611,2.8278,0.6137
14-Nov-1948,0,0.949,15.1722,-1.3333,0.5684
15-Nov-1948,0.52,0.93,17.0111,-3.3444,0.4723
16-Nov-1948,0.88,0.911,17.1222,-1.2278,0.4083
17-Nov-1948,1.2,0.893,16.6056,3.5444,0.3869
18-Nov-1948,1.14,0.875,18.35,1.4444,0.3682
19-Nov-1948,31.8,0.857,19.25,6.45,2.2521
20-Nov-1948,0.35,0.84,15.0222,1.5389,4.3762
21-Nov-1948,1.08,0.823,16.8778,-1.4667,1.5637
22-Nov-1948,9.32,0.807,15.0222,6.0278,1.0513
23-Nov-1948,1.13,0.791,11.4667,6.9167,0.9126
24-Nov-1948,0.38,0.775,11.3111,3.2444,0.7445
25-Nov-1948,2.69,0.76,13.6611,-3.6944,0.6244
26-Nov-1948,8.92,0.745,10.7889,-1.6833,0.5577
27-Nov-1948,1.41,0.731,14.7333,4.8222,0.9286
28-Nov-1948,80.66,0.717,11.5611,5.9222,13.5287
29-Nov-1948,2.96,0.703,9.6056,1.9278,12.0077
30-Nov-1948,0,0.69,7.7611,-2.9444,4.0559
01-Dec-1948,0.87,0.678,11.5667,-3.9167,2.3055
02-Dec-1948,2.53,0.665,10.9056,-3.25,1.5957
03-Dec-1948,15.88,0.654,10.1889,3.8167,3.122
04-Dec-1948,1.07,0.642,14.4444,1.4389,4.723
05-Dec-1948,9.04,0.632,15.0556,0.9667,2.639
06-Dec-1948,2.44,0.621,14.3111,0.4611,3.0953
07-Dec-1948,0.56,0.611,10.8167,-2.4611,2.3962
08-Dec-1948,0.39,0.602,11.7222,1.3111,1.8198
09-Dec-1948,0,0.593,9.55,-2.45,1.4196
10-Dec-1948,0,0.584,6.2333,-5.4778,1.1634
11-Dec-1948,0.08,0.576,9.0278,-7.4278,0.9446
12-Dec-1948,0.99,0.569,14.2444,1.55,0.8405
13-Dec-1948,0,0.562,18.0444,5.6889,0.7578
14-Dec-1948,0.13,0.555,18.8889,5.2278,0.6831
