datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,1.1,4.5444,-11.6778,-99
02-Jan-1948,0,1.109,7.3333,-12.4778,-99
03-Jan-1948,0,1.116,11.5611,-12.85,-99
04-Jan-1948,0,1.123,11.7944,-10.6389,-99
05-Jan-1948,0,1.131,13.0389,-8.3889,-99
06-Jan-1948,0,1.139,13.1722,-7.4833,-99
07-Jan-1948,0,1.148,15.1833,-7.6222,-99
08-Jan-1948,0,1.158,16.35,-6.6722,-99
09-Jan-1948,0,1.168,15.9611,-4.4,-99
10-Jan-1948,0,1.178,14.6389,-6.4889,-99
11-Jan-1948,0,1.19,15.9333,-4.5222,-99
12-Jan-1948,0,1.201,12.8611,-6.5,-99
13-Jan-1948,0,1.214,9.4889,-9.3667,-99
14-Jan-1948,0,1.227,13.3889,-11.1167,-99
15-Jan-1948,0,1.24,11.6222,-11.9722,-99
16-Jan-1948,0,1.254,9.4556,-11.7,-99
17-Jan-1948,0.32,1.269,8.85,-12.25,-99
18-Jan-1948,2.78,1.284,7.0333,-10.2056,-99
19-Jan-1948,4.18,1.3,2.7389,-8.6,-99
20-Jan-1948,0,1.316,5.2944,-13.8944,-99
21-Jan-1948,0,1.333,7.1333,-14.3889,-99
22-Jan-1948,0,1.35,9.8278,-9.0111,-99
23-Jan-1948,0,1.368,8.3389,-4.3056,-99
24-Jan-1948,0,1.386,10.0667,-2.1444,-99
25-Jan-1948,0,1.405,10.5778,-5.8889,-99
26-Jan-1948,2.55,1.425,9.85,-0.4667,-99
27-Jan-1948,2.22,1.445,3.15,-11.2611,-99
28-Jan-1948,1.1,1.465,-7.1944,-12.0278,-99
29-Jan-1948,0.96,1.486,-0.0833,-7.4222,-99
30-Jan-1948,0,1.507,6.6556,-11.7667,-99
31-Jan-1948,0,1.529,6.1111,-8.8,-99
01-Feb-1948,0,1.551,7.2833,-13.6611,-99
02-Feb-1948,0,1.574,8.0944,-9.6444,-99
03-Feb-1948,1.18,1.597,9.0444,-2.8167,-99
04-Feb-1948,14.89,1.621,4.1167,0.3444,-99
05-Feb-1948,1.39,1.645,3.6333,-2.5444,-99
06-Feb-1948,0.09,1.669,5.2444,-0.7278,-99
07-Feb-1948,0.32,1.694,2.8333,-4.1333,-99
08-Feb-1948,0.01,1.72,3.2389,-8.6667,-99
09-Feb-1948,2.6,1.746,8.7889,-13.5667,-99
10-Feb-1948,5.4,1.772,5.8778,-3.9333,-99
11-Feb-1948,2.65,1.798,0.8722,-10.4278,-99
12-Feb-1948,0,1.825,-3.3944,-6.8,-99
13-Feb-1948,0,1.853,0.7833,-11.75,-99
14-Feb-1948,0,1.881,7.0111,-11.95,-99
15-Feb-1948,0,1.909,9.6222,-11.9167,-99
16-Feb-1948,0,1.937,12.8333,-8.6333,-99
17-Feb-1948,0,1.966,15.0167,-4.4,-99
18-Feb-1948,0,1.995,15.4611,-2.0833,-99
19-Feb-1948,0,2.025,14.4111,-4.8611,-99
20-Feb-1948,0,2.054,13.5667,-2.9444,-99
21-Feb-1948,0,2.085,15.1722,-5.45,-99
22-Feb-1948,0.14,2.115,16.2,-4.25,-99
23-Feb-1948,4.72,2.146,11.4167,-0.2556,-99
24-Feb-1948,30.66,2.177,4.9111,-2.8944,-99
25-Feb-1948,12.77,2.208,4.1889,-1.4556,-99
26-Feb-1948,8.54,2.24,4.5111,-4.1556,-99
27-Feb-1948,0.15,2.271,5.7389,-4.4944,-99
28-Feb-1948,0,2.304,7.45,-8.2,-99
29-Feb-1948,7.45,2.336,7.9333,-5,-99
01-Mar-1948,5.32,2.368,3.8833,-4.7944,-99
02-Mar-1948,5.01,2.401,4.1889,-12.6056,-99
03-Mar-1948,1.39,2.434,2.1889,-5.8722,-99
04-Mar-1948,0.76,2.467,0.9056,-11.7222,-99
05-Mar-1948,0.45,2.501,2.0111,-12.6,-99
06-Mar-1948,0,2.534,5.9944,-12.6667,-99
07-Mar-1948,0,2.568,4.3833,-10.7222,-99
08-Mar-1948,0.17,2.602,6.6722,-13.5222,-99
09-Mar-1948,2.61,2.636,3.8222,-6.0333,-99
10-Mar-1948,2.26,2.67,2.0333,-7.8278,-99
11-Mar-1948,0.34,2.705,3.25,-13.9278,-99
12-Mar-1948,0,2.739,7.15,-13.0833,-99
13-Mar-1948,0,2.774,11.3833,-5.9833,-99
14-Mar-1948,0.03,2.808,9.0611,2.1,-99
15-Mar-1948,0.22,2.843,4.9889,-3.5611,-99
16-Mar-1948,1.43,2.878,9.1722,-10.2611,-99
17-Mar-1948,1.82,2.913,12.4389,-2.3,-99
18-Mar-1948,0.67,2.948,9.7556,-1.7722,-99
19-Mar-1948,0.56,2.983,8.9833,-5.0722,-99
20-Mar-1948,1.33,3.018,7.7278,-3.1333,-99
21-Mar-1948,0.26,3.053,1.4889,-10.7944,-99
22-Mar-1948,0,3.088,12.0389,-8.1722,-99
23-Mar-1948,0,3.123,16.4556,-7.3056,-99
24-Mar-1948,0,3.158,14.7667,-6.4167,-99
25-Mar-1948,0,3.194,11.45,-0.4278,-99
26-Mar-1948,0,3.229,12.5944,-8.5944,-99
27-Mar-1948,0,3.264,15.7056,-7.8333,-99
28-Mar-1948,0,3.299,16.4278,-7.0944,-99
29-Mar-1948,0.01,3.334,11.9722,1.1889,-99
30-Mar-1948,2.3,3.369,11.6556,1.1722,-99
31-Mar-1948,0.11,3.404,7.2,-4.2167,-99
01-Apr-1948,0,3.438,12.2778,-6.3889,-99
02-Apr-1948,0,3.473,17.3111,-6.1333,-99
03-Apr-1948,0,3.508,16.5167,-0.0278,-99
04-Apr-1948,0,3.542,16.4167,0.2056,-99
05-Apr-1948,0,3.576,17.3556,-1.0222,-99
06-Apr-1948,0,3.611,18.1,-3.6611,-99
07-Apr-1948,0,3.645,17.55,-5.4833,-99
08-Apr-1948,0,3.679,17.7444,-3.5222,-99
09-Apr-1948,0,3.712,20.8222,-1.4056,-99
10-Apr-1948,0,3.746,17.7444,0.7167,-99
11-Apr-1948,0,3.779,16.1333,2.9667,-99
12-Apr-1948,0,3.812,13.6,2.4389,-99
13-Apr-1948,0,3.845,17.1556,-1.5778,-99
14-Apr-1948,0,3.878,21.35,0.1444,-99
15-Apr-1948,0,3.911,24.4722,-1.3056,-99
16-Apr-1948,0,3.943,27.4444,1.6667,-99
17-Apr-1948,0,3.975,25.7889,0.4556,-99
18-Apr-1948,0,4.007,24.3944,0.9944,-99
19-Apr-1948,0,4.039,22.9111,-2.5333,-99
20-Apr-1948,0,4.07,22.9833,-2.85,-99
21-Apr-1948,0,4.101,19.8,8.3167,-99
22-Apr-1948,0,4.132,19.7389,0.8944,-99
23-Apr-1948,0.13,4.162,15.6056,3.9111,-99
24-Apr-1948,0.01,4.192,12.8667,-0.8667,-99
25-Apr-1948,0,4.222,19.8056,-2.1111,-99
26-Apr-1948,0,4.251,21.8556,0.1944,-99
27-Apr-1948,0,4.281,21.4111,-1.2889,-99
28-Apr-1948,0,4.309,25.5,1.5222,-99
29-Apr-1948,0,4.338,23.6056,1.4167,-99
30-Apr-1948,0,4.366,22.8889,-0.4833,-99
01-May-1948,0,4.394,20.8833,-2.7611,-99
02-May-1948,0,4.421,19.8944,-3.3333,-99
03-May-1948,0,4.448,18.95,-2.0389,-99
04-May-1948,0,4.475,22.3333,-2.7611,-99
05-May-1948,0,4.501,22.6444,-0.5611,-99
06-May-1948,0,4.527,24.3611,0.6056,-99
07-May-1948,0,4.552,23.2222,1.3389,-99
08-May-1948,0,4.577,20.7667,7.3833,-99
09-May-1948,0,4.601,16.55,5.4278,-99
10-May-1948,0,4.626,16.3944,-3.3111,-99
11-May-1948,0,4.649,19.6056,-5.1278,-99
12-May-1948,0,4.672,22.0167,-3.6611,-99
13-May-1948,0,4.695,24.4,-1.1111,-99
14-May-1948,0,4.717,26.9778,0.4333,-99
15-May-1948,0,4.739,27.9778,1.0389,-99
16-May-1948,0,4.761,28.8278,3.1889,-99
17-May-1948,1.16,4.781,27.0333,4.15,-99
18-May-1948,2.4,4.802,23.9222,7.8833,-99
19-May-1948,0.08,4.822,24.2056,6.2278,-99
20-May-1948,0,4.841,26.0556,3.4111,-99
21-May-1948,0,4.86,27.2556,2.4833,-99
22-May-1948,0,4.878,28.0778,1.5333,-99
23-May-1948,0.16,4.896,24.2556,7.7111,-99
24-May-1948,0.46,4.913,24.6833,2.2833,-99
25-May-1948,1.04,4.93,22.7444,4.2167,-99
26-May-1948,1.13,4.946,20.0611,5.7778,-99
27-May-1948,0.08,4.962,23.2667,2.7556,-99
28-May-1948,0.1,4.977,24.9944,2.0889,-99
29-May-1948,0,4.992,25.2778,3.4333,-99
30-May-1948,0.06,5.006,26.7444,1.6611,-99
31-May-1948,12.57,5.019,27.7111,3.1444,-99
01-Jun-1948,14.3,5.032,23.2111,6.3333,-99
02-Jun-1948,0.9,5.045,22.7889,10.4778,-99
03-Jun-1948,0,5.057,24.3333,6.2167,-99
04-Jun-1948,0,5.068,25.3278,4.9611,-99
05-Jun-1948,0.48,5.078,25.6944,4.7444,-99
06-Jun-1948,4.19,5.089,24.6278,5.8389,-99
07-Jun-1948,0.94,5.098,25.5889,11.9556,-99
08-Jun-1948,0.04,5.107,27.0667,7.5889,-99
09-Jun-1948,0.67,5.115,28.3944,7.2889,-99
10-Jun-1948,1.01,5.123,29.8444,8.9167,-99
11-Jun-1948,0.32,5.13,28.3389,12.6556,-99
12-Jun-1948,0,5.137,28.8722,11.3444,-99
13-Jun-1948,0.01,5.143,29.2056,9.4111,-99
14-Jun-1948,0,5.148,29.6667,6.3444,-99
15-Jun-1948,0,5.153,30.9778,6.6944,-99
16-Jun-1948,0,5.157,30.2667,9.2222,-99
17-Jun-1948,0,5.161,31.1944,7.8833,-99
18-Jun-1948,0,5.164,30.5944,7.5944,-99
19-Jun-1948,0,5.166,28.1056,9.4833,-99
20-Jun-1948,0,5.168,26,5.3222,-99
21-Jun-1948,0,5.169,25.2278,7.3278,-99
22-Jun-1948,0,5.17,24.7833,12.2167,-99
23-Jun-1948,0,5.17,25.7167,6.5111,-99
24-Jun-1948,0.14,5.169,27.7333,6.8889,-99
25-Jun-1948,0,5.168,28.2444,7.7833,-99
26-Jun-1948,0,5.166,28.9,7.1333,-99
27-Jun-1948,0,5.164,28.8389,7.3,-99
28-Jun-1948,0.27,5.161,28.2333,7.8778,-99
29-Jun-1948,0.27,5.157,29.6778,7.2611,-99
30-Jun-1948,0.08,5.153,29.2111,9.3611,-99
01-Jul-1948,0.18,5.148,28.6333,6.7111,-99
02-Jul-1948,0.01,5.143,29.1222,5.6389,-99
03-Jul-1948,0.02,5.137,29.4556,7.9944,-99
04-Jul-1948,0.23,5.13,30.3111,7.2778,-99
05-Jul-1948,0.29,5.123,30.2333,9.2333,-99
06-Jul-1948,0.07,5.115,30.7222,9.1111,-99
07-Jul-1948,0,5.107,31.4889,10.4278,-99
08-Jul-1948,0,5.098,33.0222,9.8778,-99
09-Jul-1948,0,5.088,32.6167,8.9111,-99
10-Jul-1948,0,5.078,33.7944,6.1278,-99
11-Jul-1948,0,5.068,32.8111,8.2111,-99
12-Jul-1948,0,5.056,33.4444,6.9556,-99
13-Jul-1948,0,5.044,33.9389,7.85,-99
