datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,1.57,15.5,-3.55,-99
02-Jan-1948,0,1.571,15.3611,-5.05,-99
03-Jan-1948,0,1.57,20.0056,0.3,-99
04-Jan-1948,0,1.57,21.2167,-1.2167,-99
05-Jan-1948,0,1.571,21.2889,1.6222,-99
06-Jan-1948,0,1.573,19.3222,2.7944,-99
07-Jan-1948,0,1.575,20.4278,2.0889,-99
08-Jan-1948,0.01,1.579,21.7611,7.55,-99
09-Jan-1948,0,1.583,20.8611,7.0889,-99
10-Jan-1948,0,1.588,16.7333,7.05,-99
11-Jan-1948,0,1.594,16.9389,6.4,-99
12-Jan-1948,0,1.601,17.1111,9.7611,-99
13-Jan-1948,0,1.609,13.3611,-1.7,-99
14-Jan-1948,0,1.617,13.3167,-7.7444,-99
15-Jan-1948,0,1.626,15.1833,-0.8111,-99
16-Jan-1948,0.11,1.636,12.5722,-0.2556,-99
17-Jan-1948,0.02,1.647,7.15,-9.3944,-99
18-Jan-1948,0.01,1.659,5.2278,-9.1556,-99
19-Jan-1948,0.98,1.672,4.1556,-1.6167,-99
20-Jan-1948,0.76,1.685,8.9222,-1.9,-99
21-Jan-1948,0,1.699,16.8722,-2.6667,-99
22-Jan-1948,0.04,1.714,20.55,-2.3333,-99
23-Jan-1948,0.26,1.73,15.1333,-3.9778,-99
24-Jan-1948,0.08,1.747,9.2111,-6.9056,-99
25-Jan-1948,0.06,1.764,5.5278,-4.3833,-99
26-Jan-1948,0.2,1.782,0.0444,-4.15,-99
27-Jan-1948,0.16,1.801,-1.7833,-7.1667,-99
28-Jan-1948,0.27,1.821,-3.9389,-11.1333,-99
29-Jan-1948,0.01,1.842,3.3056,-9.4444,-99
30-Jan-1948,0,1.863,11.05,-9.2833,-99
31-Jan-1948,0.33,1.885,14.8111,-7.8333,-99
01-Feb-1948,3.38,1.908,12.4167,0.9111,-99
02-Feb-1948,1.61,1.931,9.2222,3.3167,-99
03-Feb-1948,0.47,1.956,11.8389,4.8444,-99
04-Feb-1948,0.49,1.981,15.4111,7.6278,-99
05-Feb-1948,1.04,2.007,14.6167,8.1833,-99
06-Feb-1948,0.95,2.033,12.7,3.2667,-99
07-Feb-1948,0.21,2.06,15.3056,4.6611,-99
08-Feb-1948,0.76,2.088,14.2056,-1.9222,-99
09-Feb-1948,0.01,2.117,10.5722,-7.5722,-99
10-Feb-1948,0.02,2.146,12.9944,-4.4667,-99
11-Feb-1948,0.05,2.176,14.2333,-2.7444,-99
12-Feb-1948,0.15,2.206,6.1222,-8.6556,-99
13-Feb-1948,0,2.238,10.65,-7.0833,-99
14-Feb-1948,0,2.27,16.8111,-4.7667,-99
