datetime,P,PE,T_max,T_min,Q
01-Jan-1948,3.65,0.74,19.2556,7.4167,1.0048
02-Jan-1948,0,0.748,12.0278,0.2556,1.1516
03-Jan-1948,0,0.753,13.0278,-3.1722,1.0258
04-Jan-1948,0,0.759,15.0889,1.4611,0.9346
05-Jan-1948,0,0.765,15.6556,-1.2,0.905
06-Jan-1948,0,0.772,13.7167,0.4889,0.6732
07-Jan-1948,0,0.779,15.7389,-4.6944,0.4981
08-Jan-1948,0,0.787,18.4611,-0.6111,0.4217
09-Jan-1948,0.74,0.796,20,6.5833,0.397
10-Jan-1948,0.2,0.805,17.1333,2.3222,0.36
11-Jan-1948,2.17,0.815,15.2944,-0.0444,0.3477
12-Jan-1948,12.17,0.826,17.3167,4.5389,0.3243
13-Jan-1948,5.18,0.837,17.1556,2.4111,0.6337
14-Jan-1948,0,0.849,4.1056,-4.9444,0.7866
15-Jan-1948,0,0.861,7.0389,-8.0722,0.7015
16-Jan-1948,1.95,0.874,10.05,-3.3,0.577
17-Jan-1948,3.06,0.887,7.9389,-6.2611,0.524
18-Jan-1948,0.3,0.901,2.9333,-13.2389,0.4599
19-Jan-1948,0.09,0.916,2.3611,-10.3389,0.397
20-Jan-1948,7.62,0.931,8.3111,-4.4444,0.36
21-Jan-1948,4.87,0.947,11.6889,2.6722,0.5499
22-Jan-1948,2.9,0.964,11.45,-0.6111,0.7866
23-Jan-1948,6.23,0.981,9.1333,-6.3611,0.7583
24-Jan-1948,3.25,0.998,1.6278,-12.1944,0.7151
25-Jan-1948,0.38,1.016,1.3389,-8.7,0.6867
26-Jan-1948,2.25,1.035,2.2389,-3.55,0.6313
27-Jan-1948,8.91,1.054,1.4889,-2.6389,1.1516
28-Jan-1948,7.11,1.074,-0.2722,-8.0389,2.8111
29-Jan-1948,8.46,1.094,-0.7278,-6.0944,2.7001
30-Jan-1948,6.14,1.115,1.4722,-1.8,2.7494
31-Jan-1948,0.35,1.136,3.7167,-1.7056,3.2549
01-Feb-1948,0,1.158,5.1889,-5.1333,2.959
02-Feb-1948,0,1.18,6.6667,-5.0556,2.1946
03-Feb-1948,2.49,1.203,10.4056,-3.2333,1.7261
04-Feb-1948,8.89,1.226,13.5056,1.4278,1.4918
05-Feb-1948,8.85,1.25,14.1667,7.4167,1.5782
06-Feb-1948,2.18,1.274,12.4944,4.1333,1.6151
07-Feb-1948,27.57,1.299,12.25,5.6722,2.0837
08-Feb-1948,30.17,1.324,10.9889,2.3944,4.9934
09-Feb-1948,11.78,1.35,2.7222,-1.3944,7.4839
10-Feb-1948,3.85,1.376,2.1111,-4.6611,11.0964
11-Feb-1948,8.31,1.403,6.0278,-0.7833,11.0964
12-Feb-1948,27.72,1.43,13.5167,4.2167,12.0827
13-Feb-1948,22.13,1.457,19.7722,6.4167,12.3293
14-Feb-1948,2.26,1.485,13.6778,-1.1889,11.8361
15-Feb-1948,0,1.513,14.0056,-1.9167,10.11
16-Feb-1948,0,1.542,18.6333,5.2056,8.7538
17-Feb-1948,0,1.571,21.2833,7.0333,7.7182
18-Feb-1948,0,1.601,23.0889,3.9333,7.2743
19-Feb-1948,6.38,1.631,20.6333,6.9611,6.4606
20-Feb-1948,9.69,1.661,20.8556,6.2833,5.5852
21-Feb-1948,9.26,1.691,10.0222,2.5889,4.5742
22-Feb-1948,1.78,1.722,3.7778,-1.6556,2.8357
23-Feb-1948,3.2,1.754,7.7556,0.1389,1.7261
24-Feb-1948,5.73,1.785,9.5722,4.5444,1.6151
25-Feb-1948,1.5,1.817,14.6222,7.5222,1.948
26-Feb-1948,0,1.849,19.3222,10.1611,1.8617
27-Feb-1948,0.54,1.882,23.9278,12.6944,1.5535
28-Feb-1948,0,1.915,25.5111,14.1222,1.3439
29-Feb-1948,2.26,1.948,24.5333,10.8444,1.1195
01-Mar-1948,36.08,1.981,19.5167,10.6889,0.9346
02-Mar-1948,22.18,2.015,20.7167,11.6667,3.6741
03-Mar-1948,12.36,2.049,19.85,9.8889,5.1906
04-Mar-1948,4.73,2.083,14.4778,2.5333,6.2016
05-Mar-1948,27.52,2.117,12.2333,3.7222,6.4606
06-Mar-1948,17.64,2.152,11.3833,4.9,8.2606
07-Mar-1948,1.79,2.187,14.2889,6.4944,13.439
08-Mar-1948,0.17,2.222,15.9944,3.0444,11.8361
09-Mar-1948,0.18,2.257,17.5611,7.0333,8.2976
10-Mar-1948,0.02,2.292,18.35,9.1111,7.151
11-Mar-1948,0,2.328,17.9167,1.4,6.3866
12-Mar-1948,0,2.364,7.6167,-2.9611,5.5852
13-Mar-1948,0,2.4,11.9111,-4.0167,4.6358
14-Mar-1948,0,2.436,19.1056,-1.9111,2.8357
