datetime,P,PE,T_max,T_min,Q
01-Jan-1948,14.55,0,0.4333,-3.6,-99
02-Jan-1948,18.76,0,1.5889,-4.2,-99
03-Jan-1948,7.1,0,1.2722,-3.7,-99
04-Jan-1948,5.3,0,2.0944,-3.2611,-99
05-Jan-1948,26.33,0,-0.0556,-6.0444,-99
06-Jan-1948,48.04,0,0.6389,-3.9056,-99
07-Jan-1948,12.12,0,1.4556,-2.6778,-99
08-Jan-1948,3.27,0,1.8167,-4.1389,-99
09-Jan-1948,5.92,0,-0.3333,-7.6778,-99
10-Jan-1948,14.76,0,-0.3,-6.6611,-99
11-Jan-1948,3.92,0,-0.5111,-5.8389,-99
12-Jan-1948,0,0,-0.3833,-11.4556,-99
13-Jan-1948,0,0,-4.0389,-12.7833,-99
14-Jan-1948,0,0,-2.85,-12.7556,-99
15-Jan-1948,0,0,-1.8167,-11.6667,-99
16-Jan-1948,0,0,-2.1167,-11.85,-99
17-Jan-1948,0,0,-2.2722,-10.7333,-99
18-Jan-1948,0,0,-3.5222,-11.1389,-99
19-Jan-1948,0,0,-3.1278,-10.7222,-99
20-Jan-1948,0,0,-1.5,-9.0667,-99
21-Jan-1948,0,0,3.2444,-3.9611,-99
22-Jan-1948,0.35,0,4.8278,-1.2222,-99
23-Jan-1948,0.55,0,6.3833,0.2111,-99
24-Jan-1948,0.05,0,4.7333,-3.1,-99
25-Jan-1948,0,0,1.9556,-7.9167,-99
26-Jan-1948,0,0,-0.5444,-9.85,-99
27-Jan-1948,0,0,-1.8667,-11.8778,-99
28-Jan-1948,0.42,0,-2.3722,-13.6222,-99
29-Jan-1948,1.51,0,-1.5111,-11.0778,-99
30-Jan-1948,1.15,0,0.0278,-8.5111,-99
31-Jan-1948,9.67,0,-1.1389,-11.1722,-99
01-Feb-1948,13.74,0,-1.2389,-9.0556,-99
02-Feb-1948,0.68,0,-0.9722,-13.7333,-99
03-Feb-1948,12.31,0,-1.6778,-13.3722,-99
04-Feb-1948,5.73,0,-1.9722,-9.45,-99
05-Feb-1948,8.89,0,-2.9222,-10.8333,-99
06-Feb-1948,4.51,0,-5.9722,-15.65,-99
07-Feb-1948,10.23,0,-5.1222,-15.4389,-99
08-Feb-1948,11.48,0,-4.0778,-12.0667,-99
09-Feb-1948,5.62,0,-0.5111,-9.6778,-99
10-Feb-1948,1.18,0,-1.9778,-11.65,-99
11-Feb-1948,0,0,-3.3833,-13.7556,-99
12-Feb-1948,0,0,-1.7056,-12.8778,-99
13-Feb-1948,0,0,0.4889,-9.6833,-99
14-Feb-1948,14.2,0,2.1722,-5.7278,-99
15-Feb-1948,15.92,0,1.6556,-3.5222,-99
16-Feb-1948,16.6,0,2.3,-3.3056,-99
17-Feb-1948,7.94,0,8.1556,-1.4667,-99
18-Feb-1948,1.17,0,5.6556,-3.4667,-99
19-Feb-1948,8.93,0,-0.9333,-6.95,-99
20-Feb-1948,27.44,0,-2.2444,-7.2,-99
21-Feb-1948,37.62,0,1.1111,-5.6056,-99
22-Feb-1948,15.08,0.014,3.0167,-3.5944,-99
23-Feb-1948,1.41,0.046,3.6722,-3.6889,-99
24-Feb-1948,10.74,0.078,2.9889,-3.8056,-99
25-Feb-1948,19.63,0.111,2.2111,-2.5889,-99
26-Feb-1948,7.72,0.144,3.6667,-2.5778,-99
27-Feb-1948,2.1,0.178,2.8056,-5.1667,-99
28-Feb-1948,0,0.212,4.0556,-8.5333,-99
29-Feb-1948,0.59,0.246,3.2056,-7.2111,-99
01-Mar-1948,2.3,0.282,3.0889,-5.2056,-99
02-Mar-1948,1.11,0.317,3.3056,-6.0333,-99
03-Mar-1948,0.21,0.353,2.6556,-11.0056,-99
04-Mar-1948,0,0.389,3.1889,-10.5333,-99
05-Mar-1948,0.34,0.426,3.1333,-8.2167,-99
06-Mar-1948,0.23,0.463,4.8389,-6.4833,-99
07-Mar-1948,0.19,0.5,3.9667,-4.4,-99
08-Mar-1948,1.14,0.538,3.0944,-6.4111,-99
09-Mar-1948,0.18,0.576,3.4,-6.0444,-99
