datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.5,0.48,0.9056,-7.3833,0.4166
02-Jan-1948,0.75,0.481,3.7611,-10.7556,3.8197
03-Jan-1948,4.44,0.48,7.0278,-8,2.9458
04-Jan-1948,0.49,0.48,8.3556,0.25,1.5595
05-Jan-1948,0,0.481,9.3722,-4.4833,1.2054
06-Jan-1948,0,0.483,11.55,-5.15,1.0623
07-Jan-1948,0,0.485,16.8111,-1.5222,1.0171
08-Jan-1948,0,0.487,16.7667,4.1833,0.8739
09-Jan-1948,0,0.491,13.1611,1.9389,0.8287
10-Jan-1948,0.66,0.494,6.7889,-5.55,0.7436
11-Jan-1948,0,0.499,7.1889,-0.1167,0.6999
12-Jan-1948,0,0.504,6.6722,2.2722,0.6133
13-Jan-1948,0,0.51,2.5667,-10.2556,0.5289
14-Jan-1948,0,0.517,3.4389,-13.5889,0.489
15-Jan-1948,12.66,0.524,5.5667,-7.7611,0.4332
16-Jan-1948,6.25,0.532,1.8389,-12.4611,0.3978
17-Jan-1948,0,0.54,-3.4167,-16.9278,0.3631
18-Jan-1948,0,0.549,1,-13.2722,0.33
19-Jan-1948,0,0.559,5.7556,-6.9444,0.3134
20-Jan-1948,0,0.569,6.7833,-6.85,0.2818
21-Jan-1948,0,0.58,5.7444,-4.0944,0.2667
22-Jan-1948,0.49,0.591,-0.3722,-8.5333,0.2516
23-Jan-1948,23.84,0.604,-4.7556,-17.2556,0.2516
24-Jan-1948,37.32,0.616,-1.4722,-17.2056,0.2516
25-Jan-1948,5.1,0.63,-1.3389,-11.0167,0.2373
26-Jan-1948,3.8,0.644,-2.9833,-10.6889,0.223
27-Jan-1948,0.97,0.658,-4.5444,-13.3556,0.2094
28-Jan-1948,0,0.673,-1.45,-15.3778,0.1959
29-Jan-1948,0,0.689,-0.2,-12.8833,0.1959
30-Jan-1948,0.33,0.705,-0.8111,-5.2944,0.1831
31-Jan-1948,0.42,0.722,0.5667,-6.6111,0.1703
01-Feb-1948,0,0.74,5.5611,-11.4667,0.1657
02-Feb-1948,0,0.758,7.2222,-8.8944,0.1703
03-Feb-1948,0.85,0.776,4.7778,-1.3611,0.156
04-Feb-1948,0.42,0.796,1.8111,-2.7889,0.1582
05-Feb-1948,0,0.815,0.6444,-5.5444,0.1605
06-Feb-1948,0,0.836,2.4056,-8.4167,0.1657
07-Feb-1948,0,0.857,1.25,-3.15,0.1627
08-Feb-1948,0,0.878,1.0056,-14.6444,0.1605
09-Feb-1948,0,0.9,2.0667,-15.3611,0.1605
10-Feb-1948,0.17,0.922,1.7778,-11.0778,0.1507
