datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.04,0.05,1.2056,-1.0667,0.3058
02-Jan-1948,1.49,0.054,0.3889,-3.9222,0.9107
03-Jan-1948,1.93,0.053,-0.1111,-3.4722,1.6608
04-Jan-1948,0.45,0.052,0.4944,-3.3444,1.8126
05-Jan-1948,2.21,0.052,0.9556,-4.0444,1.4152
06-Jan-1948,2.03,0.053,1.7278,-7.1444,1.0447
07-Jan-1948,0,0.054,5.6111,-10.0389,0.7768
08-Jan-1948,0,0.056,7.7944,-2.8889,0.5625
09-Jan-1948,0,0.059,5.9222,-0.4667,0.7768
10-Jan-1948,0.08,0.062,1.5889,-3.9167,0.9554
11-Jan-1948,0.44,0.066,2.4778,-5.7944,1.0447
12-Jan-1948,0,0.071,4.4833,-1.2556,0.9554
13-Jan-1948,0,0.077,-2.9389,-12.0389,0.8661
14-Jan-1948,0,0.083,-7.8833,-17.1333,0.7366
15-Jan-1948,0.15,0.09,2.2389,-15.2833,0.4464
16-Jan-1948,0,0.097,-1.4944,-15.9056,0.3572
17-Jan-1948,0,0.106,-11.7667,-14.9833,0.3348
18-Jan-1948,0.36,0.114,-6.4889,-15.0611,0.3125
19-Jan-1948,0.29,0.124,-0.9389,-11.6167,0.3125
20-Jan-1948,0.02,0.135,3.7333,-13.0333,0.3125
21-Jan-1948,0,0.146,-0.6,-10.1,0.3125
22-Jan-1948,2.77,0.157,-8.1833,-17.0111,0.3125
23-Jan-1948,0.15,0.17,-8.2167,-15.9056,0.2902
24-Jan-1948,0,0.183,-7.4444,-15.3889,0.2679
25-Jan-1948,0,0.196,-4.8389,-15.8556,0.2455
26-Jan-1948,0,0.211,-6.6389,-14.8278,0.2232
27-Jan-1948,0,0.226,-8.6944,-17.3667,0.2009
28-Jan-1948,0,0.242,-4.9944,-14.0778,0.1786
29-Jan-1948,0,0.258,-0.9222,-17.0056,0.1563
30-Jan-1948,0,0.275,-3.5778,-12.4056,0.1384
31-Jan-1948,0,0.292,-4.6444,-14.2944,0.125
01-Feb-1948,0,0.311,0.6778,-15.5556,0.1161
02-Feb-1948,1.33,0.33,3.1722,-10.6333,0.1071
