datetime,P,PE,T_max,T_min,Q
01-Jan-1948,10.68,0.3,0.6333,-4.2667,1.1085
02-Jan-1948,7.3,0.301,0.3278,-4.3556,1.3618
03-Jan-1948,1.71,0.301,-1.6556,-6.0778,1.4093
04-Jan-1948,2.04,0.301,-1.9833,-6.8056,0.8234
05-Jan-1948,0.03,0.301,-0.2944,-7.3222,0.6334
06-Jan-1948,0.66,0.302,-0.3056,-6.3833,0.5384
07-Jan-1948,1.22,0.304,-0.0333,-8.5778,0.4592
08-Jan-1948,0.19,0.306,2.8778,-13.5833,0.4275
09-Jan-1948,0.29,0.308,4.5722,-8.4222,0.4751
10-Jan-1948,0.52,0.311,-1.1944,-12.6778,0.4434
11-Jan-1948,0.48,0.315,0.4111,-11.7444,0.4275
12-Jan-1948,0.32,0.319,2.1444,-14.3167,0.4117
13-Jan-1948,0.1,0.323,1.2056,-4.8333,0.4434
14-Jan-1948,0.27,0.328,-3.35,-15.5056,0.4117
15-Jan-1948,0,0.334,-6.6,-10.3389,0.38
16-Jan-1948,1.32,0.34,-0.9444,-12.0222,0.4117
17-Jan-1948,2.84,0.346,-3.1444,-10.5444,0.4038
18-Jan-1948,0.86,0.353,-6.5889,-14.6222,0.3959
19-Jan-1948,0.03,0.36,-5.1556,-8.4611,0.3325
20-Jan-1948,0.03,0.368,0.7944,-9.4556,0.3642
21-Jan-1948,0,0.377,3.1389,-6.6,0.4671
22-Jan-1948,0.03,0.386,-0.0333,-12.6611,0.4275
23-Jan-1948,10.44,0.395,-8.7667,-15.3333,0.3642
24-Jan-1948,10.68,0.405,-11.1667,-11.3278,0.3009
25-Jan-1948,4.26,0.415,-6.8611,-14.6889,0.3167
26-Jan-1948,0,0.426,-5.7,-10.4111,0.3325
27-Jan-1948,0.03,0.437,-5.9056,-13.9167,0.3484
28-Jan-1948,0,0.448,-5.1778,-15.2667,0.2929
29-Jan-1948,0.03,0.46,-4.4056,-15.2333,0.2534
30-Jan-1948,0,0.473,-9.3889,-13.6833,0.2217
31-Jan-1948,0,0.486,-7.3889,-5.9889,0.2059
01-Feb-1948,0,0.499,-0.9111,-7.8722,0.2217
02-Feb-1948,0.17,0.513,-0.8889,-12.1778,0.3009
03-Feb-1948,3.97,0.528,-4.1389,-12.3667,0.285
04-Feb-1948,0.94,0.542,-6.2278,-14.4444,0.2692
05-Feb-1948,0.06,0.557,-4.35,-15.55,0.3009
06-Feb-1948,0,0.573,-4.0222,-15.3778,0.3167
07-Feb-1948,2.11,0.589,-0.6,-16.6056,0.3009
08-Feb-1948,0.95,0.605,-3.0222,-15.8444,0.2692
09-Feb-1948,0,0.622,-7.0444,-11.2944,0.2534
10-Feb-1948,0,0.639,-5.4222,-7.9222,0.2613
11-Feb-1948,0.1,0.657,-2.4111,-11.4833,0.2692
12-Feb-1948,1.34,0.675,0.6111,-11.1222,0.285
13-Feb-1948,14.64,0.693,3.7444,-12.2889,0.4751
14-Feb-1948,4.81,0.712,5.8278,-5.8111,1.4252
15-Feb-1948,0.16,0.731,1.1222,-15.45,3.3254
16-Feb-1948,0,0.751,5.4389,-12.2667,3.167
17-Feb-1948,0,0.771,7.6111,-4.7556,3.4045
18-Feb-1948,0,0.791,7.7889,-3.8833,3.8004
19-Feb-1948,0.27,0.811,12.2722,-3.3556,5.0672
20-Feb-1948,0.06,0.832,5.3833,-8.4111,6.0173
21-Feb-1948,2.89,0.854,1.4667,-13.1333,3.4045
22-Feb-1948,1.7,0.875,1.8833,-12.0833,2.6128
23-Feb-1948,0,0.897,2.05,-15.4667,2.0586
24-Feb-1948,0,0.919,3.2611,-14.0056,1.7419
25-Feb-1948,0.66,0.942,4.65,-7.5056,1.5993
