datetime,P,PE,T_max,T_min,Q
01-Jan-1948,8.2,0.33,8.8167,2.2222,8.5189
02-Jan-1948,1.41,0.33,6.3278,-4.4056,28.2235
03-Jan-1948,0.02,0.331,-1.4333,-4.3556,12.3709
04-Jan-1948,0.79,0.332,2.5667,-4.4722,5.7262
05-Jan-1948,0.44,0.333,-0.1278,-4.0444,4.2372
06-Jan-1948,2.26,0.335,-0.7056,-3.5389,2.9631
07-Jan-1948,1.52,0.337,-2.4278,-8.6667,2.2964
08-Jan-1948,5.13,0.34,7.4833,-10.3778,2.3705
09-Jan-1948,2.29,0.344,8.8111,-0.0667,8.5189
10-Jan-1948,0.43,0.348,1.8556,-6.9722,4.4446
11-Jan-1948,1.22,0.352,1.9778,-14.3389,4.7409
12-Jan-1948,10.65,0.357,3.1167,-8.4778,4.5928
13-Jan-1948,1.99,0.363,1.5278,-3.6278,4.1483
14-Jan-1948,1.75,0.368,-3.7556,-13.15,2.2223
15-Jan-1948,0,0.375,-4.4833,-15.3389,1.1112
16-Jan-1948,0.87,0.382,2.5056,-14.4389,1.2593
17-Jan-1948,0.53,0.389,-1.0556,-8.6167,0.963
18-Jan-1948,0,0.397,-8.0722,-16.4556,0.8149
19-Jan-1948,0,0.405,-0.4389,-11.2056,0.7408
20-Jan-1948,0,0.414,5.1278,-15.4778,0.7408
21-Jan-1948,0.93,0.423,3.6833,-1.6444,1.1112
22-Jan-1948,1.68,0.433,1.05,-8.9333,0.8889
23-Jan-1948,4.71,0.443,-8.6278,-14.4389,0.8149
24-Jan-1948,3.87,0.454,-12.1944,-14.9333,0.7408
25-Jan-1948,0.54,0.465,-7.6056,-17.4444,0.6667
26-Jan-1948,3.28,0.476,-4.3389,-16.6556,0.6297
27-Jan-1948,1.4,0.488,-5.5889,-9.4167,0.5926
28-Jan-1948,0,0.501,-6.4056,-16.3833,0.5778
29-Jan-1948,0,0.514,-3.9667,-15.1778,0.563
30-Jan-1948,0,0.527,-5.5889,-13.5389,0.563
31-Jan-1948,2.4,0.541,-4.2722,-16.7833,0.5482
01-Feb-1948,6.45,0.555,-0.4611,-6.8111,0.5482
02-Feb-1948,0,0.57,-0.3556,-9.2222,0.5778
03-Feb-1948,11.47,0.585,-0.65,-9.6667,0.563
04-Feb-1948,11.01,0.6,0.6778,-8.9167,0.5334
05-Feb-1948,2.92,0.616,0.5444,-4.4556,0.4741
06-Feb-1948,0.16,0.632,-0.4167,-6.8444,0.4445
07-Feb-1948,5.75,0.649,3.5167,-16.25,0.4296
08-Feb-1948,0.96,0.666,0.7611,-9.7056,0.4148
09-Feb-1948,0,0.684,-7.5444,-14.3778,0.4
10-Feb-1948,0,0.702,-2.6278,-14.6889,0.4
11-Feb-1948,0.25,0.72,5.5389,-15.3444,0.4
12-Feb-1948,1.05,0.739,3.9611,-2.3833,0.4741
13-Feb-1948,13.3,0.758,10.6833,-1.6278,0.5185
14-Feb-1948,2.63,0.777,12.4778,-2.9667,22.2232
15-Feb-1948,0,0.797,5.2889,-8.5111,11.1116
16-Feb-1948,0,0.817,12.8222,-6.0889,5.9262
17-Feb-1948,0,0.838,12.6167,-1.0556,5.9262
18-Feb-1948,0,0.858,15.4556,-2.65,7.4077
19-Feb-1948,0.03,0.88,18.8444,-0.4556,8.1485
20-Feb-1948,0,0.901,15.1222,-6.3389,11.1116
21-Feb-1948,7.71,0.923,1.3389,-10.2167,4.4446
22-Feb-1948,5.96,0.945,0.2944,-8.1222,3.3335
23-Feb-1948,0,0.968,1.4833,-10.2667,2.5927
24-Feb-1948,0.05,0.99,9.4722,-9.8667,2.4446
25-Feb-1948,13.19,1.014,9.1556,-0.6944,2.2964
26-Feb-1948,4.44,1.037,10.3167,4.0444,7.4077
27-Feb-1948,4.01,1.061,14.0222,-3.6167,9.63
28-Feb-1948,2.92,1.085,19.4,5.6167,4.5928
29-Feb-1948,0,1.109,11.7222,-2.3,3.7039
01-Mar-1948,14.95,1.133,5.3333,-4.25,2.9631
02-Mar-1948,8.3,1.158,11.5,-0.3444,2.5927
03-Mar-1948,3.09,1.183,11.0278,3.3778,3.852
04-Mar-1948,1.48,1.208,4.9944,-3.6389,2.9631
05-Mar-1948,0,1.234,0.7778,-14.6,2.5927
06-Mar-1948,11.42,1.26,5.7611,-10.3444,2.3705
07-Mar-1948,4.29,1.285,5.8722,-0.2222,5.0373
08-Mar-1948,0.02,1.312,4.5667,-4.2278,4.2817
09-Mar-1948,0,1.338,10.3167,-5.5722,3.4224
10-Mar-1948,3.21,1.365,9.9944,-4.7722,2.852
11-Mar-1948,1.4,1.391,9.2444,-3.2111,2.452
12-Mar-1948,0,1.418,-1.8,-10.7111,2.0742
13-Mar-1948,0,1.445,1.7778,-10.5389,1.5853
14-Mar-1948,0,1.473,13.1722,-9.5611,1.3778
15-Mar-1948,3.32,1.5,20.3167,-4.6444,1.3556
16-Mar-1948,7.02,1.528,18.7333,7.7889,1.763
17-Mar-1948,0.22,1.555,11.9111,2.8444,1.6445
18-Mar-1948,1.52,1.583,15.6389,-5.2722,1.3038
19-Mar-1948,6.48,1.611,20.0278,7.3167,1.326
20-Mar-1948,3.78,1.639,23.0167,8.1778,2.9853
21-Mar-1948,1.3,1.668,25.9778,9.1722,2.452
22-Mar-1948,5.36,1.696,21.4278,11.0944,2.2668
