datetime,P,PE,T_max,T_min,Q
01-Jan-1948,2.67,0.37,14.3556,2.0444,0.3013
02-Jan-1948,1.93,0.374,10.3333,-3.6,0.3339
03-Jan-1948,1.75,0.376,0.3778,-4.6056,0.6289
04-Jan-1948,2.12,0.379,2.1667,-5.6778,1.172
05-Jan-1948,0.97,0.382,-0.2111,-4.5722,0.9719
06-Jan-1948,0.06,0.385,-0.0444,-4.45,0.829
07-Jan-1948,0.03,0.389,1.8944,-9.7556,0.7032
08-Jan-1948,0.26,0.394,8.9111,-10.4056,0.5145
09-Jan-1948,0.8,0.398,11.8278,-2.85,0.4859
10-Jan-1948,0.31,0.404,3.8389,-5.8167,0.5488
11-Jan-1948,0.88,0.409,3.8944,-14.6889,0.8747
12-Jan-1948,11.2,0.416,5.6444,-5.9889,0.7661
13-Jan-1948,8.38,0.422,1.3556,-3.5056,0.7775
14-Jan-1948,0.57,0.43,-3.2,-13.4444,1.2006
15-Jan-1948,0.2,0.437,-3.5333,-15.8167,1.1434
16-Jan-1948,0.29,0.445,4.1444,-13.5278,0.7032
17-Jan-1948,0.82,0.454,0.8778,-8,0.7032
18-Jan-1948,0.76,0.463,-5.15,-14.3167,0.6803
19-Jan-1948,0,0.472,0.1444,-15.4,0.5317
20-Jan-1948,1.29,0.482,1.0889,-14.7056,0.4574
21-Jan-1948,1.35,0.492,3.7,-5.75,0.4516
22-Jan-1948,2.75,0.502,1.1111,-6.9944,0.4974
23-Jan-1948,6.16,0.513,-4.4,-12.5778,0.4859
24-Jan-1948,7.16,0.525,-8.3056,-14.7056,0.4288
25-Jan-1948,0.62,0.537,-4.4722,-16.2056,0.3144
26-Jan-1948,1.2,0.549,-0.8667,-15.8889,0.2858
27-Jan-1948,0.2,0.562,-2.8722,-10.2889,0.343
28-Jan-1948,0.06,0.575,-3.8111,-15.9167,0.343
29-Jan-1948,0,0.589,-0.8944,-14.6667,0.343
30-Jan-1948,3.56,0.602,-2.2,-11.4222,0.3716
31-Jan-1948,15.41,0.617,-3.2667,-11.9278,0.343
01-Feb-1948,3.81,0.632,-0.8944,-11.15,0.3144
02-Feb-1948,0,0.647,1.1056,-10.2611,0.343
03-Feb-1948,3.59,0.662,4.2278,-15.3722,0.3196
04-Feb-1948,9.03,0.678,3.2,-5.5444,0.343
05-Feb-1948,7.26,0.694,2.3667,-1.9444,0.4288
06-Feb-1948,6.43,0.711,1.3333,-4.8611,0.5717
07-Feb-1948,0.73,0.728,2.2111,-11.3611,0.5145
08-Feb-1948,0.15,0.745,2.1778,-5.5611,0.4574
09-Feb-1948,0.41,0.763,-1.7722,-11.3833,0.4574
10-Feb-1948,0,0.781,-0.0611,-15.3889,0.4288
11-Feb-1948,4.41,0.799,4.2444,-8.6778,0.4002
12-Feb-1948,14.61,0.818,6.3944,-1.15,0.4288
13-Feb-1948,12.67,0.837,10.4,0.3889,3.1329
14-Feb-1948,4.32,0.856,11.4278,-1.3333,16.1219
15-Feb-1948,0.13,0.876,9.4833,-6.4056,17.4368
16-Feb-1948,0.05,0.896,12.8278,-4.4333,7.0319
17-Feb-1948,0.03,0.916,14.0444,-0.1278,4.5736
18-Feb-1948,0.02,0.937,18.3167,-2.5278,4.9395
19-Feb-1948,0,0.958,20.1056,0.2667,5.4426
20-Feb-1948,0,0.979,14.0222,-1.0778,5.191
21-Feb-1948,4.83,1,6.0056,-7.6,4.9395
22-Feb-1948,2.19,1.022,2.9944,-6.3833,3.333
23-Feb-1948,0,1.044,3.5056,-5.3167,2.4412
24-Feb-1948,3.96,1.066,5.1056,-5.3444,1.8409
25-Feb-1948,7.36,1.089,11.5056,0.5667,1.4636
26-Feb-1948,5.75,1.112,13.0778,6.5778,1.4292
27-Feb-1948,1.85,1.135,12.4833,-1.2778,3.4531
28-Feb-1948,0.11,1.158,20.75,6.3778,4.4593
29-Feb-1948,0,1.182,15.6556,1.9,3.1329
01-Mar-1948,4.26,1.205,8.8667,-6.2167,2.6012
02-Mar-1948,3.09,1.229,10.7,-0.9611,2.0638
03-Mar-1948,0.87,1.254,12.7167,1.6111,1.8409
04-Mar-1948,0.47,1.278,8.0278,-1.7667,2.3611
05-Mar-1948,1.23,1.302,4.6278,-9.7222,2.1382
06-Mar-1948,15.76,1.327,5.1722,-6.6,1.8066
07-Mar-1948,8.53,1.352,9.9111,-2.7556,2.2525
08-Mar-1948,0.37,1.377,8.9889,-2.9222,5.6941
09-Mar-1948,0.77,1.403,9.3889,-2.85,5.191
10-Mar-1948,0.6,1.428,13.7389,-2.6556,3.7732
11-Mar-1948,0.21,1.454,12.5944,-3.2556,2.9443
12-Mar-1948,0.03,1.479,1.2833,-7.3167,2.767
13-Mar-1948,0.35,1.505,6.0667,-11.75,2.3611
14-Mar-1948,0.64,1.531,16.2389,-9.1333,1.9152
15-Mar-1948,6.31,1.557,16.9333,-2.6556,1.5665
16-Mar-1948,9.88,1.584,15.4222,7.5944,1.4292
17-Mar-1948,1.05,1.61,12.5167,2.6944,1.8066
18-Mar-1948,0.02,1.636,15.9556,-4.15,2.2125
19-Mar-1948,5.1,1.663,19.5278,6.4944,1.9152
20-Mar-1948,3.26,1.69,20.2389,7.1444,1.738
21-Mar-1948,0.59,1.716,24.9556,10.0556,2.0638
22-Mar-1948,16.93,1.743,23.2833,10.7333,2.2125
23-Mar-1948,32.74,1.77,20.4889,9.5611,2.8871
24-Mar-1948,3.83,1.797,16.7611,5.1722,12.12
25-Mar-1948,0.5,1.824,18.95,0.2333,8.404
26-Mar-1948,19.06,1.85,17.9,4.1111,4.8137
27-Mar-1948,2.45,1.877,19.9167,7.5444,4.1162
28-Mar-1948,0.79,1.904,9.2,-4.4278,5.7742
