datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,0.79,12.4222,4.2167,0.4604
02-Jan-1948,0,0.799,13.3278,1.7944,0.7874
03-Jan-1948,0.45,0.802,8.2056,-5.4111,0.6669
04-Jan-1948,0.22,0.806,6.2778,-4.0944,0.5335
05-Jan-1948,0,0.81,7.1167,-3.0333,0.4991
06-Jan-1948,0,0.815,6.4111,-3.2667,0.4733
07-Jan-1948,0,0.82,8.2389,-4.6333,0.4604
08-Jan-1948,0,0.825,15.5389,-7.2611,0.4389
09-Jan-1948,0,0.832,16.0611,1.6278,0.4389
10-Jan-1948,0,0.838,9.9611,-1.5167,0.4346
11-Jan-1948,2.24,0.845,7.8222,-9.9889,0.4001
12-Jan-1948,29.56,0.853,5.3333,-5.6333,0.3958
13-Jan-1948,9.85,0.861,3.7556,0.8556,8.2608
14-Jan-1948,0,0.87,1.0389,-4.8056,8.7771
15-Jan-1948,0,0.879,1.7444,-14.2278,1.9189
16-Jan-1948,0,0.888,8.9056,-8.2778,1.0584
17-Jan-1948,0,0.898,5.4333,-3.8778,0.9552
18-Jan-1948,0,0.909,3.0444,-6.6778,0.8089
19-Jan-1948,0,0.92,-0.0167,-13.7889,0.654
20-Jan-1948,15.9,0.931,4.5278,-8.4056,0.6669
21-Jan-1948,0,0.943,8.0722,-1.4556,0.8648
22-Jan-1948,0.45,0.955,6.2389,0.6056,1.0326
23-Jan-1948,16.13,0.968,1.2278,-4.9778,0.8089
24-Jan-1948,5.6,0.982,-2.9667,-12.6222,0.7486
25-Jan-1948,0,0.995,0.2556,-14.1167,0.7314
26-Jan-1948,2.24,1.009,1.8,-14.9111,0.7745
27-Jan-1948,1.79,1.024,1.2111,-6.1,0.7745
28-Jan-1948,0,1.039,2.8722,-8.8833,0.6884
29-Jan-1948,0,1.055,4.9833,-6.9889,0.6454
30-Jan-1948,2.91,1.071,1.1944,-5.3667,0.6024
31-Jan-1948,29.12,1.087,-1.3,-12.6444,0.6024
01-Feb-1948,2.17,1.104,3.1444,-9.9222,0.5808
02-Feb-1948,0,1.121,7.3778,-13.1056,0.7486
03-Feb-1948,0,1.138,8.4,-12.5167,0.8433
04-Feb-1948,2.17,1.156,4.95,-2.5944,0.8433
05-Feb-1948,7.48,1.175,5.2778,-2.3444,1.0756
06-Feb-1948,0.24,1.194,6.8167,-3.1444,1.1187
07-Feb-1948,0,1.213,6.7111,-6.6333,1.1187
08-Feb-1948,0,1.232,6.4889,-0.8444,1.1187
09-Feb-1948,2.65,1.252,1.3722,-8.0056,1.0756
10-Feb-1948,1.69,1.273,-0.5556,-10.0778,0.9724
11-Feb-1948,2.65,1.293,3.4833,-7.6333,0.9466
12-Feb-1948,5.79,1.314,8.9056,-2.4833,1.0068
13-Feb-1948,8.93,1.336,8.8944,1.2778,3.9239
14-Feb-1948,2.17,1.357,12.8278,2.0056,13.5959
15-Feb-1948,0,1.38,11.6111,-4.8611,13.8541
16-Feb-1948,0,1.402,14.4389,-2.6389,3.7905
17-Feb-1948,0,1.425,20.8,3.0222,3.356
18-Feb-1948,0,1.448,22.4722,0.7056,3.1279
19-Feb-1948,0,1.471,20.7722,5.2833,1.9921
20-Feb-1948,0,1.495,13.3667,5.2722,1.4456
21-Feb-1948,14.72,1.519,7.0167,-4.0111,1.1273
22-Feb-1948,0.72,1.543,2.7556,-4.3167,1.0498
23-Feb-1948,0,1.567,3.6111,-3.7,0.9939
24-Feb-1948,0.72,1.592,8.8333,-4.8722,0.9939
25-Feb-1948,0.24,1.617,20.7611,-1.0333,1.1617
26-Feb-1948,0,1.643,21.0667,9.3667,1.6608
27-Feb-1948,0,1.668,20.8333,5.0389,1.2477
28-Feb-1948,0,1.694,26.0611,10.1389,1.0369
29-Feb-1948,0,1.72,16.9722,6.4389,0.9207
01-Mar-1948,9.85,1.747,10.3944,-4.2667,0.8046
02-Mar-1948,16.5,1.773,8.3278,0.2278,1.2348
03-Mar-1948,0,1.8,15.8444,1.5167,2.1857
04-Mar-1948,0,1.827,9.6556,2.4778,1.2778
05-Mar-1948,0,1.854,3.9889,-7.0778,1.0111
06-Mar-1948,22.42,1.882,6.4111,-7.1111,0.8949
07-Mar-1948,1.72,1.909,15.0222,-1.6611,4.5176
08-Mar-1948,0.25,1.937,12.6667,-0.6556,4.4316
09-Mar-1948,4.68,1.965,12.3778,-1.3667,1.7855
10-Mar-1948,1.23,1.993,18.9389,3.0556,1.6091
11-Mar-1948,0.74,2.021,17.9389,2.7722,1.351
12-Mar-1948,0.25,2.049,11.4222,-2.0556,1.1187
13-Mar-1948,0,2.078,12.2111,-8.05,0.981
14-Mar-1948,0,2.107,17.9722,-6.3333,0.9035
15-Mar-1948,0,2.135,21.0333,0.6556,0.8734
16-Mar-1948,13.79,2.164,20.6667,12.8,0.9638
17-Mar-1948,3.2,2.193,20.9944,8.4,1.8458
18-Mar-1948,1.48,2.222,18.0889,0.0222,1.2563
19-Mar-1948,4.19,2.251,22.5278,6.5611,1.0369
20-Mar-1948,0.74,2.281,27.0111,12.8056,0.981
21-Mar-1948,0,2.31,30.6333,12.5222,0.9509
22-Mar-1948,2.71,2.339,28.25,16.5278,0.8691
23-Mar-1948,16.26,2.369,22.6389,12.9722,2.9773
24-Mar-1948,14.04,2.398,21.1778,6.5722,7.0991
25-Mar-1948,0,2.427,19.8222,3.9833,3.485
26-Mar-1948,11.58,2.457,22.1111,4.05,1.7167
27-Mar-1948,9.36,2.487,22.2833,12.6389,3.2742
28-Mar-1948,0,2.516,14.1778,1.5111,4.5176
29-Mar-1948,0,2.546,16.8,-5.0833,1.9189
30-Mar-1948,4.19,2.575,21.1833,2.8333,1.4198
31-Mar-1948,17,2.605,19.0667,8.7833,1.3639
01-Apr-1948,13.2,2.634,21.1222,12.3778,19.3613
02-Apr-1948,0,2.663,18.2556,10.9944,15.1018
03-Apr-1948,0,2.693,18.4278,1.3722,2.7751
