datetime,P,PE,T_max,T_min,Q
01-Jan-1948,11.92,0.12,-1.5167,-5.3833,0.5642
02-Jan-1948,1.03,0.12,-1.7889,-5.1056,0.4513
03-Jan-1948,1.03,0.118,-0.6833,-4.2722,0.5078
04-Jan-1948,2.55,0.117,0.15,-2.3278,0.5642
05-Jan-1948,0,0.116,0.4278,-3.9944,0.6206
06-Jan-1948,1.08,0.116,0.15,-7.3222,0.5642
07-Jan-1948,0,0.117,-0.4056,-8.9944,0.5078
08-Jan-1948,0,0.118,2.9278,-4.8278,0.5642
09-Jan-1948,0,0.12,4.8778,-2.8778,0.5924
10-Jan-1948,0.15,0.122,-2.0667,-11.2167,0.5642
11-Jan-1948,0.15,0.126,-0.4056,-10.3833,0.5078
12-Jan-1948,0,0.129,4.0389,-4.2667,0.5642
13-Jan-1948,0,0.133,-2.6222,-10.1,0.6516
14-Jan-1948,0.15,0.138,-9.2889,-15.9333,0.5924
15-Jan-1948,1.03,0.144,-2.35,-13.7111,0.536
16-Jan-1948,0,0.15,-2.0722,-11.7667,0.6206
17-Jan-1948,0,0.157,-9.2889,-15.6556,0.5924
18-Jan-1948,0.29,0.164,-11.5167,-17.8778,0.5642
19-Jan-1948,0.15,0.172,-4.2944,-16.4889,0.536
20-Jan-1948,0.44,0.18,0.9833,-13.7111,0.5078
21-Jan-1948,0.59,0.189,-0.4056,-9.8222,0.5078
22-Jan-1948,0,0.199,-8.4556,-18.4333,0.5078
23-Jan-1948,0.29,0.209,-14.0167,-14.5444,0.4795
24-Jan-1948,0.92,0.22,-10.6833,-18.4333,0.4795
25-Jan-1948,0,0.232,-5.9611,-16.7667,0.4513
26-Jan-1948,0,0.244,-5.6833,-14.8278,0.4231
27-Jan-1948,0,0.256,-9.85,-14.5444,0.4231
28-Jan-1948,0,0.269,-6.5167,-17.3278,0.4231
29-Jan-1948,0,0.283,-5.4056,-13.9944,0.4231
30-Jan-1948,0,0.297,-8.1778,-16.7667,0.3949
31-Jan-1948,0,0.312,-8.4556,-17.8833,0.3949
01-Feb-1948,0,0.328,-8.0556,-17.8222,0.3667
02-Feb-1948,0.3,0.344,-0.8333,-10.8833,0.3667
03-Feb-1948,1.92,0.36,-6.6667,-13.6556,0.3385
04-Feb-1948,1.38,0.377,-6.9444,-13.3778,0.3385
05-Feb-1948,0,0.395,-6.3889,-17.2667,0.3385
06-Feb-1948,0.46,0.413,-3.6111,-16.1556,0.3385
07-Feb-1948,0.12,0.431,-3.0556,-10.05,0.3385
08-Feb-1948,0,0.451,-5.2778,-14.2111,0.3385
09-Feb-1948,0,0.47,-9.7222,-18.3778,0.3103
10-Feb-1948,1.22,0.49,-7.2222,-17.2667,0.3103
11-Feb-1948,2.45,0.511,-4.1667,-12.2722,0.3103
12-Feb-1948,5.64,0.532,-1.1111,-8.6556,0.3103
13-Feb-1948,10.75,0.554,-0.5556,-5.3278,0.3103
14-Feb-1948,2.66,0.576,-0.8333,-9.7667,0.3103
15-Feb-1948,0,0.599,-1.3889,-11.7111,0.3103
16-Feb-1948,0,0.622,6.6667,-1.9944,0.3667
17-Feb-1948,0,0.645,7.5,0.2333,0.3949
18-Feb-1948,0,0.669,6.1111,-0.6,0.4795
19-Feb-1948,0,0.694,9.7222,-5.8778,0.6488
20-Feb-1948,0,0.719,-4.7167,-13.1056,1.2694
21-Feb-1948,0,0.744,-7.7778,-14.2167,2.4964
22-Feb-1948,0,0.77,-3.6111,-13.3833,2.8208
23-Feb-1948,0,0.796,2.7778,-10.0444,2.8208
24-Feb-1948,0.3,0.823,7.2167,-2.2722,2.5388
25-Feb-1948,0,0.85,5.2778,1.6167,2.3977
26-Feb-1948,10.52,0.877,7.5,-0.3278,2.6798
27-Feb-1948,14.54,0.905,3.6111,-1.9944,3.6671
28-Feb-1948,6.09,0.933,5.2778,-0.8833,4.4569
29-Feb-1948,0,0.961,-1.1111,-7.8222,4.8518
01-Mar-1948,7.42,0.99,-2.5889,-9.7222,5.416
02-Mar-1948,9.85,1.02,-3.1389,-5.8333,4.8518
03-Mar-1948,0,1.049,-1.7556,-5.5611,3.9774
04-Mar-1948,0,1.079,-5.0889,-14.1667,3.6389
05-Mar-1948,0.79,1.109,-5.3667,-17.2222,3.244
06-Mar-1948,3.02,1.14,2.1333,-13.3333,2.8773
07-Mar-1948,0.25,1.171,1.0222,-3.6111,2.567
08-Mar-1948,0,1.202,-0.6444,-5.5556,2.3554
09-Mar-1948,0,1.234,0.1944,-6.1111,2.2144
10-Mar-1948,0,1.265,-4.5278,-11.1111,1.8618
11-Mar-1948,0.23,1.297,-9.5278,-15.5556,1.4386
12-Mar-1948,0,1.33,-3.4222,-16.3889,1.354
13-Mar-1948,0,1.362,0.4667,-11.95,1.1283
14-Mar-1948,0.53,1.395,7.6889,-5.8389,1.1848
15-Mar-1948,4.19,1.428,11.5778,2.2222,1.3822
16-Mar-1948,0.51,1.462,10.4667,2.2222,2.2849
17-Mar-1948,0.13,1.495,5.1889,-1.1111,2.8773
18-Mar-1948,35.44,1.529,8.2444,-3.3389,3.1593
19-Mar-1948,15.56,1.563,16.5778,3.3278,3.6389
20-Mar-1948,0,1.597,16.0222,0.8333,4.9929
21-Mar-1948,10.36,1.631,16.5778,9.1611,6.5443
22-Mar-1948,0.11,1.665,13.2444,3.8889,6.9675
23-Mar-1948,0,1.7,12.6889,1.1111,6.4033
24-Mar-1948,0,1.735,13.2444,0.55,5.275
25-Mar-1948,0.26,1.77,14.3556,-1.1111,4.203
26-Mar-1948,5.02,1.805,16.8556,1.9389,3.244
27-Mar-1948,5.6,1.84,13.8,-5.8333,2.6375
28-Mar-1948,0.53,1.875,1.3,-9.4444,2.3554
29-Mar-1948,0.25,1.91,10.7444,-1.9444,2.2144
30-Mar-1948,3.16,1.946,9.3611,-3.6111,2.1438
31-Mar-1948,5.89,1.981,12.6889,1.6611,2.0733
01-Apr-1948,0.24,2.017,8.6111,1.9278,2.1438
02-Apr-1948,0,2.052,6.9444,-0.85,2.1438
03-Apr-1948,0,2.088,6.3889,-1.4056,2.0028
04-Apr-1948,3.36,2.124,16.3889,-0.5722,1.7546
05-Apr-1948,4.95,2.159,18.6111,8.8722,1.6135
06-Apr-1948,0.65,2.195,15.2778,4.9833,1.6135
07-Apr-1948,0,2.231,18.8889,7.4833,1.6869
08-Apr-1948,0,2.266,17.5,1.9278,1.6869
09-Apr-1948,0.12,2.302,3.6111,-3.35,1.6869
10-Apr-1948,7.37,2.338,13.3333,-1.9611,1.6135
11-Apr-1948,11.64,2.373,16.6667,6.65,1.6502
12-Apr-1948,0,2.409,9.1667,4.15,1.8618
13-Apr-1948,1.67,2.444,6.6667,2.7611,2.2144
14-Apr-1948,0.51,2.479,4.7222,3.0389,2.0733
15-Apr-1948,0,2.515,18.6111,1.0944,1.7546
16-Apr-1948,0,2.55,16.1111,2.7611,1.5797
17-Apr-1948,1.03,2.585,9.1667,-2.2389,1.3822
18-Apr-1948,0.26,2.62,11.9444,0.5389,1.354
19-Apr-1948,0.39,2.655,25,11.0944,1.2694
20-Apr-1948,1.32,2.69,25,7.2056,1.2694
21-Apr-1948,0.13,2.724,14.4444,3.3167,1.1848
22-Apr-1948,4.66,2.759,12.4944,1.3667,1.2412
23-Apr-1948,3.29,2.793,15.5556,8.5944,1.213
24-Apr-1948,0.37,2.827,21.9444,11.0889,1.2412
25-Apr-1948,0.78,2.861,26.9444,11.3667,1.1565
26-Apr-1948,6.07,2.895,26.6667,16.3722,0.9873
27-Apr-1948,17.24,2.928,23.05,12.2056,1.0719
28-Apr-1948,0.61,2.962,16.95,5.8167,1.6502
29-Apr-1948,0,2.995,13.3333,6.3722,2.4259
30-Apr-1948,0,3.027,16.6667,4.4278,2.8773
01-May-1948,0.43,3.06,18.4278,4.3611,2.4964
02-May-1948,1.44,3.092,15.8778,4.1833,1.9323
03-May-1948,0.21,3.124,17.1389,6.6833,1.5091
04-May-1948,0.13,3.156,16.6222,4.6667,1.4104
05-May-1948,1.24,3.188,21.1278,6.4333,1.354
06-May-1948,7.34,3.219,17.5333,10.2333,1.2694
07-May-1948,17.34,3.25,10.9111,2.6167,1.4386
08-May-1948,4.43,3.28,12.35,0.1556,1.7207
09-May-1948,19.38,3.311,13.0333,5.0833,2.2144
10-May-1948,31.23,3.341,12.6222,5.2611,3.1593
11-May-1948,4.99,3.37,14.25,5.9833,4.9929
12-May-1948,2.52,3.4,13.45,6.7111,7.447
13-May-1948,0.25,3.428,16.3611,7.8833,7.8983
14-May-1948,0.18,3.457,19.0889,9.2278,6.9675
