datetime,P,PE,T_max,T_min,Q
01-Jan-1948,1.39,0,-2.95,-10.8444,0.2255
02-Jan-1948,2.46,0,-2.4389,-12.5944,0.2218
03-Jan-1948,0.71,0,1.0944,-3.7111,0.2292
04-Jan-1948,0,0,-0.9444,-5.7944,0.1922
05-Jan-1948,0,0,-2.7056,-5.8667,0.1996
06-Jan-1948,0.55,0,-1.9222,-7.0778,0.2218
07-Jan-1948,0.47,0,-3.9167,-9.05,0.2181
08-Jan-1948,13.95,0,-2.7056,-15.6556,0.2181
09-Jan-1948,0.47,0,-6.1,-17.2889,0.2144
10-Jan-1948,0,0,-3.4667,-18.1389,0.1959
11-Jan-1948,0,0,-10.3167,-17.2333,0.1664
12-Jan-1948,4.02,0.005,-2.75,-14.0778,0.1664
13-Jan-1948,2.31,0.011,1.8889,-4.65,0.207
14-Jan-1948,0.47,0.017,-1.7333,-14.1611,0.1922
15-Jan-1948,1.18,0.024,-11.0222,-13.7111,0.207
16-Jan-1948,5.16,0.031,-9.2667,-11.5944,0.1885
17-Jan-1948,13.43,0.039,-5.5278,-15.6889,0.1775
18-Jan-1948,5.68,0.047,-5.4167,-15.5,0.1405
19-Jan-1948,0.47,0.056,-10.4444,-16.9333,0.1627
20-Jan-1948,4.73,0.066,-3.9056,-16.1722,0.1775
21-Jan-1948,2.13,0.076,-4.4056,-16.6,0.1719
22-Jan-1948,0,0.087,-2.7667,-13.0056,0.1701
23-Jan-1948,0,0.098,-7.7944,-15.3278,0.1885
24-Jan-1948,10.88,0.11,-12.9889,-9.1556,0.1811
25-Jan-1948,1.89,0.122,-8.3222,-16.7556,0.1368
26-Jan-1948,0,0.135,-8.4833,-12.5278,0.1553
27-Jan-1948,0,0.148,-5.0111,-11.5833,0.1848
28-Jan-1948,0,0.162,-11.2944,-17.1667,0.1719
29-Jan-1948,0,0.176,-3.4056,-14.6222,0.1664
30-Jan-1948,0,0.191,-12.15,-10.9167,0.1664
31-Jan-1948,0,0.207,-8.9056,-14.0111,0.1331
01-Feb-1948,0,0.223,-6.9667,-7.8222,0.1331
02-Feb-1948,0,0.239,-1.1778,-13.6167,0.146
03-Feb-1948,0,0.256,-6.2111,-14.6111,0.1756
04-Feb-1948,0.18,0.274,-10.8333,-10.3111,0.1701
05-Feb-1948,0,0.292,-6.8278,-14.4722,0.1571
06-Feb-1948,0,0.31,-5.0611,-12.1222,0.1553
07-Feb-1948,0.45,0.329,-2.6556,-14.1889,0.1516
08-Feb-1948,0.18,0.348,-2.2,-15.3833,0.1165
09-Feb-1948,0,0.368,-10.3111,-14.9,0.122
10-Feb-1948,0,0.389,-11,-5.4833,0.1608
11-Feb-1948,0.09,0.409,-5.4556,-5.1056,0.1571
12-Feb-1948,0.82,0.431,-1.2611,-13.5778,0.1553
13-Feb-1948,6.28,0.452,-1.7333,-15.6167,0.1553
14-Feb-1948,0.73,0.474,8.8556,-6.8667,0.1571
15-Feb-1948,0.09,0.497,-4.7944,-16.6611,0.1331
16-Feb-1948,0,0.52,-2.9667,-15.6056,0.1238
17-Feb-1948,0.21,0.543,9.8889,-7.6056,0.1811
18-Feb-1948,0.24,0.567,3.2,-11.2,0.1996
19-Feb-1948,0.05,0.591,-0.9778,-17.2167,0.1996
20-Feb-1948,0.09,0.616,4.0111,-9.5278,0.1996
21-Feb-1948,0,0.641,-4.2667,-12.5778,0.2033
22-Feb-1948,0,0.666,-6.0611,-15.7389,0.1627
23-Feb-1948,0,0.692,-4.9056,-14.2722,0.1756
24-Feb-1948,0,0.718,-0.9056,-13.5722,0.1848
25-Feb-1948,0,0.745,4.6,-7.1722,0.1756
26-Feb-1948,0,0.772,2.5444,-5.9722,0.1719
27-Feb-1948,2,0.799,1.5667,-10.4167,0.1719
28-Feb-1948,4.6,0.826,-3.8556,-11.9278,0.1664
29-Feb-1948,0.18,0.854,-3.7111,-13.8278,0.1368
01-Mar-1948,0.52,0.882,-2.2722,-11.5944,0.1479
02-Mar-1948,4.72,0.911,-1.0056,-15.5833,0.1553
03-Mar-1948,3.27,0.94,-1.1222,-7.8611,0.1664
04-Mar-1948,0.09,0.969,-0.1222,-12.9,0.1571
05-Mar-1948,0,0.998,-9.2056,-14.1389,0.1516
06-Mar-1948,1.48,1.028,0.1111,-12.3889,0.146
07-Mar-1948,4.09,1.058,3.5111,-12.4444,0.1257
08-Mar-1948,0.78,1.088,-2.3444,-10.2333,0.1405
09-Mar-1948,0,1.118,-0.3833,-14.8833,0.1811
10-Mar-1948,1.74,1.149,9.1889,-15.3111,0.1608
11-Mar-1948,0.73,1.18,0.4833,-10.6889,0.1608
12-Mar-1948,0,1.211,0.0778,-16.3833,0.1627
13-Mar-1948,0,1.243,-1.9389,-17.8833,0.1553
14-Mar-1948,0,1.274,0.9167,-12.2389,0.1294
15-Mar-1948,0,1.306,6.15,-13.4056,0.1479
16-Mar-1948,0.43,1.338,10.0167,0.0556,0.1996
17-Mar-1948,0,1.37,9.6444,-0.3833,0.2551
18-Mar-1948,2.26,1.402,7.0667,-9.7389,0.3789
19-Mar-1948,22.34,1.435,6.6222,-9.8722,0.6192
20-Mar-1948,0.52,1.467,11.4722,-0.6389,1.2847
21-Mar-1948,0,1.5,14,-3.2,2.9945
22-Mar-1948,0,1.533,11.0556,-0.8222,5.0278
23-Mar-1948,0,1.566,2.0611,-2.2556,5.6377
24-Mar-1948,0,1.599,14.05,-3.2833,4.1775
25-Mar-1948,0,1.632,5.2944,-8.05,4.1775
26-Mar-1948,0.35,1.666,8.1722,-5.2,4.0481
27-Mar-1948,8.04,1.699,14.0944,0.1611,4.0666
28-Mar-1948,0.78,1.733,6.1556,-4.8278,6.2847
29-Mar-1948,0,1.766,6.0889,-11.15,5.8041
30-Mar-1948,0,1.8,10.8889,-3.65,4.3253
31-Mar-1948,3.47,1.833,12.0333,-3.4833,3.6969
01-Apr-1948,1.9,1.867,9.35,4.2444,4.8614
02-Apr-1948,0.39,1.901,10.0889,3.4222,13.6784
03-Apr-1948,0,1.934,4.9889,-4.1167,10.037
04-Apr-1948,0,1.968,6.9556,-6.2444,5.6377
05-Apr-1948,0.77,2.002,17.5833,-2.6333,4.3253
06-Apr-1948,0.29,2.035,13.4611,0.4333,4.0666
07-Apr-1948,0,2.069,14.3611,-5.2444,4.5841
08-Apr-1948,0,2.103,8.0556,-4.0167,4.196
09-Apr-1948,0,2.136,8.8278,-1.4722,3.586
10-Apr-1948,1.06,2.17,2.4111,-6.2722,3.1423
11-Apr-1948,7.25,2.203,3.4389,-9.4389,2.5693
12-Apr-1948,0.1,2.236,11.3056,-1.0056,2.5878
13-Apr-1948,2.12,2.27,11.1667,-0.5667,3.8078
14-Apr-1948,8.5,2.303,6.4111,-1.7056,3.3642
15-Apr-1948,0.68,2.336,8.6944,-1.3889,3.0314
16-Apr-1948,0.58,2.369,10.4556,-4.2,3.8078
