datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.03,0.84,9.5222,-2.6556,1.9267
02-Jan-1948,0,0.846,11.4556,-2.3222,1.8915
03-Jan-1948,0,0.845,18.5056,-0.8056,1.6716
04-Jan-1948,0,0.846,17.9944,1.85,1.4809
05-Jan-1948,0,0.847,19.8111,0.4278,1.3109
06-Jan-1948,0,0.848,16.5889,3.4333,1.1936
07-Jan-1948,0,0.851,17.0778,2.9278,1.1261
08-Jan-1948,0.27,0.854,20.7444,6.2556,1.0997
09-Jan-1948,0.29,0.858,20.6,12.4056,1.085
10-Jan-1948,0.02,0.862,14.8111,7.6556,1.0587
11-Jan-1948,1.23,0.867,14.85,6.3556,1.1114
12-Jan-1948,6.3,0.873,17.2111,6.5056,1.1642
13-Jan-1948,0.22,0.88,7.4056,-1.2722,1.2815
14-Jan-1948,0.37,0.887,8.0278,-2.4778,1.3109
15-Jan-1948,1.24,0.895,16.1667,-1.3667,1.2375
16-Jan-1948,13.32,0.904,8.35,-1.6722,1.1642
17-Jan-1948,2.84,0.914,1.4333,-8.2,1.2082
18-Jan-1948,0.37,0.924,1.0389,-9.4556,1.1936
19-Jan-1948,6.21,0.934,0.4056,-6.9222,1.1642
20-Jan-1948,5.39,0.946,1.2222,-3.6611,1.1642
21-Jan-1948,2.6,0.958,5.4222,-1.5222,1.1789
22-Jan-1948,0.12,0.971,12.8833,-1.0944,1.2229
23-Jan-1948,0.09,0.984,3.5833,-4.7333,1.1642
24-Jan-1948,0.17,0.999,-0.9222,-9.5611,1.1261
25-Jan-1948,2.06,1.014,0.9,-6.6944,1.085
26-Jan-1948,17.43,1.029,0.4389,-3.0944,1.085
27-Jan-1948,3.05,1.045,-0.85,-3.5833,1.434
28-Jan-1948,2.35,1.062,-2.8,-7.7056,1.5601
29-Jan-1948,3.68,1.079,-1.7889,-6.3278,1.5924
30-Jan-1948,0.22,1.098,1.4,-4.45,1.6217
31-Jan-1948,0,1.116,5.4056,-5.8556,1.5924
01-Feb-1948,0.17,1.136,8.3333,-4.5722,1.5924
02-Feb-1948,0.2,1.156,7.7056,-1.4889,1.5924
03-Feb-1948,0.27,1.176,11.9389,0.8889,1.607
04-Feb-1948,2.99,1.198,17.0222,5.9167,1.607
05-Feb-1948,5.6,1.219,12.2278,6.9167,1.6217
06-Feb-1948,5.71,1.242,8.0389,3.6111,1.6217
07-Feb-1948,11.96,1.265,7.6667,4.0833,1.6716
08-Feb-1948,11.47,1.288,6.1833,0.1611,1.8592
09-Feb-1948,3.93,1.313,4.4111,-3.6111,2.0763
10-Feb-1948,0.39,1.337,6.0944,-3.8222,2.1994
11-Feb-1948,20.51,1.363,9.6778,-0.7778,2.2698
12-Feb-1948,8.15,1.389,7.1833,2.3222,2.4897
13-Feb-1948,3.9,1.415,5.2333,-1.85,2.7449
14-Feb-1948,0,1.442,11.6333,-3.2611,2.871
15-Feb-1948,0,1.47,13.9333,-0.7722,2.9326
16-Feb-1948,0,1.498,21.1111,2.5333,2.9912
17-Feb-1948,0.12,1.526,24.4389,5.2556,3.0205
18-Feb-1948,2.24,1.555,23.5167,7.8944,3.0499
19-Feb-1948,1.62,1.585,22.2611,10.2944,3.1085
20-Feb-1948,3.34,1.615,15.5778,6.0722,3.0499
21-Feb-1948,8.2,1.645,7.9222,1.5722,3.0499
22-Feb-1948,0.12,1.677,4.8167,-0.6111,3.0205
23-Feb-1948,1.67,1.708,9.8167,-0.2778,2.9619
24-Feb-1948,6.2,1.74,15.1611,2.6167,2.9032
25-Feb-1948,6.78,1.772,21.4667,11.2278,2.871
26-Feb-1948,2.07,1.805,25.4278,15.3833,2.8065
27-Feb-1948,2.83,1.838,24.3222,11.6778,2.7449
28-Feb-1948,0.17,1.872,24.1111,10.8944,2.6862
29-Feb-1948,4.88,1.906,20.9556,11.0056,2.5689
01-Mar-1948,34.06,1.941,19.9556,11.1111,2.437
02-Mar-1948,1.96,1.975,15.2,7.6056,2.6862
03-Mar-1948,0.89,2.011,16.2611,4.3,2.8065
04-Mar-1948,0.82,2.046,12.5556,3.5,2.8065
05-Mar-1948,7.96,2.082,7.6833,2.6722,2.8065
06-Mar-1948,0.83,2.119,12.1278,2.8278,2.871
07-Mar-1948,0.69,2.155,17.65,0.3611,2.9619
08-Mar-1948,1.73,2.192,13.4778,3.0333,3.0499
09-Mar-1948,0.33,2.229,14.8611,5.2056,3.1672
10-Mar-1948,0.18,2.267,13.0167,2.2611,3.2845
11-Mar-1948,0.15,2.305,1.0111,-7.7611,3.3431
12-Mar-1948,0,2.343,7.2278,-8.8278,3.3431
