datetime,P,PE,T_max,T_min,Q
01-Jan-1948,11.64,0,6.6056,-1.3722,0.833
02-Jan-1948,5.53,0,6.5333,0.5944,1.1864
03-Jan-1948,6.64,0,5.1667,-1.55,1.1864
04-Jan-1948,6.45,0,4.5556,-0.7556,1.1497
05-Jan-1948,32.45,0,2.8778,-3.0389,1.0487
06-Jan-1948,44.98,0,4.0556,-0.5333,2.1686
07-Jan-1948,8.73,0,7.4667,0.8056,10.4184
08-Jan-1948,1.9,0,6.1389,-0.9056,6.8844
09-Jan-1948,4.46,0,2.7778,-4.6222,4.5207
10-Jan-1948,5.14,0,3.2278,-3.9778,3.511
11-Jan-1948,2.41,0,4.7222,-1.4333,2.5472
12-Jan-1948,0,0,3.9,-3.7222,2.4554
13-Jan-1948,0,0,3.5889,-5.2444,2.1066
14-Jan-1948,0,0,2.5333,-6.3278,1.8358
15-Jan-1948,0,0,0.7056,-5.0056,1.689
16-Jan-1948,0,0,1.8611,-5.8444,1.5421
17-Jan-1948,0,0,-0.1611,-5.2167,1.4297
18-Jan-1948,0,0,-0.3722,-5.6111,1.3425
19-Jan-1948,0,0,-0.2722,-6.2722,1.2598
20-Jan-1948,0,0,3.0667,-5.8444,1.2323
21-Jan-1948,0,0,10.6056,-3.3833,1.1956
22-Jan-1948,0,0,9.3389,1.2889,1.1864
23-Jan-1948,0,0,9.9,1.4333,1.2598
24-Jan-1948,0,0,7.6667,-1.0278,1.1956
25-Jan-1948,0,0,4.4778,-3.2,1.1405
26-Jan-1948,0,0,1.6389,-5.7333,0.9936
27-Jan-1948,0,0,3.0889,-8.1278,0.9225
28-Jan-1948,0.34,0,1.6389,-10.85,0.9477
29-Jan-1948,0.04,0,-0.45,-8.7111,1.0028
30-Jan-1948,0.23,0,3.5,-5.8778,0.9225
31-Jan-1948,6.24,0,0.1278,-7.4333,0.8973
01-Feb-1948,2.97,0,0.3889,-5.0722,0.9041
02-Feb-1948,0.34,0,1.1222,-9.7611,0.8583
03-Feb-1948,0,0.007,1.8056,-12.4778,0.7848
04-Feb-1948,7.21,0.027,-1.1389,-7.8444,0.8583
05-Feb-1948,6.93,0.047,-2.9778,-7.2389,0.8491
06-Feb-1948,8.26,0.068,-3.0611,-15.3056,0.7756
07-Feb-1948,3.23,0.09,-2.3278,-14.55,0.8169
08-Feb-1948,4.22,0.112,3.4167,-8.5889,0.8399
09-Feb-1948,0.63,0.135,2.1167,-3.1056,0.8261
10-Feb-1948,0.1,0.159,0.5167,-5.3278,0.7688
11-Feb-1948,0,0.183,0.3222,-12.8889,0.6999
12-Feb-1948,0,0.207,1.8333,-13.5944,0.6793
13-Feb-1948,0.73,0.232,4.4389,-5.6778,0.7481
14-Feb-1948,17.28,0.258,4.5667,-1.8167,0.7412
15-Feb-1948,13.04,0.284,5.7556,-0.0056,1.8014
16-Feb-1948,6.27,0.311,8.2278,-0.2556,1.565
17-Feb-1948,0.15,0.339,14.0167,0.75,1.8244
18-Feb-1948,1.23,0.367,9.6667,-0.7667,1.7785
19-Feb-1948,13.28,0.395,2.3056,-3.5222,1.565
20-Feb-1948,14.41,0.424,0.8889,-4.0333,1.4595
21-Feb-1948,25.09,0.454,5.8889,-1.9,2.2581
22-Feb-1948,9.26,0.484,5.4889,0.4778,7.3892
23-Feb-1948,0.86,0.514,4.9111,-2.1722,4.865
24-Feb-1948,1.6,0.545,8.3278,-3.6333,3.3504
25-Feb-1948,14.81,0.577,8.0667,0.25,2.9373
26-Feb-1948,5.91,0.608,5.5222,-0.0056,3.6946
27-Feb-1948,0.57,0.641,4.5222,-2.3833,3.3274
28-Feb-1948,0.13,0.674,7.75,-3.0167,2.9144
29-Feb-1948,1.69,0.707,6.0833,-4.0611,2.5472
01-Mar-1948,0.79,0.741,5.0167,-2.1389,2.3177
02-Mar-1948,0.02,0.775,3.9111,-3.3833,2.1066
03-Mar-1948,0,0.809,5.0556,-5.6667,1.8703
04-Mar-1948,0.24,0.844,6.05,-6.7333,1.689
05-Mar-1948,0.16,0.879,2.8056,-5.1278,1.5949
06-Mar-1948,0,0.915,7.9333,-2.5722,1.5237
07-Mar-1948,0.65,0.951,6.2444,-2.8389,1.4503
08-Mar-1948,8.08,0.988,6.5778,-2.2333,1.3792
09-Mar-1948,7.99,1.024,3.3556,-1.6,1.37
10-Mar-1948,0,1.061,2.4278,-8.1889,1.2782
11-Mar-1948,0,1.099,3.6333,-5.1611,1.2415
12-Mar-1948,2.24,1.137,5.4444,-2.6833,1.2231
13-Mar-1948,9.55,1.175,8.6944,-2.6167,1.2231
14-Mar-1948,2.37,1.213,4.1278,-1.6167,1.2231
15-Mar-1948,1.6,1.251,5.2833,-3.0444,1.2231
16-Mar-1948,4.6,1.29,4.1833,-2.4611,1.2415
17-Mar-1948,1.77,1.329,5.5167,-0.0111,1.2782
18-Mar-1948,1.74,1.369,4.6389,-1.0611,1.1772
19-Mar-1948,3.2,1.408,3.1056,-3.6222,1.1038
20-Mar-1948,3.45,1.448,3.8944,-3.2667,1.0212
21-Mar-1948,11.09,1.488,8.3278,1.0111,1.0579
22-Mar-1948,3.23,1.528,5.8111,-1.3944,1.4182
23-Mar-1948,2.02,1.569,6.3389,-4.8111,1.2966
24-Mar-1948,7.42,1.609,7.3167,-0.8056,1.269
25-Mar-1948,2.54,1.65,6.3778,-0.2722,1.3608
26-Mar-1948,0.01,1.691,11.0111,-3.7556,1.1772
27-Mar-1948,0,1.732,16.0333,-2.5556,1.113
28-Mar-1948,0,1.773,18.2222,-1.1333,1.1497
29-Mar-1948,0.32,1.815,12.3222,4.0667,1.2139
30-Mar-1948,0.42,1.856,7.7333,0.2667,1.409
31-Mar-1948,0.06,1.897,8.7278,0.0944,1.3608
01-Apr-1948,2.62,1.939,13.1611,-0.0444,1.3425
02-Apr-1948,4.14,1.981,9.4222,2.3222,1.3883
03-Apr-1948,3.64,2.022,7.0444,-2.5333,1.3883
04-Apr-1948,2.32,2.064,5.0056,-3.4556,1.3333
05-Apr-1948,0.63,2.106,6.3,-2.65,1.269
06-Apr-1948,0.33,2.147,6.8611,-1.8611,1.2048
07-Apr-1948,0.65,2.189,9.9444,-3.5222,1.1222
08-Apr-1948,5.14,2.231,8.1389,-4.5167,1.0671
09-Apr-1948,3.63,2.273,9.5778,-0.1833,1.113
10-Apr-1948,1.93,2.314,9.5556,0.65,1.0487
11-Apr-1948,0.98,2.356,7.9,0.0167,1.0212
12-Apr-1948,0.84,2.397,8.9722,0.5222,0.9294
13-Apr-1948,7.81,2.439,13.8667,-0.0333,0.9133
14-Apr-1948,6.53,2.48,13.1278,3.7944,1.0304
15-Apr-1948,2.91,2.522,18.9167,4.6667,1.269
