datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.83,0,-1.8222,-5.6167,0.1881
02-Jan-1948,1.85,0,-2.3833,-9.85,0.1824
03-Jan-1948,0.26,0,-1.0556,-10.1278,0.1739
04-Jan-1948,1.11,0,1.0667,-6.2778,0.1682
05-Jan-1948,0,0,1.7944,-8.5278,0.1653
06-Jan-1948,0,0,-0.0111,-8.6833,0.1625
07-Jan-1948,0,0,1.0833,-13.8556,0.1596
08-Jan-1948,0,0,3.5944,-4.7278,0.1568
09-Jan-1948,0,0,2.1667,-2.3333,0.1539
10-Jan-1948,0.44,0.003,-1,-8.95,0.1511
11-Jan-1948,1.22,0.008,1.9389,-8.3333,0.1511
12-Jan-1948,0.05,0.013,1.8389,-5.9889,0.1482
13-Jan-1948,0.2,0.02,-5.7111,-15.9056,0.1482
14-Jan-1948,1.64,0.026,-12.4556,-13.1389,0.1454
15-Jan-1948,0.48,0.034,0.3722,-15.8111,0.1511
16-Jan-1948,0.47,0.042,-7.4667,-13.9611,0.1542
17-Jan-1948,0,0.051,-16.3,-8.1944,0.1482
18-Jan-1948,0.25,0.061,-10.0333,-8.1944,0.1425
19-Jan-1948,0.7,0.071,-6.2722,-15.0778,0.1425
20-Jan-1948,0.23,0.082,1.0333,-15.6611,0.1397
21-Jan-1948,0,0.094,-2.3833,-15.5222,0.1397
22-Jan-1948,0,0.107,-10.9,-14.9944,0.1368
23-Jan-1948,0,0.12,-12.3444,-11.8722,0.134
24-Jan-1948,0,0.134,-9.55,-11.0556,0.1283
25-Jan-1948,0.01,0.148,-6.15,-15.2778,0.114
26-Jan-1948,0.01,0.163,-9.1222,-15.85,0.1283
27-Jan-1948,0,0.179,-15.3667,-12.1222,0.1311
28-Jan-1948,0,0.196,-8.9167,-11.3667,0.1311
29-Jan-1948,0.01,0.213,-3.2111,-15.9222,0.1283
30-Jan-1948,0.06,0.231,-5.7944,-13.1389,0.1169
31-Jan-1948,0,0.25,-5.3167,-14.4278,0.0998
01-Feb-1948,0,0.269,-1.9056,-15.6833,0.0781
02-Feb-1948,0.32,0.289,-4.1611,-13.0611,0.1311
03-Feb-1948,2.93,0.309,-11.7278,-16.2444,0.1397
04-Feb-1948,0.86,0.33,-5.9167,-15.7333,0.134
05-Feb-1948,0.02,0.352,-5.4,-14.5833,0.114
06-Feb-1948,0.65,0.374,-6.1889,-15.45,0.1083
07-Feb-1948,0.95,0.397,-4.3722,-12.7944,0.1055
08-Feb-1948,0.09,0.421,-9.0111,-11.5056,0.0998
09-Feb-1948,0.01,0.445,-10.5,-10.8722,0.1169
10-Feb-1948,0.14,0.469,-4.9778,-14.6722,0.1482
11-Feb-1948,0.08,0.495,-3.3944,-9.9111,0.171
12-Feb-1948,0.36,0.521,-5.4722,-16.15,0.1653
13-Feb-1948,0.32,0.547,-4.05,-13.9944,0.1482
14-Feb-1948,0.01,0.574,-3.3389,-12.5167,0.1368
15-Feb-1948,0,0.602,1.8444,-15.8167,0.0998
16-Feb-1948,0,0.63,6.6944,0.0444,0.1311
17-Feb-1948,1.1,0.658,9.7333,-2.5222,0.228
18-Feb-1948,2.57,0.688,6.8611,-1.7,0.3278
19-Feb-1948,0,0.717,6.9111,-11.4833,0.3363
20-Feb-1948,0,0.748,-8.5,-16.4889,0.3135
21-Feb-1948,0,0.778,-4.0333,-15.8389,0.3078
22-Feb-1948,0.21,0.809,-3.8222,-14.3667,0.285
23-Feb-1948,0.8,0.841,3.55,-8.6444,0.3135
24-Feb-1948,1.65,0.873,3.65,-1.8556,0.342
25-Feb-1948,0.49,0.906,4.0611,-0.45,0.3705
26-Feb-1948,14.27,0.939,9.55,-2.0611,0.4076
27-Feb-1948,12.68,0.972,4.7,-1,0.7068
28-Feb-1948,9.26,1.006,3.7944,-2.65,2.0093
29-Feb-1948,2.11,1.041,-1.75,-7.2944,1.2797
01-Mar-1948,8.9,1.076,-1.45,-8.4278,1.0574
02-Mar-1948,4.81,1.111,-3.1389,-6.8167,1.1201
03-Mar-1948,2.18,1.146,-2.65,-10.85,1.0887
04-Mar-1948,0,1.182,-4.5722,-14.4722,1.1201
05-Mar-1948,0.85,1.219,-2.3611,-15.6389,1.1201
06-Mar-1948,2.13,1.255,0.7389,-9.1444,1.1201
07-Mar-1948,0.82,1.292,0.5056,-7.9722,1.0887
08-Mar-1948,0,1.33,0.05,-10.1444,1.0574
09-Mar-1948,0,1.367,-4.3611,-15.3611,1.0574
10-Mar-1948,0,1.405,-10.7944,-15.8889,1.0574
11-Mar-1948,0,1.444,-10.5611,-13.0389,1.0574
12-Mar-1948,0,1.482,-3.8278,-13.6333,1.1514
13-Mar-1948,0,1.521,1.4056,-15.2611,1.0574
14-Mar-1948,0.08,1.561,5.8389,-4.2667,0.9947
15-Mar-1948,2.85,1.6,8.5056,1.6722,1.2341
16-Mar-1948,2.8,1.64,7.9944,0.7,1.9039
17-Mar-1948,0.39,1.68,8.1833,-1.3056,1.4963
18-Mar-1948,14.5,1.72,12.4889,-0.2111,1.3851
19-Mar-1948,8.76,1.76,11.3778,4.7611,2.2117
20-Mar-1948,6.74,1.801,16.9778,-0.4722,2.2174
21-Mar-1948,1.98,1.842,15.7056,6.6,2.1262
22-Mar-1948,0.19,1.883,11.0056,-1.5444,2.3086
23-Mar-1948,0,1.924,14.9944,-2.5611,2.4055
24-Mar-1948,0,1.965,14.4833,-0.3056,2.5109
25-Mar-1948,0.3,2.006,19.0444,0.0167,2.5651
26-Mar-1948,6.28,2.048,19.6111,6.3056,2.5109
27-Mar-1948,3.7,2.09,11.2444,-4.7333,2.6192
28-Mar-1948,1.63,2.131,7.0889,-8.2333,2.5109
29-Mar-1948,0.54,2.173,4.6556,-0.5222,2.357
30-Mar-1948,4.23,2.215,8.7111,-5.7889,2.3086
31-Mar-1948,2.01,2.257,7.5611,3.2722,2.3086
01-Apr-1948,0.42,2.299,6.3778,0.1389,2.1718
02-Apr-1948,0.07,2.341,5.5,-1.4278,2.1262
03-Apr-1948,0,2.383,9.8611,-4.1944,2.035
04-Apr-1948,0.66,2.426,19.4722,3.5556,1.9466
05-Apr-1948,0.32,2.468,17.6889,6.25,1.9039
06-Apr-1948,2.73,2.51,15.75,0.7111,1.8611
07-Apr-1948,2.15,2.552,17.7,6.9667,1.7756
08-Apr-1948,0.12,2.594,14.2611,0.8444,1.6131
09-Apr-1948,0.18,2.636,9.7389,-3.2056,1.5732
10-Apr-1948,13.68,2.678,15.7,2.9333,1.4963
11-Apr-1948,3.49,2.72,13.3222,7.1389,1.4963
12-Apr-1948,0,2.762,9.7278,-2.3167,1.4963
13-Apr-1948,0,2.804,11.2611,-0.45,1.4592
14-Apr-1948,0,2.846,16.4,0.2389,1.3851
15-Apr-1948,0,2.887,19.9222,-0.0778,1.3139
16-Apr-1948,0,2.928,16.2556,5.2556,1.2455
17-Apr-1948,0.25,2.97,13.9667,-2.8889,1.2141
18-Apr-1948,0.73,3.011,23.8944,6.3611,1.1514
19-Apr-1948,0.02,3.052,24.5667,14.7278,1.0887
20-Apr-1948,0,3.093,21.2944,6.4833,1.0574
21-Apr-1948,0.43,3.133,17.4667,0.6444,1.0574
22-Apr-1948,16.89,3.174,16,2.5444,0.9947
23-Apr-1948,5.32,3.214,23.4944,8.3278,0.9947
24-Apr-1948,2.68,3.254,24.6111,14.7167,0.9633
25-Apr-1948,3.9,3.293,27.1444,14.4889,0.9063
26-Apr-1948,9.2,3.333,23.5833,13.7667,0.9348
27-Apr-1948,3.75,3.372,19.6944,11.3889,0.8778
28-Apr-1948,0,3.411,17.1611,8.3167,0.9063
29-Apr-1948,0,3.45,16.55,4.3889,0.8778
30-Apr-1948,0.8,3.488,17.8389,4.3889,0.8493
01-May-1948,1.93,3.526,18.8833,8.2667,0.8208
02-May-1948,0.68,3.564,14.9278,5.9556,0.8208
03-May-1948,1.94,3.601,19.9056,3.3722,0.7353
04-May-1948,1.31,3.638,17.7556,9.2556,0.6926
05-May-1948,12.21,3.675,21.0333,8.1944,0.6356
06-May-1948,6.33,3.711,16.1389,7.3611,0.6099
07-May-1948,0.96,3.747,13.75,2.2722,0.6783
08-May-1948,7.03,3.783,13.8611,-0.2056,0.7068
09-May-1948,27.99,3.818,10.8222,4.5056,0.7353
10-May-1948,4.99,3.853,7.2722,4.1056,1.1201
11-May-1948,5.5,3.887,10.6889,4.2667,0.9947
12-May-1948,4.6,3.921,12.2944,6.3444,0.9633
13-May-1948,2.04,3.954,13.7,7.2667,0.9633
14-May-1948,9.03,3.988,20.45,5.5056,0.9947
15-May-1948,3.67,4.02,22.0222,10.9444,1.026
16-May-1948,2.91,4.052,19.7611,9.7944,1.026
17-May-1948,0.71,4.084,20.0556,8.6944,1.026
18-May-1948,0,4.115,20,7.7556,1.0574
19-May-1948,0.52,4.146,22.2778,4.3333,1.026
20-May-1948,1.01,4.176,29.3222,10.3222,0.9633
21-May-1948,0.36,4.206,24.95,12.7056,0.9348
22-May-1948,0.1,4.235,26.8444,6.0611,0.9063
23-May-1948,0.02,4.263,22.5,8,0.8493
24-May-1948,0,4.292,18.5167,3.2889,0.8208
25-May-1948,0,4.319,21.75,6.5,0.7353
26-May-1948,0,4.346,25.2833,7.3278,0.6099
27-May-1948,0.02,4.373,27.5278,9.7056,0.5586
28-May-1948,0.02,4.398,23.1889,10.2722,0.4446
29-May-1948,0,4.424,18.7111,6.0611,0.4674
30-May-1948,0,4.449,23.2444,8.9556,0.4788
31-May-1948,0,4.473,26.8833,8.8389,0.4446
