datetime,P,PE,T_max,T_min,Q
01-Jan-1948,2.21,0.14,0.5889,-3.1889,0.5904
02-Jan-1948,14.77,0.139,-1.2944,-4.6056,1.3331
03-Jan-1948,0.07,0.136,-0.4333,-4.2222,1.5168
04-Jan-1948,3.69,0.135,-0.1778,-3.1556,1.3331
05-Jan-1948,0.25,0.134,1.1278,-2.8111,1.1855
06-Jan-1948,3.5,0.134,0.4389,-4.2389,1.1117
07-Jan-1948,0,0.134,0.8333,-12.2444,1.0411
08-Jan-1948,0,0.135,6.0444,-9.0667,1.0411
09-Jan-1948,0,0.137,2.2611,-2.7222,1.0772
10-Jan-1948,0.09,0.14,-0.7278,-6.8667,1.2216
11-Jan-1948,0.51,0.143,1.8222,-6.7056,1.0049
12-Jan-1948,0.13,0.147,2.9611,-3.8056,1.2593
13-Jan-1948,0.16,0.151,-3.7056,-7.8167,1.1494
14-Jan-1948,1.07,0.156,-5.8111,-15.6944,0.9359
15-Jan-1948,0.07,0.162,-0.4167,-16.2333,0.7631
16-Jan-1948,0.1,0.168,-6.1944,-14.2444,0.7851
17-Jan-1948,0,0.175,-11.0778,-15.8,0.8165
18-Jan-1948,0,0.183,-7.8389,-13.7778,0.8479
19-Jan-1948,0.34,0.191,-3.1278,-14.9611,0.8479
20-Jan-1948,0,0.2,1.1889,-12.6278,0.8165
21-Jan-1948,0.1,0.21,-3.7778,-10.7556,0.7537
22-Jan-1948,0,0.22,-10.05,-16.5944,0.8165
23-Jan-1948,0.03,0.231,-11.45,-14.3222,0.7066
24-Jan-1948,0.03,0.242,-10.3722,-15.0167,0.6752
25-Jan-1948,1.37,0.254,-5.55,-14.9833,0.6281
26-Jan-1948,0,0.267,-7.0944,-14.7,0.581
27-Jan-1948,0,0.28,-8.5889,-14.6056,0.5967
28-Jan-1948,0,0.294,-7.4611,-14.6778,0.5339
29-Jan-1948,0,0.309,-5.1111,-14.8667,0.5496
30-Jan-1948,0,0.324,-7.9889,-14.8333,0.4554
31-Jan-1948,0,0.34,-8.15,-16.5778,0.4868
01-Feb-1948,0,0.356,-3.1944,-15.3333,0.424
02-Feb-1948,0.04,0.373,0.2167,-12.3444,0.3926
03-Feb-1948,3.61,0.391,-5.2333,-12.7722,0.3926
04-Feb-1948,0.56,0.409,-5.7667,-10.2944,0.4083
05-Feb-1948,0,0.428,-5.2722,-15.2278,0.424
06-Feb-1948,0,0.447,-2.55,-15.4278,0.4083
07-Feb-1948,0,0.467,-2.3944,-12.4722,0.3769
08-Feb-1948,0,0.487,-5.7111,-11.6778,0.3769
09-Feb-1948,0,0.508,-6.2333,-16.2333,0.3926
10-Feb-1948,0.5,0.53,-4.0667,-16.5889,0.424
11-Feb-1948,4.19,0.552,-0.6667,-13.5056,0.4083
12-Feb-1948,3.03,0.575,0.7556,-7.9889,0.4083
13-Feb-1948,7.7,0.598,0.5278,-4.4278,0.4287
14-Feb-1948,9,0.621,-0.2556,-6.8333,0.435
15-Feb-1948,0,0.646,4.1722,-12.6389,0.435
16-Feb-1948,0,0.67,8.8778,-4.2222,0.4711
