datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.86,0,5.8556,-6.6833,22.5788
02-Jan-1948,0.12,0,4.2556,-8.4944,6.7851
03-Jan-1948,0,0,10.5833,-5.3944,3.1245
04-Jan-1948,0,0,10.0444,0.1833,2.1667
05-Jan-1948,0,0,11.3556,-3.9889,1.5623
06-Jan-1948,0,0,10.2111,-3.7389,1.3456
07-Jan-1948,0,0,13.7222,-3.4722,1.105
08-Jan-1948,0.01,0,16.9944,0.4056,0.9191
09-Jan-1948,0.07,0,15.1,3.2444,0.8017
10-Jan-1948,0.02,0,10.9167,-3.3778,0.6979
11-Jan-1948,6.91,0.001,7.3333,-0.55,0.5975
12-Jan-1948,4.01,0.008,5.7333,2.5056,0.5553
13-Jan-1948,0.54,0.016,3.3778,-7.5278,0.5553
14-Jan-1948,0.04,0.025,0.2444,-9.7167,0.5485
15-Jan-1948,0.01,0.034,9.7278,-7.6556,0.5143
16-Jan-1948,0.01,0.044,5.2833,-7.8056,0.4698
17-Jan-1948,0.01,0.055,-3.7722,-15.1833,0.439
18-Jan-1948,0,0.066,-2.5944,-13.2667,0.3991
19-Jan-1948,0.38,0.079,0.6889,-8.4722,0.3672
20-Jan-1948,0.53,0.092,3.5833,-7.3167,0.341
21-Jan-1948,1.8,0.105,8.4833,-5.0833,0.3307
22-Jan-1948,0.41,0.119,8.2389,-4.3833,0.3261
23-Jan-1948,0.21,0.134,1.2389,-13.7056,0.3159
24-Jan-1948,1.22,0.15,-3.6556,-16.6778,0.3022
25-Jan-1948,1.52,0.167,-1.5444,-13.0167,0.2828
26-Jan-1948,2.83,0.184,-3.0444,-8.9667,0.2611
27-Jan-1948,0.94,0.201,-4.6556,-8.35,0.2486
28-Jan-1948,0.04,0.22,-5.0222,-16.2889,0.2361
29-Jan-1948,0,0.239,-2.8278,-12.2778,0.2212
30-Jan-1948,0.01,0.259,-1.45,-6.5389,0.2087
31-Jan-1948,0,0.279,0.15,-6.7611,0.2018
01-Feb-1948,1.05,0.3,3.5,-9.1056,0.1984
02-Feb-1948,1.89,0.322,4.9611,-8.2667,0.1916
03-Feb-1948,5.83,0.344,4.6944,-2.6667,0.1882
04-Feb-1948,11.65,0.368,7.0056,0.1722,0.1916
05-Feb-1948,10.07,0.391,4.2556,-1.6611,0.244
06-Feb-1948,3.43,0.415,1.5389,-3.2944,1.0035
07-Feb-1948,0.38,0.44,3.2222,-1.2611,1.4596
08-Feb-1948,0.07,0.466,1.1833,-6.6611,1.4026
09-Feb-1948,0.13,0.492,2.4722,-9.25,1.3
10-Feb-1948,5.03,0.519,4.1111,-9.5556,1.0947
11-Feb-1948,8.65,0.546,2.4722,-4.5056,0.9647
12-Feb-1948,10.64,0.574,1.4389,-1.7833,1.105
13-Feb-1948,4.65,0.602,0.3889,-4.2222,1.7333
14-Feb-1948,0.31,0.631,5.5056,-9.4167,1.9158
15-Feb-1948,0.01,0.661,9.6944,-4.6611,1.7333
16-Feb-1948,0,0.691,16.2556,-1.0722,1.7333
17-Feb-1948,0,0.721,21.9833,0.6389,1.5623
18-Feb-1948,0.01,0.752,22.1167,3.5056,1.4596
19-Feb-1948,0.58,0.784,21.2222,5.8611,1.3
20-Feb-1948,2.32,0.816,9.8778,-3.0833,1.1974
21-Feb-1948,0.85,0.849,1.2833,-4.9333,1.0537
22-Feb-1948,0.84,0.882,4.2444,-8.6944,0.9465
23-Feb-1948,7.67,0.916,3.7333,-5.4833,0.8644
24-Feb-1948,18.07,0.95,8.1222,-0.0722,0.8461
25-Feb-1948,14.61,0.984,11.5167,5.8944,1.7675
26-Feb-1948,19.62,1.019,15.3278,8.2,5.3824
27-Feb-1948,6.59,1.054,16.6167,8.8833,7.6175
28-Feb-1948,2.08,1.09,16.5,4.8667,8.8833
29-Feb-1948,8.71,1.127,13.7889,0.1444,4.778
01-Mar-1948,15.13,1.163,10.0278,1.8278,3.7061
02-Mar-1948,5.59,1.2,8.4389,1.3556,7.207
03-Mar-1948,0.97,1.238,5.6389,-1.8222,5.143
04-Mar-1948,1.65,1.275,5.3,-3.3778,3.5351
05-Mar-1948,6.64,1.314,2.6333,-3.1222,2.6912
06-Mar-1948,5.24,1.352,5.2833,-1.3722,2.6912
07-Mar-1948,1.1,1.391,8.8667,-4.1833,3.0219
08-Mar-1948,0.7,1.43,5.6167,-4.8,2.6114
09-Mar-1948,2.42,1.47,7.7,-2.1222,2.2123
10-Mar-1948,6.97,1.509,4.7333,-4.7556,1.9158
11-Mar-1948,2.35,1.549,-1.5556,-14.7278,1.7789
12-Mar-1948,0.02,1.59,2.0722,-14.1056,1.471
13-Mar-1948,0,1.63,10.2722,-9.5389,1.357
14-Mar-1948,0,1.671,16.6778,-2.3833,1.5965
15-Mar-1948,0,1.712,18.9,9.3667,2.6912
16-Mar-1948,0,1.754,17.6,6.0944,2.771
17-Mar-1948,0.17,1.795,15.9222,0.3722,2.064
18-Mar-1948,0.56,1.837,17.6222,5.3778,1.7105
19-Mar-1948,1.01,1.879,24.9278,10.4111,1.5281
20-Mar-1948,3.91,1.921,25.6611,10.1833,1.357
21-Mar-1948,8.29,1.964,22.0111,12.0444,1.243
22-Mar-1948,7.46,2.006,15.7389,7.9,1.3
23-Mar-1948,1.24,2.049,18.2056,3.5444,1.7105
24-Mar-1948,3.06,2.092,23.0333,4.7444,1.9158
25-Mar-1948,5.56,2.134,23.5333,9.05,1.7789
26-Mar-1948,0.94,2.177,23.85,10.5167,1.7789
27-Mar-1948,0.15,2.22,13.5722,0.2278,1.8474
28-Mar-1948,0,2.264,14.2778,-3.3056,1.5965
29-Mar-1948,1.44,2.307,19.7889,1.3611,1.414
30-Mar-1948,1.08,2.35,18.6556,8.7611,1.2886
