datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0.92,0.88,16.0778,8.9111,1.1717
02-Jan-1948,0,0.889,13.3167,0.4111,1.3624
03-Jan-1948,0,0.892,9.4056,-3.75,1.3079
04-Jan-1948,0.22,0.897,8.3722,-1.8056,0.78
05-Jan-1948,0,0.902,9.2278,-1.7167,1.2875
06-Jan-1948,0,0.907,12.1722,-2.8611,0.9912
07-Jan-1948,0,0.913,12.2278,-2.9389,1.2773
08-Jan-1948,0,0.919,16.1833,-3.2944,0.9162
09-Jan-1948,0,0.926,18.1889,5.6833,0.9503
10-Jan-1948,0,0.933,13.7111,0.8833,1.141
11-Jan-1948,0.02,0.941,8.7556,-7.0556,0.4155
12-Jan-1948,14.45,0.949,9.2111,-2.5833,1.0014
13-Jan-1948,14.42,0.957,8.7111,2.5389,2.2446
14-Jan-1948,0,0.967,4.3167,-6.9,3.0927
15-Jan-1948,0,0.976,1.5944,-12.7056,2.0232
16-Jan-1948,0,0.986,8.2444,-6.9667,1.5123
17-Jan-1948,0.18,0.997,7.5222,-2.7222,1.4101
18-Jan-1948,0.07,1.008,4.8944,-3.9944,0.8345
19-Jan-1948,1.2,1.019,3.1111,-7.9222,1.2398
20-Jan-1948,7.83,1.031,4.4944,-3.8333,1.342
21-Jan-1948,2.06,1.043,8.4111,-1.0056,1.2057
22-Jan-1948,0.16,1.056,10.0611,-0.1333,1.2228
23-Jan-1948,8.73,1.069,7.6167,-2.7,1.3079
24-Jan-1948,8.44,1.083,1.2222,-8.7111,1.1717
25-Jan-1948,0.52,1.097,3.3389,-8.7889,0.8413
26-Jan-1948,5.68,1.111,6.4278,-8.2111,1.1717
27-Jan-1948,8.57,1.126,4.3889,-0.5944,1.342
28-Jan-1948,0.95,1.141,2.4556,-3.5222,1.887
29-Jan-1948,5.49,1.157,4.1722,-2.1444,2.0232
30-Jan-1948,11.39,1.173,3.2889,-1.3111,1.9551
31-Jan-1948,7.76,1.189,1.4667,-6.0778,3.3924
01-Feb-1948,0.45,1.206,6.4278,-7.1722,2.4728
02-Feb-1948,0,1.224,9.8444,-5.0611,2.2957
03-Feb-1948,0,1.241,11.1056,-3.4333,1.8188
04-Feb-1948,1.16,1.259,11.7556,-0.1778,1.8188
05-Feb-1948,7.04,1.278,11.2444,3.8222,1.7166
06-Feb-1948,8.11,1.297,10.5389,2.2944,1.8972
07-Feb-1948,3.96,1.316,8.6389,1.7944,2.8679
08-Feb-1948,7.98,1.335,8.7056,3.2833,2.793
09-Feb-1948,19.16,1.355,6.1389,-5.4111,2.718
10-Feb-1948,7.52,1.376,1.6556,-6.5722,2.2276
11-Feb-1948,19.29,1.396,2.4778,-3.4556,2.0913
12-Feb-1948,17.57,1.417,7.8222,-0.5722,2.7691
13-Feb-1948,7.02,1.438,9.8278,3.3333,8.992
14-Feb-1948,2.4,1.46,14.7222,2.6,10.8653
15-Feb-1948,0,1.482,13.8056,-1.5389,6.9143
16-Feb-1948,0,1.504,13.4556,0.1722,3.7807
17-Feb-1948,0,1.526,20.8,2.8778,2.793
18-Feb-1948,0,1.549,22.6667,3.6944,2.3638
19-Feb-1948,1.09,1.572,21.0889,6.7278,2.2276
20-Feb-1948,0.5,1.596,17.4556,6.8167,1.9551
21-Feb-1948,4.82,1.619,11.9333,1.3444,2.0232
22-Feb-1948,6.15,1.643,4.1722,-0.9222,1.8188
23-Feb-1948,0.62,1.668,4.9111,-0.6778,1.8188
24-Feb-1948,1.97,1.692,6.7389,-0.5944,1.6485
25-Feb-1948,0.83,1.717,17.4333,1.6556,1.6826
26-Feb-1948,0.02,1.742,22.0389,8.5722,1.8188
27-Feb-1948,0.03,1.767,20.9778,10.3611,1.6485
28-Feb-1948,0.06,1.792,25.7444,13.1667,1.5804
29-Feb-1948,0.05,1.818,22.4889,11.05,1.1581
01-Mar-1948,9.25,1.844,17.3389,4.7889,1.4033
02-Mar-1948,10.36,1.87,12.5667,4.25,1.5463
03-Mar-1948,0.65,1.896,16.3722,5.7778,1.7507
04-Mar-1948,0.02,1.922,17.1556,4.9222,1.9551
05-Mar-1948,7.15,1.949,11.8944,-0.3611,1.5804
06-Mar-1948,29.71,1.976,6.4667,-2.4111,1.4442
07-Mar-1948,2.62,2.003,16.05,-0.8444,5.2113
08-Mar-1948,1.62,2.03,18.6222,3.5944,5.654
09-Mar-1948,2.08,2.057,16.6278,5.0278,3.2426
10-Mar-1948,0.74,2.085,19.9667,4.5056,2.6431
11-Mar-1948,0,2.112,20.8611,7.3722,2.3638
12-Mar-1948,0,2.14,15.9889,3.2556,2.0232
13-Mar-1948,0,2.168,13.9389,-3.8,1.887
14-Mar-1948,0,2.195,17.2167,0.4667,1.2057
15-Mar-1948,5.26,2.223,20.4944,6.0111,1.5804
16-Mar-1948,13.99,2.252,19.6889,11.6667,1.7166
17-Mar-1948,6.55,2.28,22.2889,9.8333,2.902
18-Mar-1948,4.74,2.308,21.1333,8.1833,3.0178
19-Mar-1948,3.93,2.336,22.4722,10.5611,2.2276
20-Mar-1948,0,2.365,28.7333,13.8111,1.8188
21-Mar-1948,0.09,2.393,28.2611,14.6111,1.6485
22-Mar-1948,9.27,2.421,27.3389,15.0667,1.8188
23-Mar-1948,13.32,2.45,24.9333,12.1889,2.0811
24-Mar-1948,0,2.479,23.8389,7.8111,2.9428
25-Mar-1948,0,2.507,23.1889,8.4056,2.3638
26-Mar-1948,12.32,2.536,22.6611,10.75,2.0232
27-Mar-1948,21.15,2.564,23.4056,14.1056,1.887
28-Mar-1948,1.41,2.593,19.0833,3.7111,3.7467
29-Mar-1948,0.81,2.621,15.3389,-2.5889,3.1676
30-Mar-1948,17.91,2.65,18.4944,1.7833,2.3638
31-Mar-1948,18.31,2.678,18.3167,9.7389,2.7044
01-Apr-1948,5.62,2.707,18.9111,12.4278,6.9824
02-Apr-1948,0.09,2.735,19.0722,9.0056,5.2453
03-Apr-1948,0,2.763,20.3611,3.9833,3.0178
04-Apr-1948,0,2.792,20.5889,4.3,2.1594
05-Apr-1948,0.14,2.82,20.7167,9.3833,2.2276
06-Apr-1948,1.13,2.848,20.4778,12.1833,2.1594
07-Apr-1948,14.06,2.876,22.6667,14.1556,1.887
08-Apr-1948,3.45,2.904,24.4056,15.3778,3.917
09-Apr-1948,0.1,2.932,21.2444,12.2167,2.6806
10-Apr-1948,6.39,2.959,20.0111,4.1778,2.2957
11-Apr-1948,3.49,2.987,21.9111,8.4778,1.887
12-Apr-1948,1.77,3.014,29.2,14.8667,1.9551
13-Apr-1948,1.65,3.042,27.95,16.9556,1.7507
14-Apr-1948,1.99,3.069,25.25,15.6278,1.7507
15-Apr-1948,0.01,3.096,23.1778,11.2333,1.7166
16-Apr-1948,0,3.123,24.6278,10.2056,1.6145
17-Apr-1948,0,3.149,23.7111,9.6111,1.6145
18-Apr-1948,0,3.176,21.8111,4.6944,1.2057
19-Apr-1948,0,3.202,24.5889,4.3833,1.4442
20-Apr-1948,1.16,3.228,27.6167,7.6722,1.4101
21-Apr-1948,0.34,3.254,27.5444,10.7167,1.3079
22-Apr-1948,0,3.28,24.1833,12.4056,1.2398
23-Apr-1948,0,3.305,24.4889,10.5167,1.342
24-Apr-1948,0,3.33,29.3444,10.2111,1.2398
25-Apr-1948,0,3.355,31.0556,12.4778,0.8038
26-Apr-1948,0,3.38,30.9278,13.1556,1.342
27-Apr-1948,0,3.404,29.1611,13.2167,1.376
28-Apr-1948,0.38,3.429,22.7722,15.1611,1.2739
29-Apr-1948,0,3.453,20.2333,11.0778,1.2057
30-Apr-1948,0,3.476,22.9944,6.8722,1.0354
01-May-1948,0.17,3.5,29.3667,10.9944,1.1376
02-May-1948,0.88,3.523,29.3278,13.6278,0.7664
03-May-1948,3.97,3.546,29.3222,16.25,1.1036
04-May-1948,3.17,3.568,23.9667,12.15,1.2057
05-May-1948,1.69,3.591,25.7722,10.7389,1.1376
06-May-1948,7.39,3.613,23.5556,10.4722,1.1138
07-May-1948,5.25,3.634,20.5111,10.4944,1.1172
08-May-1948,0.17,3.656,24.5722,6.7278,1.4442
09-May-1948,0,3.677,28.1167,8.9889,0.7391
10-May-1948,0,3.697,29.6333,11.1556,1.1376
11-May-1948,15.9,3.718,29.2889,13.0056,1.2057
12-May-1948,18.68,3.738,25.6167,17.0222,0.9537
13-May-1948,3.76,3.757,28.8056,17.0778,2.0573
14-May-1948,0.21,3.776,25.6778,13.7222,1.7507
15-May-1948,0.04,3.795,26.3556,10.2833,1.4442
16-May-1948,0.19,3.814,29.6667,13.6444,0.688
17-May-1948,0.09,3.832,29.2667,14.9944,1.1308
18-May-1948,0,3.85,26,10.9833,1.3079
19-May-1948,0,3.867,27.1167,10.4333,0.9537
20-May-1948,0,3.884,28.7167,10.8278,0.9537
21-May-1948,0,3.901,32.9222,13.0111,0.9264
22-May-1948,0,3.917,30.2611,16.8278,0.8617
23-May-1948,0.37,3.933,29.0389,12.6056,0.2555
24-May-1948,7.6,3.948,30.9444,16.5778,1.0388
25-May-1948,17.5,3.963,27.3889,16.9167,1.0354
26-May-1948,7.04,3.977,27.1667,17.1056,1.376
27-May-1948,10.77,3.992,25.3111,17.1389,1.1717
28-May-1948,23.18,4.005,25.6,16.5556,0.9878
29-May-1948,14.89,4.018,24.35,16.6333,1.3488
30-May-1948,8.46,4.031,26.7389,16.6,2.1594
31-May-1948,1.25,4.044,26.5778,16.6667,2.2957
01-Jun-1948,2.01,4.056,26.0778,15.5167,1.7507
02-Jun-1948,1.81,4.067,26.7667,12.3722,1.5123
03-Jun-1948,2.78,4.078,26.3389,11.6111,1.4442
04-Jun-1948,0.03,4.089,28.1389,12.8111,1.1717
05-Jun-1948,0,4.099,31.5722,15.8556,1.1717
06-Jun-1948,1.69,4.108,31.3556,18.2667,0.8617
07-Jun-1948,1.24,4.118,29.6833,18.9333,1.0184
08-Jun-1948,2.17,4.126,30.2722,17.4167,1.032
09-Jun-1948,0,4.135,27.4611,15.3667,0.9571
10-Jun-1948,0,4.142,28.4889,12.0778,0.8583
11-Jun-1948,0,4.15,30.0278,13.6722,0.9741
12-Jun-1948,3.47,4.157,32.45,15.1222,0.8106
13-Jun-1948,1.02,4.163,31.75,17.9889,0.2187
14-Jun-1948,0.96,4.169,32.0556,17.3389,0.8992
15-Jun-1948,4.16,4.174,32.35,19.1222,1.1376
16-Jun-1948,1.21,4.179,30.95,18.6389,0.923
17-Jun-1948,0.36,4.184,29.05,15.5944,0.8038
18-Jun-1948,1.33,4.188,30.6111,18.2333,0.8345
