datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,0.5,-5.6556,-12.0611,0.0135
02-Jan-1948,0,0.506,-1.3333,-14.8944,0.0062
03-Jan-1948,0,0.504,7.0889,-7.9889,0.0052
04-Jan-1948,0,0.503,5.4889,-0.9444,0.0052
05-Jan-1948,0,0.503,4.9056,-5,0.0103
06-Jan-1948,0,0.504,6.3,-10.9722,0.0155
07-Jan-1948,0,0.505,9.35,-1.9778,0.0155
08-Jan-1948,0,0.507,12.0833,-1.2333,0.0259
09-Jan-1948,0,0.51,7.7056,-1.5111,0.0507
10-Jan-1948,0,0.514,4.9111,-7.2333,0.0704
11-Jan-1948,0,0.518,10.5056,-1.3333,0.1004
12-Jan-1948,0,0.523,7.0444,-5.4778,0.1883
13-Jan-1948,0.08,0.529,0.3778,-10.1722,0.1428
14-Jan-1948,0,0.536,-2.3444,-16.5778,0.0921
15-Jan-1948,0,0.543,6.5778,-9.9611,0.0652
16-Jan-1948,0,0.551,-3.85,-16.2944,0.0373
17-Jan-1948,0,0.56,-4.0056,-16.35,0.0248
18-Jan-1948,0.05,0.57,-0.4611,-10.1167,0.0207
19-Jan-1948,0,0.58,0.0333,-14.9889,0.0197
20-Jan-1948,0,0.591,9.0611,-7.6667,0.0186
21-Jan-1948,0.26,0.603,5.1944,-5.6333,0.0176
22-Jan-1948,0.71,0.615,-1.8722,-13.7778,0.0166
23-Jan-1948,0,0.629,-9.0556,-10.7889,0.0155
24-Jan-1948,0,0.643,-5.7833,-16.8278,0.0155
25-Jan-1948,0.04,0.657,-2.4444,-5.5222,0.0145
26-Jan-1948,0.36,0.673,-5.7333,-13.3389,0.0041
27-Jan-1948,0,0.689,-11.7833,-15.15,0.0041
28-Jan-1948,0,0.706,-6.0056,-9.6667,0.0041
29-Jan-1948,0.97,0.723,1.0833,-16.0778,0.0041
30-Jan-1948,1.8,0.742,-0.1833,-5.2278,0.0052
31-Jan-1948,0.17,0.76,-0.6944,-7.7944,0.0062
01-Feb-1948,0,0.78,1.2278,-11.8667,0.0093
02-Feb-1948,0.46,0.8,-0.8,-11.8389,0.0093
03-Feb-1948,1.92,0.821,-3.5056,-9.9111,0.0103
04-Feb-1948,0.52,0.843,-3.8167,-12.0556,0.0114
05-Feb-1948,0.09,0.865,-4.5278,-14.2333,0.0114
06-Feb-1948,0.16,0.888,-1.3833,-12.4333,0.0114
07-Feb-1948,0.09,0.912,0.4056,-8.3833,0.0103
08-Feb-1948,0,0.936,-6.2444,-14.5778,0.0103
09-Feb-1948,0,0.961,-0.9333,-14.85,0.0083
10-Feb-1948,0.75,0.986,-0.4222,-11.4167,0.0072
11-Feb-1948,1.78,1.012,-2.35,-10.9944,0.0062
12-Feb-1948,2.19,1.039,-8.5389,-16.7944,0.0062
13-Feb-1948,0.97,1.066,-2.75,-10.3056,0.0072
14-Feb-1948,0,1.094,1.8889,-14.0333,0.0083
15-Feb-1948,0,1.122,9.4222,-8.65,0.0093
16-Feb-1948,0,1.151,14.5611,1.2444,0.476
17-Feb-1948,0,1.181,20.0278,-1.25,1.1797
18-Feb-1948,0,1.211,18.3667,1.1444,0.802
19-Feb-1948,0,1.242,14.2333,-5.5611,0.5278
20-Feb-1948,1.4,1.273,-3.2333,-9.9611,0.1521
21-Feb-1948,1.33,1.305,-1.6833,-9.1556,0.1211
22-Feb-1948,0,1.337,3.4,-7.7889,0.1304
23-Feb-1948,2.85,1.37,4.9778,-1.5389,0.1097
24-Feb-1948,1.02,1.403,6.4722,0.8333,0.1128
25-Feb-1948,0,1.437,6.8111,-1.3722,0.476
26-Feb-1948,14.61,1.471,12.8056,-2.1444,0.1625
27-Feb-1948,3.54,1.506,16.0111,7.55,2.8354
28-Feb-1948,1.15,1.541,10.8889,0.3111,1.3867
29-Feb-1948,2.59,1.577,4.7444,-4.4,0.297
01-Mar-1948,18.09,1.613,0.9833,-2.2444,0.1397
02-Mar-1948,1.24,1.65,0.4611,-3.8667,0.1273
03-Mar-1948,0,1.687,-0.3278,-5.7,0.1273
04-Mar-1948,9.81,1.724,-0.4111,-9.2389,0.1273
05-Mar-1948,7.24,1.762,-1.7722,-6.6667,0.06
06-Mar-1948,8.16,1.8,0.4444,-6.3667,0.0579
07-Mar-1948,0,1.838,-0.2944,-12.9167,0.1335
