datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,0.32,-3.2333,-13.4389,0.1692
02-Jan-1948,0,0.323,-2.3,-15.3278,0.1782
03-Jan-1948,0.32,0.321,0.4556,-13.5222,0.189
04-Jan-1948,0.32,0.32,0.5778,-12.6111,0.189
05-Jan-1948,0,0.32,4.0056,-7.0111,0.1926
06-Jan-1948,0,0.32,2.7333,-11.6889,0.18
07-Jan-1948,0,0.321,3.7889,-11,0.171
08-Jan-1948,0,0.322,5.6389,-9.7778,0.1656
09-Jan-1948,0,0.324,6.75,-6.7111,0.1638
10-Jan-1948,0,0.328,6.2167,-9.5444,0.1638
11-Jan-1948,0,0.331,4.95,-6.7944,0.1656
12-Jan-1948,0,0.336,1.1389,-8.1167,0.1548
13-Jan-1948,0,0.341,-0.0833,-12.2,0.1404
14-Jan-1948,0,0.347,2.4556,-13.1278,0.1224
15-Jan-1948,0,0.354,1.4278,-13.0944,0.1512
16-Jan-1948,0,0.361,-0.0556,-13.1,0.1584
17-Jan-1948,2.27,0.369,-2.3222,-12.1167,0.1404
18-Jan-1948,3.02,0.378,-2.2333,-10.8111,0.1656
19-Jan-1948,0.95,0.387,-3.7833,-13.3389,0.1512
20-Jan-1948,0,0.397,0.2889,-13.7333,0.162
21-Jan-1948,0,0.408,1.5667,-11.6667,0.1674
22-Jan-1948,10.65,0.42,-0.7278,-9.4611,0.1692
23-Jan-1948,6.16,0.432,-1.7889,-9.0889,0.1692
24-Jan-1948,9.53,0.445,-0.9889,-4.75,0.1692
25-Jan-1948,17.35,0.459,-3.1722,-12.0111,0.1674
26-Jan-1948,13.58,0.473,-4.9333,-13.2944,0.1656
27-Jan-1948,9.91,0.488,-12.1278,-11.8222,0.1296
28-Jan-1948,2.85,0.504,-10.0722,-3.3111,0.1152
29-Jan-1948,0,0.52,-5.6611,-12.0722,0.144
30-Jan-1948,0,0.537,-3.8333,-11.5,0.1728
31-Jan-1948,0,0.555,-2.2611,-14.0056,0.1944
01-Feb-1948,0,0.573,-3.0389,-15.3,0.1908
02-Feb-1948,0.1,0.592,1.2389,-13.0333,0.1872
03-Feb-1948,0.33,0.612,-1.2944,-9.9333,0.198
04-Feb-1948,0,0.632,-3.8111,-13.3833,0.1584
05-Feb-1948,3.32,0.653,-0.6333,-15.0889,0.1728
06-Feb-1948,0.96,0.674,-0.7611,-9.2667,0.2034
07-Feb-1948,1.13,0.697,-1.7056,-10.2611,0.1944
08-Feb-1948,0.34,0.719,-2.1667,-13.9944,0.1548
09-Feb-1948,1.12,0.743,-1.0944,-14.1444,0.1656
10-Feb-1948,10.44,0.767,-3.2556,-11.4667,0.162
11-Feb-1948,9.98,0.791,-8.2667,-16.4278,0.1548
12-Feb-1948,3.98,0.816,-8.4556,-15.9667,0.1368
13-Feb-1948,3.49,0.842,-4.0778,-10.3556,0.126
14-Feb-1948,0.11,0.868,-1.2222,-14.9722,0.1476
15-Feb-1948,0,0.895,0.9111,-15.2833,0.144
16-Feb-1948,0.65,0.923,4.8056,-14.1056,0.1368
17-Feb-1948,0.33,0.951,4.55,-12.75,0.1332
18-Feb-1948,3.67,0.979,8.5944,-5.9056,0.1584
