datetime,P,PE,T_max,T_min,Q
01-Jan-1948,6.54,0.4,12.75,2.0778,3.6055
02-Jan-1948,5.74,0.409,6.5444,-4.2333,7.7878
03-Jan-1948,0,0.41,-1.2,-4.9,4.1919
04-Jan-1948,3.24,0.412,3.9444,-5.0111,2.6104
05-Jan-1948,2.98,0.414,-1.4944,-4.2944,2.1489
06-Jan-1948,2.67,0.416,-1.3667,-5.1111,1.721
07-Jan-1948,1.97,0.419,-2.4833,-9.45,1.471
08-Jan-1948,4.35,0.422,8.2556,-10.4944,1.221
09-Jan-1948,4.11,0.426,9.7111,-1.3889,2.1633
10-Jan-1948,0.41,0.43,-0.4833,-10.1889,3.9804
11-Jan-1948,7.48,0.434,2.6111,-16.65,2.495
12-Jan-1948,15.04,0.439,2.6056,-5.95,1.9614
13-Jan-1948,2.37,0.445,0.1944,-5.4389,2.7305
14-Jan-1948,1.74,0.451,-6.6222,-14.85,2.2354
15-Jan-1948,0.74,0.457,-3.3944,-14.2722,1.447
16-Jan-1948,3.74,0.464,1.9444,-14.6444,1.2018
17-Jan-1948,1.44,0.471,-2.9111,-9.6889,1.0095
18-Jan-1948,0,0.479,-9.1111,-15.4667,0.8413
19-Jan-1948,0,0.487,-0.1556,-11.05,0.7211
20-Jan-1948,0,0.495,4.3667,-16.2556,0.6249
21-Jan-1948,1.23,0.504,3.2056,-3.8889,0.7692
22-Jan-1948,2.75,0.514,-1.3222,-9.2778,0.673
23-Jan-1948,6.35,0.523,-8.7778,-16.5167,0.5769
24-Jan-1948,4.78,0.534,-11.0778,-15.6,0.4807
25-Jan-1948,0.23,0.544,-7.6778,-17.3333,0.4807
26-Jan-1948,3.12,0.555,-4.0333,-14.6778,0.5769
27-Jan-1948,1.68,0.567,-5.85,-12.0722,0.5769
28-Jan-1948,0,0.578,-7.3111,-14.8278,0.5769
29-Jan-1948,0,0.591,-3.7389,-15.1944,0.5769
30-Jan-1948,0.62,0.603,-5.8556,-15.3278,0.5769
31-Jan-1948,3.8,0.616,-2.1111,-15.9778,0.5288
01-Feb-1948,4.4,0.63,-1.35,-9.4333,0.5288
02-Feb-1948,0,0.644,-1.2889,-9.8,0.5288
03-Feb-1948,14.98,0.658,0.5167,-10.5667,0.5288
04-Feb-1948,15.1,0.672,0.5944,-5.8889,0.5288
05-Feb-1948,3.99,0.687,0.0333,-3.1611,0.5769
06-Feb-1948,2.53,0.703,-1.2222,-8.9444,0.5769
07-Feb-1948,4.05,0.718,3.2389,-15.65,0.5769
08-Feb-1948,1.35,0.734,0.5,-10.3889,0.5769
09-Feb-1948,0,0.751,-4.7056,-16.1389,0.5769
10-Feb-1948,0,0.768,0.5611,-15.4889,0.5769
11-Feb-1948,0.15,0.785,7.3556,-13.5944,0.9134
12-Feb-1948,2.5,0.802,4.0278,-2,1.4422
13-Feb-1948,11.39,0.82,13.4444,-0.3333,5.288
14-Feb-1948,3.52,0.838,12.0333,-2.7778,24.0364
15-Feb-1948,0,0.856,7.3111,-8.5056,11.2971
16-Feb-1948,0,0.875,13.3889,-5.9778,5.5284
17-Feb-1948,0,0.894,13.7889,-1.8111,5.961
18-Feb-1948,0,0.914,16.9389,-1.65,7.7878
19-Feb-1948,0,0.933,19.5,-0.0278,7.5474
20-Feb-1948,0,0.953,11.9611,-5.6722,10.6722
21-Feb-1948,4.7,0.974,2.0389,-8.9778,6.6821
22-Feb-1948,7.41,0.994,1.9944,-7.5889,4.3362
23-Feb-1948,0,1.015,4.9833,-7.4389,3.1824
24-Feb-1948,2.49,1.036,11.1667,-5.3611,2.5238
25-Feb-1948,13.51,1.057,10.2056,1.6722,2.7738
26-Feb-1948,9.16,1.079,10.9333,3.1833,19.133
27-Feb-1948,8.75,1.101,13.7833,-3.75,17.3062
28-Feb-1948,2.38,1.123,19.4667,5.9056,10.3837
29-Feb-1948,0,1.145,9.2778,-1.9222,10.3837
