datetime,P,PE,T_max,T_min,Q
01-Jan-1948,1.93,0.12,1.4278,-1.7278,1.4642
02-Jan-1948,11.4,0.125,0.5111,-3.85,3.8509
03-Jan-1948,0.39,0.123,0.1889,-3.4111,3.5727
04-Jan-1948,2.46,0.122,0.1889,-3.0833,2.3428
05-Jan-1948,1.19,0.121,1.5111,-2.6389,1.6399
06-Jan-1948,2.68,0.121,1.2222,-4.9722,1.2343
07-Jan-1948,0,0.122,3.1722,-11.4889,1.0952
08-Jan-1948,0,0.123,6.9222,-4.5667,1.0572
09-Jan-1948,0,0.125,4.7833,-1.3889,1.3544
10-Jan-1948,0.13,0.128,0.8222,-4.5111,2.0792
11-Jan-1948,0.28,0.131,3.3444,-5.5222,1.6985
12-Jan-1948,0.74,0.135,2.8778,-2.2444,1.3105
13-Jan-1948,0.32,0.14,-3.3056,-9.3667,1.7571
14-Jan-1948,0.66,0.145,-5.9278,-16.7444,1.3881
15-Jan-1948,0.06,0.151,0.4889,-16.5778,0.7614
16-Jan-1948,0,0.157,-4.7111,-13.7889,0.7907
17-Jan-1948,0,0.165,-9.6722,-16.3722,0.7321
18-Jan-1948,0,0.173,-5.9833,-14.75,0.5857
19-Jan-1948,0.19,0.181,-1.2722,-14.2611,0.5125
20-Jan-1948,0,0.19,1.75,-10.6167,0.4393
21-Jan-1948,0,0.2,-2.3167,-9.0944,0.41
22-Jan-1948,0.06,0.211,-8.2667,-17.2722,0.3661
23-Jan-1948,0.1,0.222,-10.2278,-15.8667,0.3368
24-Jan-1948,0.1,0.234,-8.6556,-15.3444,0.2928
25-Jan-1948,0.75,0.246,-4.9889,-15.7389,0.2782
26-Jan-1948,0,0.259,-6.0667,-14.35,0.2782
27-Jan-1948,0,0.273,-7.3167,-15.4444,0.2636
28-Jan-1948,0,0.288,-5.3,-14.5611,0.2636
29-Jan-1948,0,0.303,-3.8389,-15.7333,0.2489
30-Jan-1948,0,0.318,-6.8778,-13.3611,0.2489
31-Jan-1948,0,0.334,-6.3944,-16.0833,0.2416
01-Feb-1948,0,0.351,-0.4333,-15.8333,0.2343
