datetime,P,PE,T_max,T_min,Q
01-Jan-1948,8.3,0.56,18.7444,4.5333,0.6472
02-Jan-1948,4.35,0.568,7.7167,-1.1889,1.8847
03-Jan-1948,0,0.572,8.1667,-2.7333,1.8847
04-Jan-1948,0,0.576,9.9944,-2.3833,1.1086
05-Jan-1948,0,0.581,7.45,-1.8333,0.8176
06-Jan-1948,0,0.587,11.2833,-3.4278,0.7095
07-Jan-1948,0,0.593,11.0556,-5.5944,0.607
08-Jan-1948,0,0.599,14.1722,-5.1222,0.5529
09-Jan-1948,0,0.606,16.5056,3.7111,0.5141
10-Jan-1948,0,0.613,11.8167,-2.9722,0.4878
11-Jan-1948,1.65,0.621,8.8222,-7.8667,0.4573
12-Jan-1948,25.99,0.63,8.4333,1.0222,0.4324
13-Jan-1948,7.61,0.639,8.0889,-1.8889,1.5244
14-Jan-1948,0.02,0.649,-0.3889,-9.3111,3.7417
15-Jan-1948,0.05,0.659,3.25,-13.5667,2.8686
16-Jan-1948,0.1,0.669,8.3444,-7.85,1.3415
17-Jan-1948,0.07,0.68,4.9833,-6.8,1.0504
18-Jan-1948,0.07,0.692,2.4,-9.9167,0.9049
19-Jan-1948,0,0.704,5.5722,-9.4333,0.7622
20-Jan-1948,1.24,0.717,6.2111,-4.0611,0.6513
21-Jan-1948,3.15,0.73,7.7667,0.9444,0.6569
22-Jan-1948,0.59,0.743,9.2556,1.2333,0.6832
23-Jan-1948,6.72,0.758,6.3889,-5.2444,0.6569
24-Jan-1948,6.78,0.772,0.4,-10.9889,0.6222
25-Jan-1948,0.33,0.787,1.3222,-13.3222,0.5571
26-Jan-1948,1.12,0.803,2.6611,-12.55,0.4878
27-Jan-1948,7.21,0.819,1.9444,-3.95,0.5529
28-Jan-1948,2.42,0.835,-0.0389,-6.2833,1.1668
29-Jan-1948,5.95,0.852,2.8611,-3.8,1.3997
30-Jan-1948,8.79,0.87,2.3889,-0.4,1.4551
31-Jan-1948,7.74,0.888,1.8167,-1.35,4.0604
01-Feb-1948,0.56,0.906,4.6722,-5.05,5.0304
02-Feb-1948,0,0.925,6.3667,-5.7,3.2982
03-Feb-1948,0.15,0.944,9.7333,-5.5667,2.0648
04-Feb-1948,2.71,0.963,9.1833,-2.85,1.5798
05-Feb-1948,9.74,0.983,9.8667,3.4389,1.4274
06-Feb-1948,10.14,1.004,11.3667,3.7833,1.954
07-Feb-1948,35.77,1.025,10.3278,3.8944,3.9911
08-Feb-1948,7,1.046,7.4611,2.2611,7.4556
09-Feb-1948,12.11,1.068,3.0222,-0.5278,9.0631
10-Feb-1948,5.27,1.09,2.9611,-2.4667,10.6291
11-Feb-1948,38.56,1.112,3.4111,-1.1278,10.8508
12-Feb-1948,46.05,1.135,9.0889,2.1778,11.71
13-Feb-1948,25.53,1.158,15.9778,6.9222,15.6595
14-Feb-1948,3.58,1.182,12.0278,-0.9556,27.7159
15-Feb-1948,0,1.206,13.35,-4.0278,25.6372
16-Feb-1948,0,1.23,14.2833,3.3278,19.2626
17-Feb-1948,0,1.255,20.0167,3.8111,13.1651
18-Feb-1948,0,1.28,21.8278,1.0056,5.9589
19-Feb-1948,3.4,1.305,21.9556,5.8778,2.7716
20-Feb-1948,5.23,1.33,17.8944,5.4,2.3143
21-Feb-1948,7.84,1.356,12.0111,2.3111,2.3697
22-Feb-1948,2.07,1.383,6.5056,1.4778,2.5637
23-Feb-1948,0.6,1.409,10.5167,2.2333,3.1873
24-Feb-1948,1.51,1.436,13.4778,3.2167,2.3697
25-Feb-1948,1.69,1.463,12.5833,5.3556,1.8847
26-Feb-1948,2.32,1.491,16.7278,10.2556,1.76
27-Feb-1948,0.62,1.518,22.9889,11.8278,1.954
28-Feb-1948,0.09,1.546,24.1,12.3222,1.8847
29-Feb-1948,0.25,1.574,21.1611,7.4278,1.76
01-Mar-1948,6.84,1.603,18.4333,6.6778,1.4551
02-Mar-1948,6.8,1.631,16.7889,7.1722,1.4274
03-Mar-1948,2.4,1.66,15.5278,9.4333,1.8293
04-Mar-1948,1.63,1.689,12.4167,4.6833,1.7045
05-Mar-1948,16.15,1.719,11.2778,1.15,1.5244
06-Mar-1948,20.14,1.748,7.4722,-0.0833,1.954
07-Mar-1948,9.01,1.778,13.75,2.3222,4.5731
08-Mar-1948,0.34,1.808,17.7111,0.1611,6.8736
09-Mar-1948,0.43,1.838,14.65,5.4333,7.4556
10-Mar-1948,0.27,1.868,19.45,3.9333,4.2544
11-Mar-1948,0,1.898,17.2778,4.4,2.439
12-Mar-1948,0,1.929,10.3556,-0.85,1.954
13-Mar-1948,0,1.96,13.3389,-4.4167,1.6491
14-Mar-1948,0,1.99,17.9444,-1.8833,1.4274
15-Mar-1948,4.48,2.021,20.8222,7.6833,1.3123
16-Mar-1948,11.47,2.052,19.2944,10.0722,1.4274
17-Mar-1948,9.41,2.084,19.1722,5.7389,3.8664
18-Mar-1948,1.32,2.115,20.2611,6.3278,5.4878
19-Mar-1948,2.14,2.146,25.2944,13.5611,3.9911
20-Mar-1948,0.55,2.178,28.3222,18.4111,2.3143
21-Mar-1948,9.04,2.209,27.9389,15.5833,1.8847
22-Mar-1948,33.4,2.241,23.6667,15.5611,1.7045
23-Mar-1948,4.22,2.272,19.2333,11.2167,5.4878
24-Mar-1948,0.11,2.304,20.7056,6.9611,7.6912
25-Mar-1948,3.94,2.335,24.7667,5.2389,8.4811
26-Mar-1948,13.35,2.367,24.8722,13.1833,4.8919
27-Mar-1948,13.53,2.399,21.6667,10.3722,3.8664
28-Mar-1948,0,2.43,13.6,0.2889,5.4185
29-Mar-1948,0,2.462,17.2944,-3.4722,4.3791
