datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,0.78,1.2167,-12.8167,0.0011
02-Jan-1948,0,0.775,9.1,-10.7389,0.0013
03-Jan-1948,0,0.769,13.95,-2.3556,0.0021
04-Jan-1948,0,0.764,8.8056,-5.5111,0.0021
05-Jan-1948,0,0.76,10.85,-1.5056,0.0021
06-Jan-1948,0,0.757,14.8944,-5.2944,0.0016
07-Jan-1948,0,0.755,20.9611,-1.0722,0.0013
08-Jan-1948,0,0.754,17.7389,-0.7611,0.0011
09-Jan-1948,0,0.754,11.6167,-2.9667,0.0005
10-Jan-1948,0,0.755,11.8889,-2.0778,0.0005
11-Jan-1948,0,0.756,14.2778,-3.8333,0.0005
12-Jan-1948,0,0.759,6.8056,-3.3556,0.0005
13-Jan-1948,0,0.763,3.6111,-11.3667,0.0005
14-Jan-1948,0,0.768,12.5,-9.4278,0.0005
15-Jan-1948,2.93,0.774,6.8222,-7.0278,0.0005
16-Jan-1948,1.33,0.781,-1.45,-10.1722,0.0005
17-Jan-1948,0,0.789,1.4389,-12.6667,0.0008
18-Jan-1948,0,0.798,-0.4278,-9.4222,0.0008
19-Jan-1948,0,0.808,3.0222,-14.0667,0.0008
20-Jan-1948,0,0.819,9.1389,-11.1889,0.0008
21-Jan-1948,0,0.83,11.4889,-5.4389,0.0008
22-Jan-1948,0,0.843,7.7,-6.1556,0.0008
23-Jan-1948,0.04,0.857,3.4556,-10.75,0.0008
24-Jan-1948,4.07,0.872,0.6222,-9.4111,0.0008
25-Jan-1948,3.75,0.887,-2.0778,-10.6056,0.0008
26-Jan-1948,2.16,0.904,-7.1722,-14.4833,0.0008
27-Jan-1948,0,0.922,-11.9278,-10.6056,0.0008
28-Jan-1948,0.3,0.94,-7.8444,-6.8333,0.0008
29-Jan-1948,0.4,0.96,-1.35,-12.5389,0.0008
30-Jan-1948,0.1,0.98,-0.1278,-12.6167,0.0008
31-Jan-1948,0,1.001,0.4944,-15.2,0.0008
01-Feb-1948,0,1.024,0.8389,-15.6389,0.0008
02-Feb-1948,0.5,1.047,-3.4889,-13.1778,0.0008
03-Feb-1948,0.24,1.071,-3.7,-10.8,0.0008
04-Feb-1948,2.72,1.096,1.35,-14.5611,0.0011
05-Feb-1948,4.04,1.122,-1.1167,-11.6,0.0011
06-Feb-1948,0.01,1.149,2.5389,-8.7167,0.0011
07-Feb-1948,0.01,1.176,-0.1222,-10.4167,0.0011
