datetime,P,PE,T_max,T_min,Q
01-Jan-1948,8.95,0.51,18.1278,6.8556,0.6703
02-Jan-1948,4.12,0.519,9.5056,-1.65,1.2398
03-Jan-1948,0,0.523,8.0222,-3.1444,1.3465
04-Jan-1948,0,0.528,9.6889,-2.3778,1.3465
05-Jan-1948,0,0.533,8.2722,-2.0056,0.783
06-Jan-1948,0,0.538,11.1389,-3.35,0.7118
07-Jan-1948,0,0.544,11.3778,-4.55,0.6584
08-Jan-1948,0,0.551,14.0722,-4.6167,0.6169
09-Jan-1948,0,0.558,15.6444,2.2,0.5902
10-Jan-1948,0,0.566,11.6667,-2.0389,0.5766
11-Jan-1948,1,0.574,9.0333,-8.1778,0.5505
12-Jan-1948,23.34,0.583,8.8222,0.5056,0.5232
13-Jan-1948,8.02,0.592,7.05,-0.6778,1.1152
14-Jan-1948,0.03,0.602,1.2111,-9.0667,2.1177
15-Jan-1948,0.04,0.612,4.0056,-13.1167,1.8685
16-Jan-1948,0.06,0.623,7.9389,-8.5667,1.0974
17-Jan-1948,0.18,0.634,5.5556,-5.5278,0.9016
18-Jan-1948,0.18,0.646,3.2778,-9.6111,0.8127
19-Jan-1948,0,0.659,5.8444,-9.8556,0.7237
20-Jan-1948,1.45,0.671,6.2278,-3.6222,0.6822
21-Jan-1948,3.37,0.685,7.0611,0.9944,0.6703
22-Jan-1948,0.41,0.699,9.1722,1.3778,0.7
23-Jan-1948,6.28,0.713,5.7556,-3.7722,0.7
24-Jan-1948,6.3,0.728,3.1889,-8.9611,0.6703
25-Jan-1948,0.18,0.743,2.7722,-12.45,0.6406
26-Jan-1948,0.84,0.759,3.2222,-10.8333,0.5766
27-Jan-1948,8.19,0.775,3.1111,-2.3722,0.6169
28-Jan-1948,3.71,0.792,1.4056,-4.9889,0.9906
29-Jan-1948,5.15,0.809,3.3889,-3.2778,1.2398
30-Jan-1948,9.35,0.827,3.1833,-0.1056,1.2398
31-Jan-1948,7.6,0.845,2.8222,-1.6722,2.7761
01-Feb-1948,0.57,0.864,4.65,-5.2333,3.2981
02-Feb-1948,0,0.883,7.9278,-5.9389,2.4083
03-Feb-1948,0.14,0.902,10.2222,-5.2389,1.5957
04-Feb-1948,2.8,0.922,10.0333,-2.6056,1.3109
05-Feb-1948,8.33,0.943,9.9889,3.5611,1.2042
06-Feb-1948,9.92,0.963,11.3333,4.4222,1.5245
07-Feb-1948,42.41,0.984,11.1333,4.4611,2.871
08-Feb-1948,10.81,1.006,7.1722,3.35,6.4064
09-Feb-1948,12.05,1.028,3.6833,-0.15,8.3046
10-Feb-1948,5.01,1.05,2.9167,-2.3389,9.0758
11-Feb-1948,33.77,1.073,4.8611,-1.4444,8.8385
12-Feb-1948,38.38,1.096,9.8333,1.6667,9.0164
13-Feb-1948,24.83,1.12,15.5889,7.2167,10.5587
14-Feb-1948,2.83,1.144,13.3389,-0.3944,12.8128
15-Feb-1948,0,1.168,12.75,-3.8833,15.8381
16-Feb-1948,0,1.192,14.7611,2.5722,13.8806
17-Feb-1948,0,1.217,19.5556,4.15,11.3299
18-Feb-1948,0,1.243,21.5,1.1,8.8385
19-Feb-1948,2.96,1.268,21.3333,6.45,4.5675
20-Feb-1948,3.81,1.294,18.0667,6.4,2.3727
21-Feb-1948,7.37,1.32,12.35,2.3278,2.0762
22-Feb-1948,2.54,1.347,7.1889,1.1111,2.1177
23-Feb-1948,0.41,1.374,9.7667,1.2111,2.3253
24-Feb-1948,1.32,1.401,12.45,2.4611,2.0346
25-Feb-1948,1.15,1.428,12.8222,5.5,1.7024
26-Feb-1948,1.9,1.456,17.2111,10.2111,1.5957
27-Feb-1948,1.03,1.484,22.6833,12.3556,1.6313
28-Feb-1948,0.44,1.512,22.7833,13.1611,1.5957
29-Feb-1948,0.14,1.541,20.8278,7.8556,1.5245
01-Mar-1948,8.88,1.57,17.9667,6.7278,1.3821
02-Mar-1948,6.68,1.599,15.8833,6.7556,1.3821
03-Mar-1948,2.62,1.628,15.0944,9.2556,1.744
04-Mar-1948,1.23,1.657,13.5167,5.9111,1.6669
05-Mar-1948,11.78,1.687,11.0778,1.4111,1.4889
06-Mar-1948,23.51,1.717,8.7167,-0.4278,1.5957
07-Mar-1948,9.48,1.747,14.2611,2.3556,4.0574
08-Mar-1948,0.53,1.777,16.6389,0.9278,5.0184
09-Mar-1948,0.51,1.807,15.4278,5.5167,4.698
10-Mar-1948,0.41,1.838,18.7444,5.0833,3.6837
11-Mar-1948,0,1.868,16.75,6.6278,2.1592
12-Mar-1948,0,1.899,12.0889,-0.1167,1.7855
13-Mar-1948,0,1.93,13.9222,-4.4444,1.5601
14-Mar-1948,0,1.961,17.8111,-1.5667,1.4533
15-Mar-1948,2.51,1.993,20.3389,8.2167,1.3465
16-Mar-1948,8.78,2.024,19.7111,10.95,1.3465
17-Mar-1948,8.83,2.055,19.2556,6.6944,2.0346
18-Mar-1948,1.81,2.087,21.0111,6.6722,2.871
19-Mar-1948,2.36,2.118,24.5611,13.2111,2.7287
20-Mar-1948,0.63,2.15,27.4944,18,1.7855
21-Mar-1948,4.95,2.182,27.5444,15.5,1.5601
22-Mar-1948,35.22,2.214,23.9389,15.4167,1.4177
23-Mar-1948,5.62,2.246,20.3722,12.1056,4.2176
24-Mar-1948,0.11,2.277,20.8167,7.6167,6.5251
25-Mar-1948,2.16,2.309,24.45,6.3556,5.6946
26-Mar-1948,15.97,2.341,24.2056,12.5611,4.2709
27-Mar-1948,14.83,2.373,21.0056,12.0167,3.7371
28-Mar-1948,0,2.405,14.4444,-0.3722,5.2853
29-Mar-1948,0,2.437,16.15,-1.8722,4.1642
30-Mar-1948,11.78,2.469,19,2.1056,2.5863
31-Mar-1948,16.45,2.501,18.8722,8.6778,2.6338
01-Apr-1948,8.5,2.533,19.9444,9.5611,4.2176
02-Apr-1948,1.31,2.564,18.8222,6.1222,4.8048
03-Apr-1948,0,2.596,20.0333,2.1111,4.0574
04-Apr-1948,4.61,2.628,20.7889,2.8667,3.2032
05-Apr-1948,7.38,2.659,19.2778,12.7167,2.3668
06-Apr-1948,10.79,2.691,20.1222,15.05,2.4083
07-Apr-1948,12.4,2.722,25.3944,16.2056,2.6812
08-Apr-1948,8.21,2.754,23.4722,15.3833,3.0608
09-Apr-1948,1.8,2.785,20.9,9.7944,4.1108
10-Apr-1948,1.36,2.816,19.9222,4.3111,4.0574
11-Apr-1948,0.34,2.847,24.6556,12.4611,2.871
12-Apr-1948,1.81,2.878,27.7611,17.6556,2.1592
13-Apr-1948,7.2,2.908,27.3778,16.7333,1.9101
14-Apr-1948,1.99,2.939,22.0222,13.0667,2.4914
15-Apr-1948,0.06,2.969,21.2944,6.6722,3.2507
16-Apr-1948,0,2.999,26.4222,9.1,2.7761
17-Apr-1948,0,3.029,25.3,8.2111,2.1177
18-Apr-1948,0,3.059,23.6944,8.8056,1.7855
19-Apr-1948,0,3.088,24.9,6.2722,1.5957
20-Apr-1948,0,3.118,26.7333,7.0889,1.4533
21-Apr-1948,0,3.147,27.0222,12.05,1.3821
22-Apr-1948,0,3.176,26.7611,9.75,1.3109
23-Apr-1948,0,3.204,26.7778,13.5944,1.2398
24-Apr-1948,0,3.233,27.8889,12.6667,1.1686
25-Apr-1948,0,3.261,29.3167,12.8,1.133
26-Apr-1948,0.03,3.289,29.5722,12.8778,1.0974
27-Apr-1948,0.03,3.316,28.6944,14.6833,1.0618
28-Apr-1948,0,3.344,24.2722,15.3833,1.0262
29-Apr-1948,0,3.371,23.2111,10.4722,0.961
30-Apr-1948,0,3.397,23.0722,5.3,0.961
01-May-1948,1.03,3.424,28.4056,7.7944,0.9313
02-May-1948,6.48,3.45,26.2722,16.2778,0.9016
03-May-1948,5.85,3.476,24.4778,14.3389,1.0262
04-May-1948,9.38,3.501,23.5222,13.8,1.0262
05-May-1948,4.03,3.526,22.6722,8.9222,1.0974
06-May-1948,9.85,3.551,22.6,10.5778,1.0618
07-May-1948,2.1,3.576,21.4889,8.7111,1.0618
08-May-1948,0,3.6,24.1611,4.6944,1.0262
09-May-1948,0,3.623,28.0556,7.1333,0.9313
10-May-1948,0,3.647,29.2556,11.5667,0.872
11-May-1948,0,3.67,30.1222,12.9333,0.8423
12-May-1948,0.12,3.692,29.9333,13.2444,0.783
13-May-1948,3.32,3.715,26.8944,14.5278,0.783
14-May-1948,0.82,3.736,23.0278,10.6333,0.7533
15-May-1948,0,3.758,26.6944,7.7222,0.7356
16-May-1948,0,3.779,29.45,9.0611,0.7237
17-May-1948,0,3.799,28.6389,11.4111,0.7118
18-May-1948,0,3.82,26.7,8.3889,0.7
19-May-1948,0,3.839,27.3889,8.0611,0.6703
20-May-1948,0,3.859,28.7444,8.8389,0.6406
21-May-1948,0,3.877,30.9333,9.5278,0.6288
22-May-1948,0,3.896,29.6944,13.1111,0.6169
23-May-1948,0,3.914,30.8889,10.5333,0.6051
24-May-1948,0,3.931,30.55,11.5889,0.5902
25-May-1948,0,3.948,29.7556,12.8889,0.5902
26-May-1948,1.65,3.965,30.45,12.7,0.5766
27-May-1948,22.95,3.981,28.4722,16.0278,0.5766
28-May-1948,20.51,3.997,24.05,15.9056,0.8423
29-May-1948,11.49,4.012,24.9667,17.4833,1.0974
30-May-1948,4.74,4.027,26.5833,16.5833,1.1686
31-May-1948,2.75,4.041,28.1167,15.2278,0.961
01-Jun-1948,0.15,4.054,27.2722,13.8667,0.7533
02-Jun-1948,0,4.068,28.4556,11.4778,0.6584
03-Jun-1948,0,4.08,29.4,10.9778,0.6051
04-Jun-1948,0.12,4.093,29.8056,11.5222,0.5766
05-Jun-1948,0.01,4.104,31.5278,14.4278,0.5635
06-Jun-1948,2.72,4.115,30.4944,15.5389,0.5505
07-Jun-1948,4.78,4.126,29.2222,18.0222,0.5505
08-Jun-1948,5.8,4.136,30.2167,17.0889,0.6406
09-Jun-1948,0.06,4.146,27.3778,14.0111,0.5902
10-Jun-1948,0,4.155,29.0333,11.65,0.5368
11-Jun-1948,0,4.163,30.3222,11.8111,0.5101
12-Jun-1948,5.41,4.171,31.6444,13.95,0.5101
13-Jun-1948,1.36,4.179,32.5167,18.1889,0.4983
14-Jun-1948,3.15,4.186,32.7778,16.7778,0.4864
15-Jun-1948,2.59,4.192,30.9278,18.1167,0.4864
16-Jun-1948,5.65,4.198,29.8611,18.1167,0.5101
17-Jun-1948,1.21,4.204,30.4611,17.7389,0.6051
18-Jun-1948,3.24,4.208,30.6389,18.5889,0.5232
19-Jun-1948,1.87,4.213,31.3056,17.7833,0.4983
20-Jun-1948,0.01,4.216,32.2667,19.5056,0.5101
21-Jun-1948,8.08,4.22,33.1889,17.8889,0.4983
22-Jun-1948,2.58,4.222,32.2111,19.4333,0.6051
23-Jun-1948,0.55,4.224,33.2667,19.0556,0.5902
24-Jun-1948,0,4.226,33.6611,19.7778,0.5101
25-Jun-1948,0.22,4.227,34.1667,19.0778,0.4508
26-Jun-1948,1.3,4.227,34.9889,18.0444,0.4152
27-Jun-1948,1.54,4.227,34.0722,20.1167,0.4152
28-Jun-1948,2.6,4.226,34.1056,19.6278,0.4152
29-Jun-1948,12.22,4.225,30.6333,19.7056,0.4152
30-Jun-1948,3.53,4.224,30.0389,19.5611,0.6822
01-Jul-1948,0.04,4.221,31.6278,18,0.5368
02-Jul-1948,0.06,4.218,33.3889,16.1889,0.4864
03-Jul-1948,0,4.215,34.65,17.6778,0.439
04-Jul-1948,0.26,4.211,36.2,18.8333,0.3945
05-Jul-1948,2.08,4.207,36.7111,19.0056,0.3844
06-Jul-1948,0.32,4.202,35.4389,18.75,0.3737
07-Jul-1948,0,4.196,33.8222,19.1167,0.3737
08-Jul-1948,0.54,4.19,29.1278,19.7056,0.3429
09-Jul-1948,2.49,4.183,25.2444,19.35,0.3322
10-Jul-1948,44.68,4.176,24.0556,18.4889,0.3529
11-Jul-1948,17.3,4.168,28.4389,19.3722,1.0677
12-Jul-1948,2.05,4.16,30.0556,19.6111,1.744
13-Jul-1948,7.37,4.151,29.2833,19.8444,0.9313
14-Jul-1948,15.24,4.142,29.5778,20.7,0.961
15-Jul-1948,0.45,4.132,31.8,20.0333,1.2398
16-Jul-1948,5.34,4.122,32.55,21.35,1.3821
17-Jul-1948,0.2,4.111,32.5111,19.4444,1.0618
18-Jul-1948,0.14,4.1,33.0889,19.8611,0.783
19-Jul-1948,0.35,4.088,32.7278,20.2722,0.6169
20-Jul-1948,0.19,4.076,33.9722,19.8833,0.5368
21-Jul-1948,1.27,4.063,34.0667,20.4611,0.4983
22-Jul-1948,0.02,4.049,33.4833,21.0611,0.4864
23-Jul-1948,0.09,4.035,32.3056,20.3333,0.4627
24-Jul-1948,0,4.021,31.1222,19.5278,0.4152
25-Jul-1948,0.09,4.006,31.9222,13.9611,0.3945
26-Jul-1948,0.03,3.991,33.0722,15.6056,0.3844
27-Jul-1948,14.63,3.975,31.7056,18.9889,0.3737
28-Jul-1948,13.6,3.959,29.5611,19.95,0.6288
29-Jul-1948,0.48,3.942,31.2111,19.1889,0.9906
30-Jul-1948,1.65,3.925,31.4389,19.8611,0.7
31-Jul-1948,10.02,3.907,31.4611,19.7056,0.6406
01-Aug-1948,19.34,3.889,27.8389,20.4,1.1686
02-Aug-1948,26.05,3.87,27.4333,20.1611,1.9101
03-Aug-1948,15.45,3.851,27.1333,20.3,2.5863
04-Aug-1948,11.8,3.832,28.4222,20.3,3.5829
05-Aug-1948,0.11,3.812,27.2167,16.0111,2.9659
06-Aug-1948,0.01,3.792,26.5889,11.7667,1.5245
07-Aug-1948,0,3.771,27.0944,12.7278,1.0262
08-Aug-1948,0.03,3.75,28,13.1944,0.8127
09-Aug-1948,0.08,3.728,29.2667,14.4833,0.7237
10-Aug-1948,0.93,3.706,27.9667,17.6056,0.6406
11-Aug-1948,6.41,3.684,27.2833,19.0444,0.6169
12-Aug-1948,0.12,3.661,29.6333,18.5889,0.6584
13-Aug-1948,0.48,3.638,31.1444,19.0333,0.6288
14-Aug-1948,0.62,3.614,29.7056,19.7611,0.5635
15-Aug-1948,7.11,3.59,28.4389,20.2944,0.5368
16-Aug-1948,0.18,3.566,26.1667,17.6111,0.5368
17-Aug-1948,0.49,3.542,28.1167,17.1444,0.5635
18-Aug-1948,0,3.517,29.9611,16.25,0.5232
19-Aug-1948,0.06,3.491,30.6722,17.2,0.4983
20-Aug-1948,0,3.466,30.8944,14.9222,0.4627
