datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,3.87,0.23,14.8722,8.6722,40,3.9001
02-Jan-1948,1.62,0.239,11.2833,-4.5833,40,3.131
03-Jan-1948,0,0.243,6.8833,-6.3722,40,2.8381
04-Jan-1948,0,0.247,7.6,-5.9611,40,2.8015
05-Jan-1948,0,0.252,8.9556,-4.6611,40,2.6916
06-Jan-1948,0,0.258,10.8889,-5.6444,40,2.6001
07-Jan-1948,0,0.264,11.4444,-4.7444,40,2.5085
08-Jan-1948,0,0.271,13.0944,-6.5833,40,2.4719
09-Jan-1948,0,0.278,12.6667,-5,40,2.5085
10-Jan-1948,0,0.286,9.6167,-3.4722,40,2.417
11-Jan-1948,0.23,0.294,7.1,-11.8833,40,2.2888
12-Jan-1948,39.5,0.303,7.0222,-2.4667,40,2.655
13-Jan-1948,9.97,0.312,2.9611,-2.25,40,6.7931
14-Jan-1948,0.02,0.322,1.6833,-11.3611,40,3.9184
15-Jan-1948,0,0.332,4.4556,-15.1167,40,3.3874
16-Jan-1948,0,0.343,6.4444,-12.6778,40,3.4789
17-Jan-1948,0.31,0.355,3.0444,-6.3556,40,3.131
18-Jan-1948,0.24,0.366,4.8611,-9.7889,40,2.9296
19-Jan-1948,0,0.379,3.9556,-13.5,40,2.7832
20-Jan-1948,1.3,0.392,3.2111,-7.0222,40,2.7465
21-Jan-1948,0.45,0.405,8.2111,-1.7611,40,2.8015
22-Jan-1948,1.44,0.419,7.8778,-1.8889,40,2.655
23-Jan-1948,9.07,0.433,3.5,-3.5833,40,2.5634
24-Jan-1948,6.1,0.448,2.8833,-8.0944,40,2.655
25-Jan-1948,0.04,0.464,4.0833,-13.05,40,2.3803
26-Jan-1948,3.81,0.479,4.4889,-11.0056,40,2.2888
27-Jan-1948,10.36,0.496,2.7722,-2.4944,40,2.9296
28-Jan-1948,4.01,0.512,2.4444,-5.5944,40,2.9846
29-Jan-1948,6.73,0.53,5.35,-2.6278,40,2.655
30-Jan-1948,16.08,0.547,3.95,-2.1,40,3.9367
31-Jan-1948,3.21,0.565,1.1833,-5.4056,40,4.3761
01-Feb-1948,0.03,0.584,5.4944,-8.0778,43.47,3.662
02-Feb-1948,0,0.603,10.1389,-8.1111,43.47,3.3874
03-Feb-1948,2.64,0.622,9.6222,-7.2,43.47,3.2958
04-Feb-1948,0.63,0.642,8.4833,-4.7833,43.47,3.3508
05-Feb-1948,21.74,0.663,8.1389,0.9611,43.47,3.8085
06-Feb-1948,10.96,0.683,8.1,2.7667,43.47,7.2875
07-Feb-1948,34.02,0.705,7.1944,2.2,43.47,5.5846
08-Feb-1948,25.89,0.726,6.5278,2.3722,43.47,7.6537
09-Feb-1948,11.53,0.748,4.6833,-3.1556,43.47,6.3353
10-Feb-1948,7.91,0.77,-0.9,-5.0111,43.47,5.4564
11-Feb-1948,52.82,0.793,2.9556,-4.4,43.47,5.5846
12-Feb-1948,14.68,0.816,11.7444,-1.35,43.47,23.254
13-Feb-1948,17.47,0.84,12.1667,4.8278,43.47,15.9482
14-Feb-1948,21.56,0.863,11.7167,-2.3389,43.47,23.0709
15-Feb-1948,0,0.888,10.9333,-7.1444,43.47,14.3918
16-Feb-1948,0,0.912,10.8778,-3.1778,43.47,11.3523
17-Feb-1948,0,0.937,19.4167,0.8,43.47,9.4481
