datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,20.6,0,4.6833,-0.3556,40.39,5.1003
02-Jan-1948,22.64,0,3.5444,-0.6444,40.39,7.3917
03-Jan-1948,17.21,0,2.7556,-1.4444,40.39,7.3917
04-Jan-1948,7.46,0,2.5278,-1.3889,40.39,6.4677
05-Jan-1948,30.8,0,2.95,-3.8,40.39,5.9133
06-Jan-1948,50.07,0,2.6889,-1.4056,40.39,6.4677
07-Jan-1948,23.76,0,4.3222,0.1444,40.39,9.794
08-Jan-1948,6.45,0,3.1833,-1.1722,40.39,7.9922
09-Jan-1948,12.89,0,3.7667,-6.2833,40.39,7.789
10-Jan-1948,31.6,0,1.8833,-3.2667,40.39,7.4748
11-Jan-1948,12.72,0,1.1222,-2.8722,40.39,7.0868
12-Jan-1948,0,0,1.5389,-8.5,40.39,6.1536
13-Jan-1948,0,0,2.1333,-7.8278,40.39,5.1742
14-Jan-1948,0,0,1.5222,-8.2556,40.39,4.6752
15-Jan-1948,0,0,0.6722,-7.4389,40.39,4.3796
16-Jan-1948,0,0,1.8056,-7.9111,40.39,4.0839
17-Jan-1948,0,0,1.7944,-7.9056,40.39,3.7698
18-Jan-1948,0,0,1.05,-8.1167,40.39,3.5665
19-Jan-1948,0.07,0,0.7611,-8.1278,40.39,3.4002
20-Jan-1948,0.23,0,3.25,-7.2722,40.39,3.1877
21-Jan-1948,2.08,0,6.8833,-2.7833,40.39,2.9474
22-Jan-1948,2.06,0,5.7611,0.6667,40.39,2.698
23-Jan-1948,0.69,0,6.0056,2.9111,40.39,2.9567
24-Jan-1948,0.11,0,5.2222,-1.2389,40.39,3.0398
25-Jan-1948,0,0,3.8111,-4.55,40.39,2.9474
26-Jan-1948,0,0,2.2333,-5.75,40.39,2.7719
27-Jan-1948,0,0,3.3222,-7.9333,40.39,2.6702
28-Jan-1948,3.07,0,3.65,-9.8111,40.39,2.5778
29-Jan-1948,2.54,0,1.1778,-6.8222,40.39,2.5409
30-Jan-1948,4.19,0,2.4167,-5.2278,40.39,2.5039
31-Jan-1948,5.76,0,-0.5556,-8.6833,40.39,2.2914
01-Feb-1948,1.57,0,0.6222,-6.6667,47.02,2.2914
02-Feb-1948,1.14,0,2.3611,-10.7667,47.02,2.2729
03-Feb-1948,3.08,0,1.0444,-9.9389,47.02,2.236
04-Feb-1948,5.59,0,1.0111,-5.6889,47.02,2.2083
05-Feb-1948,1.07,0,-0.9444,-7.1111,47.02,2.1805
06-Feb-1948,0.64,0,0.3,-11.7278,47.02,1.968
07-Feb-1948,21.34,0,-0.3556,-10.25,47.02,1.8479
08-Feb-1948,18.57,0,0.6944,-6.3944,47.02,1.737
09-Feb-1948,24.5,0,1.5611,-3.8444,47.02,2.0235
10-Feb-1948,0.91,0,1.0833,-8.15,47.02,1.8294
11-Feb-1948,0.95,0,1.6389,-10.5667,47.02,1.7186
12-Feb-1948,1,0,4.0278,-9.4222,47.02,1.6354
13-Feb-1948,2.05,0,4.1167,-5.8167,47.02,1.5615
14-Feb-1948,27.1,0,3.2944,-1.3722,47.02,1.7555
15-Feb-1948,28.29,0,2.9333,-1.1111,47.02,2.0789
16-Feb-1948,17.29,0,4.0778,-1.1611,47.02,1.8479
17-Feb-1948,12.07,0,9.7222,0.0444,47.02,2.3931
18-Feb-1948,7.07,0,5.4167,-2.4722,47.02,3.5665
19-Feb-1948,3.24,0,1.6889,-5.2056,47.02,3.4926
20-Feb-1948,34.32,0.008,2.3333,-3.5611,47.02,3.1599
21-Feb-1948,42.09,0.038,3.6111,-1.5,47.02,3.4002
22-Feb-1948,23.12,0.07,4.1889,0.2167,47.02,6.1166
23-Feb-1948,3.65,0.101,3.2056,-1.1222,47.02,6.9205
24-Feb-1948,26.59,0.133,3.6,-2.4889,47.02,5.9411
25-Feb-1948,28.97,0.166,4.0889,0.35,47.02,5.3035
26-Feb-1948,24.49,0.199,3.2556,-0.2833,47.02,10.6255
27-Feb-1948,2.64,0.233,3.4722,-2.9111,47.02,10.8103
28-Feb-1948,0.02,0.266,5.9556,-6.4722,47.02,7.3547
29-Feb-1948,4.41,0.301,3.9111,-4.8833,47.02,7.0868
01-Mar-1948,8.63,0.336,3.2778,-1.9444,51.08,5.1742
02-Mar-1948,1.41,0.371,3.5167,-4.1833,51.08,4.3703
03-Mar-1948,0.06,0.406,5.3556,-8.3611,51.08,3.4926
04-Mar-1948,0.46,0.442,6.6889,-7.3778,51.08,3.8621
05-Mar-1948,3.41,0.479,4.7389,-3.9667,51.08,3.585
06-Mar-1948,3.57,0.516,4.2889,-1.2778,51.08,3.7051
07-Mar-1948,4.9,0.553,2.8833,-2.4778,51.08,3.4002
08-Mar-1948,3.73,0.59,3.7278,-2.6056,51.08,3.1877
09-Mar-1948,1.18,0.628,4.7278,-3.7944,51.08,3.0306
10-Mar-1948,0.15,0.666,4.4278,-7.0944,51.08,2.8181
11-Mar-1948,0.54,0.705,4.7667,-4.1778,51.08,2.6702
12-Mar-1948,2.86,0.743,6.8111,-1.6056,51.08,2.5778
13-Mar-1948,2.07,0.782,7.1889,-1.9833,51.08,2.5316
14-Mar-1948,1.21,0.822,7.0333,-5.0222,51.08,2.4393
15-Mar-1948,0.86,0.861,7.4889,-3.1389,51.08,2.3653
16-Mar-1948,1.64,0.901,4.9889,-3.5889,51.08,2.3191
17-Mar-1948,10.43,0.941,5.4,-1.7667,51.08,2.1805
18-Mar-1948,9.55,0.982,3.3833,-1.7778,51.08,2.2452
19-Mar-1948,10.26,1.022,2.5333,-3.4778,51.08,2.2175
20-Mar-1948,25.32,1.063,3.3778,-2.8611,51.08,2.2083
21-Mar-1948,46.74,1.104,4.2278,-0.5556,51.08,2.1621
22-Mar-1948,16.98,1.145,3.0556,-2.5889,51.08,3.7605
23-Mar-1948,3.72,1.186,6.0333,-6.5444,51.08,3.3724
24-Mar-1948,7.68,1.228,7.45,-3.7667,51.08,3.1969
25-Mar-1948,5.03,1.269,5.6833,-1.6556,51.08,2.9474
26-Mar-1948,0.02,1.311,8.5556,-3.3111,51.08,2.7072
27-Mar-1948,0,1.353,13.7222,-1.4778,51.08,2.7534
28-Mar-1948,1.15,1.395,16.5722,-0.8111,51.08,2.8181
29-Mar-1948,2.59,1.437,9.1722,0.4333,51.08,2.8828
30-Mar-1948,1.73,1.479,6.8611,-0.1833,51.08,3.1415
31-Mar-1948,1.5,1.522,5.4278,0.5944,51.08,3.0029
01-Apr-1948,6.58,1.564,6.8111,-1.0833,53.25,2.892
02-Apr-1948,5.55,1.606,6.7611,-0.7333,53.25,2.8366
03-Apr-1948,1.29,1.649,4.9611,-2.8778,53.25,2.7811
04-Apr-1948,5.01,1.691,4.4278,-4.1222,53.25,2.7349
05-Apr-1948,5.35,1.734,5.4889,-3.5778,53.25,2.6518
06-Apr-1948,2.45,1.776,4.9889,-3.0611,53.25,2.5778
07-Apr-1948,1.41,1.819,7.9722,-3.8611,53.25,2.4485
08-Apr-1948,7.17,1.861,8.85,-4.1389,53.25,2.3653
09-Apr-1948,8.48,1.903,8.1111,-0.9833,53.25,2.2822
10-Apr-1948,6.87,1.946,7.6278,0.1778,53.25,2.2267
11-Apr-1948,2.91,1.988,5.5389,0.3111,53.25,2.1621
12-Apr-1948,2.54,2.03,5.5667,0.1389,53.25,2.2267
13-Apr-1948,2.01,2.072,11.1611,0.1056,53.25,2.1621
14-Apr-1948,7.99,2.114,12.8611,0.6333,53.25,2.2267
15-Apr-1948,16.04,2.156,14.7778,3.1167,53.25,2.3191
16-Apr-1948,10.22,2.198,11.4111,3.6889,53.25,3.2339
17-Apr-1948,5.36,2.24,9.05,2.5,53.25,4.6198
18-Apr-1948,0.01,2.281,9.7056,2.4722,53.25,5.0818
19-Apr-1948,0,2.322,15.1611,-1.8722,53.25,5.0818
20-Apr-1948,1.89,2.364,18.0389,-0.3222,53.25,5.0818
21-Apr-1948,4.91,2.405,12.8889,1.5556,53.25,6.0057
22-Apr-1948,5.75,2.445,10.5833,2.2389,53.25,6.4677
23-Apr-1948,14.34,2.486,8.4389,2.65,53.25,6.8373
24-Apr-1948,16.71,2.526,6.0889,1.3778,53.25,6.6525
25-Apr-1948,8.35,2.566,5.2556,-0.2889,53.25,6.6802
26-Apr-1948,3.26,2.606,5.5611,-2.75,53.25,5.7932
27-Apr-1948,3.67,2.646,7.3611,-3.7389,53.25,5.2388
28-Apr-1948,1.59,2.685,5.8389,-0.1667,53.25,4.7122
29-Apr-1948,1.17,2.724,6.5278,-0.6056,53.25,4.3703
30-Apr-1948,0.85,2.763,8.4722,-1.9111,53.25,3.8714
01-May-1948,3.95,2.801,8.8611,-0.4667,71.44,3.548
02-May-1948,22.61,2.84,10.2667,-1.6056,71.44,3.5018
03-May-1948,14.35,2.877,8.4833,2.8556,71.44,3.4186
04-May-1948,26.06,2.915,9.1444,1.8333,71.44,5.6084
05-May-1948,32.49,2.952,9.2833,3.6111,71.44,5.5807
06-May-1948,6.17,2.989,11.0556,3.5778,71.44,10.0712
07-May-1948,1.69,3.025,9.5444,1.1389,71.44,13.0278
08-May-1948,1.14,3.061,7.3889,3.0889,71.44,10.2559
09-May-1948,5.35,3.097,7.5389,1.7444,71.44,8.2694
10-May-1948,5.7,3.132,9.8333,2.4778,71.44,7.4101
11-May-1948,5.5,3.167,12.7944,2.0778,71.44,6.5509
12-May-1948,9.53,3.201,11.5944,1.9444,71.44,6.3568
13-May-1948,6.77,3.235,9.7389,2.5611,71.44,7.2161
14-May-1948,1.51,3.269,11.1333,2.6278,71.44,6.9205
15-May-1948,0.79,3.302,16,1.5889,71.44,6.5878
16-May-1948,1.12,3.335,13.8833,5.4333,71.44,5.9318
17-May-1948,0.81,3.367,12.75,3.7556,71.44,7.3362
18-May-1948,3.8,3.398,11.7611,3.75,71.44,7.3362
19-May-1948,15.17,3.43,10.7,3.1111,71.44,5.6084
20-May-1948,8.51,3.46,20.0056,4.3389,71.44,6.7172
21-May-1948,0.35,3.49,18.05,5.1556,71.44,7.7428
22-May-1948,0.14,3.52,15.2389,6.9611,71.44,10.9027
23-May-1948,0.19,3.549,18.3667,5.1444,71.44,10.7179
24-May-1948,0.06,3.578,23.4556,5.7833,71.44,11.5495
25-May-1948,0.73,3.606,23.2,7.6,71.44,13.8594
26-May-1948,19.04,3.633,22.9222,7.5778,71.44,16.6313
27-May-1948,27.81,3.66,19.0333,9.2222,71.44,18.4792
28-May-1948,13.79,3.687,11.1056,6.5778,71.44,19.4031
29-May-1948,2.55,3.712,12.8278,5.4389,71.44,15.7073
30-May-1948,0.62,3.738,19.4,3.0611,71.44,12.9354
31-May-1948,0.33,3.762,22.3889,5.6444,71.44,11.0875
01-Jun-1948,0,3.786,22.1333,6.5722,85.84,11.5495
02-Jun-1948,3.08,3.81,23.5611,8.0833,85.84,12.0115
03-Jun-1948,1.03,3.832,19.05,10.2167,85.84,13.3974
04-Jun-1948,0.05,3.855,18.8778,8.4444,85.84,12.9354
