datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.43,1.25,20.5111,10.7333,38,3.7354
02-Jan-1948,0.89,1.254,14.9611,3.2333,38,3.4863
03-Jan-1948,0,1.259,12.6333,-0.7889,38,3.2729
04-Jan-1948,0,1.264,15.4778,-0.5889,38,3.1662
05-Jan-1948,0,1.27,13.0389,0.8889,38,3.0594
06-Jan-1948,0,1.276,15.4944,-1.4556,38,2.8816
07-Jan-1948,0,1.283,15.6,-2.8333,38,2.7037
08-Jan-1948,0,1.29,18.7278,-2.1,38,2.5258
09-Jan-1948,0,1.297,20.8167,1.8,38,2.3835
10-Jan-1948,0,1.306,17.3722,5.1667,38,2.3124
11-Jan-1948,0.02,1.314,13.1611,-2.4111,38,2.1701
12-Jan-1948,13.9,1.323,17.0944,2.1833,38,2.0989
13-Jan-1948,4.93,1.333,15.4333,6.4944,38,1.9708
14-Jan-1948,1.16,1.343,7.5667,-2.7389,38,1.9068
15-Jan-1948,0,1.353,5.35,-9.9722,38,1.7787
16-Jan-1948,1.44,1.364,11.7222,-6.5222,38,1.7147
17-Jan-1948,0.97,1.376,11.5722,0.2722,38,1.6507
18-Jan-1948,2.55,1.388,9.7722,1.4167,38,1.6507
19-Jan-1948,6.16,1.4,8.7167,-3.2444,38,1.6507
20-Jan-1948,11.32,1.413,6.4444,-0.5778,38,1.6507
21-Jan-1948,9.85,1.426,8.8667,0.3,38,1.7147
22-Jan-1948,0.54,1.44,13.5111,2.7167,38,1.8428
23-Jan-1948,8.23,1.454,14.9722,2.1722,38,1.9708
24-Jan-1948,4.91,1.469,6.8778,-0.9167,38,2.2412
25-Jan-1948,0.04,1.484,5.6722,-4.55,38,2.3124
26-Jan-1948,1.62,1.499,10.7556,-3.1722,38,2.3835
27-Jan-1948,2.44,1.515,9.4833,1.9667,38,2.3835
28-Jan-1948,2.6,1.531,5.7944,0.3944,38,2.4547
29-Jan-1948,11.67,1.548,6.4111,-0.9833,38,2.3835
30-Jan-1948,11.22,1.565,7.4667,2.3278,38,2.3835
