datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.38,13.8167,1.4,27.97,0.5068
02-Jan-1948,1.86,0.383,10.9111,-4.8056,27.97,0.8147
03-Jan-1948,1.86,0.385,-1.1833,-6.7,27.97,1.4665
04-Jan-1948,1.24,0.387,2.5722,-7.3889,27.97,1.1406
05-Jan-1948,0,0.39,-2.3944,-5.0333,27.97,0.8962
06-Jan-1948,0,0.393,-1.6056,-5.5556,27.97,0.7332
07-Jan-1948,0,0.397,-1.0167,-9.4778,27.97,0.6518
08-Jan-1948,0,0.401,7.6722,-10.8222,27.97,0.5703
09-Jan-1948,0,0.406,10.1556,-1.9333,27.97,0.4888
10-Jan-1948,0,0.411,2.7111,-11.5,27.97,1.2351
11-Jan-1948,0,0.416,3.95,-17.7778,27.97,0.9125
12-Jan-1948,9.64,0.422,4.1778,-3.9944,27.97,0.9711
13-Jan-1948,8.39,0.429,0.1556,-5.5222,27.97,1.1797
14-Jan-1948,0,0.436,-5.5611,-14.7722,27.97,1.0591
15-Jan-1948,0,0.443,-3.3111,-15.3,27.97,0.717
16-Jan-1948,0,0.451,3.0667,-14.25,27.97,0.5214
17-Jan-1948,0.62,0.459,-0.1,-8.7556,27.97,0.5214
18-Jan-1948,1.24,0.468,-7.1889,-16.1833,27.97,0.4074
19-Jan-1948,0,0.477,0.5778,-13.6667,27.97,0.3585
20-Jan-1948,0.62,0.486,2.5389,-15.8833,27.97,0.3259
21-Jan-1948,1.24,0.496,2.3778,-3.0778,27.97,0.3259
22-Jan-1948,2.49,0.507,0.1889,-8.6611,27.97,0.3096
23-Jan-1948,5.59,0.517,-6.4389,-15.9444,27.97,0.2933
24-Jan-1948,8.7,0.529,-9.2889,-16.0167,27.97,0.277
25-Jan-1948,0,0.54,-6.5111,-17.55,27.97,0.2721
26-Jan-1948,0.93,0.552,-2.4889,-16.7,27.97,0.2721
27-Jan-1948,0,0.565,-4.1222,-10.2944,27.97,0.2819
28-Jan-1948,0,0.578,-6.15,-18.0056,27.97,0.2917
29-Jan-1948,0,0.591,-2.4889,-16.3389,27.97,0.2917
30-Jan-1948,6.84,0.605,-4.0222,-12.5167,27.97,0.2966
31-Jan-1948,15.54,0.619,-1.3167,-13.5278,27.97,0.3014
01-Feb-1948,3.28,0.633,-0.9389,-10.8944,29.48,0.2966
02-Feb-1948,0,0.648,-0.8056,-10.8222,29.48,0.2819
03-Feb-1948,2.39,0.663,2.5278,-12.7611,29.48,0.2819
04-Feb-1948,13.73,0.679,1.8778,-3.9611,29.48,0.2819
05-Feb-1948,5.07,0.695,0.8611,-2.3944,29.48,0.3389
06-Feb-1948,9.85,0.711,-0.9,-8.2667,29.48,0.3666
07-Feb-1948,0,0.728,2,-16.2444,29.48,0.3438
08-Feb-1948,0,0.745,0.7278,-8.3,29.48,0.3438
09-Feb-1948,0,0.762,-1.7833,-14.9667,29.48,0.334
10-Feb-1948,0,0.78,1.5778,-16.6056,29.48,0.3112
11-Feb-1948,2.69,0.798,5.1389,-9.7389,29.48,0.3014
12-Feb-1948,14.33,0.817,4.85,-0.7611,29.48,0.3014
13-Feb-1948,18.5,0.835,11.0833,-0.0722,29.48,0.9353
14-Feb-1948,0.9,0.854,14.1611,-2.95,29.48,19.5533
15-Feb-1948,0,0.874,9.75,-7.9111,29.48,9.076
16-Feb-1948,0,0.894,12.7222,-5.4333,29.48,5.0187
