datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.1,0.26,8.4222,-0.2667,4.7,2.7407
02-Jan-1948,0,0.258,0.5722,-2.7944,4.7,4.3112
03-Jan-1948,0,0.257,0.8389,-3.8389,4.7,4.2003
04-Jan-1948,0,0.257,1.0667,-2.1889,4.7,2.211
05-Jan-1948,0,0.257,2.55,-3.75,4.7,1.0285
06-Jan-1948,0.04,0.258,5.4167,-3.25,4.7,0.7329
07-Jan-1948,0,0.26,9.0778,-3.7556,4.7,0.6036
08-Jan-1948,0,0.262,13.1278,0.1889,4.7,0.5297
09-Jan-1948,0,0.265,11.0389,0.7944,4.7,0.465
10-Jan-1948,0,0.269,2.5556,-3.75,4.7,0.4188
11-Jan-1948,0.46,0.273,3.3778,-5.7222,4.7,0.3732
12-Jan-1948,0.97,0.278,8.7167,0.15,4.7,0.3375
13-Jan-1948,0.37,0.284,1.7111,-9.3,4.7,0.319
14-Jan-1948,0,0.29,-8.5611,-15.7722,4.7,0.2925
15-Jan-1948,0,0.297,4.6111,-13.1,4.7,0.2316
16-Jan-1948,0,0.305,1.0056,-13.75,4.7,0.2008
17-Jan-1948,0,0.313,-9.65,-17.0444,4.7,0.1743
18-Jan-1948,0,0.322,-5.8056,-16.5333,4.7,0.2032
19-Jan-1948,0,0.332,1.8222,-10.6222,4.7,0.1848
20-Jan-1948,0.63,0.342,4.8944,-9.4722,4.7,0.1663
21-Jan-1948,1.25,0.353,0.0444,-7.7556,4.7,0.154
22-Jan-1948,0.24,0.365,-6.0889,-16.2167,4.7,0.1355
23-Jan-1948,0,0.377,-8.4167,-16.5889,4.7,0.1601
24-Jan-1948,0,0.39,-6.8611,-14.4444,4.7,0.1663
25-Jan-1948,1.5,0.404,-2.3167,-15.6444,4.7,0.154
26-Jan-1948,0.53,0.418,-5.3056,-13.7444,4.7,0.1355
27-Jan-1948,0.02,0.433,-7.1833,-15.9889,4.7,0.1232
28-Jan-1948,0,0.448,-6.7833,-13.3444,4.7,0.1293
29-Jan-1948,0,0.465,-0.2889,-17.2389,4.7,0.117
30-Jan-1948,0.24,0.481,-0.3556,-8.7722,4.7,0.1047
31-Jan-1948,0.15,0.499,-3.6667,-11.2944,4.7,0.0924
01-Feb-1948,0,0.517,0.7167,-11.2889,8.15,0.0924
02-Feb-1948,0.29,0.535,5.5444,-9.7389,8.15,0.0862
03-Feb-1948,3.71,0.554,0.4056,-7.5556,8.15,0.0801
04-Feb-1948,4.36,0.574,1.2333,-4.0889,8.15,0.0801
05-Feb-1948,0.52,0.594,-3.2722,-7.7667,8.15,0.0739
06-Feb-1948,0.05,0.615,0.0167,-15.9278,8.15,0.0739
07-Feb-1948,0,0.637,1.7778,-9.2722,8.15,0.0739
08-Feb-1948,0,0.659,-1.3389,-15.9667,8.15,0.0739
09-Feb-1948,0,0.681,-4.4444,-16.8889,8.15,0.0739
10-Feb-1948,1.36,0.704,0.2444,-14.9889,8.15,0.0739
11-Feb-1948,0.57,0.728,2.3222,-3.35,8.15,0.0739
