datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,7.04,0.39,-3.3333,-6.2,10.44,-99
02-Jan-1948,7.59,0.394,-1.6167,-6.5222,10.44,-99
03-Jan-1948,0.08,0.394,-3.4333,-9.4611,10.44,-99
04-Jan-1948,0,0.394,-0.0667,-14.5556,10.44,-99
05-Jan-1948,0,0.394,0.6333,-6.5944,10.44,-99
06-Jan-1948,3.82,0.395,-0.6389,-5.8167,10.44,-99
07-Jan-1948,1.2,0.396,-1.7389,-7.3444,10.44,-99
08-Jan-1948,4.7,0.398,-0.4,-5.15,10.44,-99
09-Jan-1948,2.19,0.4,2.9111,-3.6944,10.44,-99
10-Jan-1948,1.63,0.402,-1.8111,-14.3944,10.44,-99
11-Jan-1948,0,0.405,-2.2556,-15.6611,10.44,-99
12-Jan-1948,0.95,0.409,-0.3222,-14.0111,10.44,-99
13-Jan-1948,1.42,0.413,0.5556,-2.4667,10.44,-99
14-Jan-1948,0.01,0.417,-1.8667,-16.1333,10.44,-99
15-Jan-1948,0.4,0.422,-8.5722,-7.5556,10.44,-99
16-Jan-1948,5.2,0.427,-2.8,-12.4556,10.44,-99
17-Jan-1948,1.77,0.433,-2.6667,-7.3722,10.44,-99
18-Jan-1948,0.9,0.439,-5.4944,-16.0944,10.44,-99
19-Jan-1948,0,0.446,-7.9556,-2.5833,10.44,-99
20-Jan-1948,0.13,0.453,-0.2167,-11.2833,10.44,-99
21-Jan-1948,2.74,0.46,3.4833,-9.2167,10.44,-99
22-Jan-1948,1.8,0.468,2,-11.1556,10.44,-99
23-Jan-1948,0,0.476,-7.0222,-17.1667,10.44,-99
24-Jan-1948,16.89,0.485,-12.7222,-5.3111,10.44,-99
25-Jan-1948,2.83,0.494,-8.4222,-14.55,10.44,-99
26-Jan-1948,0,0.503,-5.6278,-6.7444,10.44,-99
27-Jan-1948,0.02,0.513,-6.2778,-16.3778,10.44,-99
28-Jan-1948,0.03,0.524,-6.7833,-15.8778,10.44,-99
29-Jan-1948,0,0.535,-5.9278,-13.9722,10.44,-99
30-Jan-1948,0,0.546,-8.5278,-9.1056,10.44,-99
31-Jan-1948,0,0.557,-9.4111,-1.9556,10.44,-99
01-Feb-1948,0.02,0.569,-2.2833,-5.0611,1,-99
02-Feb-1948,0.01,0.582,0.5889,-14.6556,1,-99
03-Feb-1948,3.67,0.595,-1.5444,-14.8444,1,-99
04-Feb-1948,0.83,0.608,-11.3778,-14.3111,1,-99
05-Feb-1948,4.71,0.621,-4.0889,-15.6444,1,-99
06-Feb-1948,0,0.635,-6.8667,-10.7111,1,-99
07-Feb-1948,1.07,0.65,-1.5556,-13.7167,1,-99
08-Feb-1948,0.65,0.664,-3.2667,-13.0056,1,-99
09-Feb-1948,0.04,0.68,-10.3778,-10.4278,1,-99
10-Feb-1948,0,0.695,-8.3111,-3.9389,1,-99
11-Feb-1948,1.81,0.711,-2.2444,-8.8889,1,-99
12-Feb-1948,3.58,0.727,0.8444,-6.0333,1,-99
13-Feb-1948,23.3,0.743,1.6889,-16.4889,1,-99
14-Feb-1948,3.02,0.76,9.2778,-5.7944,1,-99
15-Feb-1948,0.27,0.778,-2.0722,-12.6778,1,-99
16-Feb-1948,0,0.795,5.7056,-15.6556,1,-99
17-Feb-1948,0,0.813,8.8,1.1944,1,-99
18-Feb-1948,0,0.831,5.3222,-1.7778,1,-99
19-Feb-1948,0,0.85,10.0278,-5.2333,1,-99
20-Feb-1948,0,0.869,7.7222,-8.4167,1,-99
21-Feb-1948,3.16,0.888,-3.7278,-15.8,1,-99
22-Feb-1948,1.02,0.907,-1.9667,-9.7111,1,-99
23-Feb-1948,0,0.927,-1.2889,-17.1278,1,-99
24-Feb-1948,0.2,0.947,1.6722,-15.9778,1,-99
25-Feb-1948,0,0.967,4.2333,-4.35,1,-99
26-Feb-1948,1.42,0.988,3.1167,-4.3333,1,-99
27-Feb-1948,7.08,1.009,2.7944,-2.75,1,-99
28-Feb-1948,10.35,1.03,1.4,-3.4944,1,-99
29-Feb-1948,1.44,1.051,1.6778,-9.6111,1,-99
01-Mar-1948,0.08,1.073,-1.8556,-15.0667,28.94,-99
02-Mar-1948,13.39,1.095,-1.0278,-7.5389,28.94,-99
03-Mar-1948,4.84,1.117,2.1,-4.5667,28.94,-99
04-Mar-1948,1.31,1.14,0.1778,-7.5889,28.94,-99
05-Mar-1948,0.53,1.162,-6.9556,-9.9944,28.94,-99
06-Mar-1948,1.37,1.185,2.5556,-7.2667,28.94,-99
