datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.08,0.78,-2.85,-9.7611,32.8,0.0486
02-Jan-1948,0,0.778,3.6333,-10.2333,32.8,0.0225
03-Jan-1948,0,0.775,10.8444,-4.8722,32.8,0.027
04-Jan-1948,0,0.774,11.2222,-1.5278,32.8,0.0371
05-Jan-1948,0,0.773,10.5,-2.1,32.8,0.0466
06-Jan-1948,0,0.773,10.4833,-3.9667,32.8,0.0681
07-Jan-1948,0,0.774,14.1333,-1.4,32.8,0.0876
08-Jan-1948,0,0.776,17.4833,0.8556,32.8,0.0716
09-Jan-1948,0,0.779,14.8778,0.9667,32.8,0.0651
10-Jan-1948,0,0.782,10.4444,0.2333,32.8,0.0601
11-Jan-1948,0,0.787,11.0333,1.2444,32.8,0.0571
12-Jan-1948,0,0.792,8.25,0.0222,32.8,0.0571
13-Jan-1948,0,0.799,6.2667,-8.0833,32.8,0.0526
14-Jan-1948,0,0.806,4.6278,-10.3333,32.8,0.0481
15-Jan-1948,0,0.814,9.3556,-5.1278,32.8,0.0426
16-Jan-1948,0,0.823,4.5833,-9.7722,32.8,0.0396
17-Jan-1948,0,0.833,-0.9,-13.0611,32.8,0.029
18-Jan-1948,0,0.844,1.0667,-8.1611,32.8,0.027
19-Jan-1948,0,0.855,3.0167,-10.0556,32.8,0.027
20-Jan-1948,0,0.868,8.3611,-6.4222,32.8,0.0315
21-Jan-1948,0,0.881,11.1389,-2.9833,32.8,0.0396
22-Jan-1948,0,0.895,10.2389,-4.3389,32.8,0.0511
23-Jan-1948,0.09,0.91,-1.3389,-16.2056,32.8,0.0411
24-Jan-1948,0.09,0.926,-5.7722,-11.6944,32.8,0.0371
25-Jan-1948,1.3,0.943,-2.5167,-11.1611,32.8,0.029
26-Jan-1948,1.47,0.961,-3.2056,-10.0056,32.8,0.0305
27-Jan-1948,0.14,0.979,-8.3889,-15.4611,32.8,0.029
28-Jan-1948,2.37,0.999,-6.1056,-14.8889,32.8,0.031
29-Jan-1948,0.67,1.019,-2.9333,-12.7278,32.8,0.0331
30-Jan-1948,0.45,1.04,-1.9444,-12.4333,32.8,0.0315
31-Jan-1948,0.04,1.061,0.5611,-11.8333,32.8,0.0305
01-Feb-1948,0.17,1.084,2.9389,-10.1389,30.42,0.0331
02-Feb-1948,1.2,1.107,1.9333,-6.8722,30.42,0.0371
03-Feb-1948,0.54,1.132,1.2278,-3.9111,30.42,0.0426
04-Feb-1948,1.65,1.157,0.3833,-5.6667,30.42,0.0466
05-Feb-1948,2.11,1.182,-2.9167,-6.0833,30.42,0.0496
06-Feb-1948,0.48,1.209,-0.5444,-6.1333,30.42,0.0466
07-Feb-1948,0.02,1.236,0.5222,-4.8833,30.42,0.0481
08-Feb-1948,0.03,1.264,-2.2889,-14.2611,30.42,0.0371
09-Feb-1948,0,1.293,0.3778,-14.2333,30.42,0.0436
10-Feb-1948,0.93,1.323,1.3,-7.45,30.42,0.0451
11-Feb-1948,3.29,1.353,-1.0056,-12.0167,30.42,0.0341
12-Feb-1948,1.17,1.384,-8.1167,-12.7056,30.42,0.0215
