datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.52,-6.2333,-10.9333,16.29,0.0196
02-Jan-1948,0,0.52,1.3167,-15.8278,16.29,0.0218
03-Jan-1948,0,0.518,9.2556,-6.15,16.29,0.0218
04-Jan-1948,0,0.517,7.1889,-0.6833,16.29,0.0226
05-Jan-1948,0,0.516,6.7167,-4.8556,16.29,0.0226
06-Jan-1948,0,0.517,7.3111,-7.4222,16.29,0.0233
07-Jan-1948,0,0.518,11.1056,-1.6944,16.29,0.0256
08-Jan-1948,0,0.52,13.4056,-0.1556,16.29,0.0481
09-Jan-1948,0,0.523,9.2,0.3889,16.29,0.1835
10-Jan-1948,0,0.527,6.4056,-5.2556,16.29,0.4588
11-Jan-1948,0,0.531,9.6667,-0.2,16.29,0.4363
12-Jan-1948,0,0.537,6.4167,-3.3,16.29,0.3806
13-Jan-1948,0,0.543,2.2556,-9.7278,16.29,0.2828
14-Jan-1948,0,0.549,-1.4222,-14.9556,16.29,0.1978
15-Jan-1948,0,0.557,9.5444,-5.4056,16.29,0.1392
16-Jan-1948,0,0.566,-2.1611,-13.5889,16.29,0.1279
17-Jan-1948,0,0.575,-2.6611,-17.0389,16.29,0.1121
18-Jan-1948,0,0.585,-0.4556,-7.8722,16.29,0.076
19-Jan-1948,0,0.596,1.4778,-11.45,16.29,0.0572
20-Jan-1948,0,0.607,9.25,-6.25,16.29,0.0481
21-Jan-1948,0,0.62,6.35,-5.1278,16.29,0.0444
22-Jan-1948,0,0.633,2.3389,-10.1611,16.29,0.0444
23-Jan-1948,0,0.647,-8.7944,-15.3056,16.29,0.0399
24-Jan-1948,0.03,0.662,-6.6278,-15.8222,16.29,0.0354
25-Jan-1948,1.89,0.677,-0.5167,-15.0833,16.29,0.0308
26-Jan-1948,0.7,0.693,-4.0056,-10.9222,16.29,0.0271
27-Jan-1948,0,0.71,-10.4722,-17.3944,16.29,0.0263
28-Jan-1948,0,0.728,-6.8833,-12.3167,16.29,0.0256
29-Jan-1948,1.02,0.746,-0.3222,-16.1833,16.29,0.0248
30-Jan-1948,1.28,0.766,-1.0889,-5.9278,16.29,0.0248
31-Jan-1948,0.1,0.786,-0.8889,-7.45,16.29,0.0241
01-Feb-1948,0,0.806,2.4611,-11.1667,13.32,0.0241
02-Feb-1948,0.99,0.828,-0.1056,-10.2944,13.32,0.0241
03-Feb-1948,1.35,0.85,-1.2167,-6.1889,13.32,0.0241
04-Feb-1948,0.24,0.873,-2.0833,-8.9889,13.32,0.0241
05-Feb-1948,0.09,0.896,-4.3222,-10.2556,13.32,0.0233
06-Feb-1948,0.37,0.92,-0.0611,-8.7833,13.32,0.0233
07-Feb-1948,0.07,0.945,0.7611,-5.6556,13.32,0.0233
08-Feb-1948,0,0.971,-5.1111,-17.4722,13.32,0.0218
09-Feb-1948,0,0.997,1.2722,-16.8611,13.32,0.0211
10-Feb-1948,3.76,1.024,0.1444,-10.5278,13.32,0.0196
11-Feb-1948,2.16,1.051,-0.5722,-10.6278,13.32,0.0196
12-Feb-1948,4.11,1.08,-9.45,-13.9556,13.32,0.0196
13-Feb-1948,0.22,1.109,-2.7278,-11.3833,13.32,0.0196
14-Feb-1948,0,1.138,3.2222,-13.5167,13.32,0.0196
15-Feb-1948,0,1.168,9.3222,-5.95,13.32,0.0338
16-Feb-1948,0,1.199,17.1611,-0.6444,13.32,0.2309
17-Feb-1948,0,1.23,20.4444,-1.7556,13.32,0.6694
18-Feb-1948,0,1.262,20.2722,0.6556,13.32,0.6115
19-Feb-1948,0,1.295,15.0611,-3.4,13.32,0.5318
20-Feb-1948,0,1.328,-2.4944,-8.9111,13.32,0.3197
21-Feb-1948,0,1.361,-1.9111,-7.6111,13.32,0.2144
22-Feb-1948,0,1.396,3.7444,-9.2333,13.32,0.1497
23-Feb-1948,3.45,1.43,4.0556,-2.1,13.32,0.1061
24-Feb-1948,1.82,1.466,7.6167,2.35,13.32,0.0865
25-Feb-1948,0,1.502,5.8056,-0.8278,13.32,0.0865
26-Feb-1948,9.8,1.538,13.1278,2.6444,13.32,0.1068
27-Feb-1948,3.61,1.575,15.9056,8.05,13.32,0.1504
28-Feb-1948,0,1.612,12.3389,0.4167,13.32,0.3009
29-Feb-1948,0.58,1.65,7.3111,-4.0778,13.32,0.4363
01-Mar-1948,24.24,1.688,3.0389,-0.5944,16.86,0.6025
02-Mar-1948,6.13,1.727,0.3444,-2.4944,16.86,3.2343
03-Mar-1948,0,1.766,-0.7889,-4.1667,16.86,4.0241
04-Mar-1948,0.18,1.806,1.8,-5.2333,16.86,1.3088
05-Mar-1948,8.63,1.846,-0.0889,-3.9944,16.86,0.4709
06-Mar-1948,5.58,1.886,1.0722,-5.4611,16.86,0.349
07-Mar-1948,0,1.927,1.1333,-12.6667,16.86,0.3392
08-Mar-1948,0,1.968,1.9722,-11.45,16.86,0.3197
09-Mar-1948,1.63,2.01,-2.3222,-10.7778,16.86,0.3392
10-Mar-1948,3.32,2.052,-8.7611,-16.6056,16.86,0.3392
11-Mar-1948,0.2,2.095,-10.1833,-14.5778,16.86,0.1993
12-Mar-1948,0,2.137,1.6389,-15.1944,16.86,0.1504
13-Mar-1948,0,2.18,6.8722,-9.85,16.86,0.1768
14-Mar-1948,0,2.224,11.6222,0.7222,16.86,0.2738
15-Mar-1948,0,2.267,17.6444,4.7944,16.86,2.4596
16-Mar-1948,0,2.311,11.3833,-0.0889,16.86,2.941
17-Mar-1948,0,2.355,14.5278,-3.9333,16.86,1.4442
18-Mar-1948,15.86,2.4,16.7556,3.55,16.86,0.5701
19-Mar-1948,5.02,2.445,20.5389,9.8944,16.86,2.0609
20-Mar-1948,0,2.49,24.4056,6.5667,16.86,3.7232
21-Mar-1948,0,2.535,20.5,4.5667,16.86,2.6476
22-Mar-1948,5.04,2.58,9.0111,0.7833,16.86,0.7146
23-Mar-1948,1.32,2.626,21.5167,1.8167,16.86,1.5796
24-Mar-1948,0,2.672,23.8778,4.3,16.86,1.3088
25-Mar-1948,0.53,2.718,24.1444,10.1389,16.86,0.519
26-Mar-1948,0.45,2.764,20.9278,1.1056,16.86,0.3806
27-Mar-1948,0,2.81,2.0389,-2.3389,16.86,0.2918
28-Mar-1948,0,2.856,14.2167,-6.3,16.86,0.2392
29-Mar-1948,0,2.903,19.0167,4.9111,16.86,0.2226
30-Mar-1948,5.18,2.95,19.5056,6.0278,16.86,0.1978
31-Mar-1948,3.52,2.996,13.9056,3.9167,16.86,0.2114
01-Apr-1948,0,3.043,17.7833,-2.7778,40.63,1.0831
02-Apr-1948,0,3.09,16.6,0.3056,40.63,0.5754
03-Apr-1948,0,3.137,22.2056,5.7944,40.63,0.2572
04-Apr-1948,0,3.184,25.3222,10.0667,40.63,0.1918
05-Apr-1948,0,3.231,22.0333,12.4778,40.63,0.1602
06-Apr-1948,0,3.278,27.9944,6.1111,40.63,0.1467
07-Apr-1948,0,3.325,26.0611,13.5333,40.63,0.1369
08-Apr-1948,0,3.372,21.6167,4.4833,40.63,0.1279
09-Apr-1948,0,3.418,20.0444,1.4056,40.63,0.1173
10-Apr-1948,0,3.465,21.7111,9.7389,40.63,0.1076
11-Apr-1948,0,3.512,22.0944,9.2,40.63,0.1015
12-Apr-1948,0,3.559,12.6667,4.8333,40.63,0.1015
13-Apr-1948,0,3.605,15.5556,3.7722,40.63,0.0963
14-Apr-1948,0,3.652,23.3611,-0.4778,40.63,0.0865
15-Apr-1948,0,3.698,26.7056,10.2278,40.63,0.0812
16-Apr-1948,0,3.745,25.8611,6.8278,40.63,0.076
17-Apr-1948,0,3.791,29.0111,5.8222,40.63,0.0722
18-Apr-1948,0,3.837,30.8722,16.8667,40.63,0.0662
19-Apr-1948,0,3.882,28.2833,19.3944,40.63,0.0609
20-Apr-1948,0,3.928,24.9444,12.2444,40.63,0.0557
21-Apr-1948,0.4,3.973,23.4222,6.1278,40.63,0.0527
22-Apr-1948,3.13,4.019,26.8111,14.0667,40.63,0.0481
23-Apr-1948,1.26,4.063,25.75,15.8944,40.63,0.0481
24-Apr-1948,43.64,4.108,27.2278,16.6,40.63,0.0527
25-Apr-1948,1.4,4.153,21.4111,12.65,40.63,0.1565
26-Apr-1948,1.17,4.197,23.8778,9.4,40.63,0.9853
27-Apr-1948,0.04,4.241,22.4444,7.7667,40.63,0.4709
28-Apr-1948,0,4.284,21.5778,7.5778,40.63,0.2572
29-Apr-1948,0.84,4.328,23.9167,5.2833,40.63,0.1617
30-Apr-1948,0.04,4.371,29.0889,12.6389,40.63,0.1256
01-May-1948,10.48,4.413,26.6389,12.5333,63.8,0.1219
02-May-1948,6.28,4.456,22.95,12.1944,63.8,0.3009
03-May-1948,1.98,4.498,18.7889,8.9333,63.8,2.6476
04-May-1948,0.45,4.539,21.7889,8.6556,63.8,1.6999
05-May-1948,0.43,4.581,18.4778,11.7722,63.8,0.3295
06-May-1948,0.64,4.621,17.8722,8.05,63.8,0.2226
07-May-1948,0,4.662,21.1667,2.4167,63.8,0.1722
08-May-1948,0,4.702,26.1333,11.3944,63.8,0.1407
09-May-1948,2.95,4.741,28.5889,19.7611,63.8,0.1234
10-May-1948,10.08,4.781,23.9778,11.8333,63.8,0.1203
