datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,2.99,0.83,0.6278,-9.3167,20.35,0.0145
02-Jan-1948,0.12,0.83,4.5778,-14.0944,20.35,0.0145
03-Jan-1948,0,0.828,8.3167,-8.4222,20.35,0.0145
04-Jan-1948,0,0.826,9.3667,-2.1333,20.35,0.0156
05-Jan-1948,0,0.825,11.3,-4.7222,20.35,0.0166
06-Jan-1948,0,0.825,11.1111,-4.4222,20.35,0.0156
07-Jan-1948,0,0.826,14.4944,-3.7111,20.35,0.0156
08-Jan-1948,0,0.828,16.6611,1.3056,20.35,0.0135
09-Jan-1948,0,0.83,14.1667,1.7722,20.35,0.0125
10-Jan-1948,0,0.833,11.5333,-0.3889,20.35,0.0125
11-Jan-1948,0.15,0.837,10.0556,2.2278,20.35,0.0135
12-Jan-1948,0.07,0.842,9.85,2.0944,20.35,0.0145
13-Jan-1948,0,0.847,6.7111,-9.4056,20.35,0.0125
14-Jan-1948,0,0.853,5.7111,-10.9556,20.35,0.01
15-Jan-1948,0,0.86,8.0556,-5.5278,20.35,0.0091
16-Jan-1948,0,0.868,4.5778,-9.4444,20.35,0.0083
17-Jan-1948,0,0.876,-1.7278,-15.2944,20.35,0.0091
18-Jan-1948,0,0.886,1.2111,-9.3111,20.35,0.0091
19-Jan-1948,0,0.896,4.9944,-9.65,20.35,0.0066
20-Jan-1948,0,0.906,9.1611,-6.6056,20.35,0.005
21-Jan-1948,0,0.918,12.0222,-4.9333,20.35,0.005
22-Jan-1948,0,0.93,8.3667,-4.4333,20.35,0.0058
23-Jan-1948,1.81,0.943,0.3389,-16.2222,20.35,0.0058
24-Jan-1948,1.05,0.957,-5.4111,-12.9222,20.35,0.0058
25-Jan-1948,0.13,0.971,-1.7167,-8.3222,20.35,0.0058
26-Jan-1948,0.02,0.986,-1.6833,-7.2778,20.35,0.0052
27-Jan-1948,0.02,1.002,-4.2444,-13.1222,20.35,0.0043
28-Jan-1948,0.03,1.018,-4.9222,-16.6611,20.35,0.0031
29-Jan-1948,0.85,1.036,-1.8667,-11.1944,20.35,0.0026
30-Jan-1948,0.85,1.054,-0.1278,-6.1833,20.35,0.0031
31-Jan-1948,0.18,1.072,2.9667,-9.7722,20.35,0.0042
01-Feb-1948,0.29,1.092,4.7222,-8.8667,16.86,0.0093
02-Feb-1948,0.97,1.112,5.1556,-6.45,16.86,0.0093
03-Feb-1948,1.31,1.133,4.6833,-0.3667,16.86,0.0093
04-Feb-1948,0.1,1.154,3.3833,-2.4056,16.86,0.0093
05-Feb-1948,9.57,1.176,0.3444,-4.4611,16.86,0.0093
06-Feb-1948,1.34,1.199,0.7778,-6.0889,16.86,0.0083
07-Feb-1948,0.25,1.222,2.6833,-3.05,16.86,0.01
08-Feb-1948,0,1.246,1.85,-11.4944,16.86,0.01
09-Feb-1948,0,1.271,1.3611,-11.7056,16.86,0.01
