datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,12.63,0.32,0.3,-5.0889,10.86,-99
02-Jan-1948,6.12,0.322,0.5833,-4.7278,10.86,-99
03-Jan-1948,0.76,0.321,-1.8667,-6.4056,10.86,-99
04-Jan-1948,2.33,0.32,-2.0111,-6.9722,10.86,-99
05-Jan-1948,0.02,0.321,-0.5444,-7.2944,10.86,-99
06-Jan-1948,0.6,0.321,-0.3611,-6.3056,10.86,-99
07-Jan-1948,1.77,0.322,0.2389,-7.7111,10.86,-99
08-Jan-1948,0.21,0.324,2.0611,-13.0722,10.86,-99
09-Jan-1948,0.38,0.326,4.45,-6.9833,10.86,-99
10-Jan-1948,0.73,0.329,-0.9778,-13.0222,10.86,-99
11-Jan-1948,0.17,0.332,0.7944,-11.55,10.86,-99
12-Jan-1948,0.15,0.335,2.1778,-14.1167,10.86,-99
13-Jan-1948,0.14,0.339,1.2278,-5.4,10.86,-99
14-Jan-1948,0.32,0.344,-3.65,-15.8389,10.86,-99
15-Jan-1948,0,0.349,-5.8167,-10.1667,10.86,-99
16-Jan-1948,1.02,0.354,-0.6056,-12.3722,10.86,-99
17-Jan-1948,3.17,0.36,-3.2611,-10.7778,10.86,-99
18-Jan-1948,1.22,0.366,-7.2278,-14.0444,10.86,-99
19-Jan-1948,0.05,0.373,-4.7222,-7.1333,10.86,-99
20-Jan-1948,0.05,0.381,2.3278,-10.4778,10.86,-99
21-Jan-1948,0,0.388,3.6333,-6.2833,10.86,-99
22-Jan-1948,0.05,0.397,0.0333,-12.95,10.86,-99
23-Jan-1948,5.22,0.405,-10.1667,-15.3944,10.86,-99
24-Jan-1948,9.45,0.414,-11.8889,-10.5556,10.86,-99
25-Jan-1948,4.71,0.424,-6.1611,-15.0389,10.86,-99
26-Jan-1948,0,0.434,-4.6889,-9.4556,10.86,-99
27-Jan-1948,0.05,0.444,-5.4056,-14.2278,10.86,-99
28-Jan-1948,0,0.455,-4.6611,-14.8833,10.86,-99
29-Jan-1948,0.05,0.467,-3.4611,-14.95,10.86,-99
30-Jan-1948,0,0.478,-8.5556,-13.3722,10.86,-99
31-Jan-1948,0,0.491,-7.5667,-5.6167,10.86,-99
01-Feb-1948,0,0.503,-0.0556,-6.7,1,-99
02-Feb-1948,0.25,0.516,0.4667,-13.2111,1,-99
03-Feb-1948,3.88,0.53,-4.3722,-13.3222,1,-99
04-Feb-1948,0.64,0.544,-6.5833,-14.6722,1,-99
05-Feb-1948,0.06,0.558,-4.35,-15.6111,1,-99
06-Feb-1948,0,0.573,-2.8333,-14.8333,1,-99
07-Feb-1948,1.12,0.588,0.6611,-15.8444,1,-99
08-Feb-1948,0.45,0.603,-3.65,-14.5,1,-99
09-Feb-1948,0,0.619,-7.4278,-10.2278,1,-99
10-Feb-1948,0,0.635,-5.7056,-7.3,1,-99
11-Feb-1948,0.15,0.652,-2.0444,-12.5167,1,-99
12-Feb-1948,0.72,0.669,1.4889,-9.6111,1,-99
13-Feb-1948,13.39,0.687,3.5667,-12.9778,1,-99
14-Feb-1948,3.31,0.704,6.3333,-5.4889,1,-99
15-Feb-1948,0.19,0.723,0.65,-16.2222,1,-99
16-Feb-1948,0,0.741,6.9111,-11.5167,1,-99
17-Feb-1948,0,0.76,8.9778,-2.5111,1,-99
18-Feb-1948,0,0.779,8.2333,-3.9722,1,-99
19-Feb-1948,0.37,0.799,12.3944,-3.3389,1,-99
20-Feb-1948,0.07,0.819,7.55,-9.4444,1,-99
21-Feb-1948,1.07,0.839,-1.0444,-14.1667,1,-99
22-Feb-1948,1.67,0.86,0.5111,-10.9444,1,-99
23-Feb-1948,0,0.88,1.5167,-15.4556,1,-99
24-Feb-1948,0,0.902,4.1278,-13.0167,1,-99
25-Feb-1948,0.67,0.923,5.5722,-5.2778,1,-99
26-Feb-1948,0.57,0.945,4.8444,-2.4556,1,-99
27-Feb-1948,4.14,0.967,5.6833,-3.8667,1,-99
