datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,5.19,1.07,18.0278,11.8556,39.58,1.0757
02-Jan-1948,2.18,1.079,15.1278,0.0444,39.58,1.2593
03-Jan-1948,0,1.084,11.0833,-3.2389,39.58,1.1894
04-Jan-1948,0,1.088,12.3667,-1.5222,39.58,1.0407
05-Jan-1948,0,1.094,11.25,-1.2556,39.58,0.9707
06-Jan-1948,0,1.1,14.2111,-2,39.58,0.9707
07-Jan-1948,0,1.106,14.5611,-2.6722,39.58,0.9095
08-Jan-1948,0,1.113,17.0444,-2.3556,39.58,0.9095
09-Jan-1948,0,1.12,18.25,5.8444,39.58,0.8745
10-Jan-1948,0,1.128,14.4222,0.8556,39.58,0.8745
11-Jan-1948,0.01,1.136,11.5889,-5.6722,39.58,0.8413
12-Jan-1948,24.73,1.145,11.5,0.8222,39.58,0.8413
13-Jan-1948,3.21,1.154,11.6056,3.4222,39.58,1.1894
14-Jan-1948,0.01,1.164,4.7444,-7.05,39.58,1.5741
15-Jan-1948,0,1.174,4.0889,-12.6389,39.58,1.338
16-Jan-1948,0,1.185,9.4556,-7.9667,39.58,1.0407
17-Jan-1948,0.8,1.196,7.0389,-3.8722,39.58,0.9707
18-Jan-1948,0.55,1.207,7,-3.6944,39.58,0.9707
19-Jan-1948,0.39,1.219,5.9111,-5.9111,39.58,0.9445
20-Jan-1948,3.09,1.232,5.1833,-2.35,39.58,0.9095
21-Jan-1948,1.24,1.245,10.1278,0.0389,39.58,0.9445
22-Jan-1948,0.06,1.258,11.1,1.1056,39.58,0.9445
23-Jan-1948,13.94,1.272,9.2222,1.2,39.58,0.9095
24-Jan-1948,3.82,1.286,5.2333,-4.6444,39.58,0.9707
25-Jan-1948,0.01,1.301,4.9722,-8.4167,39.58,1.0407
26-Jan-1948,1.05,1.316,6.6278,-6.2944,39.58,1.0057
27-Jan-1948,6.94,1.332,6.1444,0.3778,39.58,1.0407
28-Jan-1948,4.32,1.348,4.4,-1.0833,39.58,1.2943
29-Jan-1948,9.34,1.364,5.3444,-0.9222,39.58,1.4517
30-Jan-1948,8.73,1.381,5.4667,1.7389,39.58,1.6441
31-Jan-1948,9.22,1.398,4.1111,-2.2556,39.58,3.4456
01-Feb-1948,0.13,1.416,7.6833,-3.9333,43.91,2.7023
02-Feb-1948,0,1.434,11.6722,-4.4778,43.91,2.1251
03-Feb-1948,0.06,1.452,13.5778,-3.1833,43.91,1.6878
04-Feb-1948,1.7,1.471,14.5111,-0.1833,43.91,1.4517
05-Feb-1948,3.39,1.49,13.4389,6.8222,43.91,1.338
06-Feb-1948,17.35,1.51,13.0278,6.6833,43.91,1.338
07-Feb-1948,25.9,1.53,12.3556,6.1389,43.91,1.6441
08-Feb-1948,41.01,1.55,10.7222,6.1,43.91,4.6874
09-Feb-1948,7.9,1.571,9.1333,0.3444,43.91,7.4772
10-Feb-1948,5.64,1.592,2.8778,-1.7667,43.91,10.9315
11-Feb-1948,21.25,1.613,3.6833,-1.2167,43.91,10.9315
12-Feb-1948,12.41,1.635,10.5778,1,43.91,9.3574
13-Feb-1948,9.4,1.657,13.2278,7.9167,43.91,8.3517
14-Feb-1948,5.92,1.679,17.0833,2.9111,43.91,7.0836
15-Feb-1948,0,1.702,14.3611,-1.8444,43.91,5.6057
16-Feb-1948,0.24,1.725,14.5944,3.1944,43.91,4.6612
17-Feb-1948,0.16,1.748,21.2333,5.4611,43.91,3.4019
18-Feb-1948,0,1.772,23.4167,3.9778,43.91,2.4137
19-Feb-1948,0.11,1.796,22.2,8.1333,43.91,2.0027
20-Feb-1948,0.16,1.82,21.1333,8.5278,43.91,1.8015
21-Feb-1948,9.84,1.845,17.5833,2.6667,43.91,1.6878
22-Feb-1948,3.01,1.869,7.0889,0.5222,43.91,1.924
23-Feb-1948,0.01,1.894,7.4056,1.1444,43.91,1.9677
24-Feb-1948,1.3,1.92,9.1389,1.7944,43.91,1.8015
25-Feb-1948,1.08,1.945,13.5778,4.9889,43.91,1.5741
26-Feb-1948,0.21,1.971,21.5778,10.1722,43.91,1.5304
27-Feb-1948,6.68,1.997,23.4444,12.3222,43.91,1.4517
28-Feb-1948,1.19,2.023,24.8167,14.3889,43.91,1.4517
29-Feb-1948,0,2.05,24.1444,10.0778,43.91,1.4517
01-Mar-1948,18.43,2.076,19.0556,8.6556,48.91,1.338
02-Mar-1948,5.37,2.103,14.2278,5.8722,48.91,1.5741
03-Mar-1948,2.54,2.13,15.8889,8.25,48.91,2.0464
04-Mar-1948,1.73,2.157,17.9056,7.1278,48.91,2.1251
05-Mar-1948,9.57,2.185,15.1056,2.4,48.91,1.889
06-Mar-1948,28.44,2.212,8.9111,-1.1722,48.91,1.8015
07-Mar-1948,12.01,2.24,16.4389,0.8889,48.91,4.049
08-Mar-1948,6.46,2.268,19.5,3.55,48.91,5.6757
09-Mar-1948,1.59,2.296,17.0556,6.4944,48.91,6.3665
10-Mar-1948,1.46,2.324,19.6222,6.6,48.91,5.5357
11-Mar-1948,0,2.353,20.6444,8.9833,48.91,4.1365
12-Mar-1948,0,2.381,17.6444,3.7056,48.91,2.5361
13-Mar-1948,0,2.41,16.2222,-2.15,48.91,2.0901
14-Mar-1948,0,2.438,19.2167,1.05,48.91,1.889
15-Mar-1948,1.67,2.467,22.3778,8.2611,48.91,1.7665
16-Mar-1948,10.25,2.496,21.3389,13.6722,48.91,1.889
17-Mar-1948,8.6,2.525,23.5333,11.0944,48.91,4.1365
18-Mar-1948,1.78,2.554,22.7556,9.0944,48.91,3.4893
19-Mar-1948,1.55,2.583,24.4167,14.1333,48.91,2.6148
20-Mar-1948,0.46,2.612,27.9278,16.8,48.91,2.1251
21-Mar-1948,0,2.641,28.8278,14.8778,48.91,1.889
22-Mar-1948,15.91,2.67,27.9778,16.1667,48.91,1.7665
23-Mar-1948,27.05,2.7,24.2556,14.4389,48.91,2.9471
24-Mar-1948,0.02,2.729,24.6611,8.4444,48.91,4.6612
25-Mar-1948,4.71,2.758,25.6667,10.1944,48.91,4.8099
26-Mar-1948,6.35,2.788,24.3278,13.2944,48.91,3.6992
27-Mar-1948,7.11,2.817,23.9111,15.7111,48.91,2.5361
28-Mar-1948,0,2.846,20,3.5833,48.91,2.6148
29-Mar-1948,0,2.875,16.5278,-1.3667,48.91,2.781
30-Mar-1948,28.51,2.904,20.1056,1.8111,48.91,2.4137
31-Mar-1948,17.95,2.934,19.1722,11.0611,48.91,2.4924
01-Apr-1948,6.75,2.963,18.9833,12.7722,65.46,4.3726
02-Apr-1948,1.24,2.992,20.5056,9.7056,65.46,5.6057
03-Apr-1948,0,3.021,20.7056,3.1722,65.46,5.3258
04-Apr-1948,0.38,3.05,21.8722,4.4611,65.46,3.0696
05-Apr-1948,1.93,3.078,22.5944,11.1444,65.46,2.2038
06-Apr-1948,17.87,3.107,20.7222,14.5611,65.46,2.9034
07-Apr-1948,3.45,3.136,26.6111,16.2111,65.46,2.781
08-Apr-1948,7.14,3.164,26.9944,16.7222,65.46,2.3262
09-Apr-1948,5.05,3.193,25.2444,13.7833,65.46,2.7373
10-Apr-1948,0.9,3.221,22.7944,4.7444,65.46,2.6586
11-Apr-1948,0.67,3.249,24.0222,12.3111,65.46,2.2475
12-Apr-1948,0.38,3.277,28.7944,17.3111,65.46,1.924
13-Apr-1948,1.47,3.305,28.0667,16.4056,65.46,1.8015
14-Apr-1948,0.49,3.333,26.1722,17.3056,65.46,1.6878
15-Apr-1948,0.13,3.36,23.4444,6.5222,65.46,1.6878
16-Apr-1948,0,3.388,26.0944,9.5389,65.46,1.6441
17-Apr-1948,0,3.415,27.3833,10.5389,65.46,1.5304
18-Apr-1948,0,3.442,24.5167,10.5056,65.46,1.4167
19-Apr-1948,0,3.469,25.0056,5.4556,65.46,1.338
20-Apr-1948,0.08,3.495,27.4944,7.8444,65.46,1.2943
21-Apr-1948,0,3.522,28.9889,11.2833,65.46,1.2943
22-Apr-1948,0,3.548,26.8667,11.6889,65.46,1.2593
23-Apr-1948,0,3.574,26.2611,12.5611,65.46,1.2243
24-Apr-1948,0,3.599,28.3889,11.5056,65.46,1.1894
25-Apr-1948,0,3.625,30.0611,12.7333,65.46,1.1894
26-Apr-1948,0,3.65,30.9444,12.6722,65.46,1.1544
27-Apr-1948,0,3.675,31.2278,13.2722,65.46,1.1106
28-Apr-1948,0,3.699,27.4611,15.2833,65.46,1.0757
29-Apr-1948,0,3.724,24.2167,10.3722,65.46,1.0407
30-Apr-1948,0,3.748,25.0056,6.5778,65.46,1.0057
01-May-1948,0.01,3.772,29.7889,9.1944,77.29,0.9707
02-May-1948,0.84,3.795,29,16.5722,77.29,0.9707
03-May-1948,7.56,3.818,28.6778,17.8056,77.29,0.9445
04-May-1948,4.58,3.841,23.9611,14.7556,77.29,1.0057
05-May-1948,7.08,3.864,25.5,10.9722,77.29,1.373
