datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.93,0,-6.8389,-12.1944,8.55,0.2877
02-Jan-1948,1.11,0,-1.0389,-10.6667,8.55,0.3236
03-Jan-1948,3.32,0,-1.8167,-9.5056,8.55,0.3416
04-Jan-1948,2.15,0,0.8278,-11.7722,8.55,0.3545
05-Jan-1948,1.02,0,0.1444,-7.2722,8.55,0.3596
06-Jan-1948,3.04,0,2.6833,-5.15,8.55,0.3704
07-Jan-1948,4.92,0,3.5722,-1.2222,8.55,0.3847
08-Jan-1948,0.86,0,1.6944,-6.4222,8.55,0.3991
09-Jan-1948,0.11,0,-1.6722,-12.6389,8.55,0.3847
10-Jan-1948,0.23,0,-1.4389,-13.4667,8.55,0.3704
11-Jan-1948,0,0,-3.4444,-14.0444,8.55,0.3574
12-Jan-1948,0,0,-7.6611,-12.9056,8.55,0.3218
13-Jan-1948,0,0,-6.4722,-11.0444,8.55,0.3071
14-Jan-1948,0,0,-5.1278,-11.5833,8.55,0.3056
15-Jan-1948,1.41,0,-4.0111,-13.7278,8.55,0.3056
16-Jan-1948,1.96,0,-7.6444,-12.1833,8.55,0.3056
17-Jan-1948,0.76,0,-7.9333,-14.6389,8.55,0.3056
18-Jan-1948,0.47,0,-6.2778,-13.3333,8.55,0.3146
19-Jan-1948,0,0,-6.6944,-9.8444,8.55,0.3236
20-Jan-1948,0,0,-5.9556,-10.5056,8.55,0.3416
21-Jan-1948,0.71,0,-1.7722,-13.8611,8.55,0.3459
22-Jan-1948,10.23,0,0.7,-8.6222,8.55,0.3488
23-Jan-1948,8.68,0,-0.7778,-9.8722,8.55,0.3488
24-Jan-1948,6.92,0,-2.5333,-13.45,8.55,0.3488
25-Jan-1948,1.1,0,-9.3833,-15.5944,8.55,0.343
26-Jan-1948,0,0,-14.9167,-5.9722,8.55,0.2999
27-Jan-1948,0,0,-13.3389,-2.0222,8.55,0.2697
28-Jan-1948,0,0,-7.5667,-7.3722,8.55,0.2697
29-Jan-1948,0,0,-1.9889,-11.8778,8.55,0.2877
30-Jan-1948,0,0,-4.5667,-10.8278,8.55,0.3056
31-Jan-1948,0,0,-5.2778,-12.1,8.55,0.3401
01-Feb-1948,7.18,0,-5.0833,-16.3667,1,0.3373
02-Feb-1948,0.54,0,-7.0778,-15.9667,1,0.3344
03-Feb-1948,0.91,0,-8.4833,-16.2944,1,0.3218
04-Feb-1948,0.62,0,-7.4167,-16.2722,1,0.3146
05-Feb-1948,2.81,0,-10.8278,-12.05,1,0.3056
06-Feb-1948,0.72,0,-8.1222,-16.9389,1,0.3056
07-Feb-1948,0.49,0,-8.0778,-14.8556,1,0.3056
08-Feb-1948,2.61,0,-6.0222,-14.2,1,0.3056
09-Feb-1948,0.66,0,-5.3556,-15.5667,1,0.2966
10-Feb-1948,0.37,0,-11.1778,-13.45,1,0.2877
11-Feb-1948,0,0,-9.3,-7.3778,1,0.2877
12-Feb-1948,0,0,-6.9167,-5.9833,1,0.302
13-Feb-1948,1.02,0,-4.8222,-15.0556,1,0.3218
14-Feb-1948,0.14,0,-1.8056,-10.8333,1,0.3294
15-Feb-1948,0.49,0,-0.0944,-8.5667,1,0.3243
16-Feb-1948,0,0,1.9056,-6.8556,1,0.3143
17-Feb-1948,0.23,0,5.7889,-1.4222,1,0.3268
18-Feb-1948,0.59,0,3.7611,-3.4722,1,0.3344
19-Feb-1948,0.72,0,-0.8444,-11.2722,1,0.3294
20-Feb-1948,1.88,0,-1.7944,-13.1333,1,0.3319
21-Feb-1948,8.14,0,-0.8222,-10.5444,1,0.3344
22-Feb-1948,0.6,0,0.6111,-6.9333,1,0.343
23-Feb-1948,0,0,-2.45,-13.5222,1,0.3459
24-Feb-1948,0,0,-2.5056,-10.6889,1,0.3294
25-Feb-1948,8.61,0.012,1.4667,-12.5056,1,0.3294
26-Feb-1948,12.61,0.044,1.6333,-9.6611,1,0.3459
27-Feb-1948,1.32,0.076,-3.0111,-13.3944,1,0.3517
28-Feb-1948,0.36,0.109,-3.9222,-15.1778,1,0.343
29-Feb-1948,0,0.142,-4.3167,-10.1833,1,0.3373
01-Mar-1948,1.9,0.176,-2.8611,-11.7389,13.76,0.3268
02-Mar-1948,3.56,0.21,-4.5222,-15.6056,13.76,0.3401
03-Mar-1948,0.85,0.245,-6.6722,-20.0167,13.76,0.3459
04-Mar-1948,0,0.28,-5.8333,-11.9278,13.76,0.3268
05-Mar-1948,0,0.316,-4.95,-12.2889,13.76,0.3218
06-Mar-1948,1.01,0.352,-3.0667,-15.6056,13.76,0.3294
07-Mar-1948,2.42,0.388,-2.5556,-14.8389,13.76,0.3373
08-Mar-1948,2.18,0.426,-3.7444,-13.7389,13.76,0.3401
09-Mar-1948,0.34,0.463,-10.6889,-18.2333,13.76,0.3401
10-Mar-1948,0,0.501,-12,-9.8722,13.76,0.3143
11-Mar-1948,0,0.539,-3.9778,-9.3222,13.76,0.2977
12-Mar-1948,0,0.578,0.1444,-10.0944,13.76,0.3243
13-Mar-1948,3.95,0.617,2.2444,-11.8,13.76,0.3268
14-Mar-1948,7.41,0.657,1.3556,-8.6778,13.76,0.3344
15-Mar-1948,12.8,0.697,-2.2278,-11.0833,13.76,0.343
16-Mar-1948,0.93,0.737,-1.8667,-14.7778,13.76,0.3344
17-Mar-1948,1.52,0.778,0.9,-13.7167,13.76,0.3344
18-Mar-1948,5.51,0.819,-1.2667,-9.2778,13.76,0.3373
19-Mar-1948,7.42,0.86,-1.8,-8.2833,13.76,0.3401
20-Mar-1948,2.22,0.902,-4.6333,-16.8444,13.76,0.343
21-Mar-1948,0.25,0.944,-2.85,-14.3444,13.76,0.3294
22-Mar-1948,3.29,0.986,2.1,-8.2722,13.76,0.3268
23-Mar-1948,0.42,1.029,4.4222,-4.6167,13.76,0.3545
24-Mar-1948,0.93,1.071,5.5056,-7.4222,13.76,0.3574
25-Mar-1948,1.48,1.114,0.6722,-8.2389,13.76,0.3545
26-Mar-1948,0.19,1.158,-0.5778,-10.3111,13.76,0.343
27-Mar-1948,0,1.201,2.6889,-16.0333,13.76,0.3373
28-Mar-1948,0,1.245,4.7556,-12.4556,13.76,0.343
29-Mar-1948,0.48,1.289,3.5056,-10.35,13.76,0.3517
30-Mar-1948,1.05,1.333,0.7556,-9.6222,13.76,0.3574
31-Mar-1948,0,1.377,-2.0611,-14.8778,13.76,0.3319
