datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,6.68,0.07,-5.1444,-8.2944,17.65,0.5159
02-Jan-1948,3.46,0.076,-3.6389,-8.3167,17.65,0.4975
03-Jan-1948,0,0.076,-2.0389,-6.6222,17.65,0.5159
04-Jan-1948,-99,0.076,-1.6111,-6.0056,17.65,0.4975
05-Jan-1948,-99,0.077,-0.0333,-5.6778,17.65,0.4975
06-Jan-1948,-99,0.078,-1.3778,-4.45,17.65,0.4975
07-Jan-1948,-99,0.079,-1.4667,-5.6722,17.65,0.4791
08-Jan-1948,-99,0.082,-0.4556,-7.4167,17.65,0.4606
09-Jan-1948,0.74,0.084,2.2389,-6.9111,17.65,0.4975
10-Jan-1948,-99,0.088,-3.1667,-16.6667,17.65,0.5159
11-Jan-1948,-99,0.091,-4.0056,-17.5222,17.65,0.3961
12-Jan-1948,3.96,0.096,-1.6444,-16.6667,17.65,0.4606
13-Jan-1948,10.39,0.1,-0.0111,-4.5167,17.65,0.5159
14-Jan-1948,-99,0.106,-4.2111,-13.1056,17.65,0.4791
15-Jan-1948,-99,0.111,-9.9667,-15.9111,17.65,0.3961
16-Jan-1948,-99,0.118,-4.2889,-14.7389,17.65,0.3869
17-Jan-1948,-99,0.124,-2.8389,-7.5056,17.65,0.4422
18-Jan-1948,-99,0.132,-6.1389,-16.5444,17.65,0.4514
19-Jan-1948,-99,0.139,-9.9778,-12.4056,17.65,0.3869
20-Jan-1948,-99,0.148,-2.5722,-15.3556,17.65,0.4146
21-Jan-1948,16.33,0.156,-0.8222,-8.9667,17.65,0.4422
22-Jan-1948,-99,0.166,-2.4833,-9.9778,17.65,0.4606
23-Jan-1948,-99,0.175,-8.8778,-16.5833,17.65,0.433
24-Jan-1948,1.24,0.186,-13.8222,-11.4833,17.65,0.3685
25-Jan-1948,-99,0.196,-7.4167,-16.1944,17.65,0.4146
26-Jan-1948,-99,0.207,-6.3833,-15.3556,17.65,0.4422
27-Jan-1948,-99,0.219,-5.9,-15.0278,17.65,0.4422
28-Jan-1948,-99,0.231,-7.0778,-17.3611,17.65,0.4146
29-Jan-1948,-99,0.244,-4.45,-15.1833,17.65,0.4054
30-Jan-1948,-99,0.257,-13.7611,-13.3778,17.65,0.3961
31-Jan-1948,-99,0.27,-11.7944,-10.0944,17.65,0.3869
01-Feb-1948,-99,0.284,-7.7833,-11.3222,3.52,0.3869
02-Feb-1948,-99,0.298,-2.6444,-17.5444,3.52,0.4054
03-Feb-1948,-99,0.313,-3.9667,-16.6333,3.52,0.4054
