datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.86,0.38,14.3278,2.6278,24.82,1.1421
02-Jan-1948,2.2,0.387,12.7111,-3.8556,24.82,3.0009
03-Jan-1948,3.07,0.389,-1.0778,-4.9111,24.82,1.9633
04-Jan-1948,2.88,0.391,2.5889,-6.0889,24.82,1.5975
05-Jan-1948,1.49,0.394,-1.1556,-4.4444,24.82,1.3437
06-Jan-1948,0,0.397,-1.0056,-4.15,24.82,1.1869
07-Jan-1948,0,0.4,0.6,-10.8944,24.82,1.0078
08-Jan-1948,0,0.404,8.3611,-10.7944,24.82,1.0749
09-Jan-1948,0.75,0.408,10.4278,-1.3056,24.82,2.553
10-Jan-1948,0.37,0.413,4,-7.5833,24.82,4.1803
11-Jan-1948,2.36,0.419,4.35,-16.3722,24.82,2.4335
12-Jan-1948,10.43,0.424,5.1389,-3.6389,24.82,2.3738
13-Jan-1948,9.04,0.431,1.0278,-3.6944,24.82,2.8068
14-Jan-1948,0.5,0.437,-3.8111,-13.6,24.82,2.0379
15-Jan-1948,0.5,0.444,-3.7278,-14.0889,24.82,1.4631
16-Jan-1948,0.12,0.452,3.2278,-13.5,24.82,1.269
17-Jan-1948,1.07,0.46,0.9722,-7.6611,24.82,1.1197
18-Jan-1948,1.14,0.468,-6.2278,-14.8056,24.82,0.9704
19-Jan-1948,0,0.477,1.3611,-13.4778,24.82,0.8958
20-Jan-1948,0.57,0.487,2.1389,-13.9111,24.82,0.8211
21-Jan-1948,0.64,0.496,3.65,-2.4667,24.82,0.8211
22-Jan-1948,4.51,0.506,0.2778,-7.0889,24.82,0.7465
23-Jan-1948,7.6,0.517,-5.1333,-13.6278,24.82,0.6718
24-Jan-1948,4.86,0.528,-8.8167,-14.1333,24.82,0.5972
25-Jan-1948,0,0.539,-4.2333,-15.9778,24.82,0.5972
26-Jan-1948,1.23,0.551,-0.9222,-14.7111,24.82,0.5972
27-Jan-1948,0,0.564,-3.1389,-8.1056,24.82,0.5599
28-Jan-1948,0,0.576,-3.8222,-16.3611,24.82,0.5599
29-Jan-1948,0,0.589,-1.1278,-14.9,24.82,0.5225
30-Jan-1948,5.39,0.603,-2.3667,-11.7278,24.82,0.5225
31-Jan-1948,16.21,0.616,-1.5,-10.8667,24.82,0.5225
01-Feb-1948,2.29,0.631,-0.1444,-10.4389,27.11,0.5225
02-Feb-1948,0,0.645,0.6778,-8.9333,27.11,0.5225
03-Feb-1948,7.7,0.66,4.0111,-14.4333,27.11,0.5599
04-Feb-1948,10.35,0.676,2.6833,-2.3278,27.11,0.5972
05-Feb-1948,8.19,0.691,1.7444,-1.0333,27.11,0.6718
06-Feb-1948,6.13,0.708,0.1056,-4.5611,27.11,0.7465
07-Feb-1948,1,0.724,1.3167,-13.2667,27.11,1.0451
08-Feb-1948,0.37,0.741,1.5222,-5.8167,27.11,1.1944
09-Feb-1948,0,0.758,-1.8167,-11.8778,27.11,1.1944
10-Feb-1948,0,0.776,1.1833,-15.6833,27.11,1.3437
11-Feb-1948,2.74,0.794,4.5111,-6.6889,27.11,1.3437
12-Feb-1948,16.89,0.812,5.6,0.3833,27.11,1.6423
13-Feb-1948,11.65,0.83,9.5444,1.3611,27.11,7.5395
14-Feb-1948,6.69,0.849,13.6222,-1.9889,27.11,38.9666
15-Feb-1948,0,0.868,10.0278,-5.9333,27.11,10.4508
16-Feb-1948,0.12,0.888,12.75,-4.2556,27.11,5.9868
17-Feb-1948,0,0.908,13.35,-0.1444,27.11,5.7181
18-Feb-1948,0,0.928,17.1778,-2.3278,27.11,7.1663
19-Feb-1948,0,0.948,19.6167,-0.0167,27.11,7.6888
20-Feb-1948,0,0.969,14.0889,-1.6,27.11,9.555
21-Feb-1948,4.75,0.99,6.4389,-7.7556,27.11,5.6733
22-Feb-1948,2.09,1.011,3.5722,-5.4667,27.11,3.9937
23-Feb-1948,0,1.033,3.6,-4.7111,27.11,2.9486
24-Feb-1948,4.94,1.055,4.5167,-4.1944,27.11,2.2395
25-Feb-1948,8.59,1.077,9.9722,2.4778,27.11,2.5157
26-Feb-1948,10.75,1.099,11.7111,7.3611,27.11,24.2608
27-Feb-1948,0.4,1.122,11.3333,-1.7778,27.11,14.1832
28-Feb-1948,0,1.145,19.8444,8.5167,27.11,8.9578
29-Feb-1948,0,1.168,15.1556,1.5111,27.11,6.278
01-Mar-1948,5.28,1.191,9.1667,-6.0222,34.21,4.031
02-Mar-1948,1.86,1.215,10.4556,1.3667,34.21,4.1803
03-Mar-1948,0.54,1.239,10.7278,1.9944,34.21,4.5536
04-Mar-1948,1.04,1.263,7.8778,-2.9944,34.21,3.8817
05-Mar-1948,3.06,1.287,4.2111,-10.4944,34.21,3.0158
06-Mar-1948,20.56,1.311,8.3056,-4.8056,34.21,2.553
07-Mar-1948,9.02,1.336,8.7667,-1.3444,34.21,5.0761
08-Mar-1948,0,1.36,8.05,-3.0944,34.21,5.5837
09-Mar-1948,0.32,1.385,9.3278,-3.3056,34.21,4.031
10-Mar-1948,0.76,1.41,12.5,-2.3222,34.21,3.3965
11-Mar-1948,0.38,1.436,11.8167,-3.3667,34.21,3.7698
12-Mar-1948,0,1.461,0.0167,-6.9167,34.21,3.6205
13-Mar-1948,0,1.486,4.6833,-12.3111,34.21,2.5828
14-Mar-1948,0,1.512,16.1,-9.6389,34.21,2.1573
15-Mar-1948,8.99,1.538,16.2444,-3.6333,34.21,1.9259
16-Mar-1948,9.18,1.564,15.0111,10.3111,34.21,3.5682
17-Mar-1948,0.97,1.59,10.6722,3.0278,34.21,4.031
18-Mar-1948,0,1.616,15.6389,-4.5722,34.21,2.9486
19-Mar-1948,5.37,1.642,18.6556,9.0278,34.21,2.6127
20-Mar-1948,1.84,1.668,20.2,6.7222,34.21,5.6584
21-Mar-1948,0.32,1.695,24.3944,9.8778,34.21,4.1803
22-Mar-1948,24.93,1.721,22.15,11.0111,34.21,3.4712
23-Mar-1948,39.86,1.748,17.6444,10.2333,34.21,5.0612
24-Mar-1948,4.42,1.774,14.9556,5.1167,34.21,14.8551
25-Mar-1948,0.74,1.801,18.3889,-0.95,34.21,8.2114
26-Mar-1948,23.17,1.827,17.0778,5.3,34.21,5.2254
27-Mar-1948,1.19,1.854,19.6278,7.3389,34.21,6.2257
28-Mar-1948,0.38,1.881,7.5389,-4.75,34.21,5.4494
29-Mar-1948,0,1.908,15.1444,-8.4111,34.21,3.9564
30-Mar-1948,3.37,1.934,16.6889,1.3222,34.21,3.2174
31-Mar-1948,8.76,1.961,14.5833,9.3611,34.21,2.8143
01-Apr-1948,4.76,1.988,18.7889,6.3056,43.93,4.1057
02-Apr-1948,1.38,2.015,16.4111,5.9556,43.93,4.9567
03-Apr-1948,0,2.041,12.9889,1.3278,43.93,4.4789
04-Apr-1948,0,2.068,17.5889,-3.7611,43.93,3.4338
05-Apr-1948,8.81,2.095,16.8944,1.3611,43.93,2.7471
06-Apr-1948,29.38,2.121,18.1278,6.3111,43.93,2.6799
07-Apr-1948,22.14,2.148,18.1889,6.45,43.93,2.7769
08-Apr-1948,3.19,2.174,18.9556,8.05,43.93,9.779
09-Apr-1948,0.85,2.201,16.4444,2.7778,43.93,7.4275
10-Apr-1948,2.32,2.227,15.5333,-4.3389,43.93,4.5162
11-Apr-1948,8.25,2.253,21.8944,7.7389,43.93,3.4338
12-Apr-1948,18.85,2.279,21.55,11.5111,43.93,3.5458
13-Apr-1948,20.5,2.306,25.0833,11.1,43.93,11.2719
14-Apr-1948,10.81,2.332,15.8556,9.7944,43.93,17.9157
15-Apr-1948,0,2.357,16.9444,5.45,43.93,11.048
16-Apr-1948,0,2.383,22.0556,6.0722,43.93,6.3302
17-Apr-1948,0,2.409,18.2889,1.1778,43.93,4.3296
18-Apr-1948,0,2.434,17.6444,-1.1778,43.93,3.1203
19-Apr-1948,0,2.459,24.3833,1.2222,43.93,2.4634
20-Apr-1948,0,2.485,25.55,4.4444,43.93,1.9707
21-Apr-1948,0,2.51,21.4833,10.1944,43.93,1.6572
22-Apr-1948,0,2.534,18.4778,7.1722,43.93,1.3885
23-Apr-1948,0,2.559,22.6833,5.7667,43.93,1.1794
24-Apr-1948,0,2.584,27.7333,11.7056,43.93,1.0525
25-Apr-1948,0.46,2.608,27.45,10.6056,43.93,0.9406
26-Apr-1948,6.03,2.632,28.1444,9.9944,43.93,0.851
27-Apr-1948,14.22,2.656,24.1167,10.6833,43.93,1.0003
28-Apr-1948,14.8,2.68,19.4278,8.5056,43.93,5.3747
29-Apr-1948,0.61,2.703,10.7944,6.0889,43.93,7.4275
30-Apr-1948,2.05,2.726,15.1889,5.1056,43.93,4.8671
01-May-1948,22.77,2.749,14.15,2.2667,97.31,3.6578
02-May-1948,11.5,2.772,21.4722,8.5722,97.31,5.0089
