datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.58,-4.1,-13,13.96,0.042
02-Jan-1948,0.11,0.583,-0.5333,-15.2667,13.96,0.0385
03-Jan-1948,0,0.581,6.9056,-6.9889,13.96,0.0385
04-Jan-1948,0,0.58,5.3722,-1.6611,13.96,0.049
05-Jan-1948,0,0.58,5.2833,-3.7667,13.96,0.0525
06-Jan-1948,0,0.58,7.0889,-10.0722,13.96,0.0525
07-Jan-1948,0,0.582,10.5556,-0.3056,13.96,0.0525
08-Jan-1948,0,0.584,11.4611,-0.3389,13.96,0.049
09-Jan-1948,0,0.586,6.1333,-2.6111,13.96,0.0525
10-Jan-1948,0,0.59,4.15,-5.4167,13.96,0.0525
11-Jan-1948,0,0.594,10.4167,0.35,13.96,0.0595
12-Jan-1948,0,0.599,5.3167,-6.4722,13.96,0.056
13-Jan-1948,0.19,0.604,-0.0833,-10.0611,13.96,0.042
14-Jan-1948,0,0.611,-1.3722,-16.3722,13.96,0.042
15-Jan-1948,0,0.618,4.6389,-9.6222,13.96,0.0385
16-Jan-1948,0,0.625,-7.2778,-16.6611,13.96,0.0385
17-Jan-1948,0,0.634,-3.9778,-16.4444,13.96,0.0385
18-Jan-1948,0.1,0.643,-1.4111,-9.7389,13.96,0.035
19-Jan-1948,0,0.653,2.3667,-16.4,13.96,0.0315
20-Jan-1948,0,0.664,8.8389,-5.3556,13.96,0.035
21-Jan-1948,0.42,0.675,2.0556,-5.9833,13.96,0.035
22-Jan-1948,1.83,0.687,-4.8389,-15.5167,13.96,0.0245
23-Jan-1948,0.45,0.7,-10.1167,-9.0833,13.96,0.021
24-Jan-1948,0.24,0.713,-6.5389,-15.5444,13.96,0.0175
25-Jan-1948,0.15,0.727,-4.3222,-13.9556,13.96,0.0175
26-Jan-1948,0.05,0.742,-8.5222,-15.1556,13.96,0.021
27-Jan-1948,0,0.757,-12.8111,-13.5111,13.96,0.0175
28-Jan-1948,0,0.773,-4.3778,-8.9167,13.96,0.0175
29-Jan-1948,1.72,0.79,0.3278,-16.0722,13.96,0.0175
30-Jan-1948,2.46,0.808,-1.0722,-5.9056,13.96,0.0175
31-Jan-1948,0.02,0.826,0.1556,-7.7056,13.96,0.0175
01-Feb-1948,0,0.845,1.95,-9.2556,13.05,0.0175
02-Feb-1948,1.01,0.864,-3.4611,-9.4222,13.05,0.021
03-Feb-1948,0.61,0.884,-4.1944,-10.8,13.05,0.021
04-Feb-1948,0,0.905,-4.8556,-14.8056,13.05,0.021
05-Feb-1948,0.02,0.926,-4.3222,-14.6556,13.05,0.021
06-Feb-1948,0,0.948,-2.3722,-11.9889,13.05,0.021
07-Feb-1948,0,0.971,-1.4278,-11.4389,13.05,0.021
08-Feb-1948,0,0.994,-6.3833,-14.9056,13.05,0.021
09-Feb-1948,0.27,1.018,-1.3056,-16.6278,13.05,0.0245
10-Feb-1948,1.12,1.043,-0.7667,-11.2778,13.05,0.021
11-Feb-1948,0.91,1.068,-4.45,-14.1556,13.05,0.0245
12-Feb-1948,3.9,1.093,-8.4333,-16.8111,13.05,0.0245
13-Feb-1948,0.13,1.119,-1.4778,-12.1111,13.05,0.0245
14-Feb-1948,0,1.146,1.4667,-12.2,13.05,0.021
15-Feb-1948,0,1.174,9.8778,-7.0889,13.05,0.035
16-Feb-1948,0,1.201,14.9444,0.5944,13.05,0.056
17-Feb-1948,0,1.23,19.35,-0.0611,13.05,0.077
18-Feb-1948,0,1.259,16.2222,1.7611,13.05,0.1821
19-Feb-1948,0.06,1.288,11.6833,-6.7167,13.05,0.3012
20-Feb-1948,3.55,1.318,-2.55,-10.3333,13.05,0.0841
21-Feb-1948,3.44,1.349,-1.8889,-9.6833,13.05,0.056
22-Feb-1948,0,1.38,3.1,-7.8056,13.05,0.056
23-Feb-1948,1.94,1.412,3.3444,-1.3722,13.05,0.063
24-Feb-1948,1.96,1.444,4.9889,-0.8389,13.05,0.0679
25-Feb-1948,0,1.476,7.4611,-2.9,13.05,0.0665
26-Feb-1948,32.4,1.509,11.1556,-2.0444,13.05,0.063
27-Feb-1948,9.62,1.543,13.9722,3.7389,13.05,2.0523
28-Feb-1948,3.08,1.576,7.4278,-0.4889,13.05,2.9488
29-Feb-1948,5.21,1.611,1.3667,-4.4667,13.05,0.8335
01-Mar-1948,18.25,1.645,0.0722,-3.1167,18.25,0.3642
02-Mar-1948,1,1.681,-0.9722,-4.3556,18.25,0.1933
03-Mar-1948,0,1.716,-1.1556,-5.9056,18.25,0.1632
04-Mar-1948,28.3,1.752,-2.2056,-12.7556,18.25,0.0749
05-Mar-1948,4.2,1.788,-3.4,-7.4444,18.25,0.077
06-Mar-1948,0.75,1.825,-1.0667,-8.6556,18.25,0.0911
07-Mar-1948,0,1.862,0.3278,-13.4611,18.25,0.1541
08-Mar-1948,0,1.9,-2.1722,-15.8944,18.25,0.0841
09-Mar-1948,1.72,1.937,-6.9111,-13.7111,18.25,0.0595
10-Mar-1948,2.52,1.976,-11.4,-17.3111,18.25,0.056
11-Mar-1948,0.08,2.014,-9.65,-9.5667,18.25,0.0525
12-Mar-1948,0,2.053,0.8056,-12.9167,18.25,0.049
13-Mar-1948,0,2.092,6.3722,-12.0833,18.25,0.0455
14-Mar-1948,0,2.131,7.8444,-3.1833,18.25,0.0595
15-Mar-1948,0,2.171,7.1667,0.1111,18.25,0.0981
16-Mar-1948,0,2.21,5.7389,-2.1556,18.25,0.276
17-Mar-1948,0,2.251,7.1611,-6.0333,18.25,1.7441
18-Mar-1948,17.01,2.291,17.4111,0.55,18.25,2.1083
19-Mar-1948,2.39,2.331,18.3833,4.9389,18.25,7.1444
20-Mar-1948,0,2.372,20.5167,3.8667,18.25,3.7543
21-Mar-1948,0,2.413,16.7333,0.4667,18.25,1.2187
22-Mar-1948,0,2.454,14.2556,-2.9667,18.25,0.5603
23-Mar-1948,0,2.496,22.5667,5.2,18.25,0.367
24-Mar-1948,0.06,2.537,25.2833,3.0667,18.25,0.2676
25-Mar-1948,8.3,2.579,23.3167,9.9889,18.25,0.2255
26-Mar-1948,1.23,2.621,18.7333,-0.1778,18.25,0.1891
27-Mar-1948,0.22,2.663,4.2444,-3.8833,18.25,0.1674
28-Mar-1948,0,2.705,15.5833,-5.5556,18.25,0.1548
29-Mar-1948,0,2.747,18.0889,4.0111,18.25,0.1296
30-Mar-1948,0.03,2.789,15.5278,4.8056,18.25,0.1296
31-Mar-1948,0.01,2.831,12.4333,0.95,18.25,0.1695
