datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.05,-12.1111,-6.2,1,0
02-Jan-1948,0,0.054,-5.5778,-13.1278,1,0
03-Jan-1948,0,0.051,-1.6889,-12.3444,1,0
04-Jan-1948,0.02,0.049,-1.15,-11,1,0
05-Jan-1948,0.01,0.047,-0.5056,-7.6,1,0
06-Jan-1948,0,0.047,-2.2389,-14.7167,1,0
07-Jan-1948,0.22,0.047,2.6611,-9.3111,1,0
08-Jan-1948,0.01,0.048,3.0944,-4.8444,1,0
09-Jan-1948,0,0.049,-1.9444,-12.0833,1,0
10-Jan-1948,0.18,0.052,-4.0222,-13.9778,1,0
11-Jan-1948,0.08,0.055,-0.6278,-7.2278,1,0
12-Jan-1948,0,0.059,-5.2778,-15.8167,1,0
13-Jan-1948,0.58,0.063,-13.0556,-15.0056,1,0
14-Jan-1948,1.38,0.069,-7.2667,-9.2056,1,0
15-Jan-1948,1.1,0.075,-4.8611,-12.8444,1,0
16-Jan-1948,0,0.082,-13.8667,-7.5889,1,0
17-Jan-1948,0.15,0.089,-14.3444,-3.9167,1,0
18-Jan-1948,0.02,0.098,-12.3667,-11.5333,1,0
19-Jan-1948,0.12,0.107,-4.3944,-9.5222,1,0
20-Jan-1948,0.36,0.117,-2.6611,-14.1944,1,0
21-Jan-1948,0.05,0.127,-11.7111,-14.4056,1,0
22-Jan-1948,0,0.138,-15.5222,-4.9167,1,0
23-Jan-1948,0.39,0.15,-14.2833,0.5611,1,0
24-Jan-1948,0.45,0.163,-10.5944,-14.5889,1,0
25-Jan-1948,0.01,0.177,-9.8444,-16.3944,1,0
26-Jan-1948,0,0.191,-14.9889,-6.5111,1,0
27-Jan-1948,0,0.206,-12.5833,-3.4389,1,0
28-Jan-1948,0,0.221,-7.6556,-11.2778,1,0
29-Jan-1948,0,0.238,-6.6556,-15.4889,1,0
30-Jan-1948,0,0.255,-6.3444,-15.8833,1,0
31-Jan-1948,0.01,0.272,-5.3611,-13.9333,1,0
01-Feb-1948,0.01,0.291,-6.8111,-15.1833,1,0
02-Feb-1948,0,0.31,-12.2333,-10.6389,1,0
03-Feb-1948,0,0.33,-13.95,-7.1722,1,0
04-Feb-1948,0,0.35,-14.3778,-8.9111,1,0
05-Feb-1948,0.07,0.371,-13.7778,-12.8722,1,0
06-Feb-1948,0.22,0.393,-14.6667,-11.6611,1,0
07-Feb-1948,0.11,0.415,-15.9944,-9.9667,1,0
08-Feb-1948,0,0.438,-15.75,-3.9167,1,0
09-Feb-1948,1.19,0.462,-16.4722,-12.6389,1,0
10-Feb-1948,0.49,0.486,-16.1222,-13.4167,1,0
11-Feb-1948,0.26,0.511,-16.0889,-9.7111,1,0
12-Feb-1948,0.01,0.537,-7.6111,-12.0833,1,0
13-Feb-1948,0.22,0.563,-3.8111,-16.7278,1,0
14-Feb-1948,0.26,0.59,-7.2056,-13.6389,1,0
15-Feb-1948,0.04,0.617,-1.8333,-16.1889,1,0
16-Feb-1948,0,0.645,3.1222,-9.9667,1,0
17-Feb-1948,0,0.674,2.1,-9.7444,1,0
18-Feb-1948,2.76,0.703,1.5222,-13.4778,1,0
19-Feb-1948,1.61,0.733,-3.5444,-13.9111,1,0
20-Feb-1948,0.01,0.763,-10.0278,-9.2667,1,0
21-Feb-1948,0,0.794,-5.3889,-11.5722,1,0
22-Feb-1948,0.8,0.825,-2.6667,-11.2,1,0
23-Feb-1948,1.63,0.857,-0.8667,-5.4111,1,0
24-Feb-1948,0.01,0.889,-0.1889,-10.7333,1,0
25-Feb-1948,0,0.922,1.0556,-15.0111,1,0
26-Feb-1948,5.01,0.955,0.9056,-7.3611,1,0
27-Feb-1948,6.69,0.989,-0.1389,-3.75,1,0
28-Feb-1948,2.31,1.023,-3.4389,-9.8444,1,0
29-Feb-1948,0.68,1.058,-5.2333,-16.1278,1,0
01-Mar-1948,0.2,1.093,-3.2222,-12.1778,1.19,0
02-Mar-1948,0,1.129,-6.0611,-12.8111,1.19,0
03-Mar-1948,0,1.165,-7.7556,-16.3889,1.19,0
04-Mar-1948,0.06,1.202,-6.8611,-16.45,1.19,0
05-Mar-1948,2.34,1.239,-5.9167,-14.3944,1.19,0
06-Mar-1948,2.23,1.276,-6.5944,-13.6389,1.19,0
07-Mar-1948,0.28,1.314,-4.7333,-11.8333,1.19,0
08-Mar-1948,0,1.352,-9.9667,-15.9833,1.19,0
09-Mar-1948,0.02,1.391,-16.5444,-8.3167,1.19,0
10-Mar-1948,0,1.429,-14.5444,-2.5611,1.19,0
11-Mar-1948,0,1.469,-9.6722,-4.2556,1.19,0
12-Mar-1948,0,1.508,-2.3444,-15.4889,1.19,0
13-Mar-1948,0,1.548,2.2722,-15.5778,1.19,0
14-Mar-1948,0,1.588,2.0222,-12.8278,1.19,0
15-Mar-1948,0,1.629,-0.0889,-10.2944,1.19,0
16-Mar-1948,0,1.67,-0.4333,-14.1,1.19,0
