datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,6.49,0.36,11.6944,2.0278,24.34,4.1193
02-Jan-1948,3.57,0.362,6.4278,-4.1944,24.34,9.356
03-Jan-1948,0,0.363,-1.0333,-4.5722,24.34,4.7655
04-Jan-1948,2.01,0.364,3.6389,-4.7389,24.34,3.0558
05-Jan-1948,1.82,0.366,-0.9333,-4.1222,24.34,2.3154
06-Jan-1948,2.41,0.368,-0.8556,-4.6778,24.34,1.8308
07-Jan-1948,1.67,0.371,-2.1833,-9.25,24.34,1.427
08-Jan-1948,4.53,0.374,8.4389,-10.5444,24.34,1.3085
09-Jan-1948,3.1,0.377,9.7389,-1.15,24.34,2.827
10-Jan-1948,0.39,0.381,0.9,-8.9944,24.34,4.3751
11-Jan-1948,4.69,0.386,2.5611,-15.6611,24.34,2.6789
12-Jan-1948,12.88,0.391,2.7111,-6.7778,24.34,2.3154
13-Jan-1948,2.03,0.396,0.7222,-4.7444,24.34,2.5847
14-Jan-1948,1.62,0.402,-5.4611,-14.1889,24.34,2.0731
15-Jan-1948,0.4,0.408,-3.6833,-14.8389,24.34,1.4404
16-Jan-1948,2.35,0.415,2.3167,-14.7389,24.34,1.1039
17-Jan-1948,0.87,0.422,-2.3444,-9.3222,24.34,0.8885
18-Jan-1948,0,0.43,-8.35,-15.6111,24.34,0.7135
19-Jan-1948,0,0.438,-0.4778,-11.7278,24.34,0.6058
20-Jan-1948,0,0.446,4.6333,-15.8944,24.34,0.7269
21-Jan-1948,1.01,0.455,3.65,-3.7722,24.34,0.7942
22-Jan-1948,2.08,0.465,-0.3333,-9.0167,24.34,0.7
23-Jan-1948,6.03,0.474,-8.3056,-15.7111,24.34,0.5654
24-Jan-1948,5.25,0.485,-11.1,-15.5333,24.34,0.4981
25-Jan-1948,0.79,0.495,-7.5056,-17.5056,24.34,0.4039
26-Jan-1948,2.96,0.507,-3.9111,-15.1056,24.34,0.4039
27-Jan-1948,1.41,0.518,-5.4167,-11.3889,24.34,0.4712
28-Jan-1948,0,0.53,-6.7167,-14.8222,24.34,0.4712
29-Jan-1948,0,0.542,-3.5833,-15.2167,24.34,0.4712
30-Jan-1948,0.34,0.555,-5.4833,-15,24.34,0.4442
31-Jan-1948,2.98,0.568,-2.8278,-16.35,24.34,0.4039
01-Feb-1948,5.14,0.582,-1.2111,-9.2333,26.49,0.4039
02-Feb-1948,0,0.596,-0.9833,-9.5111,26.49,0.4039
03-Feb-1948,14.16,0.61,0.2,-10.4444,26.49,0.4039
04-Feb-1948,13.95,0.625,0.4444,-6.6,26.49,0.4308
05-Feb-1948,3.72,0.64,0.0056,-3.5111,26.49,0.4712
06-Feb-1948,1.49,0.656,-0.8833,-8.0333,26.49,0.4712
07-Feb-1948,4.52,0.672,3.0611,-15.2833,26.49,0.4712
08-Feb-1948,1.23,0.688,0.2389,-10.2056,26.49,0.5385
09-Feb-1948,0,0.705,-5.5056,-15.7722,26.49,0.6731
10-Feb-1948,0,0.722,-0.6056,-15.3111,26.49,0.8077
11-Feb-1948,0.16,0.739,6.6222,-14.2167,26.49,0.9423
12-Feb-1948,1.87,0.757,4.1,-2.4333,26.49,1.2116
13-Feb-1948,11.78,0.775,12.2667,-0.6167,26.49,3.3655
14-Feb-1948,3.24,0.794,11.7444,-2.5,26.49,30.8276
15-Feb-1948,0,0.813,6.7056,-8.2167,26.49,11.981
16-Feb-1948,0,0.832,13.2556,-5.6111,26.49,6.5963
17-Feb-1948,0,0.851,13.6889,-1.7833,26.49,6.5963
18-Feb-1948,0,0.871,16.6611,-2.0722,26.49,8.454
19-Feb-1948,0,0.891,19.4667,-0.0667,26.49,8.1309
20-Feb-1948,0,0.912,12.7889,-5.6,26.49,9.6252
21-Feb-1948,7.65,0.932,1.7333,-9.2056,26.49,6.3001
22-Feb-1948,7.58,0.953,1.5111,-7.6,26.49,4.1059
23-Feb-1948,0,0.975,4.0722,-8.4444,26.49,2.9078
24-Feb-1948,1.33,0.996,10.6167,-7.0444,26.49,2.2212
25-Feb-1948,12.83,1.018,10.0778,0.6389,26.49,3.0828
26-Feb-1948,6.78,1.04,10.9889,3.5611,26.49,13.4618
27-Feb-1948,6.32,1.063,13.9611,-3.6611,26.49,13.2599
28-Feb-1948,3.11,1.085,19.5889,5.6,26.49,9.2887
29-Feb-1948,0,1.108,9.75,-1.9556,26.49,7.6598
01-Mar-1948,13.9,1.131,8.3111,-4.4333,35.09,4.7789
02-Mar-1948,8.46,1.155,13.0333,0.2222,35.09,6.1386
03-Mar-1948,2.68,1.178,9.7389,3.5944,35.09,8.454
04-Mar-1948,1.13,1.202,3.7889,-4.6722,35.09,6.4482
05-Mar-1948,0.94,1.226,1.9111,-13.3556,35.09,4.5097
06-Mar-1948,10.04,1.251,5.9611,-9.1389,35.09,3.352
07-Mar-1948,4.75,1.275,6.3556,-0.2667,35.09,5.5463
08-Mar-1948,0,1.3,5.0667,-4.0222,35.09,6.1655
09-Mar-1948,0,1.325,10.0833,-4.2944,35.09,4.1059
10-Mar-1948,2.46,1.35,9.9778,-4.3611,35.09,3.1231
11-Mar-1948,2.05,1.375,7.2056,-4.8444,35.09,2.5981
12-Mar-1948,0,1.4,-3.3444,-11.1556,35.09,2.4097
13-Mar-1948,0,1.426,2.2667,-11.7444,35.09,1.8712
14-Mar-1948,0,1.452,13.8389,-10.1111,35.09,1.6154
15-Mar-1948,3.54,1.478,19.4,-4.6778,35.09,1.4808
16-Mar-1948,6.77,1.504,17.7111,7.3278,35.09,1.5885
17-Mar-1948,0.15,1.53,11.1167,1.0278,35.09,2.3154
18-Mar-1948,7.68,1.556,16.1111,-5.3722,35.09,1.8308
19-Mar-1948,2.29,1.582,20.2,6.0111,35.09,1.6154
20-Mar-1948,4.35,1.609,22.3944,5.7833,35.09,4.1732
21-Mar-1948,1.77,1.635,25.05,8.8889,35.09,3.8501
22-Mar-1948,10.36,1.662,20.7667,11.9222,35.09,3.2308
23-Mar-1948,21.19,1.689,18.5167,9.5667,35.09,4.0789
24-Mar-1948,6.18,1.716,13.8889,4.4667,35.09,23.6928
25-Mar-1948,1.63,1.743,19.2833,-1.0333,35.09,10.231
26-Mar-1948,10.53,1.77,19.85,4.4778,35.09,5.7347
27-Mar-1948,4.02,1.797,19.0444,4.7111,35.09,4.7789
28-Mar-1948,0.15,1.824,6.0833,-6.0111,35.09,5.4655
29-Mar-1948,0,1.851,14.2222,-8.4722,35.09,3.7155
30-Mar-1948,3.29,1.878,18.6,3.2278,35.09,2.8001
31-Mar-1948,3.21,1.905,14.8278,5.0167,35.09,2.2347
01-Apr-1948,6.64,1.932,20.4444,5.5111,43.81,2.3154
02-Apr-1948,4.2,1.959,13.9333,1.4278,43.81,3.1231
03-Apr-1948,0,1.986,8.9944,-0.2278,43.81,3.7155
04-Apr-1948,0,2.014,18.9556,-6.1556,43.81,2.5981
05-Apr-1948,5.34,2.041,18.8056,4.4556,43.81,2.127
06-Apr-1948,3.72,2.068,17.7389,9.7722,43.81,2.1135
07-Apr-1948,3.38,2.095,18.2889,8.6889,43.81,2.1674
08-Apr-1948,2,2.122,21.4667,9.6722,43.81,2.127
09-Apr-1948,0,2.149,12.1222,0.4833,43.81,2.5981
