datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,1.04,10.4167,-2.8167,34.15,1.31
02-Jan-1948,0,1.041,11.7167,-2.4278,34.15,1.31
03-Jan-1948,0,1.04,18.4778,-0.1444,34.15,1.1597
04-Jan-1948,0,1.04,17.9944,2.8833,34.15,1.0523
05-Jan-1948,0,1.04,20.6889,1.0333,34.15,0.9449
06-Jan-1948,0,1.042,17.1167,4.9056,34.15,0.8662
07-Jan-1948,0,1.044,17.6167,4.6722,34.15,0.8304
08-Jan-1948,0.31,1.047,20.2611,6.3944,34.15,0.8304
09-Jan-1948,0.36,1.05,20.8722,13.3111,34.15,0.8848
10-Jan-1948,0,1.054,16.7611,7.4389,34.15,0.9879
11-Jan-1948,1.04,1.059,14.4667,6.2167,34.15,1.1167
12-Jan-1948,5.99,1.064,18.1833,7.0611,34.15,1.2098
13-Jan-1948,0.16,1.07,8.15,-1.2111,34.15,1.31
14-Jan-1948,0.06,1.077,7.3611,-1.8889,34.15,1.31
15-Jan-1948,1.1,1.085,16.7222,-0.5,34.15,1.2599
16-Jan-1948,14.41,1.093,9.7167,-1.0722,34.15,1.2098
17-Jan-1948,1.61,1.102,0.9722,-7.6444,34.15,1.2098
18-Jan-1948,0.26,1.111,1.75,-8.8944,34.15,1.1597
19-Jan-1948,5.7,1.122,-0.2556,-6.0333,34.15,1.1167
20-Jan-1948,4.33,1.132,0.9056,-3.5611,34.15,1.0308
21-Jan-1948,2.52,1.144,4.4278,-1.9222,34.15,1.0308
22-Jan-1948,0.14,1.156,13.7556,-0.3056,34.15,1.0738
23-Jan-1948,0,1.169,5.7611,-3.5056,34.15,1.1167
24-Jan-1948,0.09,1.183,-0.8111,-9.3833,34.15,1.0738
25-Jan-1948,2.08,1.197,0.3778,-6.2833,34.15,1.0738
26-Jan-1948,17.61,1.211,0.4944,-2.9722,34.15,1.1167
27-Jan-1948,2.85,1.227,-0.6611,-3.4889,34.15,1.4174
28-Jan-1948,2.92,1.243,-2.6833,-7.1833,34.15,1.6751
29-Jan-1948,4.12,1.26,-2.0556,-6.2556,34.15,1.6751
30-Jan-1948,0.07,1.277,1.0944,-3.9556,34.15,1.7467
31-Jan-1948,0,1.295,4.7556,-5.4556,34.15,1.8182
01-Feb-1948,0.2,1.313,8.0222,-3.85,38.41,1.9614
02-Feb-1948,0.18,1.333,7.1222,-0.9556,38.41,1.9614
03-Feb-1948,0.13,1.352,12.0389,1.2167,38.41,1.9614
04-Feb-1948,2.11,1.373,18.95,7.1778,38.41,1.9614
05-Feb-1948,5.58,1.394,13.6944,7.4722,38.41,1.9614
06-Feb-1948,5.71,1.415,8.7389,3.7444,38.41,2.0473
07-Feb-1948,13.84,1.437,8.1444,4.3,38.41,2.0473
08-Feb-1948,11.37,1.46,7.1889,-1.1111,38.41,2.2191
09-Feb-1948,2.03,1.483,3.3778,-3.2389,38.41,2.5198
10-Feb-1948,0.15,1.507,4.5444,-3.6889,38.41,2.7202
11-Feb-1948,21.14,1.531,10.0167,-0.6167,38.41,2.8491
12-Feb-1948,7.1,1.556,7.15,2.1889,38.41,3.2356
13-Feb-1948,2.04,1.582,5.3889,-2.1333,38.41,3.9944
14-Feb-1948,0,1.608,11.8667,-3.0389,38.41,3.9944
15-Feb-1948,0,1.634,14.6667,0,38.41,3.9944
16-Feb-1948,0,1.661,20.7889,3.55,38.41,4.1519
17-Feb-1948,0.06,1.689,24.8,5.9778,38.41,3.9944
18-Feb-1948,1.08,1.717,23.7722,9.1111,38.41,3.6794
19-Feb-1948,1.11,1.745,21.7444,11.8,38.41,3.3645
20-Feb-1948,2.61,1.774,17.4722,6.0722,38.41,3.1068
21-Feb-1948,8.18,1.803,7.7778,1.7667,38.41,2.8491
22-Feb-1948,0.03,1.833,4.4833,-0.75,38.41,2.7202
23-Feb-1948,0.88,1.864,10.0722,-0.1444,38.41,2.5198
24-Feb-1948,6.03,1.895,15.3722,2.9611,38.41,2.3193
25-Feb-1948,7.16,1.926,23.0444,11.2056,38.41,2.1332
26-Feb-1948,2.49,1.958,26.2611,16.3056,38.41,2.1332
27-Feb-1948,2.24,1.99,24.5278,11.6611,38.41,2.1332
28-Feb-1948,0.15,2.022,25.3111,11.9444,38.41,2.0473
29-Feb-1948,5.68,2.055,21.4222,11.3611,38.41,1.9614
01-Mar-1948,37.19,2.088,20.8556,11.8944,44.96,1.9614
02-Mar-1948,0.77,2.122,15.1611,7.9667,44.96,3.1068
03-Mar-1948,0.38,2.156,16.3,4.7278,44.96,3.522
04-Mar-1948,0.55,2.191,12.9611,3.6278,44.96,2.9779
