datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.53,1.28,20.0333,11.6111,42.06,2.1559
02-Jan-1948,1.13,1.292,17.4222,4.0056,42.06,2.0276
03-Jan-1948,0,1.297,16.4167,2.3111,42.06,1.8821
04-Jan-1948,0,1.303,18.4778,3.2056,42.06,1.788
05-Jan-1948,0,1.31,16.8111,4.3389,42.06,1.7196
06-Jan-1948,0,1.317,17.6222,0.8,42.06,1.6255
07-Jan-1948,0,1.324,15.8778,0.5278,42.06,1.557
08-Jan-1948,0,1.332,19.5556,0.4778,42.06,1.4629
09-Jan-1948,0,1.341,21.1389,2.8611,42.06,1.3688
10-Jan-1948,0,1.35,19.7167,9.2611,42.06,1.3004
11-Jan-1948,0,1.359,18.1833,1.55,42.06,1.2405
12-Jan-1948,9.19,1.369,20.75,5.0167,42.06,1.1977
13-Jan-1948,19.84,1.38,18.5,9.1444,42.06,1.1721
14-Jan-1948,0.15,1.391,10.9389,-0.8278,42.06,1.4201
15-Jan-1948,0,1.402,8.2778,-5.7889,42.06,1.4373
16-Jan-1948,0.53,1.414,12.3944,-3.5611,42.06,1.4886
17-Jan-1948,5.61,1.426,12.5333,2.25,42.06,1.557
18-Jan-1948,1.46,1.439,11.4889,0.8722,42.06,1.6255
19-Jan-1948,6.18,1.452,12.0167,0.75,42.06,1.6255
20-Jan-1948,13.55,1.466,11.8444,3.3667,42.06,1.6255
21-Jan-1948,2.71,1.48,12.9222,4.7222,42.06,1.6682
22-Jan-1948,2.03,1.495,16.3,4.5222,42.06,1.6682
23-Jan-1948,11.42,1.51,16.3833,5.4944,42.06,1.6939
24-Jan-1948,2.93,1.525,15.3278,3.9444,42.06,1.8565
25-Jan-1948,0,1.541,12.5944,0.4,42.06,1.9762
26-Jan-1948,0.28,1.558,15.9667,1.2167,42.06,2.0532
27-Jan-1948,7,1.575,16.3444,5.7111,42.06,2.1559
28-Jan-1948,8.31,1.592,15.2056,5.6389,42.06,2.2586
29-Jan-1948,2.46,1.609,9.25,2.9556,42.06,2.4382
30-Jan-1948,12.24,1.628,12.5389,5.5,42.06,2.4382
31-Jan-1948,1.21,1.646,14.0167,4.8333,42.06,2.3869
01-Feb-1948,0.05,1.665,9.5444,-1.7889,41.7,2.3013
02-Feb-1948,0,1.684,12.7444,-0.5389,41.7,2.2243
03-Feb-1948,0,1.704,16.9778,2.2389,41.7,2.1559
04-Feb-1948,0.02,1.724,21.2889,4.1056,41.7,2.1559
05-Feb-1948,0.08,1.744,24.3444,11.7611,41.7,2.1217
06-Feb-1948,0.1,1.765,24.6111,14.7,41.7,2.0874
07-Feb-1948,0.04,1.786,22.7944,13.4944,41.7,2.0019
08-Feb-1948,4.28,1.808,23.5444,14.45,41.7,1.8821
09-Feb-1948,3.55,1.83,18.2611,11.7556,41.7,1.7624
10-Feb-1948,6.17,1.852,13.4444,1.5222,41.7,1.6426
11-Feb-1948,7.68,1.874,11.5,2.2222,41.7,1.557
12-Feb-1948,3.59,1.897,19.6722,6.5833,41.7,1.5057
13-Feb-1948,1.2,1.92,23.95,15.8611,41.7,1.5057
14-Feb-1948,0.54,1.944,21.4111,6.9056,41.7,1.5998
15-Feb-1948,0.08,1.968,17.7056,2.0833,41.7,1.7624
16-Feb-1948,1.58,1.992,21,7.6667,41.7,1.9078
17-Feb-1948,1.06,2.016,22.3778,10.9,41.7,2.0276
18-Feb-1948,0,2.041,24.4056,8.25,41.7,2.0532
19-Feb-1948,0.03,2.066,24.2111,9.0389,41.7,2.0532
20-Feb-1948,2.12,2.092,23.5056,11.5611,41.7,1.9762
21-Feb-1948,3.24,2.117,20.3222,13.2722,41.7,1.8565
22-Feb-1948,5.35,2.143,14.4556,7.7056,41.7,1.6939
23-Feb-1948,0.18,2.169,10.7444,5.4167,41.7,1.5998
24-Feb-1948,0,2.195,16,5.4167,41.7,1.5741
25-Feb-1948,0,2.222,23.65,7.2944,41.7,1.557
26-Feb-1948,0,2.249,26.5111,10.6111,41.7,1.4886
27-Feb-1948,0.01,2.276,26.8667,12.8722,41.7,1.3945
28-Feb-1948,0.43,2.303,27.9778,16.2611,41.7,1.3004
29-Feb-1948,0.19,2.33,28.3722,17.8611,41.7,1.2148
01-Mar-1948,2.63,2.358,26.4444,13.1,45.75,1.1721
02-Mar-1948,22.85,2.386,24.5278,14.9611,45.75,1.1293
03-Mar-1948,36.07,2.414,19.8444,14.3444,45.75,1.1549
04-Mar-1948,13.38,2.442,17.5611,14.8167,45.75,1.326
05-Mar-1948,9.72,2.471,15.9,8.9833,45.75,1.557
