datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,11,0,5.4056,-1.2278,36.53,0.883
02-Jan-1948,10.11,0,5.3667,-0.1278,36.53,1.5198
03-Jan-1948,6.52,0,4.3222,-1.8778,36.53,1.3823
04-Jan-1948,3.27,0,3.8667,-1.1889,36.53,1.3389
05-Jan-1948,37.17,0,2,-3.8611,36.53,1.2086
06-Jan-1948,51.18,0,2.5722,-1.3278,36.53,3.0759
07-Jan-1948,13.13,0,5.9389,0.4944,36.53,7.6716
08-Jan-1948,2.56,0,4.9833,-1.0056,36.53,3.9661
09-Jan-1948,4.95,0,2.5667,-6.1444,36.53,2.7936
10-Jan-1948,13.07,0,2.1889,-5.15,36.53,2.4173
11-Jan-1948,3.67,0,3.6889,-2.1778,36.53,2.2436
12-Jan-1948,0,0,2.5167,-6.1556,36.53,1.9686
13-Jan-1948,0,0,1.5944,-7.5222,36.53,1.708
14-Jan-1948,0,0,0.8333,-8.5389,36.53,1.5633
15-Jan-1948,0,0,-0.1944,-6.5167,36.53,1.4764
16-Jan-1948,0,0,-0.8389,-8.3,36.53,1.3823
17-Jan-1948,0,0,-1.8444,-7.25,36.53,1.2955
18-Jan-1948,0,0,-3.3722,-7.3667,36.53,1.2521
19-Jan-1948,0,0,-2.3889,-7.8889,36.53,1.2086
20-Jan-1948,0,0,2.25,-6.6111,36.53,1.129
21-Jan-1948,0.19,0,9.15,-3.9,36.53,1.129
22-Jan-1948,0.13,0,8.5722,1.3833,36.53,1.1652
23-Jan-1948,0.02,0,9.0611,2.4833,36.53,1.2086
24-Jan-1948,0.01,0,7.0556,-1.8778,36.53,1.2086
25-Jan-1948,0,0,3.0222,-3.3944,36.53,1.129
26-Jan-1948,0,0,-0.1167,-7.4,36.53,0.9843
27-Jan-1948,0,0,1.3167,-9.7556,36.53,0.8757
28-Jan-1948,0.25,0,1.0167,-11.7278,36.53,0.9119
29-Jan-1948,0.28,0,-1.0056,-9.5389,36.53,0.9264
30-Jan-1948,0.21,0,3.6556,-5.9944,36.53,0.9336
31-Jan-1948,4.08,0,-0.2889,-8.8056,36.53,0.883
01-Feb-1948,3.73,0,-0.2,-6.7722,41.21,0.8757
02-Feb-1948,0.51,0,0.6167,-12.0278,41.21,0.8468
03-Feb-1948,0.43,0,0.85,-14.9889,41.21,0.7599
04-Feb-1948,4.4,0,-1.6722,-7.8389,41.21,0.8323
05-Feb-1948,2.39,0,-3.75,-9.2,41.21,0.7961
06-Feb-1948,1.74,0,-4.2222,-16.7611,41.21,0.6803
07-Feb-1948,4.46,0,-3.9667,-16.1167,41.21,0.6803
08-Feb-1948,9.64,0.003,2.3778,-10.0833,41.21,0.7816
09-Feb-1948,4.37,0.026,2.2667,-4.7,41.21,0.7816
10-Feb-1948,0.08,0.05,-0.3944,-8.8722,41.21,0.731
11-Feb-1948,0,0.075,-0.5056,-14.4833,41.21,0.6441
12-Feb-1948,0.05,0.1,1.5222,-14.2667,41.21,0.6369
13-Feb-1948,1.47,0.125,4.4056,-8.5778,41.21,0.6948
14-Feb-1948,14.09,0.151,4.8056,-2.7111,41.21,0.731
15-Feb-1948,8.11,0.178,4.7056,-0.5944,41.21,1.8672
16-Feb-1948,10.46,0.205,7.0556,-0.8611,41.21,1.4764
17-Feb-1948,4.74,0.233,12.5333,0.8111,41.21,1.7587
18-Feb-1948,2.55,0.261,7.7833,-1.2222,41.21,1.8093
19-Feb-1948,7.3,0.29,1.2889,-4.7778,41.21,1.6139
20-Feb-1948,12.14,0.319,0.6389,-5.2111,41.21,1.5198
21-Feb-1948,20.98,0.349,4.8167,-3.5556,41.21,1.8528
22-Feb-1948,13.01,0.379,4.9111,-0.9,41.21,3.9661
23-Feb-1948,0.44,0.41,5.0333,-2.4389,41.21,2.7936
24-Feb-1948,4.64,0.441,5.9278,-4.1056,41.21,2.3015
25-Feb-1948,11.52,0.473,6.4,-0.4889,41.21,2.2436
26-Feb-1948,11.11,0.505,5.0111,-1.0111,41.21,3.3292
27-Feb-1948,1.08,0.538,3.7778,-3.1278,41.21,2.9239
28-Feb-1948,0.7,0.571,7.1944,-5.15,41.21,2.6055
29-Feb-1948,0.69,0.605,5.0278,-5.9222,41.21,2.3015
01-Mar-1948,0.93,0.639,5.7278,-1.9556,50.99,2.1278
02-Mar-1948,0.34,0.673,4.8167,-4.3611,50.99,1.9107
03-Mar-1948,0,0.708,5.1,-7.9111,50.99,1.7587
04-Mar-1948,0.03,0.743,5.4278,-8.0389,50.99,1.6646
05-Mar-1948,0.15,0.779,3.3556,-6.2333,50.99,1.5633
06-Mar-1948,0.11,0.815,8.95,-4.1389,50.99,1.5198
07-Mar-1948,0.82,0.851,5.5611,-3.5278,50.99,1.4258
08-Mar-1948,2.9,0.888,6.1333,-3.3333,50.99,1.3823
09-Mar-1948,4.7,0.925,2.6167,-2.8333,50.99,1.3823
10-Mar-1948,0,0.963,1.8778,-9.4722,50.99,1.2955
11-Mar-1948,0.12,1,2.7944,-6.5611,50.99,1.2521
12-Mar-1948,2.53,1.038,4.7667,-3.3611,50.99,1.2086
13-Mar-1948,2.66,1.077,8.6056,-3.5944,50.99,1.2086
14-Mar-1948,0.8,1.115,5.3667,-2.9611,50.99,1.1652
15-Mar-1948,1.28,1.154,6.2167,-4.3222,50.99,1.129
16-Mar-1948,1.14,1.193,3.7944,-3.2667,50.99,1.129
17-Mar-1948,2.19,1.233,6.4222,-1.1833,50.99,1.0856
18-Mar-1948,3.04,1.272,4.8944,-1.6167,50.99,1.0422
19-Mar-1948,1.91,1.312,3.5556,-4.6222,50.99,1.0422
20-Mar-1948,5.89,1.352,4.1278,-4.3722,50.99,1.0132
21-Mar-1948,20.32,1.392,7.6944,0.2611,50.99,1.0856
22-Mar-1948,6.11,1.433,5.4833,-2.3944,50.99,1.6646
23-Mar-1948,2.53,1.474,5.4389,-6.9222,50.99,1.5198
24-Mar-1948,3.09,1.514,7.4278,-2.4167,50.99,1.5198
25-Mar-1948,5.96,1.555,5.9722,-0.8944,50.99,1.8093
26-Mar-1948,0.01,1.596,10.4056,-4.7667,50.99,1.6646
27-Mar-1948,0,1.638,14.5222,-3.15,50.99,1.5633
28-Mar-1948,0,1.679,18.1222,-1.4722,50.99,1.5633
29-Mar-1948,0.12,1.721,11.6,2.8,50.99,1.6139
30-Mar-1948,0.26,1.762,8.3056,-0.6611,50.99,1.6139
31-Mar-1948,0.39,1.804,8.6444,0.2389,50.99,1.6139
01-Apr-1948,1.07,1.846,10.4389,-1.7,60.05,1.5633
02-Apr-1948,1.82,1.887,10.1722,1.2833,60.05,1.6139
03-Apr-1948,2.28,1.929,6.9889,-3.5556,60.05,1.6139
04-Apr-1948,2.95,1.971,4.4167,-5.2333,60.05,1.5633
05-Apr-1948,2.55,2.013,5.3722,-3.9722,60.05,1.5198
