datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,16.05,0.83,7.1556,2.3833,35.53,0.3192
02-Jan-1948,2.77,0.834,5.9222,-0.5,35.53,0.3857
03-Jan-1948,0.44,0.836,4.2667,-2.55,35.53,0.4224
04-Jan-1948,0.28,0.838,1.9556,-3.5389,35.53,0.3857
05-Jan-1948,1.04,0.841,3.7278,-3.3056,35.53,0.3743
06-Jan-1948,0.74,0.844,1.7944,-3.3,35.53,0.3682
07-Jan-1948,0.59,0.848,2.4833,-5.65,35.53,0.3743
08-Jan-1948,0,0.852,10.5944,-8.5611,35.53,0.3568
09-Jan-1948,0,0.856,15.9167,-3.6222,35.53,0.3682
10-Jan-1948,0,0.861,4.7278,-1.3611,35.53,0.3743
11-Jan-1948,0,0.866,6.0389,-10.1167,35.53,0.3516
12-Jan-1948,14.41,0.872,5.5778,-6.8167,35.53,0.3455
13-Jan-1948,4.47,0.878,2.2167,-1.2111,35.53,0.4469
14-Jan-1948,0.7,0.884,-0.6167,-8.8444,35.53,0.7058
15-Jan-1948,0,0.891,-4.0611,-16.7056,35.53,0.565
16-Jan-1948,0,0.898,7.1778,-13.05,35.53,0.5187
17-Jan-1948,0.28,0.906,1.9778,-6.7944,35.53,0.5318
18-Jan-1948,0.44,0.914,-3.2444,-11.0278,35.53,0.4924
19-Jan-1948,0,0.923,-2.2389,-15.8111,35.53,0.4032
20-Jan-1948,2.41,0.932,0.8444,-13.8444,35.53,0.3936
21-Jan-1948,0.63,0.941,4.3333,-6.5889,35.53,0.3848
22-Jan-1948,1.77,0.95,2.2944,-4.0667,35.53,0.3805
23-Jan-1948,3.72,0.961,-2.4833,-8.4278,35.53,0.3761
24-Jan-1948,9.35,0.971,-8.1944,-15.6556,35.53,0.3743
25-Jan-1948,2.51,0.982,-4.45,-14.6444,35.53,0.3673
26-Jan-1948,0.28,0.993,-0.55,-14.8444,35.53,0.363
27-Jan-1948,0.28,1.005,-0.8889,-10.3889,35.53,0.3586
28-Jan-1948,0,1.017,-1.2944,-13.7444,35.53,0.3586
29-Jan-1948,0,1.029,2.3556,-13.2667,35.53,0.3586
30-Jan-1948,0,1.042,-1.1833,-10.15,35.53,0.3542
31-Jan-1948,9.96,1.055,-5.0056,-15.5167,35.53,0.3498
01-Feb-1948,1.3,1.068,-1.05,-13.5,33.5,0.363
02-Feb-1948,0,1.082,3.8889,-14.0333,33.5,0.3673
03-Feb-1948,0,1.096,4.7944,-13.0167,33.5,0.3761
04-Feb-1948,3.38,1.11,0.2778,-4.6556,33.5,0.3673
05-Feb-1948,3.18,1.125,-0.8167,-6.1278,33.5,0.3542
06-Feb-1948,1.93,1.14,4.4722,-6.5333,33.5,0.3455
07-Feb-1948,0,1.156,3.0444,-11.0389,33.5,0.3402
08-Feb-1948,0,1.172,3.6444,-4.3222,33.5,0.3324
09-Feb-1948,0,1.188,-2.7444,-12.8722,33.5,0.3236
10-Feb-1948,0,1.204,-5.0778,-14.1444,33.5,0.3149
11-Feb-1948,2.02,1.221,-0.8167,-13.2389,33.5,0.3192
12-Feb-1948,3.86,1.238,5.5889,-7.6778,33.5,0.3192
13-Feb-1948,4.57,1.256,8.0944,-1.2556,33.5,0.3971
14-Feb-1948,2.52,1.273,8.4167,-0.2056,33.5,8.8337
15-Feb-1948,0,1.291,9.3722,-5.0556,33.5,7.7492
16-Feb-1948,0,1.31,11.2667,-4.1167,33.5,3.6472
17-Feb-1948,0,1.328,16.2667,0.0611,33.5,2.7376
18-Feb-1948,0,1.347,19.1833,0.4833,33.5,2.4752
19-Feb-1948,0,1.366,21.0111,2.1111,33.5,2.1516
20-Feb-1948,0,1.385,13.1389,5.7833,33.5,1.9592
21-Feb-1948,5.34,1.405,10.1111,-7.1722,33.5,1.6968
22-Feb-1948,2.2,1.425,-0.5389,-7.0444,33.5,1.4869
23-Feb-1948,0,1.445,0.1556,-9.5444,33.5,1.277
24-Feb-1948,0.46,1.465,2.1833,-10.2556,33.5,1.1108
25-Feb-1948,0.96,1.486,16.8889,-5.2278,33.5,1.0408
26-Feb-1948,0.84,1.507,18.4,4.2944,33.5,1.0758
27-Feb-1948,0,1.528,14.7944,-1.1667,33.5,1.0408
28-Feb-1948,0.47,1.549,24.3556,5.7556,33.5,1.0058
29-Feb-1948,0,1.571,14.5444,4.5889,33.5,0.9708
01-Mar-1948,4.67,1.593,6.1056,-3.7611,43.43,0.9009
02-Mar-1948,5.77,1.614,4.9611,-2.0944,43.43,0.8694
03-Mar-1948,5.41,1.637,10.4333,-1.65,43.43,0.9358
04-Mar-1948,1.44,1.659,6.1833,0.4222,43.43,1.3469
05-Mar-1948,0,1.681,1.9667,-10.0111,43.43,1.6268
06-Mar-1948,11.41,1.704,3.5111,-9.0167,43.43,1.4169
07-Mar-1948,7.66,1.727,10.6056,-5.4944,43.43,1.9941
08-Mar-1948,0,1.75,11.2278,-0.5944,43.43,3.4548
09-Mar-1948,0.84,1.773,8.9889,-2.8611,43.43,2.6501
10-Mar-1948,0.94,1.796,15.3444,-1.6222,43.43,2.0729
11-Mar-1948,0.32,1.82,12.15,1.1889,43.43,1.6618
12-Mar-1948,0,1.843,5.35,-5.6889,43.43,1.4169
13-Mar-1948,0,1.867,8.9278,-9.2889,43.43,1.207
14-Mar-1948,0,1.891,15.9667,-7.1889,43.43,1.1108
15-Mar-1948,0.64,1.915,20.1889,-1.9722,43.43,1.0058
16-Mar-1948,5.59,1.939,16.6056,7.7444,43.43,0.9358
17-Mar-1948,0,1.963,17.1,8.2889,43.43,0.9358
18-Mar-1948,0,1.987,16.2278,-2.1944,43.43,0.8694
19-Mar-1948,3.68,2.011,18.4556,3.9833,43.43,0.8151
20-Mar-1948,4.29,2.036,25.1722,6.0333,43.43,0.8151
21-Mar-1948,0.09,2.06,28.1944,11.9667,43.43,0.7942
22-Mar-1948,10.69,2.085,24.9667,15.6222,43.43,0.7942
23-Mar-1948,9.19,2.109,18.2222,11.3056,43.43,0.9708
24-Mar-1948,2.02,2.134,18.1111,4.7889,43.43,3.2623
25-Mar-1948,0,2.158,16.2167,2.35,43.43,3.4548
26-Mar-1948,5.79,2.183,19.2667,2.0833,43.43,2.309
27-Mar-1948,1.4,2.208,19.3389,9.3278,43.43,2.0729
28-Mar-1948,1.12,2.233,12.4444,-1.6278,43.43,2.5626
29-Mar-1948,0,2.257,14.3944,-6.2778,43.43,1.9941
30-Mar-1948,0,2.282,19.5389,0.4611,43.43,1.6618
31-Mar-1948,25.89,2.307,16.0556,6.4944,43.43,1.4869
01-Apr-1948,5.11,2.332,21.2444,9.9944,55.35,5.8337
02-Apr-1948,0,2.356,15.7556,8.8,55.35,4.7317
03-Apr-1948,0,2.381,12.9444,2.4556,55.35,3
04-Apr-1948,0,2.406,16.8167,-3.1722,55.35,2.2303
05-Apr-1948,0.4,2.43,21.5111,4.5278,55.35,1.8017
06-Apr-1948,10.76,2.455,22.9389,8.8611,55.35,1.5918
07-Apr-1948,6.65,2.479,15.3611,10.2,55.35,1.5918
08-Apr-1948,4.94,2.504,23.6889,10.1222,55.35,1.7667
09-Apr-1948,0.48,2.528,16.5167,6.9833,55.35,2.0729
10-Apr-1948,0,2.553,14.9111,-1.5056,55.35,1.7667
11-Apr-1948,1.79,2.577,17.3833,3.7278,55.35,1.5218
12-Apr-1948,8.11,2.601,22.5111,9.0556,55.35,1.4169
13-Apr-1948,20.2,2.625,15.8056,8.3556,55.35,2.2828
14-Apr-1948,3.8,2.649,9.7444,2.7667,55.35,3.2623
15-Apr-1948,1.59,2.673,17.4056,3.1056,55.35,3.6472
16-Apr-1948,0,2.696,22.3389,3.4167,55.35,2.7376
17-Apr-1948,0,2.72,15.8944,3.2111,55.35,2.1516
18-Apr-1948,0,2.744,16.0056,-2.3,55.35,1.6968
19-Apr-1948,0,2.767,22,0.6222,55.35,1.4519
20-Apr-1948,0,2.79,27.85,7.1111,55.35,1.277
21-Apr-1948,0,2.813,23.9111,11.6389,55.35,1.172
22-Apr-1948,0,2.836,14.4722,5.9944,55.35,1.0758
23-Apr-1948,0,2.859,19.4111,0.1722,55.35,0.9708
24-Apr-1948,0,2.881,26.0333,4.8333,55.35,0.9009
25-Apr-1948,0,2.903,28.6389,11.2444,55.35,0.8624
26-Apr-1948,0.5,2.926,25.0667,10.9889,55.35,0.8151
27-Apr-1948,7.69,2.948,22.2389,10.6778,55.35,0.9009
28-Apr-1948,15.46,2.969,12.7111,5.1889,55.35,1.277
