datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.63,0.17,5.9389,0.3778,10.02,3.0951
02-Jan-1948,5.52,0.176,0.6556,-4.2944,10.02,7.6375
03-Jan-1948,0.32,0.174,0.3278,-2.8611,10.02,6.68
04-Jan-1948,0.12,0.173,0.9444,-3.6833,10.02,3.4513
05-Jan-1948,0.91,0.172,2.1889,-3.6944,10.02,1.8526
06-Jan-1948,0.36,0.172,3.1111,-3.6722,10.02,1.5364
07-Jan-1948,0,0.173,7.35,-8.9833,10.02,1.2647
08-Jan-1948,0,0.174,10.9056,-1.9389,10.02,1.1022
09-Jan-1948,0,0.176,6.0722,0.15,10.02,1.0354
10-Jan-1948,0,0.179,2.8056,-5.0722,10.02,1.0577
11-Jan-1948,1.35,0.182,3.4833,-7.0722,10.02,0.9263
12-Jan-1948,0.65,0.186,3.9722,-0.6222,10.02,0.8172
13-Jan-1948,0.1,0.191,-4.5389,-9.6944,10.02,0.7393
14-Jan-1948,0,0.196,-3.4611,-15.5611,10.02,0.6591
15-Jan-1948,0,0.202,0.6944,-16.5944,10.02,0.6101
16-Jan-1948,0,0.208,-3.7389,-13.15,10.02,0.5478
17-Jan-1948,0,0.215,-6.9167,-17.1333,10.02,0.5166
18-Jan-1948,0,0.223,-3.2611,-15.8333,10.02,0.4899
19-Jan-1948,0,0.231,1.9667,-14.6667,10.02,0.4609
20-Jan-1948,0,0.24,3.0444,-11.1667,10.02,0.4409
21-Jan-1948,0.27,0.25,-1.2222,-6.4056,10.02,0.4008
22-Jan-1948,0.43,0.26,-7.0722,-16.3778,10.02,0.3785
23-Jan-1948,1.23,0.271,-8.7833,-15.1889,10.02,0.334
24-Jan-1948,0.5,0.282,-6.7611,-15.1556,10.02,0.334
25-Jan-1948,0.19,0.294,-5.1944,-13.3611,10.02,0.334
26-Jan-1948,0.27,0.307,-5.7278,-16.0389,10.02,0.334
27-Jan-1948,1.22,0.32,-7.2333,-14.8167,10.02,0.334
28-Jan-1948,0,0.334,-5.1111,-11.5778,10.02,0.3117
29-Jan-1948,0,0.348,-3.5944,-15.85,10.02,0.3117
30-Jan-1948,0.1,0.363,-5.75,-13.7167,10.02,0.3117
31-Jan-1948,0,0.379,-4.6722,-14.6389,10.02,0.3117
01-Feb-1948,0.07,0.395,-0.2056,-16.4611,9.01,0.3117
02-Feb-1948,0,0.412,0.8389,-12.8833,9.01,0.3117
03-Feb-1948,2.13,0.429,0.55,-11.2722,9.01,0.2895
04-Feb-1948,4.62,0.447,-0.3278,-4.6444,9.01,0.2895
05-Feb-1948,0.24,0.465,-2.4611,-10.1611,9.01,0.2895
06-Feb-1948,0.18,0.484,0.9167,-15.8944,9.01,0.2672
07-Feb-1948,0,0.504,1.7278,-13.9111,9.01,0.2672
08-Feb-1948,0,0.524,-3.7111,-14.0167,9.01,0.2672
09-Feb-1948,0,0.544,-2.9222,-16.4333,9.01,0.2672
10-Feb-1948,0.07,0.566,0.7944,-16.8444,9.01,0.2672
11-Feb-1948,0.92,0.587,1.9556,-6.0667,9.01,0.2672
12-Feb-1948,4.61,0.609,3.0056,-2.6444,9.01,0.2895
13-Feb-1948,23.4,0.632,3.2222,-0.8278,9.01,0.9998
14-Feb-1948,2.94,0.655,3.9722,-6.4389,9.01,6.8136
15-Feb-1948,0,0.679,9.4,-9.1833,9.01,5.9897
16-Feb-1948,0,0.703,13.3556,0.2889,9.01,4.1193
17-Feb-1948,0,0.728,16.4667,-2.3611,9.01,3.4513
18-Feb-1948,0,0.753,17.2889,1.3,9.01,2.2712
19-Feb-1948,0,0.779,10.6278,3.9667,9.01,1.3917
20-Feb-1948,0.1,0.805,-1.1111,-8.9444,9.01,1.1401
21-Feb-1948,0.16,0.831,-1.0222,-8.9667,9.01,0.9397
22-Feb-1948,0.29,0.858,4.6611,-12.0944,9.01,0.7905
23-Feb-1948,0,0.886,8.7111,-7.1,9.01,0.6992
24-Feb-1948,0.42,0.913,8.9111,-0.9722,9.01,0.6457
25-Feb-1948,3.44,0.942,9.8056,5.4111,9.01,0.6635
26-Feb-1948,4.45,0.97,11.8389,1.4889,9.01,0.7793
27-Feb-1948,19.05,0.999,12.8222,-0.2556,9.01,1.0109
28-Feb-1948,2.19,1.029,10.0278,6.0222,9.01,4.7873
