datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,4.92,0.61,10.0889,3.9722,36.79,1.0655
02-Jan-1948,0.41,0.617,9.0278,-1.8611,36.79,1.1132
03-Jan-1948,0.04,0.621,2.6389,-3.4778,36.79,1.1998
04-Jan-1948,0.57,0.625,2.0778,-4.95,36.79,1.0352
05-Jan-1948,0.27,0.629,2.3111,-3.0778,36.79,1.1045
06-Jan-1948,0,0.634,3.4667,-4.4944,36.79,0.9789
07-Jan-1948,0,0.639,6.5556,-4.2278,36.79,0.7017
08-Jan-1948,0,0.645,10.7333,-6.3944,36.79,0.862
09-Jan-1948,0,0.652,14.0944,0.1667,36.79,1.1218
10-Jan-1948,0,0.658,7.9056,-2.1556,36.79,0.7363
11-Jan-1948,0.08,0.666,4.8889,-11.2111,36.79,0.9183
12-Jan-1948,14.11,0.673,5.8833,-5.9667,36.79,1.0136
13-Jan-1948,14.45,0.682,0.4944,-3.2556,36.79,1.2041
14-Jan-1948,0,0.69,0.1944,-10.7833,36.79,1.2345
15-Jan-1948,0,0.699,-3.6889,-16.0944,36.79,0.823
16-Jan-1948,0,0.709,5.5778,-11.8056,36.79,0.8663
17-Jan-1948,0.36,0.719,3.8833,-5.1556,36.79,0.9139
18-Jan-1948,0.13,0.729,-0.7944,-10.2667,36.79,1.0395
19-Jan-1948,1.81,0.74,0.5944,-14.7667,36.79,0.8749
20-Jan-1948,6.9,0.751,0.5333,-9.4778,36.79,0.9746
21-Jan-1948,0.93,0.763,3.55,-3.6111,36.79,0.9659
22-Jan-1948,0.98,0.775,4.3889,-2.8944,36.79,1.0829
23-Jan-1948,3.16,0.788,1.8611,-6.7167,36.79,1.0915
24-Jan-1948,11.78,0.801,-7.4444,-13.5722,36.79,0.9399
25-Jan-1948,0.26,0.814,-0.8333,-15.8278,36.79,0.6844
26-Jan-1948,1.28,0.828,3.1722,-13.9056,36.79,0.6714
27-Jan-1948,3.44,0.842,-2.1,-8.5444,36.79,0.9746
28-Jan-1948,0.31,0.857,-1.3833,-11.1889,36.79,1.1348
29-Jan-1948,1.85,0.872,2.25,-9.5889,36.79,1.1695
30-Jan-1948,8.01,0.888,0.2889,-4.85,36.79,1.0439
31-Jan-1948,14.87,0.904,-2.6444,-9.1056,36.79,0.9486
01-Feb-1948,2.56,0.92,0.1944,-10.0167,36.95,0.8403
02-Feb-1948,0.03,0.936,2.9556,-8.9444,36.95,1.0569
03-Feb-1948,0.06,0.953,5.7167,-10.7833,36.95,1.1478
04-Feb-1948,1.03,0.971,5.1944,-5.3444,36.95,1.0612
05-Feb-1948,8.38,0.989,5.2611,-0.65,36.95,1.1175
06-Feb-1948,6,1.007,0.5111,-4.8722,36.95,1.8625
07-Feb-1948,0.2,1.025,4.4833,-4.0722,36.95,2.7981
08-Feb-1948,0.86,1.044,4.3833,-0.7556,36.95,2.5685
09-Feb-1948,7.78,1.063,0.0389,-6.8833,36.95,2.4689
10-Feb-1948,3.72,1.083,-3.0667,-11.85,36.95,2.1311
11-Feb-1948,3.43,1.102,1.3944,-7.4611,36.95,1.7196
12-Feb-1948,13.97,1.123,7.0222,-2.3778,36.95,1.9881
13-Feb-1948,7.15,1.143,9.4722,1.4389,36.95,5.4143
14-Feb-1948,5.87,1.164,6.2167,-0.8556,36.95,11.1318
15-Feb-1948,0,1.185,10.7889,-4.7833,36.95,7.0169
16-Feb-1948,0.1,1.207,10.6611,-3.1722,36.95,4.1755
17-Feb-1948,0,1.228,15.6778,0.4111,36.95,3.2182
18-Feb-1948,0,1.25,19.1333,-0.3889,36.95,2.8241
19-Feb-1948,0.5,1.273,18.7833,2.3667,36.95,2.4949
20-Feb-1948,0.16,1.295,14.1889,2.4556,36.95,2.1787
21-Feb-1948,4.55,1.318,8.7278,-3.8,36.95,2.0661
22-Feb-1948,3.37,1.341,-2.3611,-7.5722,36.95,1.8019
23-Feb-1948,0.33,1.365,2.1611,-4.0389,36.95,1.7326
24-Feb-1948,3.49,1.388,2.8056,-3.7889,36.95,1.6459
25-Feb-1948,3.93,1.412,5.0111,-4.6444,36.95,1.6979
26-Feb-1948,1.97,1.436,11.8167,3.5167,36.95,1.542
27-Feb-1948,0.36,1.461,14.9667,5.2611,36.95,1.8842
28-Feb-1948,0.16,1.485,21.7611,9.4111,36.95,1.6503
29-Feb-1948,0,1.51,17.8944,7.0111,36.95,1.542
01-Mar-1948,0.76,1.535,11.6389,-1.7611,46.14,1.5506
02-Mar-1948,10.15,1.56,3.3,-4.0667,46.14,1.581
03-Mar-1948,0.62,1.586,13.0111,3.9111,46.14,1.3601
04-Mar-1948,0.31,1.611,10.2611,1.8389,46.14,1.5073
05-Mar-1948,1.24,1.637,5.6444,-5.3889,46.14,1.399
06-Mar-1948,14.59,1.663,2.1056,-5.1778,46.14,1.3341
07-Mar-1948,8.24,1.689,4.6278,-5.6833,46.14,2.0704
08-Mar-1948,0.13,1.715,12.2278,-0.1333,46.14,4.0975
09-Mar-1948,0.58,1.742,10.2,0.8,46.14,3.4478
10-Mar-1948,0.07,1.768,15.3056,0.4778,46.14,2.6595
11-Mar-1948,0.1,1.795,16.9778,3.3778,46.14,2.2177
12-Mar-1948,0,1.822,7.1556,-1.4389,46.14,1.7672
13-Mar-1948,0,1.849,9.1611,-7.8,46.14,1.6113
14-Mar-1948,0,1.876,14.0556,-6.1889,46.14,1.438
15-Mar-1948,6.54,1.903,15.8056,-0.2667,46.14,1.7326
16-Mar-1948,10.51,1.93,14.5111,7.5278,46.14,1.3687
17-Mar-1948,0.59,1.958,16.5056,6.6167,46.14,1.5766
18-Mar-1948,0.77,1.985,16.1111,0.5333,46.14,1.62
19-Mar-1948,7.62,2.012,17.8833,6.55,46.14,1.4467
20-Mar-1948,2.12,2.04,22.3,13.1833,46.14,1.3947
21-Mar-1948,0.42,2.068,24.8333,10.7778,46.14,1.5333
22-Mar-1948,5.42,2.095,24.1111,11.8889,46.14,1.49
23-Mar-1948,21.46,2.123,12.6611,5.5,46.14,2.7634
24-Mar-1948,0.09,2.151,19.0667,6.9722,46.14,4.1192
25-Mar-1948,0.15,2.178,18.45,2.8833,46.14,3.2486
26-Mar-1948,5.34,2.206,17.3944,6.7778,46.14,2.5599
27-Mar-1948,28.21,2.234,11.2556,5.9167,46.14,3.2486
28-Mar-1948,0.77,2.262,11.4333,-1.2556,46.14,3.7467
29-Mar-1948,0.45,2.289,12.6556,-5.8167,46.14,2.9454
30-Mar-1948,7.76,2.317,16.7278,-1.4611,46.14,2.4299
31-Mar-1948,34.83,2.345,15.0333,6.9,46.14,2.5339
