datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,10.3,0.25,0.3833,-4.1167,24.97,0.7396
02-Jan-1948,9.41,0.256,-0.6444,-5.3889,24.97,0.9278
03-Jan-1948,0,0.256,2.3611,-3.6722,24.97,0.7314
04-Jan-1948,0,0.257,1.3111,-6.8167,24.97,0.7991
05-Jan-1948,0,0.258,1.2,-2.3444,24.97,1.1039
06-Jan-1948,2.76,0.26,0.4889,-3.4333,24.97,0.982
07-Jan-1948,2.9,0.262,-0.35,-5.9333,24.97,1.1743
08-Jan-1948,1.47,0.265,0.9,-10.0944,24.97,1.0985
09-Jan-1948,1.67,0.268,5.5278,-8.2333,24.97,0.9874
10-Jan-1948,0,0.272,-0.0778,-13.4111,24.97,0.9671
11-Jan-1948,0.34,0.276,-2.6222,-15.9222,24.97,0.791
12-Jan-1948,12.53,0.281,1.7556,-16.2111,24.97,1.1567
13-Jan-1948,11.66,0.286,0.8167,-0.6333,24.97,0.9807
14-Jan-1948,0,0.292,-0.2444,-10.0389,24.97,1.173
15-Jan-1948,0,0.298,-7.9722,-15.1722,24.97,1.1608
16-Jan-1948,0,0.305,-1.85,-13.5333,24.97,0.9779
17-Jan-1948,15.03,0.312,0.4944,-10.0222,24.97,1.0145
18-Jan-1948,4.77,0.32,-0.9667,-12.0833,24.97,0.9319
19-Jan-1948,0,0.328,-7.1389,-10.7278,24.97,1.219
20-Jan-1948,8.5,0.337,0.1111,-15.3056,24.97,1.089
21-Jan-1948,12.31,0.346,0.8056,-10.8667,24.97,1.0782
22-Jan-1948,1.88,0.355,-0.0333,-8.6556,24.97,1.1635
23-Jan-1948,1.08,0.366,-5.1944,-14.9056,24.97,1.1242
24-Jan-1948,5.42,0.376,-11.8444,-10.2833,24.97,0.9211
25-Jan-1948,1.79,0.387,-5.8111,-14.0056,24.97,0.8127
26-Jan-1948,0,0.399,-4.5889,-13.7278,24.97,1.3545
27-Jan-1948,0,0.411,-3.3556,-15.4556,24.97,1.2868
28-Jan-1948,0,0.423,-6.1944,-15.6222,24.97,1.2461
29-Jan-1948,0,0.436,-1.2278,-14.2389,24.97,1.2773
30-Jan-1948,0,0.45,-6.3833,-15.1556,24.97,0.9847
31-Jan-1948,0,0.464,-5.1444,-14.6278,24.97,0.8804
01-Feb-1948,0,0.478,-4.1,-13.2611,23.65,0.8127
02-Feb-1948,0,0.493,0.9944,-14.8056,23.65,1.2692
03-Feb-1948,1.65,0.508,-3.5889,-13.9833,23.65,1.0741
04-Feb-1948,1.57,0.523,-10.2944,-16.5056,23.65,1.0836
05-Feb-1948,0.96,0.539,-3.3667,-15.0722,23.65,1.1987
06-Feb-1948,0,0.556,-2.3556,-16.0556,23.65,0.791
07-Feb-1948,0.91,0.573,-0.6944,-13.8611,23.65,0.684
08-Feb-1948,0.15,0.59,-1.05,-11.5444,23.65,0.6474
09-Feb-1948,0,0.608,-7.5444,-13.1778,23.65,1.2326
10-Feb-1948,0,0.626,-6.6833,-12.7111,23.65,0.9346
11-Feb-1948,1.96,0.644,-2.2889,-12.5778,23.65,1.0159
12-Feb-1948,5.21,0.663,3.8778,-7.5778,23.65,1.1188
13-Feb-1948,10.19,0.682,2.2333,-13.9222,23.65,0.7558
14-Feb-1948,5.43,0.702,9.0722,-1.9889,23.65,0.9739
15-Feb-1948,0,0.722,-0.1389,-10.3389,23.65,1.7608
16-Feb-1948,0.4,0.742,3.3556,-14.4167,23.65,2.2349
17-Feb-1948,0,0.763,10.4778,1.5556,23.65,2.4245
18-Feb-1948,0,0.784,8.1278,-3.7944,23.65,2.6277
19-Feb-1948,0,0.806,7.3389,-7.1611,23.65,3.0611
20-Feb-1948,0,0.828,7.5056,-4.8889,23.65,3.9416
21-Feb-1948,0.46,0.85,-0.8167,-11.6056,23.65,4.4292
22-Feb-1948,1.39,0.872,-3.1167,-8.7333,23.65,3.8197
23-Feb-1948,0,0.895,-3.3333,-14.8333,23.65,3.454
24-Feb-1948,0,0.918,0.7944,-16.1444,23.65,2.9528
25-Feb-1948,0.09,0.942,5.7944,-5.7056,23.65,2.6819
26-Feb-1948,0.23,0.965,3.2722,-2.7333,23.65,2.5194
27-Feb-1948,4.02,0.989,5.3556,-5.55,23.65,2.3568
28-Feb-1948,11.69,1.014,0.9944,-4.8556,23.65,2.411
29-Feb-1948,2.94,1.038,-0.6,-7.2222,23.65,2.0724
01-Mar-1948,9.97,1.063,-1.5556,-13.9944,33.83,2.2214
02-Mar-1948,7.45,1.088,-1.3167,-7.8333,33.83,2.2214
03-Mar-1948,2.89,1.114,2.8111,-3.3944,33.83,1.9776
04-Mar-1948,0.4,1.139,3.5167,-7.9667,33.83,2.0317
05-Mar-1948,0,1.165,-5.1333,-17.5111,33.83,1.7879
06-Mar-1948,2.71,1.191,2.7278,-13.9611,33.83,1.6525
07-Mar-1948,2.42,1.218,2.4889,-6.2778,33.83,1.4764
08-Mar-1948,1.14,1.244,3.9222,-1.3611,33.83,2.0724
09-Mar-1948,5.11,1.271,6.8944,-5.2167,33.83,2.2214
10-Mar-1948,6.41,1.298,3.9056,-1.6722,33.83,2.5194
11-Mar-1948,5.59,1.326,0.5556,-6.2333,33.83,3.5759
12-Mar-1948,0.15,1.353,-0.6389,-13.3889,33.83,3.2779
13-Mar-1948,0,1.381,0.4111,-14.2444,33.83,2.8444
14-Mar-1948,0,1.408,3,-15.4889,33.83,2.411
15-Mar-1948,10.69,1.436,9.3611,-6.3778,33.83,2.5735
16-Mar-1948,4.28,1.464,11.6278,4.5389,33.83,4.0499
17-Mar-1948,0.56,1.493,9.8333,1.0944,33.83,9.0751
18-Mar-1948,0.84,1.521,9.3,-4.7667,33.83,12.2446
19-Mar-1948,3.26,1.55,9.3667,-4.0833,33.83,9.8878
