datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.11,0.14,10.7556,0.4333,12.59,5.5561
02-Jan-1948,1.57,0.142,5.0056,-4.3,12.59,4.9322
03-Jan-1948,0.2,0.14,0.2944,-3.1111,12.59,2.0665
04-Jan-1948,0.93,0.139,0.0389,-3.0722,12.59,1.622
05-Jan-1948,1.2,0.138,0.6611,-3.1889,12.59,1.3529
06-Jan-1948,4.4,0.138,1.15,-3.8778,12.59,1.2594
07-Jan-1948,0,0.139,0.6444,-12.5667,12.59,1.1132
08-Jan-1948,0,0.141,7.0167,-5.2389,12.59,1.0761
09-Jan-1948,0,0.143,9.3778,0.2722,12.59,1.5498
10-Jan-1948,0.15,0.145,1.2556,-5.8389,12.59,1.2711
11-Jan-1948,1.61,0.149,1.1556,-9.5,12.59,1.0508
12-Jan-1948,0.49,0.153,2.3944,-2.4278,12.59,1.0254
13-Jan-1948,0.09,0.157,1.05,-6.9667,12.59,0.965
14-Jan-1948,0.04,0.163,-5.9611,-14.9944,12.59,0.8578
15-Jan-1948,0.04,0.169,-1.8389,-17.3222,12.59,0.811
16-Jan-1948,0.3,0.175,-0.7,-11.5889,12.59,0.8227
17-Jan-1948,0.08,0.182,-7.3889,-14.8944,12.59,0.7681
18-Jan-1948,0,0.19,-8.4222,-16.0111,12.59,0.694
19-Jan-1948,0,0.199,-1.8444,-16.5444,12.59,0.7038
20-Jan-1948,0.3,0.208,2.85,-13.2056,12.59,0.7038
21-Jan-1948,0.07,0.218,1.3667,-3.9833,12.59,0.7135
22-Jan-1948,0.11,0.228,-3.5056,-16.0611,12.59,0.6823
23-Jan-1948,1.76,0.239,-9.4278,-16.5889,12.59,0.6316
24-Jan-1948,4.84,0.251,-11.3389,-15.85,12.59,0.5654
25-Jan-1948,0.07,0.263,-7.7056,-14.4167,12.59,0.5654
26-Jan-1948,0.13,0.276,-5.1556,-14.9667,12.59,0.5654
27-Jan-1948,1.05,0.289,-6.5556,-14.2611,12.59,0.5848
28-Jan-1948,0,0.303,-8.6667,-12.3167,12.59,0.5848
29-Jan-1948,0,0.318,-4.5833,-14.7944,12.59,0.5654
30-Jan-1948,0.19,0.333,-7.0389,-15.6556,12.59,0.5654
31-Jan-1948,0.43,0.349,-6.3611,-17,12.59,0.5576
01-Feb-1948,0.01,0.365,-6.1111,-17.2944,12.38,0.5848
02-Feb-1948,0.86,0.382,0.7056,-15.9056,12.38,0.5751
03-Feb-1948,10.78,0.4,-1.7,-11.4556,12.38,0.5751
04-Feb-1948,1.92,0.418,0.7389,-6.9,12.38,0.5946
05-Feb-1948,0.74,0.437,-2.6333,-10.7167,12.38,0.5848
06-Feb-1948,0,0.456,-1.5778,-15.0611,12.38,0.5751
07-Feb-1948,0,0.476,1.3444,-15.8722,12.38,0.5654
08-Feb-1948,0.24,0.496,-0.0278,-11.3222,12.38,0.5654
09-Feb-1948,0,0.517,-6.9278,-14.1611,12.38,0.5381
10-Feb-1948,0.02,0.538,-2.5167,-16.6722,12.38,0.5576
11-Feb-1948,0.35,0.56,2.6167,-8.9944,12.38,0.5478
12-Feb-1948,33.33,0.583,2.8278,-2.4444,12.38,0.5654
13-Feb-1948,12.23,0.606,7.6889,-1.8556,12.38,5.0492
14-Feb-1948,2.23,0.629,5.1222,-4.7333,12.38,23.9788
15-Feb-1948,0,0.654,4.9889,-8.5056,12.38,4.6593
16-Feb-1948,0,0.678,11.8111,-1.3222,12.38,3.7625
17-Feb-1948,0,0.703,13.7167,-1.4611,12.38,3.5091
18-Feb-1948,0,0.729,17.6611,-0.25,12.38,2.2224
19-Feb-1948,0,0.755,17.0556,4.6389,12.38,1.9164
20-Feb-1948,0.34,0.781,7.2833,-8.3667,12.38,1.5362
21-Feb-1948,1.94,0.808,-3.5278,-9.2111,12.38,1.2457
22-Feb-1948,0.59,0.835,1.4389,-11.1389,12.38,1.1015
23-Feb-1948,0.03,0.863,6.4333,-7.7389,12.38,1.0254
24-Feb-1948,2.59,0.891,10.6111,-2.5944,12.38,0.9767
25-Feb-1948,5.1,0.92,8.4944,4.4278,12.38,1.002
26-Feb-1948,7.43,0.949,9.9833,1.1,12.38,1.3802
27-Feb-1948,8.67,0.979,8.7056,-2.8944,12.38,1.4777
28-Feb-1948,2.76,1.008,12.6556,5.05,12.38,4.3474
29-Feb-1948,0.43,1.039,7.5,-2.4,12.38,2.047
01-Mar-1948,3.8,1.069,3.2444,-5.1667,20.62,1.505
02-Mar-1948,2.81,1.1,10.5833,-0.3889,20.62,1.5206
03-Mar-1948,0,1.132,6.5278,-2.2333,20.62,1.5635
04-Mar-1948,0,1.164,-0.6833,-6.6722,20.62,1.2847
05-Mar-1948,1.45,1.196,2.0722,-11.8833,20.62,1.0878
06-Mar-1948,1.37,1.228,3.0444,-3.7333,20.62,1.0508
07-Mar-1948,0.75,1.261,5.2944,-0.9389,20.62,1.0761
08-Mar-1948,0,1.294,2.8556,-4.6167,20.62,1.0254
09-Mar-1948,0.22,1.327,7.3167,-5.2056,20.62,0.9767
10-Mar-1948,6.69,1.361,3.4556,-4.5111,20.62,0.9397
11-Mar-1948,0.86,1.395,-2.2944,-10.6889,20.62,0.9046
12-Mar-1948,0.02,1.429,-3.2,-15.5722,20.62,0.8695
13-Mar-1948,0,1.464,3.9722,-12.8778,20.62,0.8461
14-Mar-1948,0.67,1.499,13.7556,-5.5278,20.62,0.8461
15-Mar-1948,3.86,1.534,14.7833,4.5056,20.62,1.0625
16-Mar-1948,5.34,1.569,17.4889,7.1389,20.62,1.8423
17-Mar-1948,0.07,1.604,11.2111,1.1111,20.62,1.4075
18-Mar-1948,8.8,1.64,16.8722,-0.9722,20.62,1.1522
19-Mar-1948,13.26,1.676,21.5778,9.5222,20.62,2.5733
20-Mar-1948,0.88,1.712,24.0444,4.9167,20.62,2.6123
21-Mar-1948,6.44,1.748,24.9944,15.3389,20.62,1.622
22-Mar-1948,21.84,1.785,19.5111,9.75,20.62,2.047
23-Mar-1948,6.86,1.822,12.55,6.3833,20.62,4.7958
24-Mar-1948,0.39,1.858,17.4222,0.7556,20.62,7.7395
25-Mar-1948,5.9,1.895,19.7333,2.15,20.62,2.6123
26-Mar-1948,15.67,1.932,17.8944,8.0056,20.62,2.3004
27-Mar-1948,17.34,1.969,14.3944,-0.4833,20.62,10.0204
28-Mar-1948,0,2.007,4.8167,-5.4778,20.62,3.4311
29-Mar-1948,0.06,2.044,14.6611,-2.8556,20.62,2.4564
30-Mar-1948,2.7,2.082,16.2111,-0.2056,20.62,1.9885
31-Mar-1948,1.68,2.119,19.0889,7.1222,20.62,1.8286
01-Apr-1948,0.07,2.157,12.7778,6.2833,37.27,1.8559
02-Apr-1948,0.01,2.194,10.7889,-1.55,37.27,1.6083
03-Apr-1948,0,2.232,11.6556,-2.9056,37.27,1.4348
04-Apr-1948,1.24,2.27,20.2167,-0.3778,37.27,1.3393
05-Apr-1948,20.85,2.308,21.6889,8.55,37.27,1.2847
06-Apr-1948,5.91,2.345,17.7667,9.8556,37.27,7.6615
07-Apr-1948,2.73,2.383,19.4444,8.7222,37.27,3.2751
08-Apr-1948,0.45,2.421,20.8722,9.3111,37.27,2.6903
09-Apr-1948,0,2.459,10.85,-0.8278,37.27,1.9164
10-Apr-1948,21.39,2.496,13.3556,-2.2722,37.27,1.6668
11-Apr-1948,16.29,2.534,16.8278,9.2056,37.27,1.9319
12-Apr-1948,16.21,2.571,15.7611,6.45,37.27,7.4666
13-Apr-1948,6.9,2.609,8.3778,3.7944,37.27,8.3633
14-Apr-1948,0.55,2.646,8.4,5.2389,37.27,6.4918
15-Apr-1948,0,2.684,17.3167,1.8167,37.27,3.6066
16-Apr-1948,0,2.721,20.5778,6.3333,37.27,2.7683
17-Apr-1948,0,2.758,11.7833,-1.3,37.27,2.2224
18-Apr-1948,0,2.795,21.5444,0.2944,37.27,1.9885
19-Apr-1948,0,2.832,24.1833,11,37.27,1.8286
20-Apr-1948,0,2.869,25.4167,14.2333,37.27,1.7253
21-Apr-1948,0,2.905,19.3111,4.8056,37.27,1.6083
22-Apr-1948,0.23,2.942,19.4444,1.4667,37.27,1.5206
23-Apr-1948,2.07,2.978,23.9056,8.4,37.27,1.4485
24-Apr-1948,0.3,3.014,27.4611,12.9,37.27,1.4212
25-Apr-1948,0.29,3.05,28.8278,11.3833,37.27,1.3939
26-Apr-1948,3.79,3.085,29.7556,13.85,37.27,1.3257
27-Apr-1948,14.3,3.121,24.6833,13.4556,37.27,1.6376
28-Apr-1948,2.49,3.156,15.2667,8.4,37.27,1.5947
29-Apr-1948,2.02,3.191,14.9833,5.6389,37.27,1.3939
30-Apr-1948,0.35,3.226,17.55,2.9333,37.27,1.312
01-May-1948,4.26,3.26,17.6333,7.5833,48.93,1.2594
02-May-1948,13.44,3.294,20.3,7.1722,48.93,1.5362
03-May-1948,10.28,3.328,17.7389,7.6389,48.93,2.4564
04-May-1948,5.68,3.362,15.9667,6.6778,48.93,1.7545
05-May-1948,3.57,3.395,19.1111,5.4444,48.93,1.9008
06-May-1948,5.8,3.428,17.5944,7.4056,48.93,1.5498
07-May-1948,4.67,3.46,13.1111,5.1778,48.93,1.7253
08-May-1948,0.64,3.493,18.3556,0.9611,48.93,1.6376
09-May-1948,0.02,3.525,25.2167,8.9278,48.93,1.3939
10-May-1948,0.14,3.556,27.9778,15.85,48.93,1.2847
11-May-1948,9.03,3.588,28.05,14.1,48.93,1.2711
12-May-1948,8.17,3.619,19.5889,13.3889,48.93,2.6123
13-May-1948,4.66,3.649,17.8611,10.7278,48.93,2.6903
14-May-1948,1.65,3.679,16.8889,9.75,48.93,2.2224
15-May-1948,0.32,3.709,19.5,9,48.93,1.7253
16-May-1948,8.52,3.738,24.2222,13.4889,48.93,1.5635
