datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.81,-1.6111,-11.1611,16.74,0.0277
02-Jan-1948,0,0.814,5.9667,-12.7833,16.74,0.0277
03-Jan-1948,0,0.811,11.9444,-3.95,16.74,0.0223
04-Jan-1948,0,0.808,8.3889,-2.8222,16.74,0.0173
05-Jan-1948,0,0.806,8.4167,-1.8833,16.74,0.015
06-Jan-1948,0,0.806,11.45,-5.45,16.74,0.0133
07-Jan-1948,0,0.806,19.0944,-0.8611,16.74,0.0127
08-Jan-1948,0.01,0.807,15.5111,0.3889,16.74,0.0117
09-Jan-1948,0,0.809,10.1,1.1167,16.74,0.0107
10-Jan-1948,0,0.812,10.3222,1.7778,16.74,0.01
11-Jan-1948,0,0.816,13.8778,-0.4222,16.74,0.01
12-Jan-1948,0,0.821,5.5111,-2.4778,16.74,0.0097
13-Jan-1948,0,0.827,2.9611,-9.1556,16.74,0.0093
14-Jan-1948,0,0.833,10.8889,-11.2222,16.74,0.0093
15-Jan-1948,0.03,0.841,6.5056,-6.2611,16.74,0.009
16-Jan-1948,0.01,0.849,-2.1778,-12.5111,16.74,0.0087
17-Jan-1948,0.04,0.859,2.9278,-13.3222,16.74,0.0083
18-Jan-1948,0.02,0.869,1.0667,-6.3944,16.74,0.008
19-Jan-1948,0,0.881,5.2389,-14.55,16.74,0.0077
20-Jan-1948,0.11,0.893,10.9722,-7.0667,16.74,0.0073
21-Jan-1948,0,0.906,9.9278,-3.2778,16.74,0.007
22-Jan-1948,0,0.92,6.7056,-7.2722,16.74,0.0067
23-Jan-1948,3.21,0.935,-3.8167,-15.5389,16.74,0.0067
24-Jan-1948,0.8,0.95,-4.4222,-12.5056,16.74,0.0067
25-Jan-1948,1.98,0.967,-3.0333,-11.2889,16.74,0.0067
26-Jan-1948,0.29,0.985,-7.1722,-12.9167,16.74,0.0067
27-Jan-1948,0.11,1.003,-10.8111,-14.1389,16.74,0.0067
28-Jan-1948,0.02,1.022,-5.5222,-9.9278,16.74,0.0067
29-Jan-1948,0.19,1.043,-2.0556,-14.7,16.74,0.0067
30-Jan-1948,0.15,1.064,-0.8111,-9.0778,16.74,0.0067
31-Jan-1948,0.03,1.085,-0.65,-10.9667,16.74,0.0067
01-Feb-1948,0.01,1.108,0.95,-11.7444,14.92,0.007
02-Feb-1948,1.16,1.132,-3.8278,-10.4278,14.92,0.007
03-Feb-1948,0.46,1.156,-5.2222,-9.4833,14.92,0.0073
04-Feb-1948,0.14,1.181,0.0222,-10.7444,14.92,0.0073
05-Feb-1948,0.36,1.207,-2.6778,-9.3667,14.92,0.0077
06-Feb-1948,0.11,1.234,0.7556,-8.2667,14.92,0.008
07-Feb-1948,0,1.262,-0.9889,-7.5611,14.92,0.0087
08-Feb-1948,0,1.29,-2.2944,-16.3333,14.92,0.0093
09-Feb-1948,0.64,1.319,4.3167,-14.8833,14.92,0.01
10-Feb-1948,2.83,1.349,-0.5056,-10.35,14.92,0.0107
11-Feb-1948,2.09,1.38,-7.9611,-15.9167,14.92,0.0113
12-Feb-1948,1.51,1.412,-7.85,-14.9222,14.92,0.012
13-Feb-1948,0.45,1.444,-0.2111,-13.1389,14.92,0.0127
14-Feb-1948,0,1.477,4.3944,-10.6222,14.92,0.0133
15-Feb-1948,0,1.511,10.0056,-4.2389,14.92,0.0137
16-Feb-1948,0,1.545,16.6389,-1.4333,14.92,0.0147
17-Feb-1948,0,1.58,20.1167,-0.6333,14.92,0.0157
18-Feb-1948,0,1.616,20.45,0.4611,14.92,0.0173
19-Feb-1948,0,1.653,11.0444,-1.6611,14.92,0.0193
20-Feb-1948,0.04,1.69,-1.6722,-6.8111,14.92,0.0217
21-Feb-1948,0.03,1.728,1.6444,-9.3333,14.92,0.0267
22-Feb-1948,0.02,1.767,6.3556,-6.6444,14.92,0.034
23-Feb-1948,0.82,1.806,5.2444,-1.3278,14.92,0.0297
24-Feb-1948,0.52,1.846,3.4611,-3.0056,14.92,0.0287
25-Feb-1948,0,1.886,13.3444,-4.15,14.92,0.034
26-Feb-1948,13.4,1.927,14.3667,0.3722,14.92,0.0367
27-Feb-1948,13.52,1.969,12.5056,4.5556,14.92,0.114
28-Feb-1948,0,2.011,9.8167,-1.0667,14.92,0.2023
29-Feb-1948,4.98,2.054,3.0722,-2.7056,14.92,0.069
01-Mar-1948,16.49,2.098,-1.4,-3.5667,20.06,0.1017
02-Mar-1948,4.91,2.142,-0.5889,-5.3444,20.06,0.069
03-Mar-1948,2.72,2.186,-2.1444,-6.5333,20.06,0.04
04-Mar-1948,8.79,2.231,-5.1389,-9.5556,20.06,0.0267
05-Mar-1948,2.63,2.277,-4.6556,-11.15,20.06,0.0243
06-Mar-1948,0,2.323,-4.0833,-11.4944,20.06,0.0253
07-Mar-1948,0,2.369,0.9722,-15.4,20.06,0.019
08-Mar-1948,0.23,2.416,-0.1222,-16.2167,20.06,0.0167
09-Mar-1948,2.62,2.464,-5.4056,-12.75,20.06,0.0167
10-Mar-1948,3.01,2.511,-12.5444,-16.1611,20.06,0.015
11-Mar-1948,0.56,2.56,-7.6111,-6.4722,20.06,0.0133
12-Mar-1948,0,2.608,3.6944,-13.4167,20.06,0.0117
13-Mar-1948,0,2.658,5.6222,-11.5167,20.06,0.01
14-Mar-1948,0,2.707,7.1778,-3.6611,20.06,0.01
15-Mar-1948,0,2.757,7.0222,-2.3222,20.06,0.0167
16-Mar-1948,0.01,2.807,7.2056,-2.3722,20.06,0.023
17-Mar-1948,0.01,2.858,9.4,-2.9111,20.06,0.089
18-Mar-1948,2.13,2.909,15.2333,2.4944,20.06,0.109
19-Mar-1948,2.77,2.96,18.9167,2.9,20.06,0.2263
20-Mar-1948,0,3.011,20.8111,3.9056,20.06,0.2346
21-Mar-1948,0.01,3.063,14.1722,1.8778,20.06,0.2103
22-Mar-1948,0.01,3.115,15.3111,-2.5722,20.06,0.1603
23-Mar-1948,0,3.167,23.4778,-0.0167,20.06,0.1017
24-Mar-1948,0,3.22,24.2444,4.0278,20.06,0.0707
25-Mar-1948,2.12,3.273,24.8333,9.5278,20.06,0.0543
26-Mar-1948,2.44,3.325,15.3444,-1.3444,20.06,0.046
27-Mar-1948,0.76,3.379,7.8056,-3.8167,20.06,0.04
28-Mar-1948,0,3.432,20.5222,-4.4667,20.06,0.0353
29-Mar-1948,0,3.485,19.3611,1.5444,20.06,0.032
30-Mar-1948,0,3.539,17.2444,4.8167,20.06,0.032
31-Mar-1948,0,3.593,12.3389,0.1333,20.06,0.0297
01-Apr-1948,0,3.646,17.4611,-2.8778,39.53,0.0277
02-Apr-1948,0,3.7,23.0944,-0.5056,39.53,0.026
03-Apr-1948,0,3.754,22.5667,8.1778,39.53,0.0253
04-Apr-1948,0,3.808,26.4167,7.3167,39.53,0.025
05-Apr-1948,0,3.862,23.1278,5.4833,39.53,0.0237
06-Apr-1948,0,3.917,26.5611,6.1389,39.53,0.024
07-Apr-1948,0,3.971,22.45,6.4944,39.53,0.024
08-Apr-1948,0,4.025,16.7778,1.8556,39.53,0.024
09-Apr-1948,0,4.079,23.0722,4.1944,39.53,0.0237
10-Apr-1948,0,4.133,29.2278,9.4,39.53,0.0233
11-Apr-1948,0.51,4.187,20.8611,6.65,39.53,0.0223
12-Apr-1948,0.39,4.241,14.6778,5.3278,39.53,0.0213
13-Apr-1948,0.11,4.295,19.35,-0.8778,39.53,0.0207
14-Apr-1948,0,4.349,26.4444,3.1778,39.53,0.0203
15-Apr-1948,0,4.402,28.2056,9.6611,39.53,0.02
16-Apr-1948,0,4.456,25.3,8.5611,39.53,0.02
17-Apr-1948,0,4.509,31.9111,7.4889,39.53,0.0193
18-Apr-1948,0,4.562,33.7611,15.1333,39.53,0.019
19-Apr-1948,0.05,4.615,27.5333,15.3389,39.53,0.019
20-Apr-1948,0.03,4.668,20.9222,6.7833,39.53,0.016
21-Apr-1948,3.32,4.721,23.8111,4.0056,39.53,0.016
22-Apr-1948,3.19,4.773,26.7722,12.6611,39.53,0.0167
23-Apr-1948,2.2,4.825,26.4,14.7056,39.53,0.0167
24-Apr-1948,2.54,4.877,23.4778,13.05,39.53,0.0167
25-Apr-1948,0.94,4.929,22.0889,7.8611,39.53,0.018
26-Apr-1948,0.18,4.98,21.3833,7.0667,39.53,0.0187
27-Apr-1948,0,5.031,23.1167,3.8611,39.53,0.019
28-Apr-1948,0,5.082,23.5833,6.7778,39.53,0.0213
29-Apr-1948,0,5.132,24.5056,8.0611,39.53,0.0213
30-Apr-1948,1.49,5.182,27.8278,11.4222,39.53,0.0187
01-May-1948,7.54,5.232,20.8333,9.9889,49.38,0.019
02-May-1948,12.6,5.281,21.5722,5.9333,49.38,0.0703
03-May-1948,7.61,5.33,18.5278,9.0222,49.38,0.0657
04-May-1948,0.33,5.379,22.1722,4.7333,49.38,0.1273
05-May-1948,0.05,5.427,19.7944,9.5889,49.38,0.175
06-May-1948,0.02,5.475,19.5889,4.0333,49.38,0.1127
07-May-1948,0,5.522,25.8389,5.0944,49.38,0.056
08-May-1948,0,5.569,29.1333,12.6389,49.38,0.0413
09-May-1948,0,5.615,21.3556,10.6944,49.38,0.032
10-May-1948,0,5.661,14.45,6.4667,49.38,0.0257
11-May-1948,0,5.706,14.4611,4.8333,49.38,0.0223
12-May-1948,0.19,5.751,21.0056,0.9389,49.38,0.021
13-May-1948,0.4,5.795,27.0222,5.5278,49.38,0.0193
14-May-1948,0,5.839,32.7722,14.6444,49.38,0.0183
15-May-1948,0,5.882,27.6389,12.6389,49.38,0.018
16-May-1948,0,5.925,28.5889,8.6444,49.38,0.0177
17-May-1948,0,5.967,30.1167,8.2444,49.38,0.0163
18-May-1948,0,6.008,30.6833,14.7278,49.38,0.0153
19-May-1948,0,6.049,30.9889,12.4667,49.38,0.0153
20-May-1948,0.02,6.089,33.6,14.85,49.38,0.0153
21-May-1948,0.36,6.129,32.4778,16.15,49.38,0.0147
22-May-1948,0.83,6.168,29.6722,16.8222,49.38,0.014
23-May-1948,2.26,6.206,28.5778,15.3667,49.38,0.0137
24-May-1948,0.41,6.243,24.5111,13.8944,49.38,0.013
25-May-1948,0.01,6.28,22.7667,8.6222,49.38,0.0127
26-May-1948,0,6.317,23.8944,5.5333,49.38,0.0123
27-May-1948,0,6.352,27.5,5.5778,49.38,0.0123
28-May-1948,9.55,6.387,28.2444,8.4889,49.38,0.012
29-May-1948,13.79,6.421,25.8333,14.3222,49.38,0.012
30-May-1948,9.09,6.455,23.1889,13.7167,49.38,0.0227
31-May-1948,0.23,6.487,23.8833,13.2111,49.38,0.2303
01-Jun-1948,0,6.519,27.4667,14.3778,42.94,0.2433
02-Jun-1948,0,6.551,28.6944,16.2667,42.94,0.1457
03-Jun-1948,0,6.581,32.0611,16.2278,42.94,0.0857
04-Jun-1948,0.21,6.611,32.1389,16.0389,42.94,0.069
05-Jun-1948,0.03,6.639,31.3167,17.1333,42.94,0.048
06-Jun-1948,2.51,6.668,34.1611,14.5111,42.94,0.034
07-Jun-1948,0.71,6.695,32.2,15.8556,42.94,0.0253
08-Jun-1948,0.08,6.721,30.3,17.15,42.94,0.02
09-Jun-1948,0.48,6.747,33.6278,12.9333,42.94,0.018
10-Jun-1948,0.53,6.772,33.05,16.0778,42.94,0.0167
11-Jun-1948,1.66,6.796,34.0889,17.7389,42.94,0.0153
12-Jun-1948,1.2,6.819,26.3222,17.3333,42.94,0.0137
13-Jun-1948,2.56,6.841,26.8333,15.8389,42.94,0.0127
14-Jun-1948,19.15,6.863,33.0278,16.0167,42.94,0.012
15-Jun-1948,18.34,6.883,29.3667,15.3722,42.94,0.022
16-Jun-1948,1.36,6.903,28.8056,17.2611,42.94,0.2433
17-Jun-1948,0.08,6.922,30.55,18.3444,42.94,0.3113
18-Jun-1948,0.11,6.94,25.1278,17.5333,42.94,0.35
19-Jun-1948,13.63,6.957,20.1944,11.2667,42.94,0.239
20-Jun-1948,11.6,6.973,25.3722,13.3444,42.94,0.1273
21-Jun-1948,2.77,6.989,25.9111,13.9778,42.94,0.069
22-Jun-1948,0.81,7.003,28.0556,16.6333,42.94,0.0723
23-Jun-1948,1.39,7.017,27.0056,13.8222,42.94,0.074
24-Jun-1948,8.96,7.03,27.9889,12.0389,42.94,0.0447
25-Jun-1948,5.08,7.041,30.8389,15.0778,42.94,0.034
26-Jun-1948,15.58,7.052,29.8556,17.0333,42.94,0.0287
27-Jun-1948,27.65,7.062,25.9944,15.6833,42.94,0.0253
28-Jun-1948,7.79,7.071,27.3667,14.7,42.94,0.2103
29-Jun-1948,0.61,7.079,30.9167,14.0556,42.94,0.6333
30-Jun-1948,0.02,7.087,32.4556,14.3444,42.94,0.66
01-Jul-1948,0,7.093,33.7722,18.1333,39.64,0.7066
02-Jul-1948,0,7.098,33.0889,18.5389,39.64,0.6966
03-Jul-1948,0.15,7.103,32.9333,19.3,39.64,0.66
04-Jul-1948,0.07,7.106,35.1111,20.2611,39.64,0.5066
05-Jul-1948,0,7.109,34.7333,21.0778,39.64,0.239
06-Jul-1948,0,7.11,33.1222,18.2,39.64,0.164
07-Jul-1948,4.9,7.111,33.9,19.1778,39.64,0.131
08-Jul-1948,17.26,7.111,32.5611,19.0889,39.64,0.109
09-Jul-1948,4.51,7.11,30.0333,17.0889,39.64,0.0723
10-Jul-1948,0.09,7.108,30.7389,17.9278,39.64,0.47
11-Jul-1948,1.48,7.105,30.15,17.5278,39.64,0.2563
12-Jul-1948,1.64,7.101,31.1667,17.3556,39.64,0.265
13-Jul-1948,2.89,7.096,32.9889,18.3278,39.64,0.1603
14-Jul-1948,10.36,7.09,31.4278,18.2111,39.64,0.0943
15-Jul-1948,14.24,7.083,30.0833,17.0722,39.64,0.0773
16-Jul-1948,7.71,7.076,29.4722,16.9389,39.64,0.0757
17-Jul-1948,3.34,7.067,30.2167,17.1,39.64,0.1017
18-Jul-1948,16.9,7.058,30.9444,17.8833,39.64,0.1823
19-Jul-1948,16.78,7.047,29.9278,17.9278,39.64,0.4566
20-Jul-1948,3.87,7.036,33.0667,18.9111,39.64,1.3299
21-Jul-1948,0.35,7.024,29.5722,20.9167,39.64,1.5266
22-Jul-1948,0.08,7.011,27.7667,17.7667,39.64,0.9166
23-Jul-1948,0,6.997,28.3222,12.3333,39.64,0.4066
24-Jul-1948,0.02,6.982,32.0722,17.9667,39.64,0.2263
25-Jul-1948,0.01,6.966,32.1278,21.8056,39.64,0.1603
26-Jul-1948,0.02,6.95,32.8278,18.2944,39.64,0.1273
27-Jul-1948,1.02,6.932,33.3944,19.8167,39.64,0.1053
28-Jul-1948,8.22,6.914,35.8389,20.4944,39.64,0.0907
29-Jul-1948,2.12,6.894,33.0389,21.4722,39.64,0.0807
30-Jul-1948,0.09,6.874,30.0333,14.3333,39.64,0.0757
31-Jul-1948,1.16,6.853,32.5778,14.7222,39.64,0.0907
01-Aug-1948,1.44,6.831,31.5889,16.2778,43.22,0.0773
02-Aug-1948,15.42,6.809,33.5222,17.9944,43.22,0.109
03-Aug-1948,0.35,6.785,26.0444,15.9667,43.22,0.274
04-Aug-1948,0.37,6.761,25.8889,12.2778,43.22,0.2073
05-Aug-1948,1.46,6.735,23.0278,13.5222,43.22,0.0907
06-Aug-1948,1.06,6.709,23,15.4167,43.22,0.098
07-Aug-1948,0.41,6.683,29.2222,15.85,43.22,0.1163
08-Aug-1948,2.3,6.655,29.4222,16.5222,43.22,0.0807
09-Aug-1948,5.59,6.626,30.7722,17.7278,43.22,0.0673
10-Aug-1948,2.18,6.597,31.2556,18.9667,43.22,0.0607
11-Aug-1948,9.56,6.567,32.5333,19.1444,43.22,0.056
12-Aug-1948,0.95,6.536,30.7778,18.0944,43.22,0.0673
13-Aug-1948,5.48,6.505,29.9611,18.6111,43.22,0.0723
14-Aug-1948,0.31,6.473,30.3889,17.8944,43.22,0.0543
15-Aug-1948,0.26,6.44,31.6278,17.1278,43.22,0.048
16-Aug-1948,0.06,6.406,34.8056,17.2,43.22,0.0657
17-Aug-1948,0.17,6.371,37.4556,18.35,43.22,0.1493
18-Aug-1948,0.02,6.336,36.5889,18.3222,43.22,0.1383
19-Aug-1948,0.04,6.3,37.5222,18.8944,43.22,0.1163
20-Aug-1948,0,6.264,34.05,21.1667,43.22,0.089
21-Aug-1948,0,6.226,35.4556,17.2,43.22,0.069
22-Aug-1948,0,6.189,38.5889,20.1167,43.22,0.059
23-Aug-1948,0,6.15,38.7167,21.5611,43.22,0.0517
24-Aug-1948,0.1,6.111,37.1611,20.5944,43.22,0.047
25-Aug-1948,1.78,6.071,34.6556,18.3556,43.22,0.0423
26-Aug-1948,4.8,6.03,29.9889,17.7,43.22,0.04
27-Aug-1948,0.01,5.989,33.2,16.9389,43.22,0.0377
