datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.07,0.98,20.0278,8.0722,45.94,0.8051
02-Jan-1948,0.01,0.989,12.7167,-0.8833,45.94,0.8536
03-Jan-1948,0,0.993,16.3222,-1.8389,45.94,1.1605
04-Jan-1948,0,0.998,18.2667,1.7778,45.94,1.2548
05-Jan-1948,0,1.003,17.7,-0.9056,45.94,1.2225
06-Jan-1948,0,1.01,17.9944,0.7833,45.94,1.1013
07-Jan-1948,0,1.016,17.9556,-2.3,45.94,0.9586
08-Jan-1948,0,1.023,21.6722,1.7056,45.94,0.8293
09-Jan-1948,0.45,1.031,23.2611,6.0667,45.94,0.7324
10-Jan-1948,0.54,1.039,19.1444,6.9722,45.94,0.7109
11-Jan-1948,0.03,1.048,16.6611,2.5889,45.94,0.6678
12-Jan-1948,9.59,1.058,17.2611,7.0056,45.94,0.6462
13-Jan-1948,4.65,1.067,13.6944,3.7167,45.94,0.7109
14-Jan-1948,0,1.078,7.0444,-4.5889,45.94,0.7109
15-Jan-1948,0.19,1.089,10.4389,-7.1222,45.94,0.7324
16-Jan-1948,1.66,1.1,13.7444,-2.8278,45.94,0.8293
17-Jan-1948,6.98,1.113,7.3944,-4.3444,45.94,0.8778
18-Jan-1948,0.99,1.125,3.7611,-11.3556,45.94,0.8778
19-Jan-1948,0.26,1.138,6.3,-7.7111,45.94,0.8051
20-Jan-1948,5.01,1.152,10.7944,-0.4278,45.94,0.7566
21-Jan-1948,1.91,1.166,10.4667,4.25,45.94,0.7809
22-Jan-1948,5.94,1.181,13.3389,0.0833,45.94,0.8051
23-Jan-1948,20.08,1.196,7.8611,-4.1611,45.94,0.8293
24-Jan-1948,5.19,1.211,2.3389,-11.6056,45.94,1.1605
25-Jan-1948,0.03,1.228,4.9111,-8.0389,45.94,1.3194
26-Jan-1948,1.69,1.244,11.4611,-2.5111,45.94,1.419
27-Jan-1948,21.53,1.261,8.2333,-0.1611,45.94,1.524
28-Jan-1948,10.98,1.279,2.3389,-4.5833,45.94,2.9081
29-Jan-1948,17.26,1.297,3.0056,-3.6944,45.94,4.2813
30-Jan-1948,10.83,1.316,3.8889,-0.3778,45.94,4.8737
31-Jan-1948,4.16,1.335,6.4389,-1.6611,45.94,5.2507
01-Feb-1948,0,1.354,8.7667,-5.0056,43.87,5.3045
02-Feb-1948,0,1.374,7.9667,-1.5667,43.87,5.3045
03-Feb-1948,0.24,1.395,13.3444,-2.4611,43.87,5.0083
04-Feb-1948,2.2,1.416,18.0056,1.9556,43.87,4.416
05-Feb-1948,2.06,1.437,21.5389,10.9,43.87,3.7159
06-Feb-1948,0.72,1.459,18.8389,9.2944,43.87,3.0427
07-Feb-1948,4.23,1.481,21.3111,9.0778,43.87,2.4772
08-Feb-1948,24,1.503,17.1111,6.3278,43.87,2.041
09-Feb-1948,10.65,1.526,6.1222,0.3111,43.87,2.2753
10-Feb-1948,4.39,1.55,6.8278,-1.7667,43.87,3.0696
11-Feb-1948,5.12,1.573,12.1111,0.95,43.87,3.5274
12-Feb-1948,5.36,1.598,22.0389,6.6556,43.87,3.7697
13-Feb-1948,11.56,1.622,23.0556,11.1722,43.87,3.8236
14-Feb-1948,3.98,1.647,14.2722,-0.5889,43.87,3.8505
15-Feb-1948,0,1.672,16.5667,-0.1833,43.87,3.9851
