datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.03,0.32,-3.5722,-12.4278,16.56,-99
02-Jan-1948,0.49,0.321,3.9167,-15.5667,16.56,-99
03-Jan-1948,0,0.318,8.5667,-6.1056,16.56,-99
04-Jan-1948,0,0.316,6.4667,-2.6167,16.56,-99
05-Jan-1948,0,0.315,6.1889,-3.4111,16.56,-99
06-Jan-1948,0,0.315,8.4389,-7.2944,16.56,-99
07-Jan-1948,0,0.316,13.55,-0.8778,16.56,-99
08-Jan-1948,0,0.317,10.8722,0.0667,16.56,-99
09-Jan-1948,0,0.32,8.5333,-1.6389,16.56,-99
10-Jan-1948,0,0.323,9.3222,-3.2944,16.56,-99
11-Jan-1948,0,0.328,9.3222,0.2278,16.56,-99
12-Jan-1948,0,0.333,3.8111,-5.4167,16.56,-99
13-Jan-1948,0,0.339,1.5944,-9.7056,16.56,-99
14-Jan-1948,0,0.346,4.5833,-14.4111,16.56,-99
15-Jan-1948,0,0.353,1.8,-7.2944,16.56,-99
16-Jan-1948,0,0.362,-4.7333,-15.5556,16.56,-99
17-Jan-1948,0.14,0.371,-0.2222,-15.4167,16.56,-99
18-Jan-1948,0.14,0.382,1.4444,-8.7722,16.56,-99
19-Jan-1948,0,0.393,5.7611,-15.5056,16.56,-99
20-Jan-1948,0.01,0.405,8.2278,-5.8056,16.56,-99
21-Jan-1948,0.1,0.418,2.5,-4.2611,16.56,-99
22-Jan-1948,0.93,0.432,-2.75,-12.5056,16.56,-99
23-Jan-1948,1.36,0.446,-8.2111,-13.05,16.56,-99
24-Jan-1948,0.88,0.462,-6.3556,-13.8778,16.56,-99
25-Jan-1948,0.8,0.478,-6.0889,-12.1833,16.56,-99
26-Jan-1948,0.27,0.495,-8.6222,-14.9444,16.56,-99
27-Jan-1948,0,0.513,-10.4556,-14.1,16.56,-99
28-Jan-1948,0,0.532,-3.8056,-10.2556,16.56,-99
29-Jan-1948,0.44,0.551,-0.6667,-15.3389,16.56,-99
30-Jan-1948,0.25,0.572,-1.7611,-8.2222,16.56,-99
31-Jan-1948,0.08,0.593,0.6056,-7.6722,16.56,-99
01-Feb-1948,0,0.615,-0.45,-9.9444,13.79,-99
02-Feb-1948,0.53,0.638,-4.1389,-10.1833,13.79,-99
03-Feb-1948,0.27,0.661,-7.1944,-10.8278,13.79,-99
04-Feb-1948,0,0.685,-4.45,-12.2278,13.79,-99
05-Feb-1948,0.09,0.711,-3.6556,-13.7167,13.79,-99
06-Feb-1948,0,0.736,-2.8722,-8.6778,13.79,-99
07-Feb-1948,0,0.763,-2.9778,-9.9,13.79,-99
08-Feb-1948,0,0.79,-3.6722,-14.9667,13.79,-99
09-Feb-1948,0.37,0.818,0.1333,-15.2167,13.79,-99
10-Feb-1948,4.76,0.847,-4.75,-10.1333,13.79,-99
11-Feb-1948,2.65,0.877,-7.0778,-16.0611,13.79,-99
12-Feb-1948,3.43,0.907,-6.05,-15.9056,13.79,-99
13-Feb-1948,0.4,0.938,-0.3,-14.6722,13.79,-99
14-Feb-1948,0,0.97,2.5,-12.1889,13.79,-99
15-Feb-1948,0,1.002,9.3111,-6.3167,13.79,-99
16-Feb-1948,0,1.035,16.1778,-0.8556,13.79,-99
17-Feb-1948,0,1.069,19.5889,-0.3389,13.79,-99
18-Feb-1948,0,1.103,14.7778,0.9444,13.79,-99
19-Feb-1948,0.02,1.138,8.8722,-3.7722,13.79,-99
20-Feb-1948,2.03,1.173,-4.0944,-9.0167,13.79,-99
21-Feb-1948,0.42,1.21,-0.2,-11.6833,13.79,-99
22-Feb-1948,0,1.246,3.1444,-7.4611,13.79,-99
23-Feb-1948,0.37,1.284,1.6778,-1.6944,13.79,-99
24-Feb-1948,0.16,1.322,3.9167,-2.8667,13.79,-99
25-Feb-1948,0.1,1.361,9.75,-6.1722,13.79,-99
26-Feb-1948,18.91,1.4,9.2778,-1.9833,13.79,-99
27-Feb-1948,15.56,1.439,8.6556,2.8667,13.79,-99
28-Feb-1948,1.53,1.48,4.9611,-1.0056,13.79,-99
29-Feb-1948,3.76,1.521,0.8111,-4.4111,13.79,-99
01-Mar-1948,12.99,1.562,-1.2333,-4.1444,16.77,-99
02-Mar-1948,2.49,1.604,-1,-4.6167,16.77,-99
03-Mar-1948,0.12,1.646,-2.6,-6.5333,16.77,-99
04-Mar-1948,7.65,1.689,-4.2,-10.8167,16.77,-99
05-Mar-1948,2.79,1.732,-3.5111,-9.4444,16.77,-99
06-Mar-1948,0.77,1.776,-2.2444,-10.6111,16.77,-99
07-Mar-1948,0,1.82,-0.45,-14.0278,16.77,-99
08-Mar-1948,0.01,1.865,-4.0833,-15.4944,16.77,-99
09-Mar-1948,1.03,1.91,-7.25,-13.0389,16.77,-99
10-Mar-1948,1.14,1.955,-11.3889,-16.0556,16.77,-99
11-Mar-1948,0.22,2.001,-5.9667,-8.6778,16.77,-99
12-Mar-1948,0,2.047,3.2444,-13.9778,16.77,-99
13-Mar-1948,0,2.094,5.5833,-12.5611,16.77,-99
14-Mar-1948,0,2.141,6.3167,-5.9556,16.77,-99
15-Mar-1948,0,2.188,5.85,-1.4444,16.77,-99
16-Mar-1948,0,2.236,6.3,-2.4889,16.77,-99
17-Mar-1948,0,2.284,8.8167,-3.7722,16.77,-99
18-Mar-1948,1.81,2.332,14.7556,1.4389,16.77,-99
19-Mar-1948,0.94,2.381,19.6056,2.9722,16.77,-99
20-Mar-1948,0,2.43,17.4278,4.7778,16.77,-99
21-Mar-1948,0,2.479,15.3611,1.4722,16.77,-99
22-Mar-1948,0,2.528,17.1444,-3.3722,16.77,-99
23-Mar-1948,0,2.577,24.2167,-0.0222,16.77,-99
24-Mar-1948,0.02,2.627,24.7222,2.4889,16.77,-99
25-Mar-1948,2.25,2.677,20.1389,9.2222,16.77,-99
26-Mar-1948,4.11,2.727,13.2889,-1.8667,16.77,-99
27-Mar-1948,0.23,2.777,9.5944,-4.5278,16.77,-99
28-Mar-1948,0,2.828,18.2667,-4.4389,16.77,-99
29-Mar-1948,0,2.878,16.3889,2.4222,16.77,-99
30-Mar-1948,0,2.929,14.6556,5.1444,16.77,-99
31-Mar-1948,0,2.98,13.1,-0.5944,16.77,-99
01-Apr-1948,0,3.031,16,-3.8556,35.57,-99
02-Apr-1948,0,3.082,19.1944,-1.1444,35.57,-99
03-Apr-1948,0,3.133,23.0889,6.0278,35.57,-99
04-Apr-1948,0.19,3.184,23.5611,8.2722,35.57,-99
05-Apr-1948,0,3.235,21.6444,5.2944,35.57,-99
06-Apr-1948,0,3.286,22.7611,6.3889,35.57,-99
07-Apr-1948,0,3.337,20.2944,6.2056,35.57,-99
08-Apr-1948,0,3.388,17.4722,0.65,35.57,-99
09-Apr-1948,0,3.439,21.7333,3.1111,35.57,-99
10-Apr-1948,0.18,3.49,22.7667,8.5,35.57,-99
11-Apr-1948,3.91,3.541,16.3778,5.9778,35.57,-99
12-Apr-1948,0.57,3.592,13.2278,5.3778,35.57,-99
13-Apr-1948,0.1,3.643,19.2278,-0.0278,35.57,-99
14-Apr-1948,0,3.694,26.9833,3.6611,35.57,-99
15-Apr-1948,0,3.744,26.85,11.3444,35.57,-99
16-Apr-1948,0,3.795,25.8556,8.8556,35.57,-99
17-Apr-1948,0,3.845,31.1556,7.5611,35.57,-99
18-Apr-1948,0,3.895,31.4389,16.5111,35.57,-99
19-Apr-1948,0,3.945,25.2278,16.05,35.57,-99
20-Apr-1948,0,3.995,21.9722,6.4333,35.57,-99
21-Apr-1948,2.95,4.044,23.8222,2.4,35.57,-99
22-Apr-1948,7.51,4.094,24.7222,13.85,35.57,-99
23-Apr-1948,5.34,4.143,24.8889,16.3389,35.57,-99
24-Apr-1948,4.94,4.192,22.5667,14.0389,35.57,-99
25-Apr-1948,6.21,4.24,20.2944,9.7833,35.57,-99
26-Apr-1948,0.23,4.289,21.4944,7.9667,35.57,-99
27-Apr-1948,0.06,4.337,22.05,5.6056,35.57,-99
28-Apr-1948,0.27,4.384,23.4389,6.6611,35.57,-99
29-Apr-1948,0.52,4.432,24.2222,9.2611,35.57,-99
30-Apr-1948,0.25,4.479,22.9389,12.5389,35.57,-99
01-May-1948,4.87,4.526,20.7389,10.1889,47.77,-99
02-May-1948,15,4.572,20.3944,7.9944,47.77,-99
03-May-1948,5.09,4.618,19.2333,9.8111,47.77,-99
04-May-1948,0.55,4.663,20.25,4.6,47.77,-99
05-May-1948,4.64,4.709,18.2444,9.4056,47.77,-99
06-May-1948,1.02,4.753,19.2111,4.75,47.77,-99
07-May-1948,0,4.798,24.2111,5.3944,47.77,-99
08-May-1948,0,4.842,26.5111,12.6222,47.77,-99
09-May-1948,0,4.885,20.45,12.2167,47.77,-99
10-May-1948,0,4.928,13.0889,7.6444,47.77,-99
